Date,shwopen,shwclose,shwlow,shwhigh,shwvolume
2008-02-21,56.0,54.650001525878906,53.970001220703125,56.52000045776367,3864200.0
2008-02-22,54.7400016784668,54.599998474121094,53.599998474121094,54.83000183105469,2755100.0
2008-02-25,54.70000076293945,55.2599983215332,54.15999984741211,55.65999984741211,2765400.0
2008-02-26,55.099998474121094,54.91999816894531,54.58000183105469,55.630001068115234,1977400.0
2008-02-27,54.43000030517578,54.95000076293945,54.20000076293945,56.0,1662000.0
2008-02-28,54.459999084472656,53.209999084472656,52.95000076293945,54.58000183105469,2275900.0
2008-02-29,52.86000061035156,51.779998779296875,51.52000045776367,53.16999816894531,2383800.0
2008-03-03,51.79999923706055,52.380001068115234,51.20000076293945,52.72999954223633,1328700.0
2008-03-04,51.95000076293945,51.13999938964844,50.66999816894531,52.0099983215332,2342700.0
2008-03-05,51.220001220703125,51.5,51.08000183105469,52.349998474121094,1667300.0
2008-03-06,51.25,50.58000183105469,50.560001373291016,51.31999969482422,1355800.0
2008-03-07,50.34000015258789,50.130001068115234,49.9900016784668,51.15999984741211,1661800.0
2008-03-10,50.029998779296875,50.470001220703125,50.0,51.38999938964844,2157200.0
2008-03-11,51.66999816894531,51.36000061035156,50.40999984741211,51.86000061035156,1750100.0
2008-03-12,51.16999816894531,51.029998779296875,51.0,52.4900016784668,1210100.0
2008-03-13,50.84000015258789,52.08000183105469,50.290000915527344,52.400001525878906,1683800.0
2008-03-14,52.220001220703125,52.279998779296875,51.43000030517578,53.58000183105469,2101800.0
2008-03-17,51.75,51.029998779296875,50.04999923706055,52.27000045776367,2228200.0
2008-03-18,52.400001525878906,53.939998626708984,51.77000045776367,54.15999984741211,2140000.0
2008-03-19,53.90999984741211,52.279998779296875,52.20000076293945,54.459999084472656,1691400.0
2008-03-20,52.52000045776367,53.81999969482422,52.380001068115234,54.29999923706055,1893700.0
2008-03-24,50.43000030517578,52.869998931884766,50.349998474121094,53.7599983215332,4224200.0
2008-03-25,53.20000076293945,52.25,51.52000045776367,53.20000076293945,2719200.0
2008-03-26,52.099998474121094,50.970001220703125,50.47999954223633,52.150001525878906,2629400.0
2008-03-27,51.43000030517578,50.68000030517578,50.369998931884766,51.66999816894531,1813400.0
2008-03-28,50.790000915527344,50.5,50.119998931884766,50.83000183105469,1577300.0
2008-03-31,50.81999969482422,51.040000915527344,50.47999954223633,51.47999954223633,1162700.0
2008-04-01,51.5099983215332,54.369998931884766,51.380001068115234,54.380001068115234,1781800.0
2008-04-02,54.5,55.27000045776367,54.5,55.959999084472656,1783500.0
2008-04-03,55.22999954223633,54.689998626708984,54.43000030517578,55.22999954223633,2314000.0
2008-04-04,55.040000915527344,54.7599983215332,54.5,55.349998474121094,1540700.0
2008-04-07,55.0099983215332,54.7599983215332,54.709999084472656,55.4900016784668,2143400.0
2008-04-08,54.77000045776367,54.5,54.29999923706055,55.02000045776367,2338600.0
2008-04-09,54.66999816894531,54.189998626708984,54.15999984741211,54.93000030517578,1889000.0
2008-04-10,53.59000015258789,55.119998931884766,53.189998626708984,55.790000915527344,1553900.0
2008-04-11,53.709999084472656,53.970001220703125,53.709999084472656,54.4900016784668,1021700.0
2008-04-14,54.0,53.529998779296875,53.279998779296875,54.33000183105469,1267100.0
2008-04-15,53.4900016784668,53.47999954223633,52.880001068115234,53.7400016784668,1286300.0
2008-04-16,54.11000061035156,55.709999084472656,53.7400016784668,55.709999084472656,1059700.0
2008-04-17,55.709999084472656,54.70000076293945,54.400001525878906,55.709999084472656,1075400.0
2008-04-18,55.08000183105469,56.15999984741211,55.08000183105469,56.68000030517578,976100.0
2008-04-21,56.220001220703125,56.25,55.2400016784668,56.95000076293945,1082500.0
2008-04-22,57.25,55.91999816894531,55.31999969482422,58.29999923706055,1909500.0
2008-04-23,56.02000045776367,54.880001068115234,54.619998931884766,56.02000045776367,1159300.0
2008-04-24,55.099998474121094,55.02000045776367,53.970001220703125,55.58000183105469,1488800.0
2008-04-25,55.369998931884766,56.0,54.810001373291016,56.13999938964844,672600.0
2008-04-28,55.720001220703125,55.40999984741211,55.0,55.84000015258789,1057500.0
2008-04-29,55.43000030517578,55.11000061035156,54.599998474121094,55.68000030517578,1159600.0
2008-04-30,55.4900016784668,55.31999969482422,54.790000915527344,56.0099983215332,1266200.0
2008-05-01,55.5,57.18000030517578,55.06999969482422,57.18000030517578,1733300.0
2008-05-02,58.11000061035156,57.31999969482422,56.72999954223633,58.41999816894531,1431300.0
2008-05-05,57.22999954223633,56.529998779296875,56.130001068115234,57.2599983215332,1035500.0
2008-05-06,56.369998931884766,56.369998931884766,55.95000076293945,56.650001525878906,1689700.0
2008-05-07,56.04999923706055,56.18000030517578,56.0099983215332,57.52000045776367,1133100.0
2008-05-08,56.20000076293945,56.2400016784668,55.47999954223633,56.5099983215332,1184800.0
2008-05-09,55.560001373291016,56.56999969482422,55.31999969482422,56.9900016784668,1267500.0
2008-05-12,56.5,57.310001373291016,55.75,57.349998474121094,1112500.0
2008-05-13,57.16999816894531,56.7599983215332,55.9900016784668,57.5,935600.0
2008-05-14,57.040000915527344,58.11000061035156,56.7599983215332,58.439998626708984,1630200.0
2008-05-15,57.849998474121094,60.0099983215332,57.849998474121094,60.369998931884766,1735200.0
2008-05-16,60.150001525878906,59.599998474121094,59.09000015258789,60.150001525878906,1347800.0
2008-05-19,59.63999938964844,59.599998474121094,59.130001068115234,60.25,1087500.0
2008-05-20,59.060001373291016,58.529998779296875,58.20000076293945,59.06999969482422,1122900.0
2008-05-21,58.40999984741211,57.52000045776367,57.34000015258789,58.63999938964844,1007400.0
2008-05-22,57.689998626708984,58.099998474121094,57.630001068115234,58.54999923706055,853100.0
2008-05-23,57.529998779296875,56.11000061035156,55.97999954223633,57.63999938964844,1571700.0
2008-05-27,56.369998931884766,55.95000076293945,55.599998474121094,56.4900016784668,2356800.0
2008-05-28,55.97999954223633,56.34000015258789,55.90999984741211,56.54999923706055,1496300.0
2008-05-29,56.0,56.41999816894531,55.939998626708984,56.93000030517578,1405000.0
2008-05-30,56.5099983215332,56.150001525878906,56.0,56.63999938964844,796200.0
2008-06-02,56.06999969482422,55.689998626708984,55.33000183105469,56.279998779296875,1809200.0
2008-06-03,51.72999954223633,54.529998779296875,51.68000030517578,55.0,6631600.0
2008-06-04,53.77000045776367,51.97999954223633,51.849998474121094,54.369998931884766,5383000.0
2008-06-05,52.060001373291016,51.810001373291016,51.150001525878906,52.150001525878906,2674400.0
2008-06-06,51.2599983215332,50.189998626708984,49.90999984741211,51.56999969482422,2577300.0
2008-06-09,50.13999938964844,50.04999923706055,49.72999954223633,50.79999923706055,2244300.0
2008-06-10,49.70000076293945,50.779998779296875,49.70000076293945,51.279998779296875,2085200.0
2008-06-11,50.70000076293945,48.2599983215332,47.939998626708984,50.709999084472656,2972200.0
2008-06-12,48.810001373291016,49.47999954223633,48.7599983215332,50.2400016784668,3166500.0
2008-06-13,50.04999923706055,50.40999984741211,49.130001068115234,50.40999984741211,1670300.0
2008-06-16,50.0,49.900001525878906,49.790000915527344,50.630001068115234,1288500.0
2008-06-17,50.18000030517578,49.599998474121094,49.529998779296875,50.56999969482422,1180400.0
2008-06-18,49.47999954223633,49.47999954223633,48.86000061035156,49.65999984741211,1809600.0
2008-06-19,49.209999084472656,50.189998626708984,49.150001525878906,50.369998931884766,2042400.0
2008-06-20,50.18000030517578,49.90999984741211,49.599998474121094,50.220001220703125,2609900.0
2008-06-23,50.380001068115234,50.130001068115234,49.869998931884766,50.540000915527344,2230700.0
2008-06-24,49.790000915527344,49.86000061035156,49.08000183105469,50.54999923706055,3485700.0
2008-06-25,49.75,48.650001525878906,48.31999969482422,50.16999816894531,4256900.0
2008-06-26,47.81999969482422,46.7400016784668,46.65999984741211,47.880001068115234,3627200.0
2008-06-27,47.060001373291016,46.869998931884766,46.380001068115234,47.40999984741211,2080000.0
2008-06-30,46.630001068115234,45.93000030517578,45.88999938964844,46.849998474121094,1869900.0
2008-07-01,48.290000915527344,48.86000061035156,45.81999969482422,49.08000183105469,6209500.0
2008-07-02,48.689998626708984,46.70000076293945,46.470001220703125,48.939998626708984,3191900.0
2008-07-03,47.11000061035156,47.529998779296875,46.7400016784668,48.02000045776367,1382200.0
2008-07-07,47.5099983215332,47.61000061035156,47.16999816894531,48.84000015258789,2223900.0
2008-07-08,47.61000061035156,49.150001525878906,46.86000061035156,49.16999816894531,2443600.0
2008-07-09,49.369998931884766,47.86000061035156,47.650001525878906,49.369998931884766,1943600.0
2008-07-10,48.40999984741211,47.9900016784668,47.25,49.4900016784668,2501900.0
2008-07-11,47.529998779296875,47.189998626708984,45.790000915527344,48.0099983215332,2753900.0
2008-07-14,47.599998474121094,45.060001373291016,45.04999923706055,47.95000076293945,3156900.0
2008-07-15,44.79999923706055,46.45000076293945,44.5099983215332,47.58000183105469,2981200.0
2008-07-16,46.2400016784668,47.95000076293945,45.90999984741211,48.209999084472656,2335500.0
2008-07-17,49.5099983215332,53.86000061035156,49.5099983215332,54.119998931884766,4812900.0
2008-07-18,53.61000061035156,54.119998931884766,52.880001068115234,54.63999938964844,1867300.0
2008-07-21,52.45000076293945,50.45000076293945,50.040000915527344,52.45000076293945,4285400.0
2008-07-22,50.36000061035156,52.81999969482422,50.29999923706055,53.040000915527344,2913700.0
2008-07-23,52.279998779296875,54.45000076293945,52.22999954223633,55.130001068115234,2963000.0
2008-07-24,54.18000030517578,51.900001525878906,51.79999923706055,54.58000183105469,1641300.0
2008-07-25,52.7400016784668,52.95000076293945,52.29999923706055,54.38999938964844,1484700.0
2008-07-28,53.0099983215332,52.0099983215332,51.900001525878906,53.43000030517578,753200.0
2008-07-29,52.27000045776367,53.93000030517578,49.880001068115234,54.349998474121094,1405700.0
2008-07-30,54.15999984741211,54.810001373291016,53.66999816894531,55.09000015258789,1733500.0
2008-07-31,54.13999938964844,53.25,53.0099983215332,55.02000045776367,1438300.0
2008-08-01,53.599998474121094,52.36000061035156,51.849998474121094,53.68000030517578,1572800.0
2008-08-04,52.0099983215332,52.709999084472656,51.65999984741211,53.13999938964844,1065500.0
2008-08-05,53.47999954223633,54.88999938964844,52.90999984741211,54.88999938964844,1113900.0
2008-08-06,54.5099983215332,54.47999954223633,53.56999969482422,54.689998626708984,825500.0
2008-08-07,53.91999816894531,53.84000015258789,53.310001373291016,55.06999969482422,1282400.0
2008-08-08,54.029998779296875,57.45000076293945,53.959999084472656,57.72999954223633,2235600.0
2008-08-11,57.029998779296875,59.79999923706055,56.93000030517578,60.33000183105469,3328800.0
2008-08-12,59.25,58.849998474121094,58.56999969482422,60.47999954223633,3323400.0
2008-08-13,58.650001525878906,58.220001220703125,57.68000030517578,59.0,1463400.0
2008-08-14,57.810001373291016,58.79999923706055,57.68000030517578,59.349998474121094,1455100.0
2008-08-15,58.790000915527344,59.59000015258789,58.689998626708984,59.790000915527344,1213300.0
2008-08-18,59.43000030517578,58.5,58.04999923706055,60.0,1324200.0
2008-08-19,58.06999969482422,57.4900016784668,56.93000030517578,58.08000183105469,1538500.0
2008-08-20,57.02000045776367,56.7599983215332,55.779998779296875,57.61000061035156,1633900.0
2008-08-21,55.900001525878906,57.560001373291016,54.380001068115234,57.65999984741211,1205100.0
2008-08-22,58.43000030517578,58.33000183105469,57.34000015258789,59.02000045776367,996100.0
2008-08-25,56.900001525878906,57.310001373291016,56.709999084472656,58.2599983215332,947600.0
2008-08-26,57.2599983215332,57.869998931884766,56.400001525878906,57.97999954223633,1602900.0
2008-08-27,56.72999954223633,57.790000915527344,56.72999954223633,58.709999084472656,843000.0
2008-08-28,58.43000030517578,59.27000045776367,58.18000030517578,59.54999923706055,858600.0
2008-08-29,58.869998931884766,58.54999923706055,58.4900016784668,59.70000076293945,883300.0
2008-09-02,59.970001220703125,60.77000045776367,58.70000076293945,61.5099983215332,1908000.0
2008-09-03,60.849998474121094,61.90999984741211,60.33000183105469,62.189998626708984,1460100.0
2008-09-04,61.09000015258789,59.369998931884766,59.0099983215332,61.560001373291016,1897300.0
2008-09-05,59.099998474121094,60.209999084472656,57.97999954223633,60.29999923706055,1192600.0
2008-09-08,61.0099983215332,61.88999938964844,60.91999816894531,62.47999954223633,1883800.0
2008-09-09,61.869998931884766,59.970001220703125,59.45000076293945,63.650001525878906,2568500.0
2008-09-10,60.279998779296875,59.560001373291016,58.77000045776367,60.65999984741211,1865000.0
2008-09-11,59.0099983215332,61.709999084472656,58.31999969482422,61.95000076293945,1665700.0
2008-09-12,60.9900016784668,61.7599983215332,60.31999969482422,62.20000076293945,1452300.0
2008-09-15,59.08000183105469,61.849998474121094,59.06999969482422,63.790000915527344,4161300.0
2008-09-16,60.68000030517578,62.09000015258789,59.25,62.2400016784668,2358300.0
2008-09-17,60.36000061035156,59.310001373291016,59.220001220703125,61.7599983215332,3130800.0
2008-09-18,59.689998626708984,61.369998931884766,56.08000183105469,61.849998474121094,2712800.0
2008-09-19,62.0099983215332,63.36000061035156,60.84000015258789,65.0,2934600.0
2008-09-22,63.2400016784668,59.91999816894531,59.400001525878906,63.2400016784668,1586900.0
2008-09-23,60.45000076293945,60.0,57.959999084472656,60.9900016784668,1108800.0
2008-09-24,60.0099983215332,59.31999969482422,58.150001525878906,60.16999816894531,1694700.0
2008-09-25,59.720001220703125,60.63999938964844,59.290000915527344,61.5,1207600.0
2008-09-26,60.560001373291016,61.720001220703125,59.79999923706055,61.7599983215332,2245200.0
2008-09-29,60.40999984741211,57.09000015258789,55.939998626708984,60.619998931884766,2516500.0
2008-09-30,57.599998474121094,57.15999984741211,56.529998779296875,58.709999084472656,1501900.0
2008-10-01,56.25,57.630001068115234,55.689998626708984,58.77000045776367,2047100.0
2008-10-02,57.47999954223633,54.459999084472656,53.83000183105469,58.0,2633700.0
2008-10-03,55.54999923706055,52.75,52.40999984741211,55.84000015258789,2338300.0
2008-10-06,50.75,54.150001525878906,49.5,54.52000045776367,3344000.0
2008-10-07,54.5,53.0,51.7400016784668,55.84000015258789,3297400.0
2008-10-08,51.849998474121094,53.220001220703125,50.61000061035156,55.790000915527344,4207800.0
2008-10-09,53.2599983215332,52.380001068115234,51.56999969482422,55.08000183105469,2694400.0
2008-10-10,49.970001220703125,51.29999923706055,48.97999954223633,53.18000030517578,4475900.0
2008-10-13,53.29999923706055,53.119998931884766,51.52000045776367,54.599998474121094,2521600.0
2008-10-14,54.099998474121094,52.97999954223633,52.439998626708984,55.7400016784668,2984000.0
2008-10-15,52.380001068115234,49.41999816894531,49.41999816894531,53.0,3802200.0
2008-10-16,51.18000030517578,56.959999084472656,49.93000030517578,57.18000030517578,5975900.0
2008-10-17,54.9900016784668,56.18000030517578,54.79999923706055,58.029998779296875,2881000.0
2008-10-20,56.2400016784668,57.619998931884766,55.099998474121094,57.619998931884766,1369900.0
2008-10-21,57.040000915527344,56.2599983215332,55.97999954223633,58.599998474121094,1951900.0
2008-10-22,55.040000915527344,55.77000045776367,54.209999084472656,58.060001373291016,2776700.0
2008-10-23,55.470001220703125,56.47999954223633,52.970001220703125,57.459999084472656,2573300.0
2008-10-24,53.90999984741211,55.08000183105469,53.040000915527344,56.459999084472656,1344800.0
2008-10-27,53.939998626708984,51.41999816894531,51.33000183105469,56.16999816894531,2061300.0
2008-10-28,52.34000015258789,54.97999954223633,48.31999969482422,54.97999954223633,4075300.0
2008-10-29,54.880001068115234,54.58000183105469,52.97999954223633,56.279998779296875,3068000.0
2008-10-30,55.880001068115234,56.880001068115234,54.380001068115234,56.90999984741211,1462000.0
2008-10-31,56.400001525878906,56.90999984741211,56.20000076293945,57.47999954223633,2402200.0
2008-11-03,56.86000061035156,54.33000183105469,54.0,57.08000183105469,1884100.0
2008-11-04,56.08000183105469,56.45000076293945,54.0,56.790000915527344,3296000.0
2008-11-05,55.41999816894531,55.630001068115234,54.72999954223633,57.20000076293945,1855900.0
2008-11-06,55.15999984741211,53.81999969482422,53.189998626708984,55.58000183105469,2056100.0
2008-11-07,54.2400016784668,54.470001220703125,53.66999816894531,54.58000183105469,1427800.0
2008-11-10,55.61000061035156,55.380001068115234,54.47999954223633,56.20000076293945,1718600.0
2008-11-11,54.68000030517578,54.09000015258789,52.77000045776367,55.38999938964844,1830600.0
2008-11-12,53.40999984741211,51.81999969482422,51.630001068115234,53.93000030517578,2694900.0
2008-11-13,51.529998779296875,54.7599983215332,50.0,54.779998779296875,2112600.0
2008-11-14,54.0,54.5,53.9900016784668,56.81999969482422,1784500.0
2008-11-17,54.15999984741211,53.290000915527344,52.88999938964844,55.02000045776367,1396500.0
2008-11-18,53.779998779296875,54.470001220703125,53.2599983215332,55.7400016784668,2252500.0
2008-11-19,54.43000030517578,51.68000030517578,51.47999954223633,55.2599983215332,2438400.0
2008-11-20,51.0099983215332,50.16999816894531,49.83000183105469,54.13999938964844,3790600.0
2008-11-21,50.970001220703125,53.29999923706055,49.0099983215332,53.52000045776367,3099100.0
2008-11-24,54.20000076293945,56.56999969482422,53.189998626708984,57.7599983215332,2811600.0
2008-11-25,57.540000915527344,57.25,56.16999816894531,57.959999084472656,2367800.0
2008-11-26,56.4900016784668,60.0,56.45000076293945,60.22999954223633,2867800.0
2008-11-28,59.90999984741211,58.93000030517578,58.209999084472656,60.060001373291016,804100.0
2008-12-01,57.75,54.290000915527344,54.2599983215332,58.75,2249700.0
2008-12-02,54.70000076293945,54.54999923706055,53.380001068115234,54.810001373291016,2530300.0
2008-12-03,53.779998779296875,57.20000076293945,53.529998779296875,57.2599983215332,2114400.0
2008-12-04,56.70000076293945,56.029998779296875,55.22999954223633,58.45000076293945,2212700.0
2008-12-05,55.310001373291016,58.72999954223633,55.060001373291016,59.2599983215332,2390200.0
2008-12-08,59.13999938964844,57.45000076293945,56.33000183105469,59.61000061035156,2839500.0
2008-12-09,57.06999969482422,56.2400016784668,56.02000045776367,58.04999923706055,2637300.0
2008-12-10,56.63999938964844,55.630001068115234,54.0099983215332,56.63999938964844,2436100.0
2008-12-11,55.11000061035156,53.2400016784668,52.63999938964844,55.88999938964844,2067900.0
2008-12-12,52.0,55.529998779296875,51.119998931884766,56.11000061035156,1511300.0
2008-12-15,55.5,56.40999984741211,55.220001220703125,56.95000076293945,1122600.0
2008-12-16,57.349998474121094,57.529998779296875,56.5099983215332,57.959999084472656,2212700.0
2008-12-17,57.27000045776367,56.90999984741211,56.369998931884766,57.849998474121094,1750200.0
2008-12-18,57.20000076293945,55.970001220703125,55.31999969482422,57.43000030517578,1147800.0
2008-12-19,56.36000061035156,55.33000183105469,55.220001220703125,57.099998474121094,1720500.0
2008-12-22,55.34000015258789,54.810001373291016,53.77000045776367,55.52000045776367,1027600.0
2008-12-23,55.40999984741211,54.45000076293945,53.970001220703125,55.45000076293945,920500.0
2008-12-24,57.93000030517578,55.77000045776367,53.0099983215332,57.93000030517578,660400.0
2008-12-26,55.77000045776367,55.79999923706055,55.47999954223633,55.9900016784668,249800.0
2008-12-29,55.70000076293945,56.22999954223633,54.41999816894531,56.279998779296875,1004600.0
2008-12-30,56.63999938964844,58.61000061035156,56.2599983215332,58.70000076293945,1229200.0
2008-12-31,58.72999954223633,59.75,58.65999984741211,60.16999816894531,1363300.0
2009-01-02,59.86000061035156,59.9900016784668,58.9900016784668,60.06999969482422,1577200.0
2009-01-05,59.2599983215332,59.84000015258789,58.91999816894531,60.0,1626400.0
2009-01-06,59.959999084472656,60.40999984741211,59.439998626708984,60.68000030517578,1850300.0
2009-01-07,59.5,59.560001373291016,59.2599983215332,60.84000015258789,1957600.0
2009-01-08,59.220001220703125,61.09000015258789,58.7599983215332,61.2599983215332,1765000.0
2009-01-09,60.880001068115234,59.400001525878906,59.119998931884766,61.41999816894531,1637600.0
2009-01-12,59.15999984741211,58.619998931884766,57.93000030517578,60.38999938964844,1702100.0
2009-01-13,58.06999969482422,58.650001525878906,57.790000915527344,59.65999984741211,1747200.0
2009-01-14,57.58000183105469,55.849998474121094,55.29999923706055,57.650001525878906,2638000.0
2009-01-15,55.650001525878906,56.34000015258789,54.31999969482422,57.189998626708984,2858600.0
2009-01-16,57.150001525878906,57.380001068115234,56.02000045776367,57.939998626708984,1750600.0
2009-01-20,57.58000183105469,55.130001068115234,54.5099983215332,58.0,2565400.0
2009-01-21,56.2400016784668,55.41999816894531,53.130001068115234,56.41999816894531,2998800.0
2009-01-22,48.27000045776367,48.20000076293945,46.95000076293945,49.599998474121094,9846800.0
2009-01-23,47.25,46.970001220703125,46.5099983215332,48.150001525878906,3416300.0
2009-01-26,47.0099983215332,46.68000030517578,46.54999923706055,48.439998626708984,2833200.0
2009-01-27,47.11000061035156,48.58000183105469,46.52000045776367,49.20000076293945,3667800.0
2009-01-28,48.939998626708984,49.650001525878906,48.939998626708984,50.310001373291016,3314200.0
2009-01-29,49.150001525878906,48.709999084472656,48.459999084472656,49.56999969482422,2279200.0
2009-01-30,48.93000030517578,47.75,47.27000045776367,48.959999084472656,2269700.0
2009-02-02,47.779998779296875,46.59000015258789,45.650001525878906,47.779998779296875,3047100.0
2009-02-03,46.65999984741211,48.29999923706055,46.43000030517578,48.560001373291016,3093900.0
2009-02-04,48.25,48.0099983215332,47.369998931884766,48.54999923706055,2522700.0
2009-02-05,47.77000045776367,48.43000030517578,46.84000015258789,49.2400016784668,1748200.0
2009-02-06,48.29999923706055,49.939998626708984,48.25,50.349998474121094,3217700.0
2009-02-09,49.86000061035156,49.599998474121094,49.189998626708984,50.380001068115234,1769000.0
2009-02-10,48.77000045776367,47.43000030517578,47.060001373291016,49.599998474121094,1834400.0
2009-02-11,48.599998474121094,47.40999984741211,46.439998626708984,48.83000183105469,1175000.0
2009-02-12,46.7599983215332,47.61000061035156,46.0,47.61000061035156,1765600.0
2009-02-13,47.380001068115234,46.939998626708984,46.5099983215332,47.77000045776367,1703100.0
2009-02-17,45.619998931884766,45.880001068115234,45.47999954223633,46.54999923706055,2760300.0
2009-02-18,46.380001068115234,46.0099983215332,45.310001373291016,46.63999938964844,1473500.0
2009-02-19,46.47999954223633,45.880001068115234,45.720001220703125,47.33000183105469,1140000.0
2009-02-20,45.689998626708984,46.029998779296875,45.0,46.369998931884766,1999400.0
2009-02-23,46.119998931884766,44.029998779296875,43.86000061035156,46.70000076293945,2389600.0
2009-02-24,44.439998626708984,46.20000076293945,44.2599983215332,46.59000015258789,1908100.0
2009-02-25,45.779998779296875,45.9900016784668,45.04999923706055,47.060001373291016,1458300.0
2009-02-26,46.5,45.9900016784668,45.91999816894531,47.400001525878906,1542000.0
2009-02-27,45.150001525878906,45.95000076293945,44.79999923706055,47.08000183105469,2003600.0
2009-03-02,44.900001525878906,45.20000076293945,44.68000030517578,46.86000061035156,1637700.0
2009-03-03,45.959999084472656,45.349998474121094,45.220001220703125,46.45000076293945,1491800.0
2009-03-04,45.849998474121094,45.13999938964844,43.959999084472656,46.4900016784668,2118500.0
2009-03-05,44.29999923706055,43.91999816894531,43.630001068115234,45.0099983215332,1923300.0
2009-03-06,43.959999084472656,42.97999954223633,42.189998626708984,44.380001068115234,2481400.0
2009-03-09,42.5099983215332,43.75,42.4900016784668,44.56999969482422,2262700.0
2009-03-10,44.5099983215332,46.0,44.5099983215332,46.209999084472656,2323500.0
2009-03-11,46.84000015258789,46.720001220703125,45.869998931884766,47.279998779296875,1419400.0
2009-03-12,46.43000030517578,46.59000015258789,45.619998931884766,46.77000045776367,2245300.0
2009-03-13,46.689998626708984,47.349998474121094,45.540000915527344,47.63999938964844,1957900.0
2009-03-16,47.720001220703125,46.689998626708984,46.59000015258789,47.720001220703125,1366200.0
2009-03-17,46.91999816894531,47.709999084472656,46.209999084472656,47.810001373291016,1502400.0
2009-03-18,46.209999084472656,46.93000030517578,45.0099983215332,47.5,3195600.0
2009-03-19,47.380001068115234,44.790000915527344,43.849998474121094,47.380001068115234,3091700.0
2009-03-20,44.79999923706055,45.02000045776367,44.16999816894531,45.38999938964844,2238800.0
2009-03-23,45.9900016784668,49.400001525878906,45.54999923706055,49.400001525878906,2473200.0
2009-03-24,48.79999923706055,50.20000076293945,48.310001373291016,51.25,3480100.0
2009-03-25,50.41999816894531,51.5099983215332,49.97999954223633,52.84000015258789,3076900.0
2009-03-26,52.09000015258789,52.5099983215332,51.79999923706055,52.79999923706055,2315400.0
2009-03-27,51.810001373291016,51.310001373291016,51.029998779296875,52.54999923706055,1292700.0
2009-03-30,49.689998626708984,52.130001068115234,49.689998626708984,52.13999938964844,2256100.0
2009-03-31,52.599998474121094,51.970001220703125,51.25,53.0099983215332,1999200.0
2009-04-01,50.970001220703125,52.209999084472656,50.7599983215332,52.86000061035156,2511800.0
2009-04-02,53.189998626708984,52.88999938964844,52.630001068115234,53.45000076293945,2045700.0
2009-04-03,53.16999816894531,53.0,52.099998474121094,53.16999816894531,1163400.0
