Date,wynnopen,wynnclose,wynnlow,wynnhigh,wynnvolume
2008-06-11,87.95999908447266,88.51000213623047,87.0,90.18000030517578,3812000.0
2008-06-12,88.76000213623047,89.0,88.31999969482422,91.0199966430664,2270200.0
2008-06-13,90.37999725341797,92.19000244140625,90.04000091552734,92.19000244140625,1461900.0
2008-06-16,91.0999984741211,94.41000366210938,90.73999786376953,95.77999877929688,2363000.0
2008-06-17,94.44000244140625,95.08000183105469,93.1500015258789,95.33000183105469,2131500.0
2008-06-18,94.3499984741211,93.41000366210938,92.9800033569336,95.7699966430664,3083200.0
2008-06-19,92.52999877929688,92.70999908447266,89.37000274658203,93.30000305175781,2896400.0
2008-06-20,91.5999984741211,88.4000015258789,87.05999755859375,92.05999755859375,4211700.0
2008-06-23,89.5,86.7300033569336,86.69000244140625,89.5,2093300.0
2008-06-24,86.41000366210938,85.0,83.62000274658203,86.41000366210938,3470100.0
2008-06-25,85.0999984741211,87.48999786376953,84.91999816894531,88.45999908447266,2095100.0
2008-06-26,85.55999755859375,83.5,83.1500015258789,86.27999877929688,3188400.0
2008-06-27,82.01000213623047,79.80999755859375,78.66000366210938,82.55999755859375,4771400.0
2008-06-30,79.01000213623047,81.3499984741211,77.66000366210938,82.43000030517578,3467100.0
2008-07-01,78.5,82.0999984741211,77.12000274658203,82.27999877929688,3976000.0
2008-07-02,81.83999633789062,79.26000213623047,78.80000305175781,85.13999938964844,3558800.0
2008-07-03,79.08999633789062,78.94000244140625,74.47000122070312,80.7300033569336,3411100.0
2008-07-07,79.5,82.01000213623047,78.47000122070312,82.4000015258789,3725000.0
2008-07-08,82.05999755859375,83.5,78.9000015258789,83.94999694824219,3508600.0
2008-07-09,84.66000366210938,77.55999755859375,77.06999969482422,84.66000366210938,3563600.0
2008-07-10,78.44000244140625,69.94000244140625,69.2699966430664,78.44000244140625,7920800.0
2008-07-11,78.76000213623047,78.13999938964844,72.16999816894531,79.86000061035156,9585000.0
2008-07-14,79.58000183105469,77.29000091552734,75.33999633789062,81.08999633789062,3841600.0
2008-07-15,74.6500015258789,75.61000061035156,71.87000274658203,77.80000305175781,2793900.0
2008-07-16,75.4000015258789,79.54000091552734,74.04000091552734,79.88999938964844,2275300.0
2008-07-17,79.54000091552734,84.06999969482422,78.5,84.18000030517578,3367300.0
2008-07-18,85.06999969482422,88.02999877929688,81.98999786376953,90.30000305175781,2672300.0
2008-07-21,89.87999725341797,93.43000030517578,89.0,96.58999633789062,3486900.0
2008-07-22,92.19999694824219,97.80999755859375,90.66999816894531,98.20999908447266,2693300.0
2008-07-23,97.05999755859375,99.80999755859375,95.94000244140625,106.94999694824219,4837100.0
2008-07-24,98.87000274658203,91.58999633789062,90.54000091552734,99.77999877929688,3144000.0
2008-07-25,92.9000015258789,90.04000091552734,87.2300033569336,94.5999984741211,2506300.0
2008-07-28,90.61000061035156,91.66999816894531,88.98999786376953,92.94999694824219,1615700.0
2008-07-29,92.54000091552734,99.0,91.9000015258789,100.0,2354700.0
2008-07-30,99.4000015258789,97.38999938964844,94.93000030517578,102.0,1422900.0
2008-07-31,95.9800033569336,97.4800033569336,94.12999725341797,100.19999694824219,2115400.0
2008-08-01,98.05000305175781,95.58000183105469,94.0,99.58000183105469,1333500.0
2008-08-04,95.68000030517578,94.3499984741211,91.81999969482422,96.20999908447266,1253300.0
2008-08-05,95.75,99.1500015258789,95.12000274658203,101.5,2772500.0
2008-08-06,99.69999694824219,105.23999786376953,96.31999969482422,105.9000015258789,1891000.0
2008-08-07,102.7300033569336,101.81999969482422,100.5199966430664,104.9000015258789,2213000.0
2008-08-08,101.68000030517578,107.5999984741211,100.68000030517578,108.75,2184200.0
2008-08-11,108.19000244140625,114.66999816894531,107.0,119.73999786376953,3627800.0
2008-08-12,111.6500015258789,108.3499984741211,106.70999908447266,115.5,2875900.0
2008-08-13,106.69000244140625,102.7300033569336,100.87999725341797,107.69999694824219,2311100.0
2008-08-14,102.48999786376953,107.1500015258789,101.5,108.0,2012700.0
2008-08-15,106.25,105.95999908447266,105.2699966430664,109.87000274658203,1514900.0
2008-08-18,106.23999786376953,100.38999938964844,99.0,107.26000213623047,1590000.0
2008-08-19,96.9000015258789,96.05000305175781,91.54000091552734,97.0,3847300.0
2008-08-20,96.19999694824219,91.81999969482422,91.25,97.4800033569336,2511700.0
2008-08-21,92.88999938964844,90.20999908447266,90.01000213623047,94.11000061035156,2249100.0
2008-08-22,92.0,95.63999938964844,91.19999694824219,95.91999816894531,1971600.0
2008-08-25,93.77999877929688,91.80000305175781,90.68000030517578,94.68000030517578,1914900.0
2008-08-26,91.51000213623047,91.7699966430664,90.80000305175781,95.11000061035156,1096000.0
2008-08-27,91.77999877929688,91.9800033569336,90.0999984741211,93.88999938964844,1279900.0
2008-08-28,93.2300033569336,96.0,92.5999984741211,97.0,1267800.0
2008-08-29,94.77999877929688,95.41999816894531,93.48999786376953,96.77999877929688,1101900.0
2008-09-02,99.45999908447266,95.23999786376953,94.38999938964844,101.0,1313300.0
2008-09-03,94.91000366210938,94.8499984741211,93.0999984741211,97.80999755859375,1188600.0
2008-09-04,94.0,90.37000274658203,89.11000061035156,94.98999786376953,1601900.0
2008-09-05,89.87999725341797,89.16999816894531,85.12999725341797,89.95999908447266,2125800.0
2008-09-08,92.19999694824219,90.19000244140625,86.7300033569336,93.48999786376953,1736600.0
2008-09-09,89.77999877929688,85.22000122070312,85.13999938964844,90.19000244140625,1694000.0
2008-09-10,87.27999877929688,82.16000366210938,80.5199966430664,87.27999877929688,3513800.0
2008-09-11,80.62000274658203,87.31999969482422,79.18000030517578,88.83999633789062,3087200.0
2008-09-12,86.26000213623047,87.48999786376953,85.0,89.5199966430664,1486600.0
2008-09-15,83.5999984741211,83.66999816894531,83.08000183105469,88.30999755859375,1901800.0
2008-09-16,84.83999633789062,85.33999633789062,80.19999694824219,87.19000244140625,2902100.0
2008-09-17,83.36000061035156,80.55999755859375,80.41000366210938,85.62000274658203,2251100.0
2008-09-18,83.5,92.47000122070312,79.37000274658203,95.3499984741211,3997000.0
2008-09-19,97.08999633789062,94.98999786376953,88.80999755859375,104.02999877929688,3716100.0
2008-09-22,93.13999938964844,89.18000030517578,88.93000030517578,95.0,1405900.0
2008-09-23,89.54000091552734,88.13999938964844,86.80999755859375,91.30999755859375,1353000.0
2008-09-24,88.13999938964844,88.0999984741211,86.27999877929688,92.01000213623047,1320800.0
2008-09-25,89.94999694824219,86.2300033569336,86.01000213623047,90.87999725341797,1244900.0
2008-09-26,85.80999755859375,84.97000122070312,81.0,86.0,2080800.0
2008-09-29,82.19999694824219,77.93000030517578,77.66000366210938,86.19000244140625,2282400.0
2008-09-30,78.75,81.63999938964844,78.75,83.73999786376953,1542600.0
2008-10-01,80.26000213623047,80.19000244140625,79.5199966430664,83.69000244140625,1514400.0
2008-10-02,76.58999633789062,73.83999633789062,70.25,76.5999984741211,2580400.0
2008-10-03,74.48999786376953,70.41999816894531,70.25,74.94000244140625,1936700.0
2008-10-06,68.33999633789062,67.7699966430664,57.349998474121094,68.5,3817000.0
2008-10-07,69.19000244140625,60.0,59.18000030517578,69.19000244140625,2708200.0
2008-10-08,56.75,60.20000076293945,56.47999954223633,66.0,2671200.0
2008-10-09,61.650001525878906,56.2400016784668,55.0099983215332,64.98999786376953,1967300.0
2008-10-10,54.4900016784668,59.47999954223633,51.0,61.83000183105469,3190600.0
2008-10-13,62.560001373291016,63.369998931884766,60.099998474121094,63.58000183105469,1682500.0
2008-10-14,61.88999938964844,59.20000076293945,57.04999923706055,67.66999816894531,3047100.0
2008-10-15,61.0,49.29999923706055,49.20000076293945,62.599998474121094,2291200.0
2008-10-16,49.4900016784668,52.540000915527344,45.310001373291016,53.400001525878906,2648500.0
2008-10-17,51.79999923706055,57.52000045776367,50.41999816894531,59.529998779296875,2231400.0
2008-10-20,58.52000045776367,52.40999984741211,51.25,58.93000030517578,1861000.0
2008-10-21,52.5099983215332,49.119998931884766,48.779998779296875,55.0,2369400.0
2008-10-22,48.130001068115234,46.380001068115234,44.369998931884766,50.470001220703125,1808100.0
2008-10-23,45.900001525878906,42.380001068115234,39.31999969482422,46.5,2994000.0
2008-10-24,38.56999969482422,36.59000015258789,36.59000015258789,41.38999938964844,3695300.0
2008-10-27,36.0,33.459999084472656,32.5099983215332,36.63999938964844,3497900.0
2008-10-28,34.5,32.880001068115234,28.059999465942383,35.189998626708984,5646700.0
2008-10-29,34.349998474121094,41.04999923706055,34.310001373291016,44.9900016784668,6241900.0
2008-10-30,45.04999923706055,46.5,42.310001373291016,48.47999954223633,4910600.0
2008-10-31,48.47999954223633,60.400001525878906,46.47999954223633,62.88999938964844,6523300.0
2008-11-03,60.7400016784668,51.59000015258789,50.810001373291016,60.9900016784668,3285500.0
2008-11-04,53.59000015258789,51.630001068115234,48.25,54.869998931884766,2748500.0
2008-11-05,50.7400016784668,47.38999938964844,46.540000915527344,51.0,1945300.0
2008-11-06,44.97999954223633,45.70000076293945,43.2599983215332,47.470001220703125,2699600.0
2008-11-07,46.189998626708984,46.040000915527344,41.5,48.900001525878906,1724900.0
2008-11-10,47.2400016784668,46.81999969482422,44.369998931884766,50.0,1459400.0
2008-11-11,48.97999954223633,50.099998474121094,46.52000045776367,50.209999084472656,5305200.0
2008-11-12,48.29999923706055,45.25,44.0,48.59000015258789,3599000.0
2008-11-13,45.81999969482422,44.7599983215332,43.470001220703125,49.119998931884766,9617200.0
2008-11-14,43.709999084472656,43.0,42.5,44.380001068115234,6877700.0
2008-11-17,42.70000076293945,39.459999084472656,38.9900016784668,42.97999954223633,3495000.0
2008-11-18,39.61000061035156,38.91999816894531,37.52000045776367,40.95000076293945,3296600.0
2008-11-19,38.91999816894531,33.56999969482422,32.810001373291016,39.90999984741211,3653200.0
2008-11-20,33.290000915527344,31.25,29.479999542236328,33.4900016784668,4884000.0
2008-11-21,33.790000915527344,32.02000045776367,29.209999084472656,33.97999954223633,3136200.0
2008-11-24,33.45000076293945,37.7599983215332,32.029998779296875,39.13999938964844,3349200.0
2008-11-25,38.02000045776367,37.84000015258789,35.0,38.63999938964844,1705400.0
2008-11-26,37.290000915527344,41.5,36.02000045776367,41.5,2773400.0
2008-11-28,39.0,39.81999969482422,39.0,42.27000045776367,1049200.0
2008-12-01,38.290000915527344,33.869998931884766,33.86000061035156,38.9900016784668,1587800.0
2008-12-02,34.290000915527344,37.58000183105469,33.349998474121094,37.619998931884766,1215400.0
2008-12-03,35.0,40.02000045776367,33.459999084472656,40.02000045776367,2255100.0
2008-12-04,38.11000061035156,37.900001525878906,36.599998474121094,39.369998931884766,2275900.0
2008-12-05,37.540000915527344,40.61000061035156,36.5099983215332,40.849998474121094,1489500.0
2008-12-08,42.33000183105469,44.400001525878906,41.5,45.029998779296875,2126200.0
2008-12-09,43.189998626708984,41.70000076293945,40.619998931884766,47.150001525878906,1788300.0
2008-12-10,42.22999954223633,44.29999923706055,41.15999984741211,44.619998931884766,1292300.0
2008-12-11,43.68000030517578,40.70000076293945,40.380001068115234,44.869998931884766,1626700.0
2008-12-12,39.849998474121094,42.08000183105469,39.4900016784668,42.45000076293945,1005600.0
2008-12-15,45.290000915527344,40.7599983215332,39.0,45.400001525878906,1920800.0
2008-12-16,41.720001220703125,45.4900016784668,41.38999938964844,45.599998474121094,1705200.0
2008-12-17,44.7400016784668,47.59000015258789,42.630001068115234,48.599998474121094,1906200.0
2008-12-18,49.369998931884766,44.619998931884766,43.25,49.75,1821000.0
2008-12-19,43.7400016784668,43.04999923706055,42.13999938964844,46.54999923706055,1866500.0
2008-12-22,43.47999954223633,42.15999984741211,41.11000061035156,43.79999923706055,1575600.0
2008-12-23,43.939998626708984,43.959999084472656,41.0,44.150001525878906,1520200.0
2008-12-24,44.0,43.970001220703125,43.2599983215332,44.849998474121094,475900.0
2008-12-26,44.18000030517578,42.79999923706055,42.040000915527344,44.93000030517578,474900.0
2008-12-29,42.849998474121094,41.900001525878906,40.040000915527344,42.9900016784668,982900.0
2008-12-30,42.040000915527344,42.209999084472656,40.939998626708984,43.5,1059700.0
2008-12-31,41.970001220703125,42.2599983215332,41.20000076293945,43.4900016784668,1127500.0
2009-01-02,42.119998931884766,47.41999816894531,42.08000183105469,47.5,1361400.0
2009-01-05,46.029998779296875,52.29999923706055,46.029998779296875,52.779998779296875,3101200.0
2009-01-06,52.2400016784668,55.279998779296875,50.689998626708984,55.40999984741211,3161300.0
2009-01-07,53.04999923706055,47.22999954223633,46.7400016784668,53.25,3278200.0
2009-01-08,47.31999969482422,46.45000076293945,45.060001373291016,47.4900016784668,1616800.0
2009-01-09,46.13999938964844,44.040000915527344,43.810001373291016,47.08000183105469,1227700.0
2009-01-12,43.689998626708984,41.0,40.369998931884766,43.779998779296875,1825300.0
2009-01-13,40.81999969482422,39.22999954223633,38.34000015258789,41.709999084472656,2338000.0
2009-01-14,38.79999923706055,36.279998779296875,35.88999938964844,38.79999923706055,2548100.0
2009-01-15,36.2599983215332,36.130001068115234,33.52000045776367,38.400001525878906,3868800.0
2009-01-16,37.0099983215332,36.939998626708984,34.90999984741211,37.959999084472656,2621600.0
2009-01-20,36.83000183105469,32.970001220703125,32.959999084472656,36.97999954223633,2508700.0
2009-01-21,33.709999084472656,35.0,33.029998779296875,35.18000030517578,1860800.0
2009-01-22,34.0,34.36000061035156,32.54999923706055,35.95000076293945,2023000.0
2009-01-23,33.31999969482422,34.2599983215332,32.56999969482422,36.02000045776367,2011100.0
2009-01-26,34.400001525878906,35.31999969482422,33.970001220703125,37.099998474121094,2314500.0
2009-01-27,35.7599983215332,33.849998474121094,33.619998931884766,36.849998474121094,1856300.0
2009-01-28,35.09000015258789,35.7400016784668,34.939998626708984,37.0,2434500.0
2009-01-29,35.279998779296875,32.81999969482422,32.61000061035156,35.619998931884766,2007800.0
2009-01-30,32.599998474121094,30.079999923706055,29.549999237060547,32.70000076293945,3805500.0
2009-02-02,29.549999237060547,29.729999542236328,28.600000381469727,30.399999618530273,2794700.0
2009-02-03,29.8799991607666,28.81999969482422,26.799999237060547,30.510000228881836,3798400.0
2009-02-04,27.65999984741211,26.229999542236328,25.139999389648438,27.850000381469727,7374300.0
2009-02-05,26.0,28.200000762939453,25.5,29.200000762939453,4538000.0
2009-02-06,28.309999465942383,29.760000228881836,28.010000228881836,30.5,2586400.0
2009-02-09,30.0,30.850000381469727,29.200000762939453,31.5,1754200.0
2009-02-10,30.020000457763672,27.579999923706055,27.3799991607666,30.850000381469727,2020800.0
2009-02-11,28.489999771118164,26.40999984741211,25.25,28.530000686645508,2255500.0
2009-02-12,26.149999618530273,26.709999084472656,25.43000030517578,26.8799991607666,2883900.0
2009-02-13,27.09000015258789,26.040000915527344,25.6299991607666,27.09000015258789,1190800.0
2009-02-17,25.600000381469727,24.100000381469727,23.6299991607666,25.600000381469727,2237300.0
2009-02-18,24.299999237060547,23.260000228881836,22.549999237060547,24.440000534057617,2579600.0
2009-02-19,23.5,23.0,22.549999237060547,24.649999618530273,1845500.0
2009-02-20,23.799999237060547,24.950000762939453,23.280000686645508,25.25,3511400.0
2009-02-23,25.049999237060547,23.280000686645508,23.020000457763672,25.6200008392334,2232400.0
2009-02-24,23.469999313354492,25.799999237060547,22.56999969482422,26.0,3550500.0
2009-02-25,21.959999084472656,21.75,21.059999465942383,23.43000030517578,7736200.0
2009-02-26,22.559999465942383,22.280000686645508,21.649999618530273,23.68000030517578,3452300.0
2009-02-27,21.59000015258789,20.950000762939453,20.719999313354492,21.93000030517578,3616200.0
2009-03-02,20.5,17.649999618530273,17.649999618530273,20.5,4915400.0
2009-03-03,17.950000762939453,17.280000686645508,16.93000030517578,18.290000915527344,3758000.0
2009-03-04,17.6299991607666,17.200000762939453,15.609999656677246,17.670000076293945,4331900.0
2009-03-05,16.75,16.290000915527344,16.100000381469727,17.34000015258789,2857900.0
2009-03-06,16.3799991607666,15.399999618530273,14.5,16.75,2766300.0
2009-03-09,15.09000015258789,15.550000190734863,14.800000190734863,16.850000381469727,2471700.0
2009-03-10,16.510000228881836,19.5,16.459999084472656,20.1299991607666,5350500.0
2009-03-11,19.989999771118164,19.020000457763672,18.209999084472656,20.950000762939453,3576700.0
2009-03-12,19.469999313354492,20.520000457763672,18.40999984741211,20.600000381469727,2573200.0
2009-03-13,21.15999984741211,20.799999237060547,20.010000228881836,22.5,2579600.0
2009-03-16,21.540000915527344,19.649999618530273,19.549999237060547,21.850000381469727,1507400.0
2009-03-17,18.950000762939453,20.719999313354492,18.709999084472656,20.950000762939453,6386900.0
2009-03-18,20.600000381469727,21.170000076293945,19.350000381469727,21.40999984741211,3566500.0
2009-03-19,21.299999237060547,20.780000686645508,19.950000762939453,21.950000762939453,2872800.0
2009-03-20,21.350000381469727,20.530000686645508,19.959999084472656,21.399999618530273,2731800.0
2009-03-23,21.459999084472656,23.43000030517578,20.639999389648438,23.600000381469727,4108000.0
2009-03-24,22.860000610351562,22.600000381469727,22.209999084472656,23.8700008392334,2185200.0
2009-03-25,22.59000015258789,22.360000610351562,20.0,23.75,3155600.0
2009-03-26,22.719999313354492,22.700000762939453,21.399999618530273,23.09000015258789,2390900.0
2009-03-27,21.979999542236328,21.3700008392334,21.31999969482422,22.780000686645508,2107600.0
2009-03-30,20.3700008392334,19.190000534057617,19.0,20.780000686645508,2177600.0
2009-03-31,19.68000030517578,19.969999313354492,19.0,20.200000762939453,2588100.0
2009-04-01,20.0,21.549999237060547,19.520000457763672,21.639999389648438,2913500.0
2009-04-02,23.239999771118164,26.850000381469727,23.239999771118164,26.8700008392334,6971800.0
2009-04-03,26.510000228881836,29.649999618530273,26.239999771118164,29.940000534057617,5659900.0
2009-04-06,30.950000762939453,31.200000762939453,30.709999084472656,33.0,8179300.0
2009-04-07,30.309999465942383,26.709999084472656,26.579999923706055,30.510000228881836,5167400.0
2009-04-08,27.5,27.68000030517578,25.829999923706055,27.68000030517578,4355800.0
2009-04-09,29.110000610351562,30.270000457763672,28.90999984741211,32.0,4922300.0
2009-04-13,29.450000762939453,31.440000534057617,28.5,31.489999771118164,3093000.0
2009-04-14,30.549999237060547,32.38999938964844,30.510000228881836,35.599998474121094,5307600.0
