Date,winopen,winclose,winlow,winhigh,winvolume
2008-04-09,93.2898178100586,92.74151611328125,91.87989807128906,94.38642120361328,449600.0
2008-04-10,92.74151611328125,92.1932144165039,91.48825073242188,93.21148681640625,495800.0
2008-04-11,92.1932144165039,92.34986877441406,91.64490509033203,93.5248031616211,486400.0
2008-04-14,92.8198471069336,92.11488342285156,91.87989807128906,93.1331558227539,319900.0
2008-04-15,94.38642120361328,92.8198471069336,92.27153778076172,94.38642120361328,565400.0
2008-04-16,93.7597885131836,94.62140655517578,93.21148681640625,94.77806854248047,399700.0
2008-04-17,94.54308319091797,91.48825073242188,91.25326538085938,95.40470123291016,726700.0
2008-04-18,93.36814880371094,93.60313415527344,92.6631851196289,93.83811950683594,570900.0
2008-04-21,93.2898178100586,92.58485412597656,92.03655242919922,93.60313415527344,340400.0
2008-04-22,92.34986877441406,89.45169830322266,88.90339660644531,92.4281997680664,608700.0
2008-04-23,90.78328704833984,89.45169830322266,88.59008026123047,90.78328704833984,419700.0
2008-04-24,89.7650146484375,89.60835266113281,88.66840362548828,90.15665435791016,510700.0
2008-04-25,90.07833099365234,90.70496368408203,89.29503631591797,90.86161804199219,469800.0
2008-04-28,90.2349853515625,91.56658172607422,90.2349853515625,92.4281997680664,453400.0
2008-04-29,91.01828002929688,92.58485412597656,90.93994903564453,92.8981704711914,487300.0
2008-04-30,92.6631851196289,91.95822143554688,91.48825073242188,93.44647216796875,724600.0
2008-05-01,92.03655242919922,96.03133392333984,92.03655242919922,96.4229736328125,720900.0
2008-05-02,96.50130462646484,96.65796661376953,95.79634094238281,97.12793731689453,464800.0
2008-05-05,97.44125366210938,94.22976684570312,93.44647216796875,97.44125366210938,441300.0
2008-05-06,93.99478149414062,96.4229736328125,93.99478149414062,97.36292266845703,676100.0
2008-05-07,96.65796661376953,95.63968658447266,95.56135559082031,97.59790802001953,476500.0
2008-05-08,96.26631927490234,97.20626831054688,95.09138488769531,97.83290100097656,506200.0
2008-05-09,102.29765319824219,100.33942413330078,99.79112243652344,103.70757293701172,749100.0
2008-05-12,101.27937316894531,99.63446807861328,97.59790802001953,101.27937316894531,730200.0
2008-05-13,99.63446807861328,101.12271881103516,99.55613708496094,101.98433685302734,637600.0
2008-05-14,101.20104217529297,102.61096954345703,101.12271881103516,104.49085998535156,920100.0
2008-05-15,102.45430755615234,103.94255828857422,101.98433685302734,104.25587463378906,396700.0
2008-05-16,103.94255828857422,103.55091094970703,102.1409912109375,103.94255828857422,337200.0
2008-05-19,104.0992202758789,103.78590393066406,102.61096954345703,104.5691909790039,398500.0
2008-05-20,103.78590393066406,102.21932220458984,101.59268951416016,103.86422729492188,402800.0
2008-05-21,101.74934387207031,101.6710205078125,101.35770416259766,103.55091094970703,604900.0
2008-05-22,101.98433685302734,101.82767486572266,100.88772583007812,102.76762390136719,401200.0
2008-05-23,101.27937316894531,100.49608612060547,99.7127914428711,102.29765319824219,514100.0
2008-05-27,100.73107147216797,103.70757293701172,100.73107147216797,104.0992202758789,446500.0
2008-05-28,103.55091094970703,104.3342056274414,102.84595489501953,105.11749267578125,535500.0
2008-05-29,103.94255828857422,104.64752197265625,102.61096954345703,104.88250732421875,553400.0
2008-05-30,105.74412536621094,104.49085998535156,103.94255828857422,105.82245635986328,787700.0
2008-06-02,104.88250732421875,104.49085998535156,102.61096954345703,117.49346923828125,577300.0
2008-06-03,103.78590393066406,103.08094024658203,101.6710205078125,105.35247802734375,741200.0
2008-06-04,103.31592559814453,103.15927124023438,102.06266021728516,103.70757293701172,434400.0
2008-06-05,103.70757293701172,104.88250732421875,102.76762390136719,105.74412536621094,489800.0
2008-06-06,108.48564147949219,105.6657943725586,105.50914001464844,110.05221557617188,1156200.0
2008-06-09,106.60574340820312,105.82245635986328,104.5691909790039,107.07572174072266,563500.0
2008-06-10,106.44908905029297,104.5691909790039,104.25587463378906,106.44908905029297,703900.0
2008-06-11,104.41252899169922,101.906005859375,101.82767486572266,104.8041763305664,528400.0
2008-06-12,102.29765319824219,100.26109313964844,99.55613708496094,103.15927124023438,688700.0
2008-06-13,100.49608612060547,102.1409912109375,100.49608612060547,102.84595489501953,451500.0
2008-06-16,101.27937316894531,103.47258758544922,101.04438781738281,103.70757293701172,630700.0
2008-06-17,103.47258758544922,102.76762390136719,102.3759765625,104.02088928222656,500400.0
2008-06-18,102.61096954345703,99.86945343017578,99.16448974609375,103.39425659179688,657700.0
2008-06-19,100.02610778808594,102.21932220458984,99.86945343017578,102.45430755615234,608500.0
2008-06-20,102.68929290771484,99.94778442382812,99.63446807861328,102.68929290771484,759800.0
2008-06-23,100.57440948486328,99.94778442382812,99.2428207397461,101.59268951416016,458800.0
2008-06-24,98.69451904296875,101.82767486572266,98.6161880493164,102.61096954345703,931900.0
2008-06-25,102.61096954345703,102.06266021728516,101.82767486572266,103.15927124023438,633900.0
2008-06-26,100.65274047851562,97.91122436523438,97.51958465576172,100.65274047851562,594900.0
2008-06-27,98.92950439453125,95.32637023925781,94.38642120361328,98.92950439453125,923700.0
2008-06-30,94.54308319091797,96.65796661376953,94.38642120361328,97.67623901367188,660500.0
2008-07-01,95.24803924560547,96.97128295898438,93.99478149414062,97.59790802001953,984600.0
2008-07-02,98.1462173461914,95.4830322265625,95.16971588134766,101.35770416259766,621300.0
2008-07-03,95.9530029296875,94.38642120361328,93.60313415527344,96.18798828125,506700.0
2008-07-07,94.93472290039062,93.68146514892578,92.03655242919922,95.87467193603516,618300.0
2008-07-08,93.68146514892578,94.62140655517578,92.34986877441406,94.69973754882812,891500.0
2008-07-09,94.93472290039062,93.91645050048828,93.60313415527344,96.26631927490234,659500.0
2008-07-10,94.07310485839844,94.46475219726562,93.2898178100586,95.40470123291016,614200.0
2008-07-11,93.2898178100586,94.85639953613281,92.03655242919922,95.32637023925781,788800.0
2008-07-14,95.79634094238281,93.36814880371094,93.1331558227539,96.10965728759766,446700.0
2008-07-15,92.8198471069336,93.44647216796875,92.27153778076172,94.93472290039062,497100.0
2008-07-16,93.99478149414062,93.99478149414062,92.58485412597656,94.77806854248047,604900.0
2008-07-17,94.30809020996094,93.44647216796875,92.58485412597656,94.46475219726562,622200.0
2008-07-18,93.68146514892578,94.77806854248047,92.8198471069336,94.77806854248047,496600.0
2008-07-21,95.32637023925781,93.36814880371094,92.97650146484375,95.32637023925781,421600.0
2008-07-22,93.91645050048828,93.68146514892578,91.95822143554688,93.91645050048828,644100.0
2008-07-23,93.83811950683594,94.46475219726562,93.68146514892578,96.18798828125,529300.0
2008-07-24,94.69973754882812,92.8198471069336,92.58485412597656,94.77806854248047,499400.0
2008-07-25,93.21148681640625,92.97650146484375,91.64490509033203,93.7597885131836,516500.0
2008-07-28,93.60313415527344,92.58485412597656,92.58485412597656,93.7597885131836,487000.0
2008-07-29,93.1331558227539,92.11488342285156,91.87989807128906,93.36814880371094,451500.0
2008-07-30,92.74151611328125,94.46475219726562,92.4281997680664,94.69973754882812,441800.0
2008-07-31,91.72323608398438,93.36814880371094,91.72323608398438,95.09138488769531,415200.0
2008-08-01,94.07310485839844,92.6631851196289,92.4281997680664,94.07310485839844,322900.0
2008-08-04,93.44647216796875,92.4281997680664,91.80156707763672,93.5248031616211,393000.0
2008-08-05,93.2898178100586,93.44647216796875,91.64490509033203,93.83811950683594,462900.0
2008-08-06,93.36814880371094,95.01305389404297,92.50653076171875,95.79634094238281,493100.0
2008-08-07,94.30809020996094,95.01305389404297,94.07310485839844,95.87467193603516,562200.0
2008-08-08,93.1331558227539,98.69451904296875,92.8198471069336,99.16448974609375,655100.0
2008-08-11,97.75457000732422,99.4778060913086,97.75457000732422,101.04438781738281,790700.0
2008-08-12,98.8511734008789,99.39947509765625,97.67623901367188,100.41775512695312,429000.0
2008-08-13,99.32115173339844,98.45953369140625,97.91122436523438,99.55613708496094,499700.0
2008-08-14,97.98955535888672,100.18276977539062,96.97128295898438,100.33942413330078,570700.0
2008-08-15,100.65274047851562,100.65274047851562,98.45953369140625,101.04438781738281,530200.0
2008-08-18,99.79112243652344,99.0861587524414,98.6161880493164,100.96605682373047,427000.0
2008-08-19,98.8511734008789,95.09138488769531,94.77806854248047,98.92950439453125,616600.0
2008-08-20,95.16971588134766,94.22976684570312,93.36814880371094,95.32637023925781,560000.0
2008-08-21,93.44647216796875,93.44647216796875,92.8198471069336,94.15143585205078,368200.0
2008-08-22,93.68146514892578,94.22976684570312,93.36814880371094,94.38642120361328,387100.0
2008-08-25,93.99478149414062,93.44647216796875,93.1331558227539,94.22976684570312,376600.0
2008-08-26,93.91645050048828,93.7597885131836,93.0548324584961,94.22976684570312,343400.0
2008-08-27,93.83811950683594,94.85639953613281,93.60313415527344,95.56135559082031,268300.0
2008-08-28,95.16971588134766,97.28459167480469,95.09138488769531,97.51958465576172,439100.0
2008-08-29,96.89295196533203,97.28459167480469,96.89295196533203,98.6161880493164,441800.0
2008-09-02,97.28459167480469,97.91122436523438,97.12793731689453,99.63446807861328,620600.0
2008-09-03,97.51958465576172,99.39947509765625,97.51958465576172,99.55613708496094,343600.0
2008-09-04,99.63446807861328,97.36292266845703,96.89295196533203,99.63446807861328,567900.0
2008-09-05,97.04960632324219,95.09138488769531,94.69973754882812,97.44125366210938,405400.0
2008-09-08,96.18798828125,97.83290100097656,95.9530029296875,99.0078353881836,595700.0
2008-09-09,97.12793731689453,95.32637023925781,95.24803924560547,99.39947509765625,1129200.0
2008-09-10,95.9530029296875,95.16971588134766,94.62140655517578,96.57963562011719,526200.0
2008-09-11,94.30809020996094,94.46475219726562,92.97650146484375,94.85639953613281,486700.0
2008-09-12,94.07310485839844,94.54308319091797,92.8981704711914,94.93472290039062,449500.0
2008-09-15,92.6631851196289,91.72323608398438,91.64490509033203,94.38642120361328,502100.0
2008-09-16,91.56658172607422,91.01828002929688,88.27676391601562,91.64490509033203,881100.0
2008-09-17,89.84334564208984,87.25848388671875,87.25848388671875,90.93994903564453,671600.0
2008-09-18,87.49346923828125,90.31331634521484,84.98694610595703,90.39164733886719,1034300.0
2008-09-19,92.50653076171875,92.50653076171875,91.48825073242188,93.99478149414062,658300.0
2008-09-22,92.50653076171875,89.92166900634766,89.06005096435547,92.50653076171875,360900.0
2008-09-23,90.31331634521484,88.98171997070312,88.59008026123047,92.50653076171875,409200.0
2008-09-24,89.45169830322266,88.82506561279297,88.19843292236328,90.31331634521484,337900.0
2008-09-25,89.92166900634766,91.09660339355469,89.06005096435547,92.03655242919922,441200.0
2008-09-26,89.21671295166016,88.59008026123047,87.3368148803711,89.21671295166016,426800.0
2008-09-29,87.72846221923828,84.5169677734375,84.20365905761719,88.51174926757812,803500.0
2008-09-30,85.22193145751953,85.69190979003906,83.81201171875,86.16188049316406,551000.0
2008-10-01,85.69190979003906,86.00521850585938,84.59529876708984,86.9451675415039,610100.0
2008-10-02,85.53524780273438,84.75196075439453,84.20365905761719,87.1801528930664,560500.0
2008-10-03,84.43864440917969,82.24542999267578,82.01044464111328,86.4751968383789,854100.0
2008-10-06,80.7571792602539,78.64229583740234,75.50914001464844,80.83551025390625,982200.0
2008-10-07,79.50391387939453,75.1958236694336,75.11749267578125,81.93211364746094,1126800.0
2008-10-08,74.41252899169922,71.98433685302734,70.18276977539062,76.05744171142578,1158000.0
2008-10-09,72.45430755615234,68.69451904296875,68.30287170410156,73.23759460449219,1293500.0
2008-10-10,65.718017578125,65.09138488769531,61.80156707763672,68.8511734008789,1428100.0
2008-10-13,68.53785705566406,75.82245635986328,66.73628997802734,76.13577270507812,810600.0
2008-10-14,79.58224487304688,74.0992202758789,71.98433685302734,80.7571792602539,944500.0
2008-10-15,73.94255828857422,67.44125366210938,66.97128295898438,75.1958236694336,747700.0
2008-10-16,67.28459167480469,69.0078353881836,65.40470123291016,69.79112243652344,1047300.0
2008-10-17,68.30287170410156,68.06788635253906,66.81462097167969,70.41775512695312,647100.0
2008-10-20,68.92950439453125,71.35770416259766,68.06788635253906,71.43602752685547,449900.0
2008-10-21,70.49608612060547,68.3812026977539,68.30287170410156,72.06266021728516,462600.0
2008-10-22,68.22454071044922,64.22976684570312,62.663185119628906,69.16448974609375,586900.0
2008-10-23,64.15143585205078,63.13315963745117,60.469974517822266,65.4830322265625,923600.0
2008-10-24,59.686683654785156,60.0,58.746734619140625,61.95822525024414,1091000.0
2008-10-27,59.84334182739258,56.78851318359375,56.08354949951172,60.93994903564453,928800.0
2008-10-28,58.19843292236328,57.493473052978516,54.90861511230469,58.5900764465332,1224600.0
2008-10-29,57.571800231933594,55.4569206237793,55.300262451171875,58.19843292236328,1051300.0
2008-10-30,56.78851318359375,51.07049560546875,49.89556121826172,57.96344757080078,1511200.0
2008-10-31,51.148826599121094,58.82506561279297,50.757179260253906,61.01827621459961,1430200.0
2008-11-03,59.37336730957031,64.54308319091797,58.746734619140625,64.62140655517578,920500.0
2008-11-04,65.24803924560547,69.55613708496094,65.09138488769531,72.76762390136719,1361400.0
2008-11-05,68.8511734008789,65.63968658447266,65.24803924560547,71.906005859375,865500.0
2008-11-06,65.09138488769531,61.723236083984375,61.56657791137695,67.36292266845703,879300.0
2008-11-07,66.57963562011719,66.97128295898438,63.446475982666016,68.22454071044922,722200.0
2008-11-10,72.06266021728516,66.50130462646484,64.77806854248047,72.06266021728516,687400.0
2008-11-11,67.04960632324219,66.89295196533203,63.524803161621094,67.59790802001953,703800.0
2008-11-12,66.18798828125,67.12793731689453,65.63968658447266,69.63446807861328,1109500.0
2008-11-13,67.28459167480469,71.59268951416016,63.75979232788086,71.6710205078125,937900.0
2008-11-14,69.63446807861328,66.03133392333984,65.56135559082031,70.57440948486328,1019800.0
2008-11-17,65.40470123291016,66.73628997802734,64.69973754882812,69.94778442382812,655900.0
2008-11-18,68.6161880493164,66.73628997802734,63.681461334228516,69.0078353881836,894400.0
2008-11-19,66.18798828125,60.78329086303711,60.548301696777344,67.98955535888672,700500.0
2008-11-20,62.19321060180664,56.63185501098633,56.475196838378906,64.46475219726562,1119700.0
2008-11-21,57.41514205932617,57.80678939819336,53.18537902832031,58.3550910949707,1128000.0
2008-11-24,58.746734619140625,63.83811950683594,58.3550910949707,65.32637023925781,611700.0
2008-11-25,64.85639953613281,65.09138488769531,62.58485794067383,65.9530029296875,585000.0
2008-11-26,64.46475219726562,68.77284240722656,63.05482864379883,69.0861587524414,476000.0
2008-11-28,68.6161880493164,69.39947509765625,66.97128295898438,69.86945343017578,194400.0
2008-12-01,68.1462173461914,63.83811950683594,63.83811950683594,68.1462173461914,622700.0
2008-12-02,64.85639953613281,68.1462173461914,62.506526947021484,68.22454071044922,747600.0
2008-12-03,66.73628997802734,68.69451904296875,65.01305389404297,68.92950439453125,711800.0
2008-12-04,67.67623901367188,63.524803161621094,62.34986877441406,68.45953369140625,802800.0
2008-12-05,63.289817810058594,66.03133392333984,62.663185119628906,67.59790802001953,754900.0
2008-12-08,65.87467193603516,69.0078353881836,65.718017578125,69.55613708496094,584900.0
2008-12-09,66.89295196533203,68.8511734008789,66.89295196533203,72.45430755615234,635300.0
2008-12-10,69.0078353881836,70.41775512695312,67.83290100097656,71.6710205078125,528800.0
2008-12-11,72.3759765625,67.98955535888672,67.28459167480469,72.3759765625,592200.0
2008-12-12,66.50130462646484,67.75457000732422,65.79634094238281,68.6161880493164,570200.0
2008-12-15,67.75457000732422,67.12793731689453,65.87467193603516,69.4778060913086,707900.0
2008-12-16,67.51958465576172,70.73107147216797,66.50130462646484,71.12271881103516,568800.0
2008-12-17,69.32115173339844,69.94778442382812,68.92950439453125,71.27937316894531,401400.0
2008-12-18,70.96605682373047,70.10443878173828,69.7127914428711,73.00260925292969,470700.0
2008-12-19,70.73107147216797,71.82767486572266,70.73107147216797,75.0391616821289,677300.0
2008-12-22,72.06266021728516,73.15927124023438,71.27937316894531,73.31592559814453,459300.0
2008-12-23,72.84595489501953,71.59268951416016,71.43602752685547,73.62924194335938,320500.0
2008-12-24,71.51435852050781,72.29765319824219,70.57440948486328,72.84595489501953,153000.0
2008-12-26,72.68929290771484,73.23759460449219,72.3759765625,73.39425659179688,171100.0
2008-12-29,71.35770416259766,69.63446807861328,68.3812026977539,71.35770416259766,293000.0
2008-12-30,69.79112243652344,69.94778442382812,68.69451904296875,70.02610778808594,348800.0
2008-12-31,69.86945343017578,72.06266021728516,69.32115173339844,72.3759765625,313100.0
2009-01-02,71.98433685302734,73.94255828857422,71.12271881103516,74.25587463378906,301200.0
2009-01-05,74.17754364013672,71.35770416259766,70.49608612060547,74.17754364013672,481200.0
2009-01-06,72.29765319824219,73.08094024658203,71.27937316894531,73.86422729492188,417900.0
2009-01-07,72.61096954345703,70.41775512695312,70.02610778808594,72.61096954345703,325200.0
2009-01-08,70.33942413330078,72.61096954345703,70.10443878173828,72.61096954345703,298200.0
2009-01-09,72.45430755615234,70.73107147216797,70.49608612060547,72.68929290771484,271300.0
2009-01-12,70.88772583007812,68.77284240722656,67.75457000732422,71.04438781738281,388100.0
2009-01-13,67.98955535888672,68.45953369140625,67.36292266845703,68.77284240722656,417500.0
2009-01-14,66.57963562011719,65.56135559082031,65.01305389404297,67.91122436523438,504700.0
2009-01-15,65.4830322265625,67.75457000732422,63.99477767944336,68.69451904296875,669200.0
2009-01-16,68.8511734008789,68.3812026977539,66.89295196533203,69.86945343017578,470700.0
2009-01-20,67.98955535888672,65.40470123291016,65.40470123291016,68.77284240722656,601800.0
2009-01-21,66.65796661376953,67.67623901367188,65.63968658447266,67.83290100097656,525000.0
2009-01-22,66.50130462646484,68.92950439453125,65.9530029296875,69.55613708496094,441600.0
2009-01-23,67.59790802001953,69.16448974609375,66.50130462646484,69.94778442382812,443000.0
2009-01-26,69.0861587524414,70.57440948486328,69.0078353881836,71.27937316894531,451600.0
2009-01-27,71.04438781738281,71.35770416259766,69.32115173339844,72.06266021728516,339200.0
2009-01-28,72.21932220458984,72.1409912109375,71.20104217529297,72.84595489501953,436500.0
2009-01-29,71.43602752685547,69.86945343017578,69.39947509765625,72.29765319824219,319100.0
2009-01-30,70.73107147216797,67.98955535888672,67.36292266845703,71.12271881103516,493600.0
2009-02-02,67.04960632324219,68.06788635253906,66.65796661376953,68.3812026977539,376400.0
2009-02-03,68.30287170410156,70.57440948486328,68.1462173461914,70.96605682373047,448300.0
2009-02-04,70.33942413330078,67.83290100097656,67.67623901367188,70.49608612060547,482600.0
2009-02-05,68.92950439453125,68.92950439453125,68.30287170410156,70.02610778808594,733400.0
2009-02-06,69.2428207397461,70.41775512695312,68.6161880493164,70.57440948486328,546100.0
2009-02-09,70.26109313964844,69.63446807861328,68.45953369140625,70.49608612060547,476200.0
2009-02-10,69.4778060913086,67.12793731689453,66.57963562011719,69.63446807861328,585900.0
2009-02-11,67.91122436523438,64.69973754882812,64.30809020996094,67.98955535888672,619900.0
2009-02-12,63.83811950683594,66.10965728759766,63.681461334228516,66.10965728759766,467400.0
2009-02-13,65.9530029296875,64.69973754882812,64.07310485839844,66.4229736328125,638500.0
2009-02-17,64.07310485839844,61.01827621459961,60.704959869384766,64.07310485839844,449100.0
2009-02-18,61.56657791137695,59.7650146484375,59.21670913696289,61.80156707763672,483000.0
2009-02-19,59.92167282104492,58.746734619140625,58.511749267578125,60.704959869384766,564600.0
2009-02-20,58.3550910949707,60.39164352416992,58.3550910949707,61.09660720825195,532400.0
2009-02-23,60.86161804199219,57.336814880371094,57.336814880371094,61.33159255981445,646200.0
2009-02-24,57.728458404541016,59.06005096435547,56.710182189941406,59.37336730957031,571600.0
2009-02-25,58.90339279174805,59.37336730957031,57.728458404541016,60.39164352416992,1053800.0
2009-02-26,60.07832717895508,57.493473052978516,57.25848388671875,60.62663269042969,749000.0
2009-02-27,57.02349853515625,58.43342208862305,56.63185501098633,60.0,497100.0
2009-03-02,57.571800231933594,53.26370620727539,52.79373550415039,57.571800231933594,1112500.0
2009-03-03,53.26370620727539,49.97389221191406,49.26892852783203,53.65535354614258,1107000.0
2009-03-04,50.99216842651367,54.516971588134766,50.99216842651367,55.61357879638672,1304700.0
2009-03-05,52.87206268310547,51.93211364746094,51.69712829589844,54.20365524291992,750900.0
2009-03-06,52.323760986328125,51.46213912963867,50.20887756347656,54.0469970703125,667900.0
2009-03-09,50.44386291503906,49.42558670043945,49.19060134887695,52.01044464111328,671400.0
2009-03-10,50.44386291503906,53.342037200927734,50.13054656982422,53.342037200927734,730700.0
2009-03-11,53.577022552490234,54.516971588134766,53.18537902832031,55.9268913269043,736900.0
2009-03-12,54.516971588134766,56.24020767211914,53.96866989135742,56.78851318359375,603300.0
2009-03-13,56.63185501098633,56.710182189941406,55.300262451171875,57.101829528808594,618700.0
2009-03-16,57.18015670776367,57.96344757080078,57.18015670776367,59.06005096435547,533000.0
2009-03-17,58.43342208862305,60.62663269042969,56.94517135620117,60.93994903564453,597900.0
2009-03-18,61.09660720825195,63.21148681640625,59.37336730957031,63.681461334228516,1127700.0
2009-03-19,64.15143585205078,62.58485794067383,61.17493438720703,64.22976684570312,596300.0
2009-03-20,62.74151611328125,62.663185119628906,61.95822525024414,64.54308319091797,967500.0
2009-03-23,64.46475219726562,65.4830322265625,62.428199768066406,65.4830322265625,762600.0
2009-03-24,66.34465026855469,65.16971588134766,64.54308319091797,66.50130462646484,388800.0
2009-03-25,65.79634094238281,64.62140655517578,63.13315963745117,66.26631927490234,539500.0
2009-03-26,65.16971588134766,65.56135559082031,63.289817810058594,65.79634094238281,563500.0
2009-03-27,63.75979232788086,62.81984329223633,62.428199768066406,63.75979232788086,432100.0
2009-03-30,62.663185119628906,62.81984329223633,61.488250732421875,63.446475982666016,650200.0
2009-03-31,63.446475982666016,63.13315963745117,62.428199768066406,64.30809020996094,668900.0
2009-04-01,63.446475982666016,64.30809020996094,61.488250732421875,64.69973754882812,594600.0
2009-04-02,64.22976684570312,65.56135559082031,64.22976684570312,66.50130462646484,611300.0
2009-04-03,65.40470123291016,66.73628997802734,65.16971588134766,66.81462097167969,477300.0
