Date,cmeopen,cmeclose,cmelow,cmehigh,cmevolume
2008-03-24,94.8759994506836,97.5999984741211,94.62000274658203,99.78399658203125,5005500.0
2008-03-25,97.5999984741211,100.64199829101562,96.53800201416016,101.43599700927734,3711500.0
2008-03-26,99.5999984741211,97.78600311279297,97.51399993896484,100.25599670410156,3393000.0
2008-03-27,98.25599670410156,97.88200378417969,97.60199737548828,100.77999877929688,4237000.0
2008-03-28,97.3759994506836,95.86000061035156,95.80000305175781,99.36399841308594,3639000.0
2008-03-31,93.83399963378906,93.81999969482422,91.5999984741211,94.5999984741211,4734500.0
2008-04-01,94.9739990234375,99.99800109863281,94.68800354003906,101.0,4737500.0
2008-04-02,100.15799713134766,101.62000274658203,99.65799713134766,103.60800170898438,5351000.0
2008-04-03,101.15799713134766,102.77999877929688,99.89399719238281,103.1780014038086,2605000.0
2008-04-04,102.39399719238281,102.12000274658203,100.5999984741211,103.30000305175781,3035500.0
2008-04-07,103.41000366210938,101.80000305175781,101.75599670410156,105.39600372314453,4634500.0
2008-04-08,101.19999694824219,102.13999938964844,101.19999694824219,103.7760009765625,3564000.0
2008-04-09,102.5780029296875,99.8219985961914,99.40399932861328,103.44000244140625,3201000.0
2008-04-10,99.94999694824219,99.9219970703125,98.3280029296875,101.23799896240234,2422000.0
2008-04-11,99.0780029296875,97.77999877929688,97.77999877929688,100.43800354003906,2502500.0
2008-04-14,99.01599884033203,95.4000015258789,95.39399719238281,99.01599884033203,2713000.0
2008-04-15,95.83200073242188,96.89800262451172,95.21399688720703,97.19999694824219,2578500.0
2008-04-16,97.51599884033203,99.37999725341797,97.12000274658203,99.37999725341797,2666000.0
2008-04-17,98.89399719238281,99.68399810791016,97.45800018310547,99.76200103759766,2431500.0
2008-04-18,101.0,100.74600219726562,99.7760009765625,102.4000015258789,3739500.0
2008-04-21,100.69999694824219,104.69999694824219,100.2020034790039,104.97599792480469,3514000.0
2008-04-22,100.30999755859375,96.69999694824219,92.052001953125,100.7959976196289,13700000.0
2008-04-23,97.0,97.5199966430664,96.0999984741211,98.80000305175781,5486000.0
2008-04-24,97.26200103759766,97.0,95.80599975585938,98.16200256347656,3114000.0
2008-04-25,97.99199676513672,96.18000030517578,95.5,97.99199676513672,3066500.0
2008-04-28,96.39399719238281,94.68399810791016,94.0,96.65599822998047,3758000.0
2008-04-29,94.00599670410156,95.0,93.33799743652344,95.83799743652344,2947000.0
2008-04-30,95.20600128173828,91.48999786376953,91.48999786376953,96.34400177001953,3882000.0
2008-05-01,92.85800170898438,95.95999908447266,91.01599884033203,96.25599670410156,4553000.0
2008-05-02,96.72000122070312,97.47799682617188,96.00199890136719,97.62799835205078,2837500.0
2008-05-05,97.08000183105469,97.87000274658203,97.00800323486328,99.90399932861328,2664000.0
2008-05-06,97.4000015258789,96.99800109863281,95.25399780273438,97.75,3650000.0
2008-05-07,96.99800109863281,93.74400329589844,93.74400329589844,97.65799713134766,3112000.0
2008-05-08,94.7979965209961,93.06400299072266,92.83000183105469,95.36799621582031,3128000.0
2008-05-09,92.86000061035156,92.33000183105469,91.65799713134766,94.85800170898438,2735000.0
2008-05-12,92.45600128173828,93.0199966430664,91.8239974975586,93.5,2044500.0
2008-05-13,93.1259994506836,91.52999877929688,90.8759994506836,93.25599670410156,3325000.0
2008-05-14,91.5999984741211,95.0,91.4020004272461,95.0,5844500.0
2008-05-15,94.60800170898438,94.8499984741211,94.14600372314453,96.54000091552734,4319500.0
2008-05-16,95.0999984741211,95.5999984741211,94.78600311279297,96.16799926757812,3200000.0
2008-05-19,96.39199829101562,96.80999755859375,95.61000061035156,99.5,4012000.0
2008-05-20,96.4540023803711,96.9000015258789,95.00199890136719,97.45600128173828,2816000.0
2008-05-21,96.80000305175781,92.80000305175781,92.71399688720703,97.38999938964844,3360500.0
2008-05-22,92.74800109863281,92.83999633789062,91.87799835205078,94.13600158691406,3046000.0
2008-05-23,92.76599884033203,91.33999633789062,90.30000305175781,93.4219970703125,2968500.0
2008-05-27,91.00599670410156,90.83000183105469,89.13600158691406,91.76399993896484,2115500.0
2008-05-28,91.05000305175781,87.44000244140625,85.5,91.0999984741211,5958000.0
2008-05-29,86.69599914550781,87.45999908447266,86.40399932861328,88.5999984741211,5091500.0
2008-05-30,88.00599670410156,86.05999755859375,85.75199890136719,88.7959976196289,3749000.0
2008-06-02,85.00800323486328,82.41999816894531,79.9219970703125,86.0,9203000.0
2008-06-03,83.0,80.05999755859375,78.47599792480469,84.58799743652344,11772000.0
2008-06-04,79.5999984741211,75.5999984741211,75.07599639892578,79.7959976196289,10581500.0
2008-06-05,76.86399841308594,80.50800323486328,76.2020034790039,80.8740005493164,10583000.0
2008-06-06,79.94000244140625,77.5199966430664,77.5199966430664,80.36399841308594,6256500.0
2008-06-09,77.96399688720703,77.8740005493164,76.35399627685547,78.99600219726562,4967000.0
2008-06-10,76.9000015258789,78.05000305175781,76.89600372314453,79.55400085449219,4601000.0
2008-06-11,78.40599822998047,77.19999694824219,77.19599914550781,79.30999755859375,4968000.0
2008-06-12,78.1500015258789,79.31999969482422,78.0,81.4540023803711,4777500.0
2008-06-13,79.6259994506836,82.9800033569336,79.6259994506836,82.98999786376953,4496500.0
2008-06-16,82.77999877929688,83.88200378417969,82.01799774169922,84.08399963378906,3749500.0
2008-06-17,87.0999984741211,88.36399841308594,87.0,90.19200134277344,10526000.0
2008-06-18,87.59600067138672,88.33000183105469,86.9280014038086,89.69999694824219,5479000.0
2008-06-19,88.80000305175781,88.20999908447266,87.36199951171875,89.41999816894531,4274000.0
2008-06-20,87.25399780273438,85.85199737548828,85.66200256347656,88.73400115966797,4872000.0
2008-06-23,87.80599975585938,87.38999938964844,85.69999694824219,88.80000305175781,5325500.0
2008-06-24,85.86199951171875,86.75,85.6240005493164,87.90799713134766,3753500.0
2008-06-25,87.41799926757812,85.51200103759766,85.04000091552734,87.99800109863281,5042000.0
2008-06-26,84.40799713134766,81.38999938964844,81.38800048828125,84.7959976196289,4997000.0
2008-06-27,82.19400024414062,77.9000015258789,76.80000305175781,82.19400024414062,6099000.0
2008-06-30,78.77400207519531,76.63800048828125,76.63800048828125,79.49800109863281,3908500.0
2008-07-01,75.99800109863281,71.87799835205078,69.74800109863281,76.18199920654297,14705000.0
2008-07-02,72.77799987792969,70.21600341796875,70.13600158691406,74.58000183105469,7181500.0
2008-07-03,71.06199645996094,69.16600036621094,67.08599853515625,71.44200134277344,4524500.0
2008-07-07,69.44599914550781,66.85800170898438,65.95800018310547,71.3759994506836,6331500.0
2008-07-08,67.19999694824219,68.5,63.5,68.80000305175781,9413000.0
2008-07-09,68.5199966430664,64.15399932861328,63.87799835205078,69.06600189208984,6371000.0
2008-07-10,64.197998046875,61.939998626708984,61.0,64.59200286865234,11353000.0
2008-07-11,60.10599899291992,61.29999923706055,58.52199935913086,64.0,14120500.0
2008-07-14,62.849998474121094,59.167999267578125,59.167999267578125,63.512001037597656,5768000.0
2008-07-15,58.68199920654297,61.709999084472656,56.400001525878906,63.57400131225586,8261000.0
2008-07-16,60.33599853515625,66.2040023803711,60.172000885009766,66.2040023803711,10319000.0
2008-07-17,67.0,66.95999908447266,64.30400085449219,68.38800048828125,6768000.0
2008-07-18,67.05400085449219,66.53399658203125,64.5999984741211,68.02799987792969,7479500.0
2008-07-21,65.80000305175781,65.10600280761719,62.900001525878906,66.47000122070312,4934000.0
2008-07-22,65.7979965209961,73.25399780273438,65.33399963378906,73.48999786376953,8162500.0
2008-07-23,72.7040023803711,78.1240005493164,72.00399780273438,78.5979995727539,9511500.0
2008-07-24,77.05999755859375,73.54399871826172,73.05599975585938,77.95999908447266,6593500.0
2008-07-25,74.62799835205078,73.76599884033203,72.20800018310547,75.41799926757812,3661000.0
2008-07-28,74.23400115966797,70.20999908447266,69.62000274658203,74.24600219726562,3909000.0
2008-07-29,71.15799713134766,74.83599853515625,70.08000183105469,74.83599853515625,4986000.0
2008-07-30,75.99800109863281,74.65799713134766,72.36399841308594,76.85399627685547,4273500.0
2008-07-31,73.79399871826172,72.0260009765625,71.23799896240234,75.0,3352000.0
2008-08-01,72.5,66.58799743652344,65.28800201416016,72.51399993896484,7031500.0
2008-08-04,65.93399810791016,64.44999694824219,64.06800079345703,66.44000244140625,3786000.0
2008-08-05,65.98400115966797,67.69999694824219,65.22599792480469,67.74400329589844,5051500.0
2008-08-06,66.4000015258789,68.5459976196289,65.50599670410156,69.5979995727539,4057000.0
2008-08-07,67.36000061035156,65.697998046875,65.58200073242188,68.78800201416016,5053000.0
2008-08-08,65.75199890136719,68.4260025024414,65.4219970703125,68.68599700927734,4042000.0
2008-08-11,68.56600189208984,70.03800201416016,67.08799743652344,71.56800079345703,4695000.0
2008-08-12,69.41000366210938,67.53199768066406,67.19599914550781,71.23400115966797,6530500.0
2008-08-13,67.47599792480469,67.69599914550781,66.0,69.58000183105469,6089500.0
2008-08-14,67.35399627685547,68.78399658203125,67.10199737548828,69.80000305175781,5220000.0
2008-08-15,69.4540023803711,71.53399658203125,69.4540023803711,72.19000244140625,6538000.0
2008-08-18,71.31800079345703,67.3280029296875,66.26799774169922,71.85600280761719,7515500.0
2008-08-19,67.33999633789062,67.30999755859375,66.35199737548828,68.41999816894531,6736500.0
2008-08-20,67.69400024414062,68.39800262451172,67.28199768066406,68.68399810791016,6154000.0
2008-08-21,67.78199768066406,68.4219970703125,67.5999984741211,68.97200012207031,3170500.0
2008-08-22,69.51399993896484,71.43599700927734,69.51000213623047,73.0,21319500.0
2008-08-25,70.50599670410156,68.1259994506836,67.85600280761719,70.79399871826172,4620500.0
2008-08-26,67.48200225830078,64.48799896240234,63.94599914550781,68.0,7217000.0
2008-08-27,64.7239990234375,66.0999984741211,62.400001525878906,66.85600280761719,8916500.0
2008-08-28,66.35199737548828,68.89800262451172,66.29199981689453,69.11000061035156,6183000.0
2008-08-29,68.39199829101562,67.07599639892578,66.80799865722656,68.39199829101562,4417000.0
2008-09-02,68.6500015258789,67.61799621582031,66.40599822998047,68.9260025024414,5030000.0
2008-09-03,67.63600158691406,69.56800079345703,67.0,69.77799987792969,6214000.0
2008-09-04,69.0999984741211,65.52999877929688,64.86199951171875,69.23999786376953,7055500.0
2008-09-05,65.1780014038086,65.78600311279297,62.540000915527344,66.3499984741211,7839000.0
2008-09-08,68.5,70.16799926757812,67.69999694824219,70.5,10365000.0
2008-09-09,69.0479965209961,65.23600006103516,65.11799621582031,70.7040023803711,8299000.0
2008-09-10,66.89600372314453,66.44200134277344,64.32599639892578,67.86799621582031,6410000.0
2008-09-11,64.64600372314453,68.40399932861328,63.06399917602539,68.5,6115000.0
2008-09-12,67.80000305175781,70.05400085449219,66.2979965209961,70.19599914550781,5514000.0
2008-09-15,66.0,67.36399841308594,65.99800109863281,70.25199890136719,8043000.0
2008-09-16,65.00199890136719,68.85199737548828,65.0,68.85199737548828,8060000.0
2008-09-17,66.85800170898438,64.33599853515625,63.45800018310547,67.80000305175781,8983000.0
2008-09-18,65.47599792480469,72.0,62.15999984741211,72.0,11123000.0
2008-09-19,82.80000305175781,81.0,73.50599670410156,82.80000305175781,13442500.0
2008-09-22,80.00399780273438,79.19999694824219,78.60199737548828,81.69999694824219,7613000.0
2008-09-23,79.33200073242188,74.12999725341797,74.12799835205078,84.447998046875,8407500.0
2008-09-24,75.19999694824219,73.35399627685547,71.8499984741211,78.45800018310547,6436500.0
2008-09-25,75.5999984741211,75.77200317382812,73.74400329589844,77.75,4403000.0
2008-09-26,75.0,79.80000305175781,75.0,80.8740005493164,4346500.0
2008-09-29,77.88800048828125,64.0,64.0,79.19599914550781,6684500.0
2008-09-30,70.22000122070312,74.302001953125,68.65399932861328,77.80000305175781,5147000.0
2008-10-01,72.65599822998047,79.55000305175781,72.24600219726562,80.19999694824219,4882500.0
2008-10-02,79.99800109863281,74.73400115966797,74.5,80.37999725341797,4223000.0
2008-10-03,77.49800109863281,72.45999908447266,72.45999908447266,80.5,6003000.0
2008-10-06,71.5999984741211,80.7699966430664,70.72599792480469,81.0,7803000.0
2008-10-07,83.0,79.19999694824219,79.0199966430664,88.0,11791500.0
2008-10-08,78.39800262451172,81.12799835205078,77.51399993896484,84.80000305175781,6707000.0
2008-10-09,83.77799987792969,71.08000183105469,67.73200225830078,84.19999694824219,13689000.0
2008-10-10,68.65399932861328,78.6240005493164,66.25199890136719,80.12799835205078,12296000.0
2008-10-13,80.60399627685547,82.28800201416016,73.33000183105469,82.4000015258789,7956500.0
2008-10-14,83.04000091552734,79.68000030517578,77.3740005493164,83.80000305175781,8904500.0
2008-10-15,77.60199737548828,71.97000122070312,71.93800354003906,80.89800262451172,7809500.0
2008-10-16,72.93399810791016,74.66799926757812,69.0,75.0,6516500.0
2008-10-17,73.10199737548828,73.04000091552734,70.43000030517578,76.65599822998047,5388000.0
2008-10-20,72.9540023803711,72.06400299072266,70.01799774169922,74.19599914550781,4563000.0
2008-10-21,70.19999694824219,65.73799896240234,65.19999694824219,70.30000305175781,8604000.0
2008-10-22,64.19999694824219,60.83399963378906,59.683998107910156,65.29199981689453,7186000.0
2008-10-23,60.599998474121094,55.53200149536133,52.439998626708984,62.58000183105469,9556000.0
2008-10-24,50.09199905395508,50.2400016784668,48.040000915527344,52.992000579833984,8927500.0
2008-10-27,50.59199905395508,46.63800048828125,46.513999938964844,50.874000549316406,5325500.0
2008-10-28,48.89799880981445,52.72800064086914,44.66400146484375,53.29800033569336,8365000.0
2008-10-29,51.58000183105469,53.0,49.619998931884766,56.2599983215332,7574500.0
2008-10-30,54.599998474121094,55.13399887084961,53.4640007019043,57.599998474121094,6458500.0
2008-10-31,53.599998474121094,56.43000030517578,53.47800064086914,59.358001708984375,6343000.0
2008-11-03,56.672000885009766,60.236000061035156,56.018001556396484,61.66400146484375,8220000.0
2008-11-04,62.36800003051758,63.874000549316406,60.349998474121094,64.41400146484375,6643000.0
2008-11-05,62.49599838256836,56.40999984741211,56.189998626708984,63.013999938964844,5687000.0
2008-11-06,56.20000076293945,51.928001403808594,51.599998474121094,57.74800109863281,6168500.0
2008-11-07,53.3380012512207,53.810001373291016,50.52399826049805,53.87200164794922,5453500.0
2008-11-10,55.04199981689453,48.58599853515625,47.402000427246094,55.400001525878906,5806000.0
2008-11-11,47.04399871826172,47.28200149536133,45.012001037597656,49.12200164794922,8168500.0
2008-11-12,46.25199890136719,44.928001403808594,44.41600036621094,47.29999923706055,7526000.0
2008-11-13,45.64799880981445,45.040000915527344,39.43600082397461,45.99800109863281,13218000.0
2008-11-14,43.402000427246094,41.805999755859375,41.29600143432617,44.5,6726000.0
2008-11-17,41.17599868774414,37.981998443603516,37.9640007019043,41.55799865722656,7934500.0
2008-11-18,38.45600128173828,37.38199996948242,35.92399978637695,38.71200180053711,11209000.0
2008-11-19,37.02399826049805,34.17599868774414,34.17599868774414,37.6879997253418,7854500.0
2008-11-20,34.20000076293945,31.309999465942383,31.097999572753906,34.79199981689453,10658500.0
2008-11-21,32.80799865722656,35.15599822998047,32.400001525878906,35.375999450683594,13227500.0
2008-11-24,36.29600143432617,40.141998291015625,34.369998931884766,40.22200012207031,11333000.0
2008-11-25,41.13999938964844,39.987998962402344,38.0,42.5,7209500.0
2008-11-26,38.625999450683594,42.35200119018555,38.09600067138672,42.97200012207031,5227000.0
2008-11-28,41.0,42.38999938964844,40.38199996948242,42.38999938964844,2481000.0
2008-12-01,39.402000427246094,34.52799987792969,34.5260009765625,39.599998474121094,7584500.0
2008-12-02,34.257999420166016,34.52000045776367,31.20400047302246,35.70199966430664,12620500.0
2008-12-03,33.20000076293945,36.45800018310547,32.599998474121094,36.63399887084961,7315500.0
2008-12-04,35.50400161743164,35.492000579833984,34.86399841308594,38.380001068115234,6941000.0
2008-12-05,34.801998138427734,38.91400146484375,34.459999084472656,39.3380012512207,7553500.0
2008-12-08,41.20000076293945,44.65800094604492,41.20000076293945,45.72999954223633,10723000.0
2008-12-09,43.70199966430664,43.58000183105469,43.10599899291992,47.709999084472656,10097000.0
2008-12-10,44.768001556396484,44.27399826049805,42.80400085449219,45.89799880981445,5718000.0
2008-12-11,43.62200164794922,42.7400016784668,42.625999450683594,46.97600173950195,6510500.0
2008-12-12,41.47800064086914,42.055999755859375,40.86800003051758,43.59400177001953,6423500.0
2008-12-15,42.599998474121094,40.67599868774414,39.512001037597656,42.9379997253418,6452500.0
2008-12-16,41.25199890136719,44.5099983215332,41.25199890136719,44.5099983215332,9127000.0
2008-12-17,43.86399841308594,44.59600067138672,43.16400146484375,45.71200180053711,6023000.0
2008-12-18,44.375999450683594,44.529998779296875,43.599998474121094,46.071998596191406,6624500.0
2008-12-19,45.03200149536133,42.64799880981445,42.189998626708984,45.47800064086914,6791500.0
2008-12-22,42.400001525878906,38.7599983215332,38.25400161743164,42.400001525878906,6332500.0
2008-12-23,39.77799987792969,37.07600021362305,36.81999969482422,40.0,9008000.0
2008-12-24,37.79800033569336,37.486000061035156,36.42599868774414,37.874000549316406,2363000.0
2008-12-26,37.61600112915039,36.417999267578125,36.349998474121094,37.948001861572266,3141000.0
2008-12-29,36.433998107910156,36.74599838256836,35.0,37.14799880981445,10052000.0
2008-12-30,37.0,40.034000396728516,36.439998626708984,40.06800079345703,9546500.0
2008-12-31,40.81999969482422,41.62200164794922,39.720001220703125,42.051998138427734,5814500.0
2009-01-02,40.900001525878906,42.51599884033203,39.50600051879883,42.737998962402344,9335500.0
2009-01-05,42.077999114990234,42.06800079345703,41.06399917602539,43.928001403808594,7940000.0
2009-01-06,42.263999938964844,40.599998474121094,39.52000045776367,42.439998626708984,9797500.0
2009-01-07,38.79999923706055,39.737998962402344,38.54600143432617,40.448001861572266,6735500.0
2009-01-08,39.20000076293945,38.444000244140625,37.20000076293945,39.599998474121094,7073000.0
2009-01-09,38.69599914550781,37.645999908447266,37.599998474121094,38.900001525878906,4840000.0
2009-01-12,37.57400131225586,37.83599853515625,37.0,38.284000396728516,6322500.0
2009-01-13,37.29800033569336,37.00400161743164,36.231998443603516,38.5099983215332,6320500.0
2009-01-14,35.99800109863281,35.15999984741211,35.0,36.3120002746582,6275000.0
2009-01-15,34.540000915527344,33.54999923706055,32.13999938964844,35.15599822998047,10737500.0
2009-01-16,34.52199935913086,34.900001525878906,33.04800033569336,35.18000030517578,7765500.0
2009-01-20,34.428001403808594,31.81399917602539,31.81399917602539,34.45399856567383,6988000.0
2009-01-21,32.5880012512207,36.11600112915039,31.54800033569336,36.11800003051758,11742000.0
2009-01-22,33.79999923706055,33.67399978637695,31.420000076293945,35.512001037597656,7073500.0
2009-01-23,31.827999114990234,33.74800109863281,31.011999130249023,34.20000076293945,6804500.0
2009-01-26,34.215999603271484,33.316001892089844,32.55400085449219,35.20000076293945,6362000.0
2009-01-27,34.263999938964844,33.72800064086914,32.939998626708984,34.5099983215332,6907500.0
2009-01-28,35.284000396728516,37.02399826049805,35.20000076293945,37.63399887084961,9831000.0
2009-01-29,35.849998474121094,34.72999954223633,34.560001373291016,36.178001403808594,6481500.0
2009-01-30,35.0,34.78200149536133,34.05400085449219,35.433998107910156,7349500.0
2009-02-02,33.70000076293945,33.652000427246094,32.87799835205078,34.20600128173828,7560000.0
2009-02-03,34.70000076293945,34.30400085449219,32.29999923706055,36.15599822998047,10888500.0
2009-02-04,34.619998931884766,34.513999938964844,34.0,35.599998474121094,6357500.0
2009-02-05,34.19200134277344,35.61000061035156,33.82600021362305,36.470001220703125,8541000.0
2009-02-06,35.630001068115234,37.79999923706055,35.62799835205078,38.50600051879883,8993000.0
2009-02-09,37.20000076293945,37.59600067138672,36.86399841308594,38.50199890136719,5587500.0
2009-02-10,37.18000030517578,35.81800079345703,35.172000885009766,38.39400100708008,7736000.0
2009-02-11,35.79600143432617,37.055999755859375,35.65599822998047,37.20000076293945,5911500.0
2009-02-12,36.25400161743164,38.61199951171875,36.25400161743164,38.86600112915039,7644500.0
2009-02-13,38.5099983215332,38.125999450683594,37.70000076293945,39.19599914550781,4988500.0
2009-02-17,37.119998931884766,35.69599914550781,35.689998626708984,37.119998931884766,7372500.0
2009-02-18,36.6879997253418,35.52199935913086,35.0,36.73400115966797,5446500.0
2009-02-19,36.400001525878906,35.75,35.63800048828125,37.41999816894531,6308500.0
2009-02-20,34.944000244140625,36.36600112915039,34.327999114990234,36.88199996948242,8230500.0
2009-02-23,36.944000244140625,34.59000015258789,34.4900016784668,37.29199981689453,4981000.0
2009-02-24,34.40399932861328,36.849998474121094,33.45000076293945,36.895999908447266,8943500.0
2009-02-25,35.71200180053711,36.39799880981445,34.9900016784668,37.91400146484375,8576000.0
2009-02-26,37.10599899291992,36.80799865722656,36.439998626708984,37.99399948120117,7129000.0
2009-02-27,35.64799880981445,36.47999954223633,35.599998474121094,37.316001892089844,6789500.0
2009-03-02,35.5,34.65800094604492,34.40599822998047,36.33399963378906,6988000.0
2009-03-03,35.130001068115234,35.57400131225586,34.667999267578125,36.220001220703125,7109500.0
2009-03-04,36.47999954223633,37.63800048828125,36.119998931884766,38.31399917602539,7651500.0
2009-03-05,37.34000015258789,36.486000061035156,36.18000030517578,37.79800033569336,6577000.0
2009-03-06,36.95800018310547,36.4900016784668,35.22200012207031,36.98400115966797,5703500.0
2009-03-09,35.62200164794922,36.77199935913086,35.52199935913086,37.0,6145500.0
2009-03-10,37.37200164794922,38.849998474121094,37.0359992980957,38.944000244140625,8184500.0
2009-03-11,39.49800109863281,38.63999938964844,36.85599899291992,39.90399932861328,11392500.0
2009-03-12,38.58000183105469,40.189998626708984,37.58000183105469,40.215999603271484,7256000.0
2009-03-13,40.597999572753906,39.630001068115234,38.650001525878906,40.597999572753906,8068000.0
2009-03-16,40.05799865722656,38.95399856567383,38.720001220703125,40.29199981689453,7813500.0
2009-03-17,38.439998626708984,44.78200149536133,38.4119987487793,44.87200164794922,11398000.0
2009-03-18,43.90800094604492,47.60200119018555,43.72999954223633,47.87799835205078,13239500.0
2009-03-19,47.9900016784668,45.58599853515625,45.29800033569336,47.9900016784668,10660500.0
2009-03-20,45.97999954223633,45.7239990234375,45.58599853515625,47.72800064086914,9985000.0
2009-03-23,47.150001525878906,52.88600158691406,47.0,52.88600158691406,14259500.0
2009-03-24,51.534000396728516,47.459999084472656,47.444000244140625,51.7760009765625,11696500.0
2009-03-25,48.198001861572266,49.854000091552734,47.22600173950195,50.959999084472656,11294500.0
2009-03-26,51.20000076293945,51.35200119018555,49.47999954223633,51.599998474121094,8281500.0
2009-03-27,50.18600082397461,48.89799880981445,48.79999923706055,50.650001525878906,6200500.0
2009-03-30,46.099998474121094,46.88399887084961,45.63399887084961,48.79999923706055,7309500.0
2009-03-31,47.84000015258789,49.27799987792969,47.487998962402344,49.70000076293945,6536000.0
2009-04-01,48.15999984741211,47.47999954223633,46.5099983215332,48.84199905395508,7520500.0
2009-04-02,48.79999923706055,49.071998596191406,48.540000915527344,50.178001403808594,7608500.0
2009-04-03,48.45399856567383,51.178001403808594,47.65599822998047,51.20000076293945,6259000.0
