Date,alkopen,alkclose,alklow,alkhigh,alkvolume
2008-06-19,4.547500133514404,4.994999885559082,4.547500133514404,5.019999980926514,3273200.0
2008-06-20,4.892499923706055,4.599999904632568,4.5,4.892499923706055,4672800.0
2008-06-23,4.65749979019165,4.340000152587891,4.324999809265137,4.679999828338623,3186400.0
2008-06-24,4.349999904632568,4.292500019073486,4.074999809265137,4.400000095367432,3716000.0
2008-06-25,4.309999942779541,4.387499809265137,4.292500019073486,4.5625,2335200.0
2008-06-26,4.264999866485596,4.130000114440918,4.119999885559082,4.307499885559082,2516000.0
2008-06-27,4.15500020980835,4.142499923706055,4.0,4.175000190734863,4101200.0
2008-06-30,4.099999904632568,3.8350000381469727,3.8350000381469727,4.102499961853027,3531200.0
2008-07-01,3.7799999713897705,3.674999952316284,3.497499942779541,3.817500114440918,4739200.0
2008-07-02,3.497499942779541,3.424999952316284,3.3924999237060547,3.765000104904175,4813600.0
2008-07-03,3.424999952316284,3.367500066757202,3.255000114440918,3.494999885559082,2201600.0
2008-07-07,3.549999952316284,3.424999952316284,3.3475000858306885,3.9725000858306885,3685200.0
2008-07-08,3.640000104904175,3.700000047683716,3.5,3.7049999237060547,5016400.0
2008-07-09,3.6424999237060547,3.375,3.3424999713897705,3.694999933242798,3568000.0
2008-07-10,3.3949999809265137,3.4000000953674316,3.299999952316284,3.515000104904175,3229600.0
2008-07-11,3.3375000953674316,2.950000047683716,2.805000066757202,3.3375000953674316,6547200.0
2008-07-14,2.9024999141693115,2.7325000762939453,2.619999885559082,2.950000047683716,7677200.0
2008-07-15,2.7049999237060547,2.700000047683716,2.5250000953674316,2.875,6701600.0
2008-07-16,2.7300000190734863,3.3975000381469727,2.7249999046325684,3.432499885559082,7024400.0
2008-07-17,3.450000047683716,3.877500057220459,3.2925000190734863,3.9075000286102295,7625200.0
2008-07-18,3.8450000286102295,4.090000152587891,3.7899999618530273,4.300000190734863,7364800.0
2008-07-21,3.877500057220459,3.942500114440918,3.877500057220459,4.172500133514404,3548000.0
2008-07-22,3.9825000762939453,4.625,3.9700000286102295,4.787499904632568,6890000.0
2008-07-23,4.702499866485596,4.712500095367432,4.510000228881836,4.957499980926514,8014000.0
2008-07-24,4.269999980926514,4.269999980926514,4.21999979019165,4.690000057220459,5327600.0
2008-07-25,4.337500095367432,4.422500133514404,4.337500095367432,4.625,4141600.0
2008-07-28,4.402500152587891,4.25,4.164999961853027,4.497499942779541,3168400.0
2008-07-29,4.304999828338623,4.639999866485596,4.297500133514404,4.679999828338623,4105200.0
2008-07-30,4.804999828338623,4.244999885559082,4.102499961853027,4.804999828338623,5370000.0
2008-07-31,4.172500133514404,4.46999979019165,4.077499866485596,4.622499942779541,3369200.0
2008-08-01,4.5625,4.502500057220459,4.232500076293945,4.585000038146973,2730400.0
2008-08-04,4.497499942779541,4.724999904632568,4.3125,4.787499904632568,3253600.0
2008-08-05,4.8125,4.840000152587891,4.590000152587891,4.875,4779200.0
2008-08-06,4.650000095367432,4.815000057220459,4.585000038146973,4.875,3122000.0
2008-08-07,4.65749979019165,4.53249979019165,4.505000114440918,4.752500057220459,2959200.0
2008-08-08,4.742499828338623,4.980000019073486,4.574999809265137,5.03249979019165,3572400.0
2008-08-11,4.977499961853027,5.295000076293945,4.767499923706055,5.585000038146973,5026400.0
2008-08-12,5.422500133514404,5.639999866485596,5.422500133514404,5.8125,7617600.0
2008-08-13,5.605000019073486,5.382500171661377,5.112500190734863,5.75,5732000.0
2008-08-14,5.357500076293945,5.462500095367432,5.307499885559082,5.644999980926514,4670800.0
2008-08-15,5.512499809265137,5.735000133514404,5.512499809265137,5.755000114440918,3833600.0
2008-08-18,5.744999885559082,5.477499961853027,5.449999809265137,5.78249979019165,4230800.0
2008-08-19,5.425000190734863,5.297500133514404,5.224999904632568,5.559999942779541,3652800.0
2008-08-20,5.197500228881836,4.925000190734863,4.715000152587891,5.197500228881836,6347600.0
2008-08-21,4.704999923706055,4.885000228881836,4.682499885559082,4.96750020980835,3790400.0
2008-08-22,5.097499847412109,5.222499847412109,4.96999979019165,5.247499942779541,2825600.0
2008-08-25,5.010000228881836,5.072500228881836,5.005000114440918,5.322500228881836,3602000.0
2008-08-26,5.072500228881836,4.724999904632568,4.630000114440918,5.125,3336800.0
2008-08-27,4.602499961853027,4.724999904632568,4.5625,4.824999809265137,4157200.0
2008-08-28,4.807499885559082,5.237500190734863,4.804999828338623,5.25,3797600.0
2008-08-29,5.1875,5.252500057220459,5.050000190734863,5.357500076293945,2510400.0
2008-09-02,5.572500228881836,5.489999771118164,5.347499847412109,5.722499847412109,4081600.0
2008-09-03,5.672500133514404,5.5625,5.477499961853027,5.8125,3201600.0
2008-09-04,5.492499828338623,5.417500019073486,5.335000038146973,5.699999809265137,3884800.0
2008-09-05,5.34499979019165,5.662499904632568,5.269999980926514,5.78000020980835,5936400.0
2008-09-08,5.829999923706055,5.882500171661377,5.099999904632568,6.005000114440918,6818800.0
2008-09-09,5.929999828338623,5.8125,5.707499980926514,6.170000076293945,6636800.0
2008-09-10,5.857500076293945,5.639999866485596,5.429999828338623,5.857500076293945,4238800.0
2008-09-11,5.452499866485596,5.942500114440918,5.380000114440918,5.992499828338623,4773600.0
2008-09-12,5.840000152587891,5.797500133514404,5.699999809265137,5.940000057220459,3591600.0
2008-09-15,5.445000171661377,5.547500133514404,5.445000171661377,6.0,6162800.0
2008-09-16,5.707499980926514,5.889999866485596,5.565000057220459,5.900000095367432,7261200.0
2008-09-17,5.71750020980835,5.525000095367432,5.275000095367432,5.835000038146973,4994800.0
2008-09-18,5.487500190734863,5.677499771118164,5.15500020980835,5.699999809265137,5098800.0
2008-09-19,6.122499942779541,5.445000171661377,5.28249979019165,6.122499942779541,6775200.0
2008-09-22,5.332499980926514,5.072500228881836,5.002500057220459,5.465000152587891,2740400.0
2008-09-23,5.112500190734863,5.019999980926514,5.0,5.302499771118164,2979200.0
2008-09-24,4.977499961853027,5.007500171661377,4.889999866485596,5.135000228881836,2478000.0
2008-09-25,5.09499979019165,5.099999904632568,4.96750020980835,5.162499904632568,1578800.0
2008-09-26,5.079999923706055,5.114999771118164,4.952499866485596,5.34499979019165,2166400.0
2008-09-29,5.052499771118164,4.744999885559082,4.724999904632568,5.112500190734863,3116000.0
2008-09-30,4.840000152587891,5.097499847412109,4.65500020980835,5.135000228881836,1994400.0
2008-10-01,5.195000171661377,5.292500019073486,5.042500019073486,5.377500057220459,2340800.0
2008-10-02,5.372499942779541,4.982500076293945,4.957499980926514,5.462500095367432,1965600.0
2008-10-03,5.114999771118164,4.769999980926514,4.722499847412109,5.300000190734863,2271200.0
2008-10-06,4.579999923706055,4.547500133514404,4.107500076293945,4.764999866485596,4032000.0
2008-10-07,4.559999942779541,4.012499809265137,4.005000114440918,4.630000114440918,2614800.0
2008-10-08,3.799999952316284,3.875,3.7274999618530273,4.144999980926514,4034400.0
2008-10-09,4.019999980926514,3.5799999237060547,3.5299999713897705,4.224999904632568,3396800.0
2008-10-10,3.2225000858306885,4.699999809265137,3.2225000858306885,4.807499885559082,6971200.0
2008-10-13,4.949999809265137,5.525000095367432,4.807499885559082,5.525000095367432,5260800.0
2008-10-14,5.857500076293945,5.172500133514404,5.03249979019165,5.875,5544400.0
2008-10-15,5.0625,4.957499980926514,4.909999847412109,5.1875,3419200.0
2008-10-16,4.835000038146973,5.96750020980835,4.835000038146973,6.012499809265137,6986000.0
2008-10-17,5.940000057220459,5.539999961853027,5.452499866485596,5.940000057220459,6201600.0
2008-10-20,5.452499866485596,5.795000076293945,5.262499809265137,5.84499979019165,4644000.0
2008-10-21,5.652500152587891,5.9375,5.652500152587891,6.072500228881836,6298800.0
2008-10-22,5.867499828338623,5.875,5.650000095367432,6.139999866485596,6806800.0
2008-10-23,5.527500152587891,5.65749979019165,5.237500190734863,5.994999885559082,4570000.0
2008-10-24,4.992499828338623,5.480000019073486,4.764999866485596,5.702499866485596,5386400.0
2008-10-27,5.340000152587891,5.014999866485596,5.014999866485596,5.6875,2273600.0
2008-10-28,5.204999923706055,5.497499942779541,4.887499809265137,5.497499942779541,3452000.0
2008-10-29,5.375,5.402500152587891,5.264999866485596,5.695000171661377,2928800.0
2008-10-30,5.650000095367432,5.949999809265137,5.465000152587891,5.992499828338623,2905200.0
2008-10-31,5.900000095367432,6.175000190734863,5.820000171661377,6.5,4515600.0
2008-11-03,6.222499847412109,6.639999866485596,6.215000152587891,6.820000171661377,4752000.0
2008-11-04,6.817500114440918,6.579999923706055,6.292500019073486,6.934999942779541,3441200.0
2008-11-05,6.485000133514404,6.355000019073486,6.34250020980835,6.732500076293945,2737200.0
2008-11-06,6.28000020980835,6.322500228881836,6.25,6.644999980926514,4251200.0
2008-11-07,6.394999980926514,6.297500133514404,6.117499828338623,6.454999923706055,2894800.0
2008-11-10,6.375,6.125,6.052499771118164,6.375,2110400.0
2008-11-11,6.03249979019165,6.237500190734863,6.03249979019165,6.40749979019165,5720400.0
2008-11-12,6.21999979019165,5.817500114440918,5.65500020980835,6.21999979019165,3948800.0
2008-11-13,5.864999771118164,6.322500228881836,5.757500171661377,6.367499828338623,5832400.0
2008-11-14,6.204999923706055,6.107500076293945,6.037499904632568,6.422500133514404,6026800.0
2008-11-17,6.047500133514404,6.262499809265137,5.987500190734863,6.392499923706055,4732400.0
2008-11-18,6.335000038146973,6.337500095367432,6.082499980926514,6.387499809265137,4426400.0
2008-11-19,6.262499809265137,5.204999923706055,5.192500114440918,6.362500190734863,5543200.0
2008-11-20,5.260000228881836,5.502500057220459,5.002500057220459,6.125,6827200.0
2008-11-21,5.684999942779541,4.722499847412109,4.642499923706055,5.684999942779541,6650000.0
2008-11-24,4.787499904632568,5.619999885559082,4.75,5.75,4803600.0
2008-11-25,5.679999828338623,5.852499961853027,5.527500152587891,5.909999847412109,3975600.0
2008-11-26,5.664999961853027,5.635000228881836,5.505000114440918,6.067500114440918,5645200.0
2008-11-28,5.59499979019165,5.737500190734863,5.482500076293945,5.824999809265137,1592400.0
2008-12-01,5.577499866485596,5.292500019073486,5.269999980926514,5.737500190734863,3091600.0
2008-12-02,5.425000190734863,5.829999923706055,5.202499866485596,5.857500076293945,3524000.0
2008-12-03,5.702499866485596,6.190000057220459,5.675000190734863,6.242499828338623,5532400.0
2008-12-04,6.099999904632568,6.097499847412109,5.880000114440918,6.425000190734863,4063200.0
2008-12-05,5.977499961853027,6.787499904632568,5.875,6.792500019073486,4873200.0
2008-12-08,6.75,6.724999904632568,6.579999923706055,6.875,3595600.0
2008-12-09,6.675000190734863,6.489999771118164,6.452499866485596,6.994999885559082,4025200.0
2008-12-10,6.519999980926514,6.369999885559082,6.130000114440918,6.537499904632568,3326000.0
2008-12-11,6.179999828338623,6.199999809265137,6.014999866485596,6.275000095367432,4854400.0
2008-12-12,6.03249979019165,6.619999885559082,5.965000152587891,6.662499904632568,3223200.0
2008-12-15,6.537499904632568,6.375,6.232500076293945,6.587500095367432,2648400.0
2008-12-16,6.400000095367432,6.777500152587891,6.322500228881836,6.869999885559082,3058800.0
2008-12-17,6.692500114440918,6.817500114440918,6.679999828338623,6.957499980926514,3221600.0
2008-12-18,6.897500038146973,6.902500152587891,6.752500057220459,7.077499866485596,4204800.0
2008-12-19,7.105000019073486,6.997499942779541,6.90500020980835,7.21999979019165,4875200.0
2008-12-22,6.952499866485596,7.25,6.695000171661377,7.25,4342000.0
2008-12-23,7.25,7.03249979019165,6.912499904632568,7.25,3254400.0
2008-12-24,7.105000019073486,7.127500057220459,7.005000114440918,7.292500019073486,1667200.0
2008-12-26,7.195000171661377,7.139999866485596,7.074999809265137,7.25,1875600.0
2008-12-29,7.132500171661377,7.125,6.90749979019165,7.170000076293945,3046000.0
2008-12-30,7.199999809265137,7.202499866485596,7.127500057220459,7.34250020980835,3206400.0
2008-12-31,7.232500076293945,7.3125,7.0,7.434999942779541,3479600.0
2009-01-02,7.315000057220459,7.397500038146973,7.137499809265137,7.445000171661377,4737600.0
2009-01-05,7.335000038146973,7.507500171661377,7.237500190734863,7.642499923706055,5855600.0
2009-01-06,7.457499980926514,7.690000057220459,7.457499980926514,7.737500190734863,5419200.0
2009-01-07,7.545000076293945,7.625,7.477499961853027,7.737500190734863,4759200.0
2009-01-08,7.525000095367432,7.644999980926514,7.442500114440918,7.662499904632568,3993600.0
2009-01-09,7.627500057220459,7.492499828338623,7.264999866485596,7.627500057220459,3077200.0
2009-01-12,7.550000190734863,7.389999866485596,7.262499809265137,7.625,2803200.0
2009-01-13,7.385000228881836,7.247499942779541,7.1875,7.525000095367432,2448000.0
2009-01-14,7.110000133514404,6.9375,6.817500114440918,7.262499809265137,3122800.0
2009-01-15,6.992499828338623,7.002500057220459,6.672500133514404,7.295000076293945,4861200.0
2009-01-16,7.102499961853027,7.447500228881836,7.054999828338623,7.5,3652400.0
2009-01-20,7.372499942779541,7.050000190734863,7.027500152587891,7.425000190734863,3376400.0
2009-01-21,7.144999980926514,6.53000020980835,6.28249979019165,7.147500038146973,6172000.0
2009-01-22,6.40500020980835,6.554999828338623,6.340000152587891,6.627500057220459,3408400.0
2009-01-23,6.394999980926514,6.639999866485596,6.362500190734863,6.880000114440918,3186800.0
2009-01-26,6.65500020980835,6.53249979019165,6.422500133514404,6.744999885559082,1967600.0
2009-01-27,6.554999828338623,6.289999961853027,6.130000114440918,6.554999828338623,2774800.0
2009-01-28,6.412499904632568,6.652500152587891,6.277500152587891,6.712500095367432,2364000.0
2009-01-29,6.525000095367432,6.889999866485596,6.497499942779541,7.527500152587891,7230000.0
2009-01-30,6.867499828338623,6.590000152587891,6.317500114440918,6.997499942779541,5182000.0
2009-02-02,6.542500019073486,6.755000114440918,6.349999904632568,6.815000057220459,4706800.0
2009-02-03,6.75,6.644999980926514,6.487500190734863,6.795000076293945,2805600.0
2009-02-04,6.644999980926514,6.557499885559082,6.53249979019165,6.992499828338623,3237600.0
2009-02-05,6.5,6.90500020980835,6.389999866485596,7.114999771118164,3504400.0
2009-02-06,6.965000152587891,7.230000019073486,6.849999904632568,7.355000019073486,4734000.0
2009-02-09,7.184999942779541,7.179999828338623,7.039999961853027,7.320000171661377,2392000.0
2009-02-10,7.052499771118164,6.997499942779541,6.900000095367432,7.320000171661377,3267200.0
2009-02-11,7.050000190734863,6.767499923706055,6.664999961853027,7.102499961853027,4327200.0
2009-02-12,6.804999828338623,7.237500190734863,6.767499923706055,7.287499904632568,5237600.0
2009-02-13,7.212500095367432,7.152500152587891,7.03249979019165,7.355000019073486,2554800.0
2009-02-17,7.192500114440918,7.369999885559082,6.982500076293945,7.489999771118164,5087600.0
2009-02-18,7.317500114440918,6.787499904632568,6.699999809265137,7.367499828338623,4988400.0
2009-02-19,6.827499866485596,6.602499961853027,6.554999828338623,6.9375,2566800.0
2009-02-20,6.505000114440918,6.067500114440918,5.767499923706055,6.619999885559082,5369200.0
2009-02-23,6.127500057220459,5.96999979019165,5.804999828338623,6.347499847412109,4607200.0
2009-02-24,6.070000171661377,5.989999771118164,5.784999847412109,6.09250020980835,3596400.0
2009-02-25,5.932499885559082,5.567500114440918,5.287499904632568,5.932499885559082,5699600.0
2009-02-26,5.53249979019165,5.744999885559082,5.295000076293945,5.857500076293945,5872400.0
2009-02-27,5.627500057220459,5.477499961853027,5.432499885559082,5.767499923706055,4048400.0
2009-03-02,5.367499828338623,5.147500038146973,5.114999771118164,5.525000095367432,3727200.0
2009-03-03,5.162499904632568,4.599999904632568,4.550000190734863,5.224999904632568,4693600.0
2009-03-04,4.667500019073486,4.545000076293945,4.447500228881836,4.777500152587891,3682800.0
2009-03-05,4.5,3.700000047683716,3.6424999237060547,4.5,9448400.0
2009-03-06,3.6875,3.7699999809265137,3.622499942779541,3.8524999618530273,4637200.0
2009-03-09,3.7325000762939453,3.484999895095825,3.4375,3.8375000953674316,6224400.0
2009-03-10,3.4825000762939453,3.637500047683716,3.4024999141693115,3.674999952316284,5824800.0
2009-03-11,3.6700000762939453,3.952500104904175,3.569999933242798,4.045000076293945,7582800.0
2009-03-12,3.887500047683716,4.179999828338623,3.802500009536743,4.247499942779541,3966000.0
2009-03-13,4.244999885559082,4.315000057220459,4.235000133514404,4.447500228881836,2570400.0
2009-03-16,4.317500114440918,4.107500076293945,4.085000038146973,4.474999904632568,4289600.0
2009-03-17,4.125,4.574999809265137,4.037499904632568,4.577499866485596,4108400.0
2009-03-18,4.574999809265137,4.517499923706055,4.190000057220459,4.682499885559082,3791600.0
2009-03-19,4.5,4.207499980926514,4.139999866485596,4.554999828338623,2946800.0
2009-03-20,4.207499980926514,4.125,4.114999771118164,4.287499904632568,2826000.0
2009-03-23,4.232500076293945,4.394999980926514,3.9800000190734863,4.394999980926514,2904400.0
2009-03-24,4.332499980926514,4.207499980926514,4.079999923706055,4.332499980926514,3583600.0
2009-03-25,4.159999847412109,4.317500114440918,4.159999847412109,4.552499771118164,2804000.0
2009-03-26,4.382500171661377,4.662499904632568,4.362500190734863,4.809999942779541,3250400.0
2009-03-27,4.527500152587891,4.517499923706055,4.465000152587891,4.679999828338623,2281600.0
2009-03-30,4.442500114440918,4.1875,4.119999885559082,4.482500076293945,3836800.0
2009-03-31,4.227499961853027,4.392499923706055,4.074999809265137,4.505000114440918,3081600.0
2009-04-01,4.372499942779541,4.517499923706055,4.199999809265137,4.542500019073486,2269200.0
2009-04-02,4.587500095367432,5.019999980926514,4.579999923706055,5.03000020980835,4752800.0
