Date,manopen,manclose,manlow,manhigh,manvolume
2008-07-10,52.59000015258789,52.97999954223633,51.290000915527344,54.40999984741211,1430200.0
2008-07-11,52.11000061035156,53.060001373291016,51.72999954223633,53.83000183105469,1039800.0
2008-07-14,51.900001525878906,50.43000030517578,48.599998474121094,51.900001525878906,3124100.0
2008-07-15,50.060001373291016,50.40999984741211,48.5,51.459999084472656,2031100.0
2008-07-16,50.56999969482422,52.5099983215332,50.56999969482422,53.209999084472656,1403200.0
2008-07-17,53.119998931884766,56.130001068115234,52.84000015258789,56.130001068115234,2981900.0
2008-07-18,51.90999984741211,47.54999923706055,47.04999923706055,52.84000015258789,5570600.0
2008-07-21,47.70000076293945,47.93000030517578,47.63999938964844,50.54999923706055,2348300.0
2008-07-22,47.540000915527344,49.689998626708984,46.59000015258789,49.79999923706055,2388400.0
2008-07-23,49.63999938964844,50.689998626708984,49.0099983215332,51.2400016784668,1336100.0
2008-07-24,50.91999816894531,47.380001068115234,47.27000045776367,50.91999816894531,1337300.0
2008-07-25,47.86000061035156,47.52000045776367,47.0099983215332,48.29999923706055,1447500.0
2008-07-28,47.47999954223633,46.560001373291016,46.34000015258789,47.900001525878906,965100.0
2008-07-29,46.560001373291016,48.4900016784668,46.560001373291016,48.70000076293945,1238500.0
2008-07-30,48.81999969482422,48.900001525878906,48.2400016784668,49.459999084472656,1156400.0
2008-07-31,48.36000061035156,48.0,47.72999954223633,49.189998626708984,1020300.0
2008-08-01,48.529998779296875,48.189998626708984,47.52000045776367,48.56999969482422,780100.0
2008-08-04,48.130001068115234,47.959999084472656,46.970001220703125,48.38999938964844,1618000.0
2008-08-05,48.45000076293945,50.369998931884766,48.189998626708984,50.56999969482422,1058300.0
2008-08-06,50.290000915527344,50.099998474121094,49.5099983215332,50.7599983215332,1224500.0
2008-08-07,49.849998474121094,49.11000061035156,48.459999084472656,50.290000915527344,636400.0
2008-08-08,49.369998931884766,52.16999816894531,48.939998626708984,52.27000045776367,679000.0
2008-08-11,51.33000183105469,51.77000045776367,50.810001373291016,52.529998779296875,825400.0
2008-08-12,51.65999984741211,51.4900016784668,51.400001525878906,52.4900016784668,535700.0
2008-08-13,51.2599983215332,51.310001373291016,49.90999984741211,51.79999923706055,625900.0
2008-08-14,51.119998931884766,51.869998931884766,50.45000076293945,52.84000015258789,727500.0
2008-08-15,52.0,51.900001525878906,51.15999984741211,52.75,633700.0
2008-08-18,50.040000915527344,49.68000030517578,49.38999938964844,51.68000030517578,999500.0
2008-08-19,49.349998474121094,48.7599983215332,48.20000076293945,50.38999938964844,835500.0
2008-08-20,48.88999938964844,49.209999084472656,48.16999816894531,49.900001525878906,612300.0
2008-08-21,48.709999084472656,49.0099983215332,47.9900016784668,49.630001068115234,743000.0
2008-08-22,49.40999984741211,50.15999984741211,49.16999816894531,50.290000915527344,697900.0
2008-08-25,49.72999954223633,49.29999923706055,48.83000183105469,50.06999969482422,1025000.0
2008-08-26,49.310001373291016,49.150001525878906,48.34000015258789,49.38999938964844,865900.0
2008-08-27,48.529998779296875,50.36000061035156,48.529998779296875,51.119998931884766,1016300.0
2008-08-28,50.310001373291016,48.880001068115234,48.290000915527344,50.310001373291016,1340800.0
2008-08-29,48.56999969482422,48.060001373291016,47.58000183105469,48.66999816894531,820000.0
2008-09-02,48.779998779296875,48.09000015258789,47.900001525878906,49.279998779296875,1221700.0
2008-09-03,47.81999969482422,48.970001220703125,47.81999969482422,49.939998626708984,1087100.0
2008-09-04,48.5,47.470001220703125,47.130001068115234,48.560001373291016,1367600.0
2008-09-05,47.18000030517578,47.630001068115234,46.5099983215332,48.0,673300.0
2008-09-08,49.16999816894531,48.2599983215332,47.290000915527344,49.45000076293945,1204000.0
2008-09-09,48.04999923706055,46.630001068115234,46.619998931884766,49.20000076293945,1599100.0
2008-09-10,46.5,46.47999954223633,44.599998474121094,47.0,1615300.0
2008-09-11,46.22999954223633,46.380001068115234,45.5099983215332,46.90999984741211,1375300.0
2008-09-12,45.84000015258789,47.369998931884766,45.75,47.84000015258789,862800.0
2008-09-15,45.65999984741211,44.22999954223633,44.18000030517578,46.54999923706055,785200.0
2008-09-16,43.36000061035156,43.52000045776367,42.02000045776367,43.52000045776367,1723900.0
2008-09-17,42.380001068115234,42.650001525878906,42.27000045776367,43.560001373291016,1509800.0
2008-09-18,43.380001068115234,44.709999084472656,42.70000076293945,44.95000076293945,1489900.0
2008-09-19,46.11000061035156,49.08000183105469,45.099998474121094,49.13999938964844,2183800.0
2008-09-22,49.08000183105469,45.0099983215332,44.90999984741211,49.290000915527344,750200.0
2008-09-23,44.900001525878906,44.560001373291016,44.220001220703125,45.970001220703125,607400.0
2008-09-24,44.7400016784668,43.529998779296875,43.25,45.029998779296875,614200.0
2008-09-25,43.880001068115234,44.040000915527344,43.630001068115234,44.900001525878906,591100.0
2008-09-26,43.2400016784668,44.41999816894531,42.939998626708984,44.439998626708984,503500.0
2008-09-29,43.22999954223633,39.72999954223633,39.0,43.54999923706055,1175100.0
2008-09-30,40.540000915527344,43.15999984741211,39.06999969482422,43.31999969482422,1288000.0
2008-10-01,42.709999084472656,42.290000915527344,41.220001220703125,42.84000015258789,713900.0
2008-10-02,42.04999923706055,39.2400016784668,39.0,42.189998626708984,802000.0
2008-10-03,40.0,37.91999816894531,37.86000061035156,40.5,999000.0
2008-10-06,36.75,36.91999816894531,35.25,37.130001068115234,969400.0
2008-10-07,37.279998779296875,34.41999816894531,34.25,38.029998779296875,1286400.0
2008-10-08,33.060001373291016,33.20000076293945,31.799999237060547,35.5099983215332,1774700.0
2008-10-09,33.849998474121094,30.329999923706055,29.790000915527344,34.029998779296875,1691800.0
2008-10-10,29.350000381469727,31.190000534057617,26.90999984741211,33.38999938964844,2308100.0
2008-10-13,33.540000915527344,34.400001525878906,32.650001525878906,34.84000015258789,1015200.0
2008-10-14,37.439998626708984,33.04999923706055,32.060001373291016,37.439998626708984,1323700.0
2008-10-15,32.459999084472656,29.6200008392334,29.6200008392334,32.529998779296875,748200.0
2008-10-16,29.790000915527344,30.530000686645508,28.040000915527344,30.81999969482422,1288200.0
2008-10-17,29.739999771118164,30.270000457763672,29.049999237060547,31.399999618530273,985700.0
2008-10-20,30.270000457763672,30.940000534057617,30.1299991607666,31.280000686645508,996700.0
2008-10-21,27.600000381469727,27.799999237060547,27.270000457763672,29.190000534057617,1742100.0
2008-10-22,26.700000762939453,27.209999084472656,26.600000381469727,28.440000534057617,1440700.0
2008-10-23,27.299999237060547,26.959999084472656,25.600000381469727,27.920000076293945,2039700.0
2008-10-24,25.420000076293945,26.959999084472656,24.889999389648438,27.610000610351562,1397100.0
2008-10-27,26.639999389648438,26.639999389648438,26.100000381469727,27.850000381469727,1305300.0
2008-10-28,28.809999465942383,29.65999984741211,26.09000015258789,29.65999984741211,1071100.0
2008-10-29,29.6299991607666,29.020000457763672,28.65999984741211,30.260000228881836,1258000.0
2008-10-30,29.93000030517578,29.90999984741211,28.940000534057617,30.420000076293945,811700.0
2008-10-31,29.780000686645508,31.1299991607666,29.6299991607666,31.920000076293945,552500.0
2008-11-03,31.40999984741211,32.470001220703125,31.1299991607666,32.70000076293945,700800.0
2008-11-04,33.119998931884766,33.209999084472656,32.43000030517578,33.709999084472656,629300.0
2008-11-05,32.77000045776367,31.360000610351562,31.209999084472656,33.16999816894531,750100.0
2008-11-06,31.1299991607666,29.079999923706055,28.93000030517578,31.760000228881836,809900.0
2008-11-07,29.329999923706055,29.5,28.959999084472656,30.049999237060547,470200.0
2008-11-10,30.059999465942383,27.610000610351562,27.3700008392334,30.549999237060547,1047500.0
2008-11-11,27.3700008392334,28.049999237060547,26.670000076293945,28.75,927300.0
2008-11-12,27.209999084472656,26.93000030517578,26.43000030517578,27.799999237060547,865700.0
2008-11-13,26.899999618530273,29.350000381469727,25.889999389648438,29.350000381469727,1194800.0
2008-11-14,28.799999237060547,27.780000686645508,27.5,29.450000762939453,925400.0
2008-11-17,27.450000762939453,27.729999542236328,27.190000534057617,28.68000030517578,860300.0
2008-11-18,27.68000030517578,27.5,26.18000030517578,28.309999465942383,906200.0
2008-11-19,27.299999237060547,25.6200008392334,25.610000610351562,28.040000915527344,937500.0
2008-11-20,25.25,23.600000381469727,23.5,26.360000610351562,1336500.0
2008-11-21,23.780000686645508,25.139999389648438,22.610000610351562,25.139999389648438,1038500.0
2008-11-24,25.139999389648438,28.3799991607666,25.139999389648438,28.760000228881836,841200.0
2008-11-25,28.780000686645508,29.049999237060547,27.799999237060547,29.389999389648438,983700.0
2008-11-26,28.799999237060547,30.969999313354492,28.0,31.1200008392334,592800.0
2008-11-28,30.209999084472656,31.479999542236328,30.110000610351562,31.549999237060547,325300.0
2008-12-01,30.399999618530273,28.40999984741211,27.690000534057617,30.399999618530273,1185300.0
2008-12-02,29.149999618530273,30.270000457763672,28.420000076293945,30.459999084472656,838600.0
2008-12-03,29.579999923706055,30.440000534057617,28.670000076293945,30.489999771118164,876500.0
2008-12-04,30.049999237060547,28.700000762939453,27.989999771118164,30.579999923706055,604800.0
2008-12-05,28.389999389648438,30.940000534057617,27.6299991607666,31.139999389648438,774200.0
2008-12-08,32.0,33.619998931884766,31.190000534057617,34.290000915527344,1485200.0
2008-12-09,33.15999984741211,31.700000762939453,31.559999465942383,34.88999938964844,1064900.0
2008-12-10,32.2599983215332,32.709999084472656,31.760000228881836,33.47999954223633,740600.0
2008-12-11,31.969999313354492,30.670000076293945,30.200000762939453,32.779998779296875,678700.0
2008-12-12,29.8700008392334,32.650001525878906,29.360000610351562,32.81999969482422,807100.0
2008-12-15,32.56999969482422,31.520000457763672,31.079999923706055,33.290000915527344,906600.0
2008-12-16,31.950000762939453,33.58000183105469,31.520000457763672,33.720001220703125,879200.0
