Date,impvopen,impvclose,impvlow,impvhigh,impvvolume
2012-05-15,31.239999771118164,30.8700008392334,30.6200008392334,31.540000915527344,47500
2012-05-16,31.030000686645508,30.940000534057617,30.450000762939453,32.849998474121094,104000
2012-05-17,31.020000457763672,30.75,30.59000015258789,32.06999969482422,96300
2012-05-18,30.649999618530273,29.489999771118164,28.469999313354492,30.860000610351562,176000
2012-05-21,29.030000686645508,27.75,24.799999237060547,29.030000686645508,1697400
2012-05-22,27.280000686645508,28.0,26.260000228881836,28.200000762939453,550800
2012-05-23,27.020000457763672,27.969999313354492,26.079999923706055,28.0,433000
2012-05-24,27.739999771118164,27.229999542236328,26.799999237060547,27.739999771118164,312700
2012-05-25,27.139999389648438,26.43000030517578,26.270000457763672,27.139999389648438,160700
2012-05-29,26.489999771118164,27.450000762939453,26.459999084472656,27.579999923706055,312300
2012-05-30,27.010000228881836,26.920000076293945,26.68000030517578,27.010000228881836,351200
2012-05-31,26.25,25.709999084472656,25.43000030517578,26.399999618530273,897100
2012-06-01,25.200000762939453,26.280000686645508,25.200000762939453,26.440000534057617,223300
2012-06-04,26.25,25.290000915527344,25.030000686645508,26.309999465942383,253500
2012-06-05,25.34000015258789,25.969999313354492,25.059999465942383,26.030000686645508,42600
2012-06-06,26.1299991607666,27.09000015258789,25.860000610351562,27.219999313354492,223400
2012-06-07,27.440000534057617,27.860000610351562,27.040000915527344,28.3700008392334,343300
2012-06-08,27.75,27.700000762939453,27.229999542236328,28.329999923706055,158600
2012-06-11,27.889999389648438,27.360000610351562,26.719999313354492,27.889999389648438,280600
2012-06-12,27.360000610351562,27.59000015258789,26.780000686645508,27.68000030517578,118600
2012-06-13,27.350000381469727,27.56999969482422,26.979999542236328,27.600000381469727,194200
2012-06-14,27.43000030517578,28.790000915527344,27.299999237060547,28.899999618530273,311200
2012-06-15,28.860000610351562,29.420000076293945,28.6299991607666,29.979999542236328,385100
2012-06-18,29.079999923706055,29.360000610351562,27.93000030517578,29.6299991607666,266800
2012-06-19,29.399999618530273,29.549999237060547,29.280000686645508,29.969999313354492,204700
2012-06-20,29.420000076293945,29.420000076293945,28.889999389648438,29.59000015258789,123800
2012-06-21,29.360000610351562,29.309999465942383,28.989999771118164,29.540000915527344,202500
2012-06-22,29.389999389648438,30.270000457763672,28.940000534057617,30.299999237060547,729900
2012-06-25,29.690000534057617,29.81999969482422,29.1200008392334,29.8799991607666,128800
2012-06-26,29.5,30.280000686645508,29.270000457763672,30.34000015258789,148100
2012-06-27,29.100000381469727,28.8700008392334,28.43000030517578,29.6299991607666,428900
2012-06-28,28.530000686645508,28.790000915527344,28.079999923706055,28.899999618530273,237300
2012-06-29,29.190000534057617,28.81999969482422,28.190000534057617,29.190000534057617,404800
2012-07-02,29.010000228881836,28.979999542236328,28.3799991607666,29.15999984741211,272200
2012-07-03,29.059999465942383,29.020000457763672,28.700000762939453,29.100000381469727,153000
2012-07-05,28.920000076293945,28.84000015258789,28.719999313354492,29.3799991607666,207200
2012-07-06,28.850000381469727,28.940000534057617,28.469999313354492,29.15999984741211,385600
2012-07-09,28.81999969482422,29.25,28.260000228881836,29.5,357700
2012-07-10,29.510000228881836,29.459999084472656,29.010000228881836,29.559999465942383,205300
2012-07-11,29.0,28.729999542236328,28.3799991607666,29.299999237060547,289500
2012-07-12,28.559999465942383,28.149999618530273,27.81999969482422,28.65999984741211,472900
2012-07-13,28.149999618530273,28.479999542236328,27.969999313354492,28.899999618530273,121700
2012-07-16,28.34000015258789,28.56999969482422,28.1200008392334,28.790000915527344,76700
2012-07-17,28.600000381469727,26.59000015258789,26.399999618530273,28.639999389648438,177900
2012-07-18,26.610000610351562,26.93000030517578,26.510000228881836,27.149999618530273,162000
2012-07-19,27.3799991607666,27.520000457763672,27.34000015258789,28.0,288600
2012-07-20,27.350000381469727,27.190000534057617,27.0,27.40999984741211,108800
2012-07-23,26.700000762939453,26.760000228881836,26.649999618530273,26.899999618530273,92700
2012-07-24,26.700000762939453,26.6200008392334,26.5,26.739999771118164,147400
2012-07-25,26.799999237060547,26.399999618530273,26.309999465942383,26.829999923706055,110900
2012-07-26,26.799999237060547,26.31999969482422,26.100000381469727,26.81999969482422,199900
2012-07-27,26.510000228881836,26.260000228881836,26.040000915527344,26.579999923706055,189500
2012-07-30,26.229999542236328,25.899999618530273,25.649999618530273,26.399999618530273,220900
2012-07-31,25.8700008392334,26.399999618530273,25.790000915527344,26.6299991607666,132200
2012-08-01,26.43000030517578,25.25,25.25,26.43000030517578,125600
2012-08-02,25.149999618530273,24.309999465942383,24.020000457763672,25.170000076293945,137000
2012-08-03,24.489999771118164,24.739999771118164,24.290000915527344,24.899999618530273,122400
2012-08-06,24.920000076293945,26.040000915527344,24.540000915527344,26.239999771118164,107200
2012-08-07,26.1299991607666,25.969999313354492,25.15999984741211,26.200000762939453,151900
2012-08-08,25.899999618530273,25.649999618530273,25.399999618530273,25.899999618530273,36600
2012-08-09,25.610000610351562,26.15999984741211,25.389999389648438,26.389999389648438,256500
2012-08-10,25.989999771118164,33.08000183105469,25.989999771118164,33.470001220703125,1459700
2012-08-13,33.189998626708984,31.770000457763672,30.860000610351562,34.34000015258789,525900
2012-08-14,30.649999618530273,29.809999465942383,29.0,31.0,752800
2012-08-15,29.84000015258789,29.90999984741211,29.280000686645508,31.239999771118164,418400
2012-08-16,29.850000381469727,29.959999084472656,29.31999969482422,30.020000457763672,165000
2012-08-17,29.90999984741211,30.690000534057617,29.780000686645508,30.979999542236328,198300
2012-08-20,30.610000610351562,29.850000381469727,29.739999771118164,30.610000610351562,52700
2012-08-21,30.0,29.09000015258789,28.940000534057617,30.229999542236328,141300
2012-08-22,29.1299991607666,30.700000762939453,29.1299991607666,30.850000381469727,234800
2012-08-23,30.649999618530273,30.8799991607666,30.31999969482422,30.899999618530273,158000
2012-08-24,30.75,31.280000686645508,30.75,31.459999084472656,185700
2012-08-27,31.280000686645508,30.040000915527344,29.940000534057617,31.280000686645508,97400
2012-08-28,30.149999618530273,31.110000610351562,30.110000610351562,31.729999542236328,195800
2012-08-29,31.040000915527344,30.850000381469727,30.450000762939453,31.06999969482422,179800
2012-08-30,30.799999237060547,29.940000534057617,29.829999923706055,30.799999237060547,67400
2012-08-31,30.239999771118164,30.290000915527344,29.729999542236328,30.3799991607666,68300
2012-09-04,30.399999618530273,31.030000686645508,29.899999618530273,31.170000076293945,124100
2012-09-05,31.229999542236328,30.600000381469727,30.020000457763672,31.31999969482422,168800
2012-09-06,30.770000457763672,31.940000534057617,30.09000015258789,31.940000534057617,107500
2012-09-07,32.0,31.850000381469727,31.670000076293945,32.189998626708984,78800
2012-09-10,31.760000228881836,31.600000381469727,31.3799991607666,31.979999542236328,56800
2012-09-11,31.690000534057617,32.04999923706055,31.40999984741211,32.189998626708984,76000
2012-09-12,32.18000030517578,32.459999084472656,32.0,32.540000915527344,73500
2012-09-13,32.47999954223633,33.41999816894531,32.31999969482422,33.72999954223633,180600
2012-09-14,33.529998779296875,35.40999984741211,33.529998779296875,35.41999816894531,328000
2012-09-17,35.380001068115234,35.349998474121094,34.959999084472656,35.52000045776367,208100
2012-09-18,35.36000061035156,36.029998779296875,34.91999816894531,36.290000915527344,195300
2012-09-19,36.060001373291016,35.790000915527344,35.59000015258789,36.08000183105469,126300
2012-09-20,34.9900016784668,35.619998931884766,34.9900016784668,36.13999938964844,140200
2012-09-21,36.2400016784668,36.790000915527344,35.86000061035156,37.15999984741211,231900
2012-09-24,36.56999969482422,36.209999084472656,35.5,37.04999923706055,135100
2012-09-25,36.34000015258789,36.65999984741211,36.34000015258789,37.040000915527344,135200
2012-09-26,36.79999923706055,37.52000045776367,36.47999954223633,37.66999816894531,144600
2012-09-27,37.61000061035156,36.93000030517578,36.869998931884766,37.709999084472656,178200
2012-09-28,36.709999084472656,36.9900016784668,36.61000061035156,37.470001220703125,65800
2012-10-01,37.189998626708984,35.029998779296875,34.70000076293945,37.189998626708984,210500
2012-10-02,35.119998931884766,34.84000015258789,34.63999938964844,36.68000030517578,197700
2012-10-03,35.0,33.75,33.5099983215332,35.0,143000
2012-10-04,33.65999984741211,32.97999954223633,32.5,33.77000045776367,209900
2012-10-05,33.189998626708984,32.77000045776367,32.720001220703125,33.54999923706055,72200
2012-10-08,32.599998474121094,34.720001220703125,32.06999969482422,34.9900016784668,283600
2012-10-09,34.79999923706055,34.88999938964844,33.88999938964844,34.900001525878906,99800
2012-10-10,34.849998474121094,36.029998779296875,34.25,36.13999938964844,191900
2012-10-11,36.2599983215332,35.9900016784668,35.25,36.7599983215332,135800
2012-10-12,35.93000030517578,36.38999938964844,35.72999954223633,36.86000061035156,128700
2012-10-15,36.369998931884766,36.22999954223633,36.20000076293945,36.900001525878906,38800
2012-10-16,36.099998474121094,35.189998626708984,35.15999984741211,36.529998779296875,59200
2012-10-17,35.310001373291016,32.5,32.369998931884766,35.310001373291016,148700
2012-10-18,32.560001373291016,31.700000762939453,31.049999237060547,32.56999969482422,176000
2012-10-19,31.559999465942383,31.09000015258789,30.90999984741211,31.559999465942383,93900
2012-10-22,31.100000381469727,31.010000228881836,30.229999542236328,31.219999313354492,181200
2012-10-23,30.799999237060547,31.799999237060547,30.420000076293945,32.0,160900
2012-10-24,31.940000534057617,31.200000762939453,31.0,31.940000534057617,58200
2012-10-25,31.3700008392334,31.270000457763672,30.81999969482422,31.690000534057617,141600
2012-10-26,31.420000076293945,31.540000915527344,31.030000686645508,31.610000610351562,73600
2012-10-31,31.59000015258789,31.530000686645508,31.0,31.690000534057617,67200
2012-11-01,31.6299991607666,32.900001525878906,31.139999389648438,32.95000076293945,210000
2012-11-02,33.0,33.939998626708984,32.63999938964844,34.560001373291016,251200
2012-11-05,33.849998474121094,32.61000061035156,32.470001220703125,33.900001525878906,143000
2012-11-06,31.260000228881836,31.299999237060547,30.290000915527344,31.889999389648438,1426500
2012-11-07,31.010000228881836,30.940000534057617,30.479999542236328,31.479999542236328,372300
2012-11-08,31.0,30.59000015258789,30.399999618530273,31.280000686645508,240400
2012-11-09,30.65999984741211,30.799999237060547,30.239999771118164,31.1299991607666,132900
2012-11-12,30.760000228881836,29.84000015258789,29.709999084472656,30.90999984741211,257000
2012-11-13,29.709999084472656,28.959999084472656,28.530000686645508,29.959999084472656,131700
2012-11-14,28.940000534057617,29.139999389648438,28.709999084472656,29.600000381469727,177000
2012-11-15,29.030000686645508,29.239999771118164,28.450000762939453,29.459999084472656,194900
2012-11-16,29.0,28.90999984741211,28.68000030517578,29.219999313354492,160400
2012-11-19,28.860000610351562,29.350000381469727,28.25,29.43000030517578,190000
2012-11-20,28.8799991607666,28.040000915527344,27.540000915527344,29.850000381469727,348000
2012-11-21,28.149999618530273,28.700000762939453,27.559999465942383,28.709999084472656,148000
2012-11-23,28.81999969482422,28.520000457763672,28.229999542236328,28.81999969482422,38600
2012-11-26,28.549999237060547,29.3799991607666,28.31999969482422,29.399999618530273,196900
2012-11-27,29.309999465942383,29.0,28.6200008392334,29.43000030517578,255300
2012-11-28,29.690000534057617,28.899999618530273,27.360000610351562,29.690000534057617,463000
2012-11-29,29.0,29.360000610351562,28.68000030517578,29.850000381469727,256100
2012-11-30,29.989999771118164,30.760000228881836,29.6200008392334,31.079999923706055,506200
2012-12-03,30.790000915527344,31.1200008392334,30.479999542236328,31.5,369700
2012-12-04,31.5,31.639999389648438,30.950000762939453,31.950000762939453,267400
2012-12-05,31.639999389648438,31.989999771118164,31.469999313354492,32.0,334300
2012-12-06,32.11000061035156,31.93000030517578,31.719999313354492,32.11000061035156,150200
2012-12-07,31.760000228881836,32.02000045776367,31.469999313354492,32.31999969482422,292600
2012-12-10,32.15999984741211,32.29999923706055,31.709999084472656,32.439998626708984,285600
2012-12-11,32.36000061035156,31.93000030517578,31.559999465942383,32.47999954223633,289800
2012-12-12,32.06999969482422,31.68000030517578,31.489999771118164,32.47999954223633,162600
2012-12-13,31.5,31.139999389648438,30.93000030517578,32.20000076293945,117900
2012-12-14,31.18000030517578,31.270000457763672,30.84000015258789,31.739999771118164,67200
2012-12-17,31.350000381469727,31.520000457763672,31.110000610351562,31.59000015258789,141800
2012-12-18,31.6299991607666,32.349998474121094,31.610000610351562,32.58000183105469,338400
2012-12-19,32.43000030517578,31.0,30.989999771118164,32.599998474121094,192300
2012-12-20,31.100000381469727,30.780000686645508,30.450000762939453,31.110000610351562,273100
2012-12-21,30.670000076293945,32.41999816894531,30.360000610351562,32.41999816894531,381400
2012-12-24,32.459999084472656,32.31999969482422,32.06999969482422,32.810001373291016,87700
2012-12-26,32.25,31.290000915527344,31.25,32.41999816894531,139400
2012-12-27,31.219999313354492,30.389999389648438,29.65999984741211,31.329999923706055,213900
2012-12-28,30.290000915527344,31.030000686645508,29.969999313354492,31.469999313354492,114600
2012-12-31,30.93000030517578,31.530000686645508,30.350000381469727,31.549999237060547,158000
2013-01-02,31.90999984741211,32.540000915527344,31.90999984741211,32.97999954223633,174100
2013-01-03,32.61000061035156,32.369998931884766,31.40999984741211,32.84000015258789,245200
2013-01-04,32.400001525878906,32.52000045776367,31.389999389648438,32.72999954223633,172100
2013-01-07,32.380001068115234,32.77000045776367,32.0,32.869998931884766,269600
2013-01-08,32.099998474121094,32.709999084472656,31.8700008392334,33.06999969482422,209100
2013-01-09,32.47999954223633,32.900001525878906,32.45000076293945,33.15999984741211,100600
2013-01-10,32.869998931884766,33.81999969482422,32.70000076293945,33.84000015258789,140800
2013-01-11,34.29999923706055,33.54999923706055,33.02000045776367,34.84000015258789,285000
2013-01-14,33.20000076293945,34.290000915527344,33.02000045776367,34.400001525878906,130800
2013-01-15,34.06999969482422,34.2400016784668,33.630001068115234,34.400001525878906,64100
2013-01-16,34.349998474121094,33.9900016784668,33.5099983215332,34.349998474121094,105100
2013-01-17,34.0099983215332,34.290000915527344,34.0099983215332,34.61000061035156,95700
2013-01-18,34.18000030517578,34.540000915527344,34.18000030517578,34.619998931884766,38600
2013-01-22,34.41999816894531,34.130001068115234,33.54999923706055,34.459999084472656,89300
2013-01-23,34.040000915527344,34.880001068115234,34.040000915527344,34.91999816894531,105200
2013-01-24,34.63999938964844,34.849998474121094,34.20000076293945,35.11000061035156,88700
2013-01-25,35.0,35.0,34.34000015258789,35.02000045776367,129000
2013-01-28,34.959999084472656,34.9900016784668,34.810001373291016,35.36000061035156,175600
2013-01-29,35.029998779296875,33.86000061035156,33.650001525878906,35.029998779296875,138000
2013-01-30,33.86000061035156,34.08000183105469,33.779998779296875,34.70000076293945,111500
2013-01-31,33.91999816894531,34.29999923706055,33.5,34.779998779296875,178900
2013-02-01,34.560001373291016,35.0,34.560001373291016,35.04999923706055,122200
2013-02-04,35.0,34.279998779296875,34.20000076293945,35.22999954223633,111600
2013-02-05,34.470001220703125,34.54999923706055,34.380001068115234,34.959999084472656,141500
2013-02-06,34.45000076293945,35.060001373291016,33.95000076293945,35.060001373291016,183400
2013-02-07,34.959999084472656,34.220001220703125,33.66999816894531,35.63999938964844,157500
2013-02-08,34.83000183105469,36.84000015258789,34.83000183105469,37.970001220703125,515000
2013-02-11,36.72999954223633,35.43000030517578,35.130001068115234,36.72999954223633,220800
2013-02-12,35.369998931884766,35.529998779296875,34.88999938964844,36.560001373291016,354900
2013-02-13,35.470001220703125,35.59000015258789,35.099998474121094,35.720001220703125,204000
2013-02-14,35.58000183105469,35.5,35.349998474121094,35.7400016784668,147700
2013-02-15,35.5,35.68000030517578,35.13999938964844,35.790000915527344,65800
2013-02-19,35.630001068115234,36.11000061035156,35.31999969482422,36.13999938964844,107800
2013-02-20,36.02000045776367,35.86000061035156,35.79999923706055,36.34000015258789,77500
2013-02-21,35.849998474121094,35.72999954223633,35.0,36.0,103900
2013-02-22,35.810001373291016,36.5099983215332,35.619998931884766,36.709999084472656,141900
2013-02-25,36.5099983215332,35.77000045776367,35.31999969482422,36.5099983215332,149000
2013-02-26,35.9900016784668,36.29999923706055,35.43000030517578,36.59000015258789,164000
2013-02-27,36.29999923706055,36.939998626708984,36.18000030517578,37.20000076293945,260400
2013-02-28,36.810001373291016,36.5,35.880001068115234,36.810001373291016,137000
2013-03-01,36.209999084472656,37.66999816894531,35.7400016784668,37.849998474121094,228700
2013-03-04,37.68000030517578,38.150001525878906,37.66999816894531,38.720001220703125,302300
2013-03-05,38.380001068115234,38.79999923706055,38.189998626708984,38.86000061035156,153000
2013-03-06,38.790000915527344,38.599998474121094,38.41999816894531,38.93000030517578,110800
2013-03-07,38.529998779296875,38.40999984741211,38.290000915527344,38.93000030517578,105600
2013-03-08,38.5,39.0,38.16999816894531,39.310001373291016,407800
2013-03-11,39.0099983215332,38.9900016784668,38.61000061035156,39.08000183105469,403900
2013-03-12,38.68000030517578,38.650001525878906,38.08000183105469,38.95000076293945,162900
2013-03-13,38.599998474121094,38.88999938964844,38.599998474121094,38.95000076293945,51600
2013-03-14,38.869998931884766,39.08000183105469,38.529998779296875,39.189998626708984,239600
2013-03-15,39.150001525878906,39.0,38.86000061035156,39.47999954223633,301800
2013-03-18,38.720001220703125,38.70000076293945,38.380001068115234,39.02000045776367,90500
2013-03-19,38.63999938964844,38.15999984741211,37.810001373291016,38.91999816894531,106700
2013-03-20,38.41999816894531,38.560001373291016,38.41999816894531,38.88999938964844,62900
2013-03-21,38.34000015258789,38.7599983215332,38.279998779296875,39.060001373291016,67900
