Date,cmpopen,cmpclose,cmplow,cmphigh,cmpvolume
2008-02-20,54.31999969482422,55.540000915527344,53.70000076293945,56.349998474121094,998800.0
2008-02-21,55.86000061035156,54.68000030517578,54.540000915527344,55.900001525878906,622900.0
2008-02-22,54.95000076293945,55.689998626708984,54.189998626708984,56.06999969482422,866800.0
2008-02-25,55.81999969482422,59.11000061035156,54.90999984741211,59.59000015258789,1200900.0
2008-02-26,59.11000061035156,57.939998626708984,57.68000030517578,59.90999984741211,1088500.0
2008-02-27,56.529998779296875,57.709999084472656,56.150001525878906,58.720001220703125,817700.0
2008-02-28,57.709999084472656,57.939998626708984,56.54999923706055,59.08000183105469,563200.0
2008-02-29,58.0099983215332,56.91999816894531,56.5099983215332,59.439998626708984,862000.0
2008-03-03,58.400001525878906,59.040000915527344,57.25,59.560001373291016,1067400.0
2008-03-04,58.34000015258789,58.18000030517578,56.970001220703125,60.2400016784668,777900.0
2008-03-05,57.81999969482422,59.47999954223633,57.779998779296875,59.540000915527344,658200.0
2008-03-06,59.040000915527344,59.43000030517578,58.91999816894531,61.38999938964844,962100.0
2008-03-07,58.79999923706055,58.709999084472656,58.11000061035156,61.02000045776367,570700.0
2008-03-10,58.79999923706055,55.119998931884766,54.77000045776367,58.79999923706055,949300.0
2008-03-11,56.790000915527344,59.68000030517578,55.869998931884766,59.68000030517578,758100.0
2008-03-12,60.150001525878906,59.380001068115234,58.779998779296875,60.22999954223633,804200.0
2008-03-13,58.58000183105469,60.7599983215332,58.33000183105469,60.97999954223633,789400.0
2008-03-14,61.15999984741211,60.16999816894531,58.689998626708984,62.33000183105469,748400.0
2008-03-17,58.36000061035156,58.25,56.880001068115234,60.790000915527344,585500.0
2008-03-18,59.5099983215332,61.0,59.0099983215332,61.369998931884766,531300.0
2008-03-19,61.0099983215332,58.95000076293945,58.68000030517578,62.0099983215332,687500.0
2008-03-20,58.400001525878906,57.650001525878906,55.58000183105469,59.459999084472656,1904500.0
2008-03-24,57.40999984741211,60.54999923706055,57.40999984741211,61.400001525878906,697700.0
2008-03-25,62.04999923706055,62.59000015258789,61.4900016784668,64.80999755859375,1204200.0
2008-03-26,62.59000015258789,62.599998474121094,61.400001525878906,63.34000015258789,433100.0
2008-03-27,62.5,61.58000183105469,60.5,63.02000045776367,550000.0
2008-03-28,61.560001373291016,61.95000076293945,61.52000045776367,62.849998474121094,468400.0
2008-03-31,62.310001373291016,58.97999954223633,57.77000045776367,62.310001373291016,700300.0
2008-04-01,61.619998931884766,62.220001220703125,59.5,63.15999984741211,1110000.0
2008-04-02,62.09000015258789,62.279998779296875,60.79999923706055,62.97999954223633,571000.0
2008-04-03,61.849998474121094,64.05000305175781,61.540000915527344,65.04000091552734,455600.0
2008-04-04,67.33999633789062,68.23999786376953,65.5999984741211,68.97000122070312,1402100.0
2008-04-07,69.2699966430664,67.36000061035156,66.75,70.80000305175781,633800.0
2008-04-08,67.48999786376953,68.62999725341797,66.51000213623047,69.76000213623047,450000.0
2008-04-09,68.8499984741211,67.25,66.83999633789062,69.36000061035156,496500.0
2008-04-10,66.91000366210938,68.19000244140625,65.83000183105469,68.41000366210938,446300.0
2008-04-11,67.66999816894531,67.47000122070312,66.54000091552734,68.30000305175781,348500.0
2008-04-14,67.58000183105469,69.52999877929688,67.47000122070312,70.2699966430664,573800.0
2008-04-15,69.87000274658203,69.0,67.55999755859375,70.68000030517578,373100.0
2008-04-16,70.62999725341797,71.80999755859375,69.36000061035156,72.13999938964844,951700.0
2008-04-17,72.33000183105469,72.12999725341797,70.83999633789062,73.4800033569336,640700.0
2008-04-18,70.80999755859375,71.7300033569336,69.5,72.97000122070312,827300.0
2008-04-21,71.30000305175781,76.04000091552734,71.23999786376953,76.23999786376953,913600.0
2008-04-22,76.06999969482422,74.1500015258789,73.5,76.29000091552734,799600.0
2008-04-23,74.5999984741211,74.25,73.0,75.5,479300.0
2008-04-24,74.16000366210938,68.51000213623047,67.80000305175781,74.16000366210938,1041400.0
2008-04-25,68.19999694824219,72.37000274658203,68.19999694824219,73.41999816894531,558700.0
2008-04-28,72.31999969482422,72.0199966430664,70.2300033569336,73.95999908447266,911600.0
2008-04-29,70.52999877929688,66.22000122070312,63.150001525878906,73.8499984741211,1552800.0
2008-04-30,67.0,63.0,61.599998474121094,68.18000030517578,1739700.0
2008-05-01,62.97999954223633,63.599998474121094,62.2400016784668,65.41000366210938,1245800.0
2008-05-02,63.86000061035156,66.31999969482422,63.86000061035156,67.4000015258789,738200.0
2008-05-05,66.48999786376953,67.8499984741211,65.5199966430664,68.48999786376953,552200.0
2008-05-06,69.41999816894531,67.5999984741211,66.8499984741211,69.41999816894531,758800.0
2008-05-07,68.08999633789062,67.05999755859375,66.56999969482422,69.45999908447266,648600.0
2008-05-08,67.45999908447266,67.2300033569336,66.18000030517578,67.69999694824219,521200.0
2008-05-09,67.16999816894531,66.48999786376953,65.38999938964844,67.16999816894531,471400.0
2008-05-12,66.66999816894531,68.5199966430664,65.27999877929688,69.0,419700.0
2008-05-13,69.0,70.05000305175781,67.61000061035156,70.05000305175781,538700.0
2008-05-14,69.98999786376953,69.68000030517578,69.31999969482422,71.94999694824219,507300.0
2008-05-15,69.83000183105469,70.69000244140625,69.69999694824219,70.86000061035156,254300.0
2008-05-16,71.0199966430664,70.47000122070312,69.83999633789062,71.9000015258789,421500.0
2008-05-19,70.77999877929688,72.12999725341797,70.5,72.9800033569336,740100.0
2008-05-20,72.87000274658203,72.16000366210938,70.25,72.87000274658203,546200.0
2008-05-21,72.83999633789062,72.68000030517578,71.66000366210938,73.97000122070312,765800.0
2008-05-22,72.75,73.79000091552734,71.88999938964844,74.0,609000.0
2008-05-23,73.47000122070312,70.9000015258789,70.19999694824219,73.94999694824219,465400.0
2008-05-27,70.9000015258789,72.88999938964844,70.63999938964844,73.05000305175781,407700.0
2008-05-28,73.13999938964844,75.43000030517578,72.05999755859375,75.81999969482422,696900.0
2008-05-29,75.3499984741211,73.68000030517578,72.88999938964844,75.3499984741211,582900.0
2008-05-30,73.7699966430664,73.0,71.56999969482422,74.25,575100.0
2008-06-02,72.9000015258789,73.72000122070312,71.61000061035156,74.06999969482422,540700.0
2008-06-03,74.87999725341797,77.44999694824219,74.0,78.41999816894531,1303100.0
2008-06-04,77.43000030517578,76.58999633789062,76.11000061035156,78.88999938964844,592000.0
2008-06-05,76.95999908447266,79.43000030517578,76.41000366210938,79.43000030517578,360300.0
2008-06-06,79.2300033569336,81.0,79.12999725341797,82.4000015258789,794700.0
2008-06-09,82.23999786376953,81.19999694824219,79.75,83.13999938964844,538300.0
2008-06-10,80.44000244140625,80.8499984741211,79.37999725341797,80.9800033569336,471600.0
2008-06-11,82.29000091552734,81.04000091552734,80.16999816894531,82.87999725341797,553300.0
2008-06-12,81.5,79.80000305175781,79.16000366210938,82.05000305175781,347300.0
2008-06-13,79.83000183105469,81.97000122070312,79.66999816894531,81.97000122070312,468100.0
2008-06-16,82.33000183105469,83.8499984741211,81.0,84.88999938964844,590700.0
2008-06-17,84.72000122070312,85.4000015258789,84.0,86.19999694824219,547800.0
2008-06-18,85.5,84.0999984741211,83.26000213623047,86.1500015258789,370300.0
2008-06-19,85.9000015258789,85.61000061035156,84.37999725341797,87.87999725341797,701000.0
2008-06-20,84.91999816894531,83.55000305175781,82.5,85.76000213623047,840200.0
2008-06-23,83.87999725341797,82.4800033569336,80.29000091552734,83.87999725341797,715300.0
2008-06-24,81.19000244140625,80.91999816894531,80.91000366210938,83.41000366210938,432900.0
2008-06-25,80.44000244140625,81.58000183105469,79.12999725341797,82.47000122070312,507300.0
2008-06-26,80.7300033569336,79.5,78.30000305175781,81.66999816894531,403500.0
2008-06-27,77.77999877929688,79.9000015258789,76.08000183105469,80.13999938964844,822600.0
2008-06-30,81.77999877929688,80.55999755859375,80.55000305175781,84.9000015258789,1125200.0
2008-07-01,80.5999984741211,80.5999984741211,78.23999786376953,81.66000366210938,721500.0
2008-07-02,81.38999938964844,75.44000244140625,75.25,82.23999786376953,626700.0
2008-07-03,73.02999877929688,71.19000244140625,67.66000366210938,73.69999694824219,732200.0
2008-07-07,71.81999969482422,71.45999908447266,70.47000122070312,74.4800033569336,581300.0
2008-07-08,70.0,69.69000244140625,64.29000091552734,70.0199966430664,948400.0
2008-07-09,71.01000213623047,72.18000030517578,71.01000213623047,74.38999938964844,689700.0
2008-07-10,72.29000091552734,72.43000030517578,71.0,74.62000274658203,489900.0
2008-07-11,71.83999633789062,72.62999725341797,69.95999908447266,73.5,468300.0
2008-07-14,73.43000030517578,73.16999816894531,71.41000366210938,74.16999816894531,512200.0
2008-07-15,73.2699966430664,72.16000366210938,70.11000061035156,74.37000274658203,574400.0
2008-07-16,72.2300033569336,72.27999877929688,68.51000213623047,72.80000305175781,498800.0
2008-07-17,72.7300033569336,73.0,71.52999877929688,75.37999725341797,693500.0
2008-07-18,72.41000366210938,73.58999633789062,72.41000366210938,76.80000305175781,721900.0
2008-07-21,74.58999633789062,78.52999877929688,73.62000274658203,78.79000091552734,620600.0
2008-07-22,77.9800033569336,77.41999816894531,76.0999984741211,79.16000366210938,417100.0
2008-07-23,77.4800033569336,71.2699966430664,70.5199966430664,78.48999786376953,772300.0
2008-07-24,71.4800033569336,66.91999816894531,64.37000274658203,71.48999786376953,1510800.0
2008-07-25,66.91000366210938,69.70999908447266,66.91000366210938,70.73999786376953,504700.0
2008-07-28,69.55000305175781,69.86000061035156,69.2300033569336,71.76000213623047,360500.0
2008-07-29,62.5,69.48999786376953,62.290000915527344,69.91999816894531,2522000.0
2008-07-30,70.55000305175781,76.88999938964844,69.63999938964844,77.37999725341797,1414800.0
2008-07-31,76.9000015258789,75.5999984741211,74.44999694824219,76.9800033569336,769800.0
2008-08-01,76.43000030517578,74.69999694824219,74.3499984741211,78.48999786376953,753400.0
2008-08-04,75.25,64.66000366210938,64.54000091552734,75.25,1222600.0
2008-08-05,64.55000305175781,65.22000122070312,64.06999969482422,67.79000091552734,1036700.0
2008-08-06,65.0,66.3499984741211,64.87999725341797,67.5,703100.0
2008-08-07,66.19999694824219,63.66999816894531,63.599998474121094,66.25,630900.0
2008-08-08,63.33000183105469,63.04999923706055,60.290000915527344,64.94999694824219,891700.0
2008-08-11,63.02000045776367,61.849998474121094,60.060001373291016,63.02000045776367,721500.0
2008-08-12,61.04999923706055,63.91999816894531,61.04999923706055,64.5199966430664,660300.0
2008-08-13,64.01000213623047,66.44000244140625,63.16999816894531,67.23999786376953,774100.0
2008-08-14,66.02999877929688,65.66999816894531,64.33999633789062,66.62999725341797,421600.0
2008-08-15,65.87999725341797,63.810001373291016,63.33000183105469,66.68000030517578,514100.0
2008-08-18,63.79999923706055,66.41999816894531,63.79999923706055,67.22000122070312,746900.0
2008-08-19,65.22000122070312,65.77999877929688,64.5199966430664,66.61000061035156,509800.0
2008-08-20,65.94000244140625,68.6500015258789,65.94000244140625,68.75,541300.0
2008-08-21,68.63999938964844,68.83999633789062,68.0,69.94000244140625,475500.0
2008-08-22,68.88999938964844,67.33000183105469,66.62000274658203,69.62999725341797,456100.0
2008-08-25,67.66999816894531,66.4000015258789,65.30999755859375,69.30000305175781,282600.0
2008-08-26,66.43000030517578,67.36000061035156,65.81999969482422,67.7300033569336,363300.0
2008-08-27,67.22000122070312,70.08999633789062,67.22000122070312,70.16000366210938,421700.0
2008-08-28,70.20999908447266,70.25,68.55000305175781,70.91000366210938,447500.0
2008-08-29,70.25,69.2699966430664,68.91000366210938,70.73999786376953,367300.0
2008-09-02,70.0,63.38999938964844,63.36000061035156,70.33000183105469,891200.0
2008-09-03,63.209999084472656,60.0099983215332,58.0099983215332,63.90999984741211,1143800.0
2008-09-04,59.63999938964844,56.91999816894531,55.189998626708984,60.369998931884766,920900.0
2008-09-05,56.4900016784668,58.33000183105469,54.849998474121094,59.119998931884766,754000.0
2008-09-08,61.0,55.65999984741211,55.18000030517578,61.5,585400.0
2008-09-09,54.77000045776367,50.88999938964844,50.88999938964844,54.97999954223633,1105400.0
2008-09-10,51.0,53.90999984741211,50.130001068115234,54.75,1030600.0
2008-09-11,52.900001525878906,56.189998626708984,51.25,57.119998931884766,983700.0
2008-09-12,55.970001220703125,61.779998779296875,55.959999084472656,62.16999816894531,1107300.0
2008-09-15,60.959999084472656,56.290000915527344,55.20000076293945,61.47999954223633,673800.0
2008-09-16,56.2400016784668,58.40999984741211,52.720001220703125,58.970001220703125,805300.0
2008-09-17,57.77000045776367,55.0099983215332,54.59000015258789,58.380001068115234,863400.0
2008-09-18,55.630001068115234,56.66999816894531,50.22999954223633,57.119998931884766,1101800.0
2008-09-19,61.22999954223633,61.45000076293945,57.16999816894531,61.72999954223633,1065700.0
2008-09-22,63.02000045776367,61.15999984741211,60.599998474121094,63.11000061035156,486700.0
2008-09-23,60.97999954223633,58.29999923706055,58.0,61.33000183105469,489500.0
2008-09-24,59.29999923706055,58.27000045776367,57.220001220703125,60.68000030517578,525900.0
2008-09-25,58.36000061035156,57.869998931884766,57.25,59.459999084472656,449900.0
2008-09-26,55.779998779296875,54.689998626708984,52.83000183105469,57.0,786500.0
2008-09-29,54.4900016784668,47.060001373291016,45.189998626708984,54.4900016784668,1146700.0
2008-09-30,49.029998779296875,52.38999938964844,47.79999923706055,53.08000183105469,731500.0
2008-10-01,52.40999984741211,48.18000030517578,48.06999969482422,52.720001220703125,1109000.0
2008-10-02,44.70000076293945,42.279998779296875,39.66999816894531,45.0099983215332,2458700.0
2008-10-03,44.220001220703125,45.93000030517578,44.20000076293945,49.95000076293945,1421800.0
2008-10-06,44.86000061035156,47.54999923706055,41.61000061035156,47.959999084472656,1214900.0
2008-10-07,48.29999923706055,46.38999938964844,44.349998474121094,49.72999954223633,1642300.0
2008-10-08,44.029998779296875,48.290000915527344,43.540000915527344,51.689998626708984,1423100.0
2008-10-09,48.880001068115234,45.400001525878906,45.400001525878906,50.709999084472656,991900.0
2008-10-10,44.41999816894531,45.77000045776367,40.33000183105469,48.869998931884766,1569100.0
2008-10-13,47.70000076293945,52.84000015258789,47.310001373291016,52.84000015258789,274100.0
2008-10-14,55.029998779296875,47.630001068115234,46.459999084472656,55.81999969482422,1011400.0
2008-10-15,46.119998931884766,42.849998474121094,42.7400016784668,46.209999084472656,1323800.0
2008-10-16,43.2599983215332,46.33000183105469,42.0,46.380001068115234,1450600.0
2008-10-17,45.0099983215332,46.029998779296875,43.43000030517578,49.810001373291016,902700.0
2008-10-20,46.70000076293945,50.86000061035156,45.84000015258789,51.119998931884766,693100.0
2008-10-21,50.04999923706055,47.9900016784668,47.5,51.060001373291016,706300.0
2008-10-22,46.88999938964844,43.29999923706055,41.540000915527344,47.20000076293945,873700.0
2008-10-23,43.290000915527344,40.09000015258789,37.52000045776367,44.2400016784668,1117200.0
2008-10-24,36.970001220703125,40.90999984741211,36.400001525878906,42.099998474121094,629200.0
2008-10-27,40.52000045776367,39.88999938964844,39.560001373291016,43.40999984741211,515500.0
2008-10-28,41.77000045776367,42.52000045776367,38.0,42.689998626708984,1033200.0
2008-10-29,48.439998626708984,52.68000030517578,45.25,55.70000076293945,1602600.0
2008-10-30,54.349998474121094,53.369998931884766,52.060001373291016,56.77000045776367,948600.0
2008-10-31,53.0,54.93000030517578,51.2400016784668,56.0,711600.0
2008-11-03,56.7599983215332,55.560001373291016,54.279998779296875,57.7599983215332,774500.0
2008-11-04,58.279998779296875,55.5,53.79999923706055,58.279998779296875,686300.0
2008-11-05,54.869998931884766,54.939998626708984,53.560001373291016,57.47999954223633,704500.0
2008-11-06,54.65999984741211,54.869998931884766,51.7400016784668,56.06999969482422,724400.0
2008-11-07,54.0099983215332,58.189998626708984,54.0099983215332,58.880001068115234,572700.0
2008-11-10,60.2400016784668,57.68000030517578,55.869998931884766,61.5,453100.0
2008-11-11,56.75,52.959999084472656,52.439998626708984,56.97999954223633,738300.0
2008-11-12,52.0099983215332,50.810001373291016,50.2400016784668,52.720001220703125,666400.0
2008-11-13,50.9900016784668,55.08000183105469,48.27000045776367,55.11000061035156,902700.0
2008-11-14,53.66999816894531,52.060001373291016,51.11000061035156,55.68000030517578,456200.0
2008-11-17,51.40999984741211,54.209999084472656,50.22999954223633,55.349998474121094,777400.0
2008-11-18,55.16999816894531,52.61000061035156,50.709999084472656,56.20000076293945,412400.0
2008-11-19,52.65999984741211,47.779998779296875,47.59000015258789,52.849998474121094,568400.0
2008-11-20,45.970001220703125,43.47999954223633,42.93000030517578,47.41999816894531,980200.0
2008-11-21,44.13999938964844,47.02000045776367,43.95000076293945,47.13999938964844,1228200.0
2008-11-24,47.790000915527344,51.95000076293945,47.689998626708984,53.38999938964844,749800.0
2008-11-25,52.16999816894531,50.95000076293945,49.150001525878906,53.58000183105469,942300.0
2008-11-26,49.650001525878906,55.689998626708984,48.95000076293945,55.720001220703125,632400.0
2008-11-28,55.529998779296875,55.9900016784668,53.470001220703125,56.040000915527344,130600.0
2008-12-01,54.63999938964844,49.61000061035156,49.47999954223633,54.7400016784668,674300.0
2008-12-02,49.97999954223633,50.25,48.869998931884766,51.959999084472656,497200.0
2008-12-03,48.880001068115234,46.77000045776367,45.65999984741211,49.4900016784668,1117900.0
2008-12-04,46.27000045776367,44.040000915527344,42.959999084472656,48.9900016784668,913800.0
2008-12-05,43.31999969482422,48.88999938964844,42.599998474121094,49.0,748200.0
2008-12-08,50.88999938964844,49.68000030517578,48.88999938964844,52.84000015258789,736800.0
2008-12-09,49.060001373291016,48.83000183105469,48.02000045776367,51.75,581100.0
2008-12-10,49.5,51.29999923706055,48.93000030517578,51.5,605200.0
2008-12-11,50.65999984741211,51.61000061035156,50.56999969482422,53.31999969482422,719900.0
2008-12-12,50.310001373291016,53.34000015258789,49.029998779296875,54.38999938964844,587300.0
2008-12-15,53.83000183105469,56.47999954223633,53.56999969482422,57.93000030517578,856400.0
2008-12-16,57.2400016784668,59.959999084472656,56.15999984741211,60.189998626708984,782400.0
2008-12-17,59.09000015258789,58.970001220703125,58.61000061035156,60.529998779296875,514000.0
2008-12-18,59.18000030517578,55.06999969482422,53.959999084472656,59.5,712200.0
2008-12-19,54.86000061035156,56.709999084472656,54.86000061035156,58.4900016784668,941900.0
2008-12-22,56.709999084472656,55.0099983215332,53.150001525878906,58.0,692800.0
2008-12-23,55.650001525878906,55.79999923706055,55.060001373291016,58.09000015258789,490300.0
2008-12-24,56.0,56.04999923706055,54.20000076293945,56.470001220703125,226300.0
2008-12-26,56.20000076293945,57.7400016784668,55.52000045776367,58.09000015258789,445000.0
2008-12-29,57.75,56.58000183105469,55.900001525878906,58.5,550700.0
2008-12-30,56.310001373291016,57.9900016784668,55.400001525878906,58.08000183105469,699800.0
2008-12-31,58.349998474121094,58.65999984741211,56.310001373291016,59.380001068115234,511300.0
2009-01-02,58.75,60.88999938964844,57.619998931884766,61.689998626708984,522900.0
2009-01-05,61.029998779296875,63.119998931884766,61.0,64.72000122070312,1069700.0
2009-01-06,64.95999908447266,64.30000305175781,63.18000030517578,65.75,915500.0
2009-01-07,64.01000213623047,61.369998931884766,60.36000061035156,64.80000305175781,679400.0
2009-01-08,60.97999954223633,63.369998931884766,60.040000915527344,63.7400016784668,508100.0
2009-01-09,63.040000915527344,61.27000045776367,61.04999923706055,63.40999984741211,386200.0
2009-01-12,60.9900016784668,59.02000045776367,58.150001525878906,60.9900016784668,575100.0
2009-01-13,59.0,59.75,58.0,60.459999084472656,512700.0
2009-01-14,58.459999084472656,57.0099983215332,55.349998474121094,58.459999084472656,619000.0
2009-01-15,55.22999954223633,51.0099983215332,47.0,55.22999954223633,1799800.0
2009-01-16,51.79999923706055,51.36000061035156,48.93000030517578,52.68000030517578,884100.0
2009-01-20,50.75,46.5099983215332,46.16999816894531,50.75,1253200.0
2009-01-21,46.9900016784668,52.83000183105469,46.9900016784668,52.970001220703125,1187900.0
2009-01-22,51.70000076293945,53.79999923706055,50.13999938964844,55.38999938964844,1044400.0
2009-01-23,51.5,53.79999923706055,51.5,54.9900016784668,732200.0
2009-01-26,54.04999923706055,54.34000015258789,53.689998626708984,56.27000045776367,426600.0
2009-01-27,54.70000076293945,54.59000015258789,53.939998626708984,55.380001068115234,414900.0
2009-01-28,55.93000030517578,56.369998931884766,55.029998779296875,57.0,452300.0
2009-01-29,56.0,57.25,55.5099983215332,58.0099983215332,720400.0
2009-01-30,58.40999984741211,60.16999816894531,58.25,60.91999816894531,1315700.0
2009-02-02,59.65999984741211,63.20000076293945,59.150001525878906,64.33999633789062,1430700.0
2009-02-03,62.81999969482422,62.650001525878906,61.349998474121094,64.33000183105469,1202000.0
2009-02-04,62.86000061035156,61.880001068115234,61.060001373291016,64.30000305175781,979200.0
2009-02-05,61.27000045776367,63.45000076293945,61.27000045776367,64.66000366210938,982100.0
2009-02-06,63.58000183105469,63.900001525878906,63.58000183105469,65.2300033569336,928400.0
2009-02-09,65.0,63.0099983215332,62.29999923706055,65.25,1034000.0
2009-02-10,61.040000915527344,57.939998626708984,56.790000915527344,62.099998474121094,1887700.0
2009-02-11,58.369998931884766,60.40999984741211,57.650001525878906,61.72999954223633,1448800.0
2009-02-12,59.630001068115234,61.36000061035156,58.599998474121094,61.439998626708984,991500.0
2009-02-13,62.70000076293945,59.13999938964844,59.0,62.709999084472656,761700.0
2009-02-17,57.45000076293945,58.97999954223633,53.54999923706055,60.0,1381400.0
2009-02-18,59.18000030517578,59.27000045776367,58.29999923706055,60.43000030517578,866700.0
2009-02-19,60.22999954223633,57.810001373291016,57.5,60.5,537700.0
2009-02-20,56.65999984741211,56.16999816894531,54.75,57.220001220703125,734600.0
2009-02-23,56.310001373291016,52.22999954223633,52.029998779296875,56.9900016784668,1008800.0
2009-02-24,52.099998474121094,55.060001373291016,51.0,55.349998474121094,1457800.0
2009-02-25,56.13999938964844,53.7599983215332,52.72999954223633,56.400001525878906,1309900.0
2009-02-26,54.18000030517578,51.779998779296875,51.7599983215332,54.810001373291016,1265100.0
2009-02-27,50.54999923706055,52.220001220703125,48.88999938964844,54.09000015258789,1319300.0
2009-03-02,51.27000045776367,56.02000045776367,48.47999954223633,58.369998931884766,5074600.0
2009-03-03,57.849998474121094,56.7599983215332,55.0,58.95000076293945,3050300.0
2009-03-04,57.95000076293945,60.029998779296875,57.95000076293945,61.349998474121094,1715500.0
2009-03-05,58.31999969482422,57.470001220703125,55.79999923706055,59.540000915527344,2515500.0
2009-03-06,57.5099983215332,57.77000045776367,56.25,58.20000076293945,1414500.0
2009-03-09,57.0099983215332,57.06999969482422,56.369998931884766,58.47999954223633,773400.0
2009-03-10,58.61000061035156,58.9900016784668,57.150001525878906,59.59000015258789,814400.0
2009-03-11,58.810001373291016,59.869998931884766,58.779998779296875,60.41999816894531,1030300.0
2009-03-12,61.29999923706055,61.66999816894531,59.40999984741211,61.779998779296875,678300.0
2009-03-13,56.0,53.43000030517578,52.5,56.0,2281900.0
2009-03-16,54.029998779296875,52.81999969482422,52.119998931884766,54.61000061035156,1215600.0
2009-03-17,53.72999954223633,55.970001220703125,52.81999969482422,55.970001220703125,1403300.0
2009-03-18,56.130001068115234,55.599998474121094,54.5,58.0,2588000.0
2009-03-19,56.220001220703125,57.400001525878906,55.290000915527344,57.900001525878906,1327500.0
2009-03-20,57.9900016784668,55.33000183105469,54.79999923706055,57.9900016784668,1119900.0
2009-03-23,56.38999938964844,58.459999084472656,55.25,58.459999084472656,1104000.0
2009-03-24,57.689998626708984,57.06999969482422,57.040000915527344,58.540000915527344,799300.0
2009-03-25,57.349998474121094,57.43000030517578,55.66999816894531,59.0,857300.0
2009-03-26,58.41999816894531,58.900001525878906,57.59000015258789,58.900001525878906,742300.0
2009-03-27,58.0,56.93000030517578,56.34000015258789,58.119998931884766,529600.0
2009-03-30,55.4900016784668,56.36000061035156,54.599998474121094,56.5,786800.0
2009-03-31,56.849998474121094,56.369998931884766,56.0,57.5099983215332,617900.0
2009-04-01,55.66999816894531,58.7400016784668,55.540000915527344,59.09000015258789,994700.0
2009-04-02,53.970001220703125,54.7400016784668,53.939998626708984,55.88999938964844,1687800.0
2009-04-03,54.52000045776367,54.52000045776367,53.95000076293945,55.95000076293945,978900.0
2009-04-06,54.369998931884766,53.130001068115234,52.310001373291016,56.560001373291016,731600.0
2009-04-07,52.31999969482422,50.86000061035156,50.630001068115234,52.54999923706055,844700.0
2009-04-08,51.08000183105469,51.2599983215332,49.70000076293945,51.369998931884766,659000.0
2009-04-09,52.0,53.2599983215332,51.90999984741211,53.72999954223633,604400.0
2009-04-13,52.369998931884766,53.849998474121094,52.130001068115234,54.209999084472656,583000.0
2009-04-14,52.61000061035156,50.02000045776367,49.75,53.45000076293945,1207900.0
2009-04-15,49.83000183105469,49.77000045776367,48.5,50.38999938964844,1028500.0
2009-04-16,50.380001068115234,49.130001068115234,48.560001373291016,51.0,853100.0
2009-04-17,49.310001373291016,49.11000061035156,48.58000183105469,50.209999084472656,790200.0
