Date,acglopen,acglclose,acgllow,acglhigh,acglvolume
2010-06-22,8.60111141204834,8.54111099243164,8.531110763549805,8.662221908569336,2131200.0
2010-06-23,8.538888931274414,8.498888969421387,8.394444465637207,8.567777633666992,2172600.0
2010-06-24,8.479999542236328,8.467778205871582,8.446666717529297,8.562222480773926,1829700.0
2010-06-25,8.4622220993042,8.528888702392578,8.432222366333008,8.554444313049316,4700700.0
2010-06-28,8.538888931274414,8.48888874053955,8.479999542236328,8.554444313049316,3193200.0
2010-06-29,8.40666675567627,8.34666633605957,8.307777404785156,8.44111156463623,3699900.0
2010-06-30,8.321110725402832,8.277777671813965,8.265555381774902,8.378889083862305,2616300.0
2010-07-01,8.263333320617676,8.272222518920898,8.166666984558105,8.29111099243164,2261700.0
2010-07-02,8.278888702392578,8.347777366638184,8.265555381774902,8.39555549621582,2898000.0
2010-07-06,8.418889045715332,8.258889198303223,8.202221870422363,8.44444465637207,2763900.0
2010-07-07,8.19777774810791,8.449999809265137,8.19777774810791,8.457777976989746,4817700.0
2010-07-08,8.5,8.479999542236328,8.366666793823242,8.508889198303223,1586700.0
2010-07-09,8.454444885253906,8.619999885559082,8.394444465637207,8.621110916137695,2517300.0
2010-07-12,8.618888854980469,8.50333309173584,8.456666946411133,8.619999885559082,2799900.0
2010-07-13,8.54111099243164,8.64555549621582,8.538888931274414,8.657777786254883,3392100.0
2010-07-14,8.662221908569336,8.666666984558105,8.613333702087402,8.684444427490234,1811700.0
2010-07-15,8.63888931274414,8.584444046020508,8.528888702392578,8.672222137451172,1553400.0
2010-07-16,8.535555839538574,8.371110916137695,8.35444450378418,8.54888916015625,1972800.0
2010-07-19,8.380000114440918,8.386666297912598,8.332221984863281,8.445555686950684,1829700.0
2010-07-20,8.352222442626953,8.5,8.29111099243164,8.502222061157227,2904300.0
2010-07-21,8.5,8.473333358764648,8.464444160461426,8.60111141204834,3044700.0
2010-07-22,8.543333053588867,8.627778053283691,8.514444351196289,8.633333206176758,2708100.0
2010-07-23,8.619999885559082,8.673333168029785,8.567777633666992,8.6899995803833,2961000.0
2010-07-26,8.717778205871582,8.891111373901367,8.688888549804688,8.897777557373047,3924900.0
2010-07-27,8.90333366394043,8.626667022705078,8.60777759552002,8.932222366333008,7898400.0
2010-07-28,8.565555572509766,8.569999694824219,8.486666679382324,8.621110916137695,4569300.0
2010-07-29,8.64555549621582,8.661110877990723,8.534444808959961,8.743332862854004,5319900.0
2010-07-30,8.621110916137695,8.695555686950684,8.401110649108887,8.702221870422363,3322800.0
2010-08-02,8.813333511352539,8.726666450500488,8.680000305175781,8.844444274902344,2335500.0
2010-08-03,8.722222328186035,8.683333396911621,8.672222137451172,8.783333778381348,2338200.0
2010-08-04,8.69444465637207,8.793333053588867,8.69444465637207,8.806666374206543,1480500.0
2010-08-05,8.723333358764648,8.717778205871582,8.710000038146973,8.825555801391602,1215900.0
2010-08-06,8.667778015136719,8.720000267028809,8.567777633666992,8.733333587646484,2451600.0
2010-08-09,8.725555419921875,8.814444541931152,8.725555419921875,8.827777862548828,1616400.0
2010-08-10,8.727777481079102,8.804444313049316,8.683333396911621,8.853333473205566,1770300.0
2010-08-11,8.6899995803833,8.606666564941406,8.59333324432373,8.775555610656738,2924100.0
2010-08-12,8.545555114746094,8.609999656677246,8.489999771118164,8.622221946716309,2163600.0
2010-08-13,8.5600004196167,8.563333511352539,8.533333778381348,8.619999885559082,2011500.0
2010-08-16,8.527777671813965,8.597777366638184,8.506667137145996,8.61111068725586,935100.0
2010-08-17,8.632222175598145,8.702221870422363,8.612222671508789,8.73888874053955,2321100.0
2010-08-18,8.684444427490234,8.743332862854004,8.655555725097656,8.79111099243164,1966500.0
2010-08-19,8.7122220993042,8.627778053283691,8.622221946716309,8.737777709960938,2489400.0
2010-08-20,8.575555801391602,8.678889274597168,8.563333511352539,8.685555458068848,1197900.0
2010-08-23,8.70111083984375,8.718889236450195,8.671111106872559,8.743332862854004,1470600.0
2010-08-24,8.661110877990723,8.640000343322754,8.633333206176758,8.713333129882812,2627100.0
2010-08-25,8.612222671508789,8.79888916015625,8.60444450378418,8.817777633666992,2486700.0
2010-08-26,8.777777671813965,8.748888969421387,8.737777709960938,8.832221984863281,2658600.0
2010-08-27,8.826666831970215,8.867777824401855,8.70111083984375,8.871110916137695,2235600.0
2010-08-30,8.831110954284668,8.828888893127441,8.801111221313477,8.86111068725586,2836800.0
2010-08-31,8.795555114746094,8.866666793823242,8.760000228881836,8.883333206176758,2961900.0
2010-09-01,8.88888931274414,9.072221755981445,8.868888854980469,9.076666831970215,4454100.0
2010-09-02,9.071110725402832,8.985555648803711,8.94444465637207,9.071110725402832,3736800.0
2010-09-03,9.057777404785156,9.036666870117188,8.973333358764648,9.074444770812988,2946600.0
2010-09-07,9.004444122314453,8.921111106872559,8.918889045715332,9.027777671813965,1691100.0
2010-09-08,8.946666717529297,9.004444122314453,8.935555458068848,9.027777671813965,1451700.0
2010-09-09,9.026666641235352,9.025555610656738,8.972222328186035,9.054444313049316,2196000.0
2010-09-10,9.054444313049316,8.974444389343262,8.970000267028809,9.054444313049316,1564200.0
2010-09-13,9.0,9.023333549499512,8.95888900756836,9.04111099243164,2569500.0
2010-09-14,9.013333320617676,9.028888702392578,8.979999542236328,9.05555534362793,1944900.0
2010-09-15,9.022222518920898,9.164443969726562,9.005555152893066,9.167778015136719,1473300.0
2010-09-16,9.158888816833496,9.16333293914795,9.10444450378418,9.19111156463623,1845900.0
2010-09-17,9.15666675567627,9.15666675567627,9.068888664245605,9.20555591583252,3024000.0
2010-09-20,9.174444198608398,9.181111335754395,9.11111068725586,9.193333625793457,2674800.0
2010-09-21,9.172222137451172,9.196666717529297,9.097777366638184,9.394444465637207,3618900.0
2010-09-22,9.206666946411133,9.10777759552002,9.092222213745117,9.245555877685547,2349900.0
2010-09-23,9.085556030273438,8.998888969421387,8.998888969421387,9.097777366638184,1217700.0
2010-09-24,9.091111183166504,9.116666793823242,9.010000228881836,9.133333206176758,1332900.0
2010-09-27,9.10111141204834,9.125555992126465,9.098889350891113,9.164443969726562,1466100.0
2010-09-28,9.147777557373047,9.1899995803833,9.069999694824219,9.213333129882812,1805400.0
2010-09-29,9.182222366333008,9.195555686950684,9.143333435058594,9.222222328186035,1702800.0
2010-09-30,9.217778205871582,9.311111450195312,9.20111083984375,9.311111450195312,3104100.0
2010-10-01,9.311111450195312,9.24222183227539,9.204444885253906,9.322221755981445,2449800.0
2010-10-04,9.19777774810791,9.233333587646484,9.187777519226074,9.274444580078125,1098900.0
2010-10-05,9.317777633666992,9.306666374206543,9.19777774810791,9.321110725402832,1740600.0
2010-10-06,9.264444351196289,9.274444580078125,9.248888969421387,9.327777862548828,1063800.0
2010-10-07,9.328888893127441,9.211111068725586,9.20555591583252,9.328888893127441,1864800.0
2010-10-08,9.233333587646484,9.229999542236328,9.176666259765625,9.268888473510742,702900.0
2010-10-11,9.221111297607422,9.218889236450195,9.195555686950684,9.286666870117188,1756800.0
2010-10-12,9.199999809265137,9.224444389343262,9.165555953979492,9.236666679382324,1812600.0
2010-10-13,9.226666450500488,9.384444236755371,9.226666450500488,9.402222633361816,3591000.0
2010-10-14,9.333333015441895,9.378889083862305,9.30555534362793,9.393333435058594,3295800.0
2010-10-15,9.401110649108887,9.373332977294922,9.365555763244629,9.443333625793457,1009800.0
2010-10-18,9.399999618530273,9.424444198608398,9.362222671508789,9.436666488647461,1047600.0
2010-10-19,9.34000015258789,9.380000114440918,9.34000015258789,9.479999542236328,2029500.0
2010-10-20,9.411110877990723,9.461111068725586,9.374444007873535,9.474444389343262,5280300.0
2010-10-21,9.49666690826416,9.5377779006958,9.494444847106934,9.566666603088379,3167100.0
2010-10-22,9.5,9.547778129577637,9.497777938842773,9.564444541931152,2463300.0
2010-10-25,9.573333740234375,9.621110916137695,9.54444408416748,9.63888931274414,4215600.0
2010-10-26,9.5377779006958,9.61111068725586,9.485555648803711,9.631111145019531,4604400.0
2010-10-27,9.605555534362793,9.649999618530273,9.561111450195312,9.65999984741211,4725000.0
2010-10-28,9.65999984741211,9.66333293914795,9.626667022705078,9.675555229187012,3661200.0
2010-10-29,9.58666706085205,9.598889350891113,9.48888874053955,9.635555267333984,4652100.0
2010-11-01,9.647777557373047,9.714444160461426,9.60111141204834,9.756667137145996,3249900.0
2010-11-02,9.75333309173584,9.781110763549805,9.744444847106934,9.788888931274414,1566900.0
2010-11-03,9.767777442932129,9.717778205871582,9.670000076293945,9.793333053588867,2900700.0
2010-11-04,9.717778205871582,10.012222290039062,9.69777774810791,10.020000457763672,3798000.0
2010-11-05,9.973333358764648,9.991110801696777,9.932222366333008,10.015555381774902,2169000.0
2010-11-08,9.949999809265137,10.002222061157227,9.89888858795166,10.010000228881836,2220300.0
2010-11-09,10.0,9.866666793823242,9.866666793823242,10.038888931274414,2906100.0
2010-11-10,9.866666793823242,10.066666603088379,9.859999656677246,10.098889350891113,2814300.0
2010-11-11,9.991110801696777,10.026666641235352,9.985555648803711,10.084444046020508,2294100.0
2010-11-12,9.978888511657715,9.949999809265137,9.945555686950684,10.017777442932129,2174400.0
2010-11-15,9.961111068725586,10.034444808959961,9.961111068725586,10.075555801391602,2287800.0
2010-11-16,10.005555152893066,9.94111156463623,9.891111373901367,10.010000228881836,3417300.0
2010-11-17,9.942222595214844,9.965555191040039,9.901110649108887,10.0,2727000.0
2010-11-18,10.006667137145996,10.045555114746094,9.982222557067871,10.071110725402832,1616400.0
2010-11-19,10.04111099243164,10.021111488342285,9.976666450500488,10.043333053588867,1249200.0
2010-11-22,10.0,10.047778129577637,9.965555191040039,10.074444770812988,2014200.0
2010-11-23,9.978888511657715,10.065555572509766,9.935555458068848,10.088889122009277,2424600.0
2010-11-24,10.095555305480957,10.185555458068848,10.088889122009277,10.20111083984375,2466900.0
2010-11-26,10.121110916137695,10.182222366333008,10.105555534362793,10.227777481079102,1139400.0
2010-11-29,10.157777786254883,10.072221755981445,9.966666221618652,10.19444465637207,6282900.0
