Date,avbopen,avbclose,avblow,avbhigh,avbvolume
2008-04-04,104.18000030517578,104.01000213623047,102.83000183105469,105.44999694824219,1433700.0
2008-04-07,105.0,105.55000305175781,103.51000213623047,105.93000030517578,1072100.0
2008-04-08,105.01000213623047,102.23999786376953,102.20999908447266,105.01000213623047,1094100.0
2008-04-09,101.51000213623047,97.66000366210938,97.4800033569336,102.33999633789062,1178400.0
2008-04-10,98.13999938964844,97.2699966430664,96.2699966430664,98.44000244140625,1735500.0
2008-04-11,96.0999984741211,96.33000183105469,95.3499984741211,97.5199966430664,979500.0
2008-04-14,95.69999694824219,95.62999725341797,95.33999633789062,97.55999755859375,903600.0
2008-04-15,96.62999725341797,97.11000061035156,95.19000244140625,97.11000061035156,782300.0
2008-04-16,98.23999786376953,99.6500015258789,97.48999786376953,99.7699966430664,1184000.0
2008-04-17,99.1500015258789,100.7699966430664,98.62999725341797,100.93000030517578,1021800.0
2008-04-18,103.2300033569336,101.11000061035156,100.13999938964844,103.27999877929688,944100.0
2008-04-21,100.4000015258789,101.12999725341797,100.08999633789062,101.66999816894531,747100.0
2008-04-22,101.19999694824219,100.77999877929688,100.05999755859375,102.69999694824219,917700.0
2008-04-23,101.56999969482422,102.94000244140625,100.63999938964844,103.41999816894531,648700.0
2008-04-24,103.16999816894531,105.12999725341797,102.52999877929688,105.22000122070312,972200.0
2008-04-25,104.83999633789062,104.87999725341797,103.56999969482422,105.37999725341797,974700.0
2008-04-28,104.97000122070312,104.45999908447266,103.58000183105469,105.26000213623047,838800.0
2008-04-29,104.36000061035156,103.52999877929688,101.94999694824219,104.36000061035156,922600.0
2008-04-30,103.9800033569336,99.75,99.75,104.7300033569336,910100.0
2008-05-01,102.52999877929688,104.0,99.75,104.11000061035156,1060100.0
2008-05-02,105.16000366210938,105.37000274658203,104.55000305175781,107.37000274658203,1246200.0
2008-05-05,104.41999816894531,104.02999877929688,103.69999694824219,105.41000366210938,646200.0
2008-05-06,103.1500015258789,103.9800033569336,101.94000244140625,103.9800033569336,1034700.0
2008-05-07,104.5199966430664,99.66000366210938,99.44000244140625,104.5199966430664,925700.0
2008-05-08,99.9000015258789,99.87000274658203,98.58999633789062,101.1500015258789,838200.0
2008-05-09,99.0999984741211,99.41000366210938,98.7300033569336,100.30000305175781,460600.0
2008-05-12,100.25,101.7300033569336,98.93000030517578,102.08000183105469,673200.0
2008-05-13,102.02999877929688,102.47000122070312,100.51000213623047,102.69999694824219,645400.0
2008-05-14,103.0199966430664,103.91999816894531,102.37000274658203,105.0,969000.0
2008-05-15,103.69999694824219,105.23999786376953,102.51000213623047,105.23999786376953,953900.0
2008-05-16,105.08999633789062,104.19000244140625,103.68000030517578,105.97000122070312,810200.0
2008-05-19,104.61000061035156,104.9000015258789,103.79000091552734,105.9000015258789,612300.0
2008-05-20,104.4000015258789,104.06999969482422,103.30999755859375,105.01000213623047,624200.0
2008-05-21,104.06999969482422,101.16999816894531,100.62999725341797,104.66999816894531,1037300.0
2008-05-22,101.12000274658203,99.66000366210938,99.26000213623047,101.12000274658203,720000.0
2008-05-23,99.08000183105469,98.48999786376953,97.9000015258789,99.43000030517578,759000.0
2008-05-27,98.91000366210938,100.20999908447266,98.75,100.75,517900.0
2008-05-28,100.80000305175781,101.0999984741211,100.08000183105469,101.77999877929688,498100.0
2008-05-29,101.08000183105469,102.61000061035156,100.58999633789062,102.66000366210938,736400.0
2008-05-30,102.63999938964844,101.19999694824219,100.87999725341797,102.8499984741211,702400.0
2008-06-02,101.22000122070312,98.83000183105469,97.81999969482422,101.22000122070312,808300.0
2008-06-03,99.55000305175781,99.88999938964844,98.37999725341797,100.1500015258789,706800.0
2008-06-04,99.19999694824219,100.22000122070312,98.58999633789062,101.4000015258789,967300.0
2008-06-05,101.05000305175781,105.08999633789062,100.75,105.08999633789062,951900.0
2008-06-06,103.55999755859375,99.1500015258789,98.8499984741211,104.26000213623047,879500.0
2008-06-09,100.0999984741211,96.62000274658203,96.44999694824219,101.02999877929688,1146600.0
2008-06-10,95.88999938964844,98.13999938964844,95.01000213623047,98.23999786376953,1112000.0
2008-06-11,97.75,95.62999725341797,95.4800033569336,98.27999877929688,1218700.0
2008-06-12,96.80000305175781,96.2699966430664,95.04000091552734,97.98999786376953,1015600.0
2008-06-13,97.30999755859375,98.45999908447266,95.44000244140625,98.45999908447266,719000.0
2008-06-16,97.44000244140625,99.51000213623047,97.0,99.51000213623047,668400.0
2008-06-17,99.75,95.48999786376953,95.4800033569336,99.75,979300.0
2008-06-18,95.01000213623047,94.7300033569336,93.80000305175781,95.61000061035156,969000.0
2008-06-19,94.29000091552734,96.41999816894531,94.18000030517578,96.44999694824219,1061800.0
2008-06-20,96.16000366210938,92.69000244140625,92.41000366210938,96.16000366210938,1136700.0
2008-06-23,92.93000030517578,90.69000244140625,90.13999938964844,93.37999725341797,929000.0
2008-06-24,90.72000122070312,90.63999938964844,89.0999984741211,91.5999984741211,1281200.0
2008-06-25,91.4000015258789,92.33999633789062,90.95999908447266,94.30999755859375,1157000.0
2008-06-26,89.62000274658203,88.5999984741211,88.56999969482422,90.93000030517578,984400.0
2008-06-27,89.0999984741211,88.20999908447266,87.61000061035156,89.77999877929688,1239200.0
2008-06-30,88.36000061035156,89.16000366210938,87.63999938964844,90.87000274658203,855100.0
2008-07-01,87.61000061035156,89.12999725341797,86.01000213623047,89.22000122070312,1637400.0
2008-07-02,89.0999984741211,87.6500015258789,87.44000244140625,90.19000244140625,785200.0
2008-07-03,89.33000183105469,86.97000122070312,86.33999633789062,89.33000183105469,447200.0
2008-07-07,87.58000183105469,86.25,84.72000122070312,88.54000091552734,1302900.0
2008-07-08,85.58999633789062,91.80999755859375,85.58999633789062,93.81999969482422,1795000.0
2008-07-09,91.61000061035156,84.86000061035156,84.33000183105469,92.33999633789062,1645900.0
2008-07-10,84.4800033569336,87.31999969482422,84.0999984741211,89.20999908447266,1569900.0
2008-07-11,86.0,87.23999786376953,83.68000030517578,89.9000015258789,1796800.0
2008-07-14,88.86000061035156,84.16000366210938,83.7300033569336,88.86000061035156,1388700.0
2008-07-15,83.19999694824219,84.8499984741211,82.93000030517578,87.69999694824219,1803900.0
2008-07-16,85.41000366210938,92.01000213623047,83.51000213623047,92.52999877929688,1772900.0
2008-07-17,92.9800033569336,93.22000122070312,89.6500015258789,94.41999816894531,1832700.0
2008-07-18,92.52999877929688,93.31999969482422,91.56999969482422,94.4800033569336,1321900.0
2008-07-21,92.86000061035156,93.08000183105469,91.51000213623047,93.94999694824219,1009300.0
2008-07-22,92.56999969482422,95.76000213623047,90.02999877929688,95.87999725341797,1545500.0
2008-07-23,95.76000213623047,100.69000244140625,95.76000213623047,101.91000366210938,2713400.0
2008-07-24,100.04000091552734,92.11000061035156,91.72000122070312,100.11000061035156,2236500.0
2008-07-25,93.04000091552734,96.02999877929688,92.44999694824219,97.41000366210938,1522700.0
2008-07-28,95.97000122070312,95.3499984741211,94.44999694824219,99.98999786376953,2227600.0
2008-07-29,96.05999755859375,102.25,95.5,102.44000244140625,1749200.0
2008-07-30,102.44999694824219,103.08000183105469,99.91999816894531,104.98999786376953,3011900.0
2008-07-31,98.20999908447266,99.70999908447266,97.9000015258789,101.05999755859375,1882100.0
2008-08-01,101.93000030517578,99.2699966430664,95.54000091552734,101.93000030517578,1383200.0
2008-08-04,99.08999633789062,97.16000366210938,96.69000244140625,99.97000122070312,1503200.0
2008-08-05,99.36000061035156,101.86000061035156,98.26000213623047,102.0,1803100.0
2008-08-06,101.8499984741211,101.66999816894531,99.44999694824219,102.66000366210938,1092300.0
2008-08-07,100.0999984741211,97.8499984741211,96.80000305175781,100.79000091552734,1349500.0
2008-08-08,97.9000015258789,104.52999877929688,97.30999755859375,105.51000213623047,2189400.0
2008-08-11,104.51000213623047,107.69999694824219,104.2300033569336,109.4800033569336,2387300.0
2008-08-12,104.37000274658203,103.37000274658203,101.55000305175781,106.13999938964844,1683300.0
2008-08-13,103.48999786376953,101.37000274658203,100.05999755859375,104.52999877929688,1412300.0
2008-08-14,100.30000305175781,101.9000015258789,100.0,102.87000274658203,1176700.0
2008-08-15,104.79000091552734,101.70999908447266,100.72000122070312,105.0999984741211,1106200.0
2008-08-18,101.44000244140625,98.70999908447266,97.91000366210938,102.55999755859375,1072200.0
2008-08-19,98.25,97.69000244140625,96.12999725341797,98.25,1050700.0
2008-08-20,98.43000030517578,98.11000061035156,95.38999938964844,98.8499984741211,1116700.0
2008-08-21,96.08000183105469,98.2300033569336,95.88999938964844,99.06999969482422,1022700.0
2008-08-22,98.33000183105469,101.12999725341797,97.69000244140625,101.55999755859375,1062400.0
2008-08-25,100.61000061035156,97.2699966430664,96.83999633789062,100.61000061035156,689800.0
2008-08-26,96.80000305175781,98.38999938964844,95.98999786376953,98.7699966430664,702800.0
2008-08-27,97.94999694824219,99.1500015258789,97.37000274658203,100.0,586900.0
2008-08-28,99.41000366210938,101.13999938964844,99.01000213623047,101.27999877929688,1075000.0
2008-08-29,100.83999633789062,100.0,99.13999938964844,101.86000061035156,901700.0
2008-09-02,102.69000244140625,99.91999816894531,97.87999725341797,104.12999725341797,1222700.0
2008-09-03,99.36000061035156,101.91000366210938,99.20999908447266,101.97000122070312,1014600.0
2008-09-04,100.25,98.63999938964844,98.30000305175781,102.0999984741211,1441600.0
2008-09-05,97.5999984741211,100.0199966430664,96.56999969482422,100.0999984741211,903000.0
2008-09-08,104.98999786376953,104.45999908447266,101.2300033569336,105.98999786376953,2516600.0
2008-09-09,103.95999908447266,99.38999938964844,98.5,104.38999938964844,1988800.0
2008-09-10,99.33999633789062,100.1500015258789,98.2300033569336,101.20999908447266,1690500.0
2008-09-11,99.30000305175781,99.44999694824219,97.3499984741211,100.12999725341797,1509900.0
2008-09-12,97.9000015258789,100.16000366210938,97.80999755859375,100.22000122070312,1023200.0
2008-09-15,97.12000274658203,91.41000366210938,90.81999969482422,97.9000015258789,2899300.0
2008-09-16,88.16000366210938,96.86000061035156,88.16000366210938,98.5,2938800.0
2008-09-17,94.44999694824219,90.72000122070312,89.0999984741211,96.63999938964844,2610100.0
2008-09-18,91.55000305175781,98.45999908447266,88.75,101.73999786376953,3842600.0
2008-09-19,104.95999908447266,103.9000015258789,96.0199966430664,113.06999969482422,4189300.0
2008-09-22,102.6500015258789,95.16000366210938,92.68000030517578,103.37999725341797,1501200.0
2008-09-23,94.72000122070312,94.80000305175781,93.7699966430664,98.4000015258789,1453700.0
2008-09-24,96.23999786376953,93.5,92.38999938964844,96.23999786376953,1324600.0
2008-09-25,94.9000015258789,96.44999694824219,93.16999816894531,97.91999816894531,1408800.0
2008-09-26,94.31999969482422,99.26000213623047,93.62999725341797,99.83999633789062,1744400.0
2008-09-29,97.55999755859375,93.30000305175781,91.0,97.55999755859375,2181600.0
2008-09-30,95.23999786376953,98.41999816894531,91.4000015258789,98.87000274658203,1782900.0
2008-10-01,96.95999908447266,96.44999694824219,93.29000091552734,96.95999908447266,1498100.0
2008-10-02,95.0,89.62999725341797,89.5,95.48999786376953,2172800.0
2008-10-03,92.77999877929688,86.13999938964844,85.0,93.93000030517578,2317800.0
2008-10-06,83.61000061035156,84.0,77.26000213623047,85.20999908447266,3647800.0
2008-10-07,84.94000244140625,80.2699966430664,79.06999969482422,85.91000366210938,3467900.0
2008-10-08,77.41999816894531,78.29000091552734,76.8499984741211,85.56999969482422,3175900.0
2008-10-09,81.69000244140625,72.2699966430664,71.88999938964844,81.80000305175781,2677800.0
2008-10-10,70.41999816894531,81.30999755859375,68.51000213623047,82.2300033569336,5821700.0
2008-10-13,81.43000030517578,86.98999786376953,78.11000061035156,87.52999877929688,2601000.0
2008-10-14,86.87999725341797,81.19999694824219,75.37999725341797,88.72000122070312,2739600.0
2008-10-15,80.5,69.22000122070312,68.0199966430664,80.5,3052600.0
2008-10-16,72.31999969482422,74.77999877929688,67.33999633789062,75.86000061035156,4491300.0
2008-10-17,72.95999908447266,73.16000366210938,70.33999633789062,77.12999725341797,2493600.0
2008-10-20,75.01000213623047,73.58999633789062,70.9000015258789,75.01000213623047,1907500.0
2008-10-21,72.66999816894531,70.05000305175781,69.52999877929688,74.37999725341797,1759900.0
2008-10-22,68.30000305175781,64.23999786376953,61.77000045776367,69.08000183105469,2543800.0
2008-10-23,64.4800033569336,66.33999633789062,60.81999969482422,67.69000244140625,3916200.0
2008-10-24,61.06999969482422,64.19000244140625,60.790000915527344,67.3499984741211,2854500.0
2008-10-27,63.189998626708984,61.20000076293945,60.77000045776367,66.41000366210938,1606700.0
2008-10-28,63.18000030517578,70.19999694824219,59.58000183105469,70.45999908447266,2763700.0
2008-10-29,68.38999938964844,66.69999694824219,65.77999877929688,70.7300033569336,3327800.0
2008-10-30,68.62999725341797,67.19999694824219,64.54000091552734,69.19000244140625,2468300.0
2008-10-31,68.20999908447266,71.0199966430664,65.30999755859375,72.37999725341797,2653100.0
2008-11-03,70.52999877929688,68.51000213623047,68.18000030517578,71.38999938964844,1136100.0
2008-11-04,70.43000030517578,71.9800033569336,68.80999755859375,73.37000274658203,1961300.0
2008-11-05,71.95999908447266,63.22999954223633,62.939998626708984,72.5999984741211,2265400.0
2008-11-06,62.70000076293945,61.25,59.91999816894531,64.69999694824219,2482800.0
2008-11-07,61.91999816894531,64.3499984741211,58.38999938964844,64.66999816894531,2368700.0
2008-11-10,65.06999969482422,58.66999816894531,57.970001220703125,65.55999755859375,1845000.0
2008-11-11,57.279998779296875,59.939998626708984,56.90999984741211,61.400001525878906,1996200.0
2008-11-12,58.38999938964844,55.029998779296875,54.540000915527344,58.68000030517578,2486200.0
2008-11-13,55.66999816894531,61.2599983215332,52.47999954223633,62.31999969482422,3723900.0
2008-11-14,57.7400016784668,55.459999084472656,54.40999984741211,60.36000061035156,2657100.0
2008-11-17,54.720001220703125,51.939998626708984,51.22999954223633,55.130001068115234,2991700.0
2008-11-18,52.11000061035156,52.08000183105469,48.61000061035156,53.15999984741211,3210500.0
2008-11-19,50.849998474121094,45.75,44.54999923706055,52.08000183105469,4564200.0
2008-11-20,44.7599983215332,42.79999923706055,42.209999084472656,49.400001525878906,6132000.0
2008-11-21,43.91999816894531,47.79999923706055,41.43000030517578,48.88999938964844,5230100.0
2008-11-24,48.93000030517578,56.439998626708984,48.5,57.5,4621900.0
2008-11-25,58.11000061035156,60.2599983215332,55.959999084472656,62.290000915527344,5826900.0
2008-11-26,58.970001220703125,61.61000061035156,57.7599983215332,62.189998626708984,2963500.0
2008-11-28,60.33000183105469,60.66999816894531,58.459999084472656,61.209999084472656,1421000.0
2008-12-01,58.209999084472656,50.279998779296875,49.79999923706055,58.84000015258789,4524700.0
2008-12-02,51.939998626708984,57.22999954223633,51.939998626708984,57.52000045776367,4736700.0
2008-12-03,55.02000045776367,60.41999816894531,53.400001525878906,61.11000061035156,3632000.0
2008-12-04,59.02000045776367,60.20000076293945,58.68000030517578,64.5999984741211,3388600.0
2008-12-05,59.400001525878906,66.62999725341797,58.5,67.76000213623047,3291600.0
2008-12-08,66.80999755859375,67.5999984741211,63.25,68.0,4107800.0
2008-12-09,66.13999938964844,61.880001068115234,61.0099983215332,67.06999969482422,3547400.0
2008-12-10,64.01000213623047,66.12000274658203,62.0,66.72000122070312,2245400.0
2008-12-11,64.5,57.650001525878906,56.880001068115234,65.30000305175781,4287700.0
2008-12-12,56.38999938964844,63.040000915527344,55.29999923706055,63.38999938964844,3869500.0
2008-12-15,63.18000030517578,61.5099983215332,58.709999084472656,63.25,2258800.0
2008-12-16,62.91999816894531,68.02999877929688,60.58000183105469,68.02999877929688,4116600.0
2008-12-17,67.06999969482422,68.12000274658203,65.05999755859375,71.51000213623047,3015700.0
2008-12-18,68.4000015258789,62.209999084472656,61.2599983215332,68.4000015258789,4408400.0
2008-12-19,68.4000015258789,64.5,61.939998626708984,69.1500015258789,2679000.0
2008-12-22,64.6500015258789,61.79999923706055,59.869998931884766,66.27999877929688,2446000.0
2008-12-23,63.36000061035156,60.529998779296875,59.2599983215332,63.709999084472656,1752200.0
2008-12-24,57.97999954223633,57.599998474121094,57.0,58.790000915527344,693500.0
2008-12-26,58.130001068115234,57.040000915527344,56.0,58.20000076293945,845700.0
2008-12-29,57.13999938964844,55.150001525878906,54.0,57.13999938964844,1769900.0
2008-12-30,55.47999954223633,58.43000030517578,54.83000183105469,58.529998779296875,1440100.0
2008-12-31,58.02000045776367,60.58000183105469,57.689998626708984,61.779998779296875,1889700.0
2009-01-02,61.060001373291016,59.65999984741211,59.279998779296875,62.5,1671500.0
2009-01-05,59.15999984741211,57.97999954223633,57.88999938964844,60.099998474121094,2281700.0
2009-01-06,58.970001220703125,61.2400016784668,57.65999984741211,61.880001068115234,2586900.0
2009-01-07,59.7400016784668,59.29999923706055,58.72999954223633,61.59000015258789,1933100.0
2009-01-08,58.25,57.2599983215332,56.220001220703125,58.369998931884766,2350200.0
2009-01-09,57.130001068115234,54.54999923706055,54.0099983215332,57.95000076293945,1826500.0
2009-01-12,53.880001068115234,51.04999923706055,50.380001068115234,55.5,1824600.0
2009-01-13,50.36000061035156,53.68000030517578,50.189998626708984,54.099998474121094,2585800.0
2009-01-14,52.06999969482422,52.119998931884766,50.810001373291016,53.02000045776367,2882800.0
2009-01-15,51.65999984741211,53.779998779296875,49.72999954223633,55.2599983215332,3324100.0
2009-01-16,55.279998779296875,55.22999954223633,52.689998626708984,55.65999984741211,2993600.0
2009-01-20,54.72999954223633,50.33000183105469,50.06999969482422,54.790000915527344,3772300.0
2009-01-21,51.709999084472656,56.40999984741211,50.880001068115234,56.7400016784668,4739700.0
2009-01-22,54.709999084472656,52.15999984741211,51.25,55.540000915527344,3384200.0
2009-01-23,50.099998474121094,54.380001068115234,50.099998474121094,54.849998474121094,2890500.0
2009-01-26,54.380001068115234,53.630001068115234,52.33000183105469,55.720001220703125,2327500.0
2009-01-27,53.88999938964844,54.9900016784668,53.15999984741211,55.20000076293945,1969800.0
2009-01-28,57.099998474121094,58.599998474121094,55.81999969482422,59.15999984741211,4061700.0
2009-01-29,57.31999969482422,54.68000030517578,54.58000183105469,58.150001525878906,3407200.0
2009-01-30,55.68000030517578,51.810001373291016,50.88999938964844,56.25,3824800.0
2009-02-02,50.56999969482422,52.400001525878906,49.56999969482422,52.5,3006900.0
2009-02-03,53.150001525878906,51.70000076293945,50.5,53.529998779296875,2293200.0
2009-02-04,51.959999084472656,50.08000183105469,49.849998474121094,52.880001068115234,2581600.0
2009-02-05,49.22999954223633,47.040000915527344,45.619998931884766,49.810001373291016,4085700.0
2009-02-06,47.77000045776367,50.54999923706055,46.81999969482422,51.13999938964844,3192400.0
2009-02-09,50.720001220703125,51.0099983215332,49.27000045776367,51.099998474121094,1765500.0
2009-02-10,50.09000015258789,46.720001220703125,46.11000061035156,51.0099983215332,4021600.0
2009-02-11,47.130001068115234,48.599998474121094,46.060001373291016,48.88999938964844,2809600.0
2009-02-12,47.20000076293945,47.54999923706055,44.38999938964844,47.91999816894531,3252700.0
2009-02-13,47.08000183105469,44.2599983215332,44.18000030517578,47.540000915527344,2500800.0
2009-02-17,42.70000076293945,41.88999938964844,41.2400016784668,43.150001525878906,3704100.0
2009-02-18,42.20000076293945,42.88999938964844,40.689998626708984,43.25,2871500.0
2009-02-19,43.75,41.2599983215332,40.79999923706055,44.4900016784668,3516700.0
2009-02-20,40.45000076293945,44.029998779296875,39.880001068115234,44.38999938964844,5252300.0
2009-02-23,44.43000030517578,40.75,40.459999084472656,44.599998474121094,3553200.0
2009-02-24,40.709999084472656,45.290000915527344,40.709999084472656,45.4900016784668,3754700.0
2009-02-25,44.810001373291016,44.470001220703125,42.290000915527344,46.470001220703125,4010300.0
2009-02-26,46.16999816894531,41.90999984741211,41.68000030517578,46.58000183105469,4085900.0
2009-02-27,41.0,42.41999816894531,40.529998779296875,43.900001525878906,4434600.0
2009-03-02,41.29999923706055,40.11000061035156,39.72999954223633,42.33000183105469,4115800.0
2009-03-03,40.459999084472656,41.4900016784668,38.630001068115234,42.47999954223633,4018600.0
2009-03-04,42.369998931884766,43.7599983215332,41.7599983215332,44.77000045776367,4000200.0
2009-03-05,41.709999084472656,40.15999984741211,39.380001068115234,42.959999084472656,4911900.0
2009-03-06,40.689998626708984,42.13999938964844,38.34000015258789,42.29999923706055,5844100.0
2009-03-09,41.0099983215332,42.959999084472656,40.349998474121094,43.13999938964844,3638700.0
2009-03-10,44.130001068115234,49.06999969482422,43.279998779296875,49.31999969482422,7205500.0
2009-03-11,48.65999984741211,47.04999923706055,46.34000015258789,50.04999923706055,5756100.0
2009-03-12,46.689998626708984,49.84000015258789,46.150001525878906,50.619998931884766,4572600.0
2009-03-13,49.90999984741211,48.9900016784668,47.88999938964844,50.13999938964844,4236000.0
2009-03-16,49.27000045776367,45.72999954223633,45.70000076293945,50.150001525878906,3865200.0
2009-03-17,46.130001068115234,49.290000915527344,44.95000076293945,49.5099983215332,4232900.0
2009-03-18,48.18000030517578,50.380001068115234,47.06999969482422,51.220001220703125,5778800.0
2009-03-19,51.09000015258789,48.810001373291016,48.43000030517578,51.43000030517578,5022400.0
2009-03-20,48.959999084472656,44.619998931884766,44.33000183105469,48.959999084472656,5400600.0
2009-03-23,46.04999923706055,51.5099983215332,46.04999923706055,51.56999969482422,5204400.0
2009-03-24,49.560001373291016,48.119998931884766,47.41999816894531,51.43000030517578,3982700.0
2009-03-25,48.720001220703125,47.9900016784668,44.58000183105469,49.29999923706055,4045600.0
2009-03-26,49.540000915527344,49.779998779296875,46.22999954223633,49.959999084472656,3469000.0
2009-03-27,48.040000915527344,47.540000915527344,46.59000015258789,48.90999984741211,3008600.0
2009-03-30,45.59000015258789,43.83000183105469,43.63999938964844,45.59000015258789,2979200.0
2009-03-31,44.150001525878906,47.060001373291016,43.880001068115234,47.869998931884766,4840500.0
2009-04-01,45.20000076293945,46.20000076293945,45.20000076293945,47.45000076293945,3071600.0
2009-04-02,52.869998931884766,49.72999954223633,46.88999938964844,52.869998931884766,4120500.0
2009-04-03,48.88999938964844,53.54999923706055,47.86000061035156,53.560001373291016,3770700.0
2009-04-06,51.720001220703125,53.040000915527344,50.939998626708984,54.25,3297100.0
2009-04-07,51.540000915527344,47.560001373291016,47.5,51.9900016784668,3536000.0
