Date,deopen,declose,delow,dehigh,devolume
2011-01-03,83.93000030517578,83.58999633789062,83.45999908447266,84.75,3005900.0
2011-01-04,84.0,83.0199966430664,81.80000305175781,84.08000183105469,3117300.0
2011-01-05,82.41999816894531,84.23999786376953,82.27999877929688,84.63999938964844,3020600.0
2011-01-06,84.41000366210938,84.25,83.45999908447266,84.68000030517578,3527500.0
2011-01-07,84.41999816894531,84.33999633789062,83.30000305175781,85.30000305175781,4061300.0
2011-01-10,84.69000244140625,84.58000183105469,83.6500015258789,85.30000305175781,2958600.0
2011-01-11,85.19000244140625,85.66000366210938,85.19000244140625,86.6500015258789,3357700.0
2011-01-12,86.55999755859375,87.44999694824219,86.54000091552734,87.73999786376953,3283900.0
2011-01-13,89.23999786376953,89.47000122070312,88.75,89.97000122070312,6100300.0
2011-01-14,89.47000122070312,89.5199966430664,88.83000183105469,89.87000274658203,4103300.0
2011-01-18,89.69000244140625,90.5999984741211,89.69000244140625,91.62999725341797,4488700.0
2011-01-19,90.5,89.4000015258789,88.77999877929688,91.27999877929688,4851800.0
2011-01-20,89.02999877929688,89.26000213623047,86.88999938964844,90.0,4193200.0
2011-01-21,90.37999725341797,89.23999786376953,88.63999938964844,90.63999938964844,3258300.0
2011-01-24,89.47000122070312,90.12000274658203,88.91000366210938,90.41999816894531,2422900.0
2011-01-25,89.55999755859375,89.38999938964844,88.23999786376953,90.23999786376953,3156400.0
2011-01-26,89.94000244140625,90.98999786376953,89.55000305175781,91.38999938964844,3254700.0
2011-01-27,91.4000015258789,90.9800033569336,90.01000213623047,91.41999816894531,3635000.0
2011-01-28,91.26000213623047,88.91000366210938,88.68000030517578,91.88999938964844,3367700.0
2011-01-31,88.37999725341797,90.9000015258789,88.37999725341797,91.3499984741211,4373400.0
2011-02-01,91.83000183105469,92.95999908447266,91.41999816894531,93.5,5620000.0
2011-02-02,92.87000274658203,94.08999633789062,92.87000274658203,94.23999786376953,4332600.0
2011-02-03,93.9000015258789,93.4800033569336,92.37000274658203,94.0999984741211,3496000.0
2011-02-04,93.51000213623047,93.20999908447266,92.62000274658203,93.91999816894531,3202300.0
2011-02-07,93.63999938964844,94.13999938964844,93.23999786376953,94.61000061035156,2768800.0
2011-02-08,94.29000091552734,93.48999786376953,93.01000213623047,94.29000091552734,2675300.0
2011-02-09,94.1500015258789,93.94999694824219,93.19999694824219,94.73999786376953,3220400.0
2011-02-10,93.62999725341797,94.5199966430664,93.38999938964844,94.69000244140625,2498400.0
2011-02-11,94.1500015258789,95.41999816894531,94.01000213623047,95.5,2560000.0
2011-02-14,95.80999755859375,94.76000213623047,94.66999816894531,95.9000015258789,3904900.0
2011-02-15,94.58000183105469,93.62000274658203,93.08999633789062,94.75,4641900.0
2011-02-16,97.19999694824219,95.86000061035156,94.0199966430664,97.36000061035156,12385200.0
2011-02-17,96.19999694824219,95.26000213623047,94.6500015258789,96.22000122070312,4663800.0
2011-02-18,94.93000030517578,95.0,93.83999633789062,95.08000183105469,5227800.0
2011-02-22,93.5999984741211,91.0,90.94000244140625,94.88999938964844,5469600.0
2011-02-23,91.44000244140625,88.26000213623047,86.2300033569336,91.44000244140625,10405500.0
2011-02-24,88.5,88.91000366210938,87.6500015258789,91.16999816894531,6684100.0
2011-02-25,91.83999633789062,90.48999786376953,90.41000366210938,92.0,6145100.0
2011-02-28,91.63999938964844,90.1500015258789,89.93000030517578,91.73999786376953,5112400.0
2011-03-01,90.75,89.05999755859375,88.33000183105469,91.0,5464800.0
2011-03-02,88.76000213623047,89.55000305175781,88.69999694824219,90.66999816894531,4184300.0
2011-03-03,90.87000274658203,92.62999725341797,90.43000030517578,93.16000366210938,4846300.0
2011-03-04,92.7300033569336,92.3499984741211,91.11000061035156,93.05999755859375,3610400.0
2011-03-07,92.91000366210938,90.37000274658203,89.94000244140625,93.1500015258789,4207200.0
2011-03-08,90.58000183105469,91.51000213623047,88.9000015258789,92.0999984741211,4183100.0
2011-03-09,90.41999816894531,89.81999969482422,89.0,90.63999938964844,4702100.0
2011-03-10,88.01000213623047,87.55000305175781,86.0999984741211,89.0,5686400.0
2011-03-11,85.87999725341797,87.79000091552734,84.58999633789062,88.0,6210200.0
2011-03-14,87.72000122070312,87.62999725341797,86.44000244140625,88.12999725341797,3922600.0
2011-03-15,84.9000015258789,87.68000030517578,84.2699966430664,88.02999877929688,4658900.0
2011-03-16,87.88999938964844,86.91000366210938,85.98999786376953,88.91000366210938,5499800.0
2011-03-17,88.75,89.37999725341797,88.0,90.26000213623047,5865500.0
2011-03-18,91.08000183105469,90.0999984741211,89.66999816894531,91.4800033569336,5313300.0
2011-03-21,91.4800033569336,91.61000061035156,91.36000061035156,92.45999908447266,4474100.0
2011-03-22,91.7699966430664,91.05000305175781,90.16000366210938,91.7699966430664,3614100.0
2011-03-23,90.75,91.43000030517578,90.12000274658203,91.56999969482422,3152800.0
2011-03-24,92.08999633789062,93.2300033569336,91.25,93.38999938964844,3758800.0
2011-03-25,93.4000015258789,94.23999786376953,92.69999694824219,94.94000244140625,3956500.0
2011-03-28,94.66999816894531,93.30000305175781,93.2699966430664,94.9800033569336,3361300.0
2011-03-29,93.22000122070312,93.94999694824219,91.75,94.0199966430664,4336400.0
2011-03-30,94.80000305175781,94.44999694824219,93.87999725341797,94.91999816894531,3351800.0
2011-03-31,94.7300033569336,96.88999938964844,94.6500015258789,96.9800033569336,6140400.0
2011-04-01,97.5999984741211,98.5999984741211,97.54000091552734,99.80000305175781,6490900.0
2011-04-04,99.04000091552734,99.23999786376953,98.5199966430664,99.54000091552734,2974400.0
2011-04-05,98.91999816894531,98.20999908447266,97.9800033569336,99.05999755859375,3149700.0
2011-04-06,98.66000366210938,97.01000213623047,96.51000213623047,98.66000366210938,3613100.0
2011-04-07,96.66999816894531,96.47000122070312,96.05000305175781,98.12000274658203,3671900.0
2011-04-08,97.08000183105469,95.93000030517578,95.12999725341797,97.66999816894531,3018600.0
2011-04-11,95.9000015258789,94.98999786376953,94.70999908447266,96.18000030517578,3615800.0
2011-04-12,94.06999969482422,93.44999694824219,92.86000061035156,94.29000091552734,4038800.0
2011-04-13,94.56999969482422,93.58000183105469,92.69000244140625,94.70999908447266,2816500.0
2011-04-14,92.94000244140625,94.25,92.61000061035156,94.37000274658203,2813600.0
2011-04-15,94.31999969482422,93.76000213623047,93.19000244140625,94.48999786376953,3986500.0
2011-04-18,92.52999877929688,91.52999877929688,90.6500015258789,92.52999877929688,4715800.0
2011-04-19,92.3499984741211,92.37999725341797,91.02999877929688,92.58000183105469,3775200.0
2011-04-20,94.4800033569336,93.88999938964844,93.38999938964844,94.63999938964844,3685800.0
2011-04-21,94.58000183105469,95.25,94.0199966430664,95.37000274658203,3026100.0
2011-04-25,95.19999694824219,94.72000122070312,94.19999694824219,95.5,1945200.0
2011-04-26,96.54000091552734,97.0,96.02999877929688,97.77999877929688,4800000.0
2011-04-27,97.08000183105469,96.76000213623047,94.6500015258789,97.26000213623047,3509500.0
2011-04-28,96.41000366210938,95.91000366210938,95.45999908447266,96.83999633789062,2668100.0
2011-04-29,96.80000305175781,97.5,95.87000274658203,97.55000305175781,3856900.0
2011-05-02,98.22000122070312,97.38999938964844,96.87000274658203,98.30000305175781,4282400.0
2011-05-03,97.27999877929688,94.9800033569336,94.79000091552734,97.27999877929688,4142700.0
2011-05-04,95.05999755859375,93.02999877929688,91.72000122070312,95.5,4679300.0
2011-05-05,91.94000244140625,91.54000091552734,91.0,93.08000183105469,4612100.0
2011-05-06,93.5199966430664,91.52999877929688,91.51000213623047,94.16999816894531,5191700.0
2011-05-09,91.58999633789062,92.80000305175781,91.54000091552734,93.54000091552734,3254800.0
2011-05-10,93.70999908447266,94.48999786376953,93.31999969482422,94.61000061035156,3600400.0
2011-05-11,93.77999877929688,91.29000091552734,90.80999755859375,93.94000244140625,6537600.0
2011-05-12,90.80999755859375,90.36000061035156,89.0999984741211,91.18000030517578,4656600.0
2011-05-13,90.27999877929688,87.72000122070312,87.56999969482422,90.58999633789062,6757500.0
2011-05-16,87.33000183105469,88.12999725341797,86.62999725341797,89.44999694824219,4933000.0
2011-05-17,87.30000305175781,86.95999908447266,86.16000366210938,88.0999984741211,6083000.0
2011-05-18,86.0,86.5,84.6500015258789,86.66999816894531,12671600.0
2011-05-19,86.86000061035156,86.04000091552734,85.87999725341797,87.7300033569336,7202600.0
2011-05-20,85.75,84.75,84.2699966430664,85.94999694824219,5995700.0
2011-05-23,83.0199966430664,83.05999755859375,82.25,83.47000122070312,6543700.0
2011-05-24,83.80000305175781,83.44999694824219,83.41999816894531,84.76000213623047,5391100.0
2011-05-25,83.48999786376953,84.70999908447266,82.51000213623047,85.13999938964844,4635400.0
2011-05-26,84.61000061035156,84.94000244140625,84.0,85.30000305175781,3936500.0
2011-05-27,85.37999725341797,85.73999786376953,85.26000213623047,86.30000305175781,3538400.0
2011-05-31,87.05999755859375,86.08000183105469,85.05000305175781,87.1500015258789,4736600.0
2011-06-01,85.5,82.76000213623047,82.7300033569336,85.88999938964844,5797000.0
2011-06-02,83.44999694824219,84.2300033569336,83.16999816894531,84.68000030517578,6042800.0
2011-06-03,82.30999755859375,82.19999694824219,81.5199966430664,83.6500015258789,5352300.0
