Date,cvxopen,cvxclose,cvxlow,cvxhigh,cvxvolume
2008-04-02,86.6500015258789,87.51000213623047,85.41999816894531,88.19000244140625,10681700.0
2008-04-03,86.91000366210938,87.72000122070312,86.76000213623047,88.80000305175781,9823600.0
2008-04-04,88.02999877929688,88.05000305175781,87.69999694824219,88.66000366210938,9750500.0
2008-04-07,88.6500015258789,88.2699966430664,88.12000274658203,89.37000274658203,8328300.0
2008-04-08,87.9000015258789,89.27999877929688,87.76000213623047,89.37000274658203,7393100.0
2008-04-09,89.51000213623047,89.94999694824219,89.43000030517578,90.52999877929688,10708500.0
2008-04-10,90.19000244140625,89.5999984741211,88.93000030517578,90.4000015258789,9119700.0
2008-04-11,89.02999877929688,88.80000305175781,88.61000061035156,89.7699966430664,7441800.0
2008-04-14,88.80000305175781,89.30000305175781,88.55000305175781,89.4000015258789,7182100.0
2008-04-15,89.69999694824219,90.16999816894531,89.1500015258789,90.27999877929688,8401300.0
2008-04-16,90.33000183105469,91.93000030517578,90.18000030517578,92.08000183105469,11915100.0
2008-04-17,91.19999694824219,91.98999786376953,91.16999816894531,92.62000274658203,9127200.0
2008-04-18,91.76000213623047,93.18000030517578,91.69999694824219,93.31999969482422,10182100.0
2008-04-21,93.1500015258789,92.69999694824219,92.11000061035156,93.44999694824219,8558800.0
2008-04-22,92.48999786376953,94.02999877929688,92.47000122070312,94.5,11475600.0
2008-04-23,94.25,94.4800033569336,93.4800033569336,94.62999725341797,13022700.0
2008-04-24,93.87999725341797,92.4000015258789,91.91000366210938,93.98999786376953,12930400.0
2008-04-25,92.66000366210938,92.69000244140625,91.2300033569336,93.23999786376953,12739600.0
2008-04-28,92.80000305175781,92.5,92.2699966430664,93.43000030517578,7163400.0
2008-04-29,92.61000061035156,94.73999786376953,92.61000061035156,95.31999969482422,19505100.0
2008-04-30,95.05999755859375,96.1500015258789,95.05999755859375,97.27999877929688,19536000.0
2008-05-01,94.86000061035156,94.94000244140625,93.43000030517578,95.44999694824219,15253100.0
2008-05-02,95.52999877929688,95.31999969482422,94.63999938964844,95.8499984741211,10309200.0
2008-05-05,95.33000183105469,95.62000274658203,95.2300033569336,96.87000274658203,9059300.0
2008-05-06,95.08999633789062,96.87000274658203,95.08999633789062,96.9800033569336,10892600.0
2008-05-07,96.76000213623047,95.27999877929688,95.13999938964844,96.80000305175781,14912600.0
2008-05-08,95.5,97.44000244140625,95.30000305175781,97.8499984741211,15074600.0
2008-05-09,97.5,97.38999938964844,96.19999694824219,97.9000015258789,11310200.0
2008-05-12,97.19999694824219,97.36000061035156,96.45999908447266,97.58999633789062,9374300.0
2008-05-13,97.41999816894531,97.7300033569336,96.30999755859375,97.9800033569336,10634000.0
2008-05-14,97.9800033569336,97.72000122070312,97.51000213623047,99.0,13401400.0
2008-05-15,98.4800033569336,98.48999786376953,97.41000366210938,98.5999984741211,13434500.0
2008-05-16,99.0199966430664,100.37999725341797,98.88999938964844,100.47000122070312,16302200.0
2008-05-19,100.62000274658203,102.19999694824219,100.41000366210938,102.80999755859375,12910200.0
2008-05-20,102.76000213623047,103.08999633789062,102.22000122070312,103.25,16271500.0
2008-05-21,103.25,103.0199966430664,102.69000244140625,104.62999725341797,21994300.0
2008-05-22,102.8499984741211,101.91000366210938,101.72000122070312,103.41999816894531,17384100.0
2008-05-23,102.12000274658203,100.7300033569336,100.5,102.58999633789062,11484000.0
2008-05-27,99.94999694824219,99.58000183105469,98.55999755859375,100.27999877929688,12823600.0
2008-05-28,98.86000061035156,100.41999816894531,98.56999969482422,100.58000183105469,10504000.0
2008-05-29,100.04000091552734,98.86000061035156,98.83000183105469,100.5,13167300.0
2008-05-30,99.12999725341797,99.1500015258789,98.3499984741211,99.48999786376953,11884200.0
2008-06-02,98.81999969482422,99.37000274658203,97.81999969482422,99.69999694824219,11651400.0
2008-06-03,99.04000091552734,97.86000061035156,97.62999725341797,100.22000122070312,12689500.0
2008-06-04,97.18000030517578,96.04000091552734,95.52999877929688,97.72000122070312,13750600.0
2008-06-05,96.4000015258789,99.98999786376953,96.4000015258789,100.23999786376953,13919900.0
2008-06-06,100.61000061035156,99.5,98.36000061035156,102.1500015258789,18575700.0
2008-06-09,99.94999694824219,101.19999694824219,99.5,101.30000305175781,11535600.0
2008-06-10,100.56999969482422,98.77999877929688,97.66000366210938,101.19000244140625,15472800.0
2008-06-11,99.55000305175781,99.41999816894531,98.2699966430664,99.9800033569336,11541400.0
2008-06-12,98.87000274658203,98.05999755859375,97.56999969482422,98.87000274658203,13285400.0
2008-06-13,97.44999694824219,99.4000015258789,97.01000213623047,99.7300033569336,9358000.0
2008-06-16,99.51000213623047,99.48999786376953,99.11000061035156,100.9000015258789,7555400.0
2008-06-17,99.80000305175781,100.37000274658203,99.05999755859375,100.88999938964844,9164800.0
2008-06-18,99.93000030517578,99.26000213623047,97.83000183105469,100.30999755859375,13018400.0
2008-06-19,99.55999755859375,96.86000061035156,96.86000061035156,100.04000091552734,15344100.0
2008-06-20,97.31999969482422,96.62000274658203,96.08999633789062,98.08000183105469,15029800.0
2008-06-23,96.02999877929688,99.05999755859375,96.02999877929688,99.13999938964844,12180900.0
2008-06-24,98.58000183105469,98.63999938964844,98.0199966430664,99.52999877929688,10485900.0
2008-06-25,98.80999755859375,99.36000061035156,97.3499984741211,100.16999816894531,14182900.0
2008-06-26,99.12999725341797,97.41000366210938,97.41000366210938,100.22000122070312,14626300.0
2008-06-27,97.33000183105469,97.80000305175781,97.33000183105469,99.31999969482422,17074300.0
2008-06-30,98.30000305175781,99.12999725341797,97.51000213623047,99.5199966430664,12341600.0
2008-07-01,98.26000213623047,99.08000183105469,97.7300033569336,99.61000061035156,13429300.0
2008-07-02,99.0999984741211,97.41999816894531,97.16999816894531,100.0,17580000.0
2008-07-03,97.79000091552734,98.62999725341797,97.0,99.43000030517578,9401200.0
2008-07-07,98.11000061035156,96.81999969482422,95.80000305175781,99.3499984741211,15276600.0
2008-07-08,96.05999755859375,95.79000091552734,94.55000305175781,97.04000091552734,19460800.0
2008-07-09,96.29000091552734,93.91000366210938,93.7300033569336,96.79000091552734,14296700.0
2008-07-10,93.73999786376953,96.25,92.52999877929688,96.25,18101500.0
2008-07-11,94.95999908447266,92.25,91.16000366210938,95.58999633789062,17382000.0
2008-07-14,92.61000061035156,92.80000305175781,91.5,93.30999755859375,11684600.0
2008-07-15,92.23999786376953,89.41999816894531,89.13999938964844,92.83999633789062,15262400.0
2008-07-16,89.33999633789062,86.38999938964844,86.06999969482422,89.5999984741211,20202600.0
2008-07-17,86.13999938964844,85.66999816894531,83.97000122070312,86.75,20537500.0
2008-07-18,85.93000030517578,86.05000305175781,85.19999694824219,87.08000183105469,16142900.0
2008-07-21,86.56999969482422,86.91000366210938,85.4800033569336,86.94999694824219,16626000.0
2008-07-22,86.5199966430664,85.62999725341797,85.12999725341797,87.51000213623047,15075700.0
2008-07-23,85.75,82.6500015258789,82.33000183105469,85.80999755859375,19102700.0
2008-07-24,82.66000366210938,82.0,81.52999877929688,83.4800033569336,18960900.0
2008-07-25,82.05000305175781,82.55999755859375,81.9000015258789,83.97000122070312,14425200.0
2008-07-28,82.86000061035156,82.48999786376953,82.12999725341797,83.47000122070312,10965700.0
2008-07-29,82.62000274658203,82.83999633789062,81.45999908447266,83.69000244140625,14088100.0
2008-07-30,83.11000061035156,87.26000213623047,82.41999816894531,87.41999816894531,17320700.0
2008-07-31,86.16000366210938,84.55999755859375,84.20999908447266,86.98999786376953,15131400.0
2008-08-01,83.9800033569336,84.30999755859375,83.45999908447266,85.45999908447266,13089300.0
2008-08-04,84.05999755859375,82.80000305175781,82.08000183105469,84.76000213623047,16513000.0
2008-08-05,82.55000305175781,82.48999786376953,80.8499984741211,83.30000305175781,21963900.0
2008-08-06,82.37999725341797,84.55999755859375,82.01000213623047,84.81999969482422,19538800.0
2008-08-07,84.81999969482422,83.43000030517578,83.31999969482422,85.30999755859375,12616200.0
2008-08-08,82.87000274658203,84.4000015258789,81.87000274658203,84.44000244140625,14089800.0
2008-08-11,84.5999984741211,84.08000183105469,83.05000305175781,85.12000274658203,11412900.0
2008-08-12,84.83999633789062,83.55999755859375,83.12000274658203,84.83999633789062,12681100.0
2008-08-13,83.41999816894531,86.23999786376953,83.20999908447266,86.33000183105469,15342400.0
2008-08-14,85.86000061035156,86.58000183105469,85.12000274658203,87.4800033569336,14385200.0
2008-08-15,85.44000244140625,84.25,83.6500015258789,85.72000122070312,15663700.0
2008-08-18,84.69000244140625,83.19000244140625,82.80999755859375,85.33000183105469,10383200.0
2008-08-19,82.75,84.70999908447266,82.75,85.33000183105469,10872800.0
2008-08-20,85.31999969482422,86.45999908447266,84.5,87.0,11681800.0
2008-08-21,87.25,88.5199966430664,87.13999938964844,89.0999984741211,11225000.0
2008-08-22,87.68000030517578,88.0999984741211,87.25,88.77999877929688,8574200.0
2008-08-25,88.58000183105469,85.51000213623047,85.04000091552734,88.58000183105469,11343900.0
2008-08-26,85.80000305175781,85.79000091552734,84.8499984741211,86.16000366210938,9351000.0
2008-08-27,86.7300033569336,86.62000274658203,85.80999755859375,87.0,8227700.0
2008-08-28,87.31999969482422,87.18000030517578,85.36000061035156,87.48999786376953,8859100.0
2008-08-29,87.62000274658203,86.31999969482422,86.12000274658203,87.7300033569336,8090400.0
2008-09-02,84.48999786376953,83.29000091552734,83.20999908447266,84.61000061035156,13432900.0
2008-09-03,83.0999984741211,84.18000030517578,82.94000244140625,84.44000244140625,10758500.0
2008-09-04,84.13999938964844,81.22000122070312,80.81999969482422,84.37999725341797,16527700.0
2008-09-05,81.0,80.22000122070312,79.11000061035156,81.7300033569336,15548100.0
2008-09-08,81.33999633789062,81.05000305175781,79.66999816894531,82.3499984741211,15451800.0
2008-09-09,80.19999694824219,78.79000091552734,78.75,81.33999633789062,21150200.0
2008-09-10,79.6500015258789,81.16000366210938,79.33000183105469,81.72000122070312,17746500.0
2008-09-11,80.4800033569336,82.80000305175781,79.62999725341797,83.0,16350800.0
2008-09-12,82.9000015258789,84.23999786376953,82.47000122070312,84.4800033569336,13390100.0
2008-09-15,81.16000366210938,80.08999633789062,80.08999633789062,83.80000305175781,17357200.0
2008-09-16,78.83999633789062,81.86000061035156,77.5,82.37000274658203,20753300.0
2008-09-17,81.0,80.05000305175781,79.5,83.9000015258789,23254500.0
2008-09-18,81.36000061035156,82.87999725341797,78.87999725341797,83.5,23377400.0
2008-09-19,85.55999755859375,87.80000305175781,83.70999908447266,88.11000061035156,23962500.0
2008-09-22,88.22000122070312,87.33000183105469,86.75,89.75,14625700.0
2008-09-23,87.16000366210938,85.45999908447266,84.88999938964844,88.38999938964844,14616700.0
2008-09-24,85.73999786376953,85.2300033569336,84.8499984741211,86.58999633789062,11233800.0
2008-09-25,85.0999984741211,87.47000122070312,85.0999984741211,88.16999816894531,13789200.0
2008-09-26,86.0,86.94999694824219,84.91000366210938,87.12000274658203,11869600.0
2008-09-29,85.0199966430664,77.5,77.5,85.51000213623047,23971900.0
2008-09-30,78.8499984741211,82.4800033569336,78.5999984741211,82.69000244140625,20128900.0
2008-10-01,81.51000213623047,82.19999694824219,78.47000122070312,83.08999633789062,14632000.0
2008-10-02,81.5,79.55999755859375,78.87000274658203,81.98999786376953,18821200.0
2008-10-03,79.95999908447266,79.37999725341797,79.06999969482422,83.69999694824219,18840900.0
2008-10-06,77.63999938964844,76.83999633789062,72.66000366210938,77.8499984741211,26033800.0
2008-10-07,78.0199966430664,73.3499984741211,72.55000305175781,78.55000305175781,24464700.0
2008-10-08,72.12999725341797,73.0999984741211,70.4000015258789,77.16000366210938,28049100.0
2008-10-09,73.75,64.0,64.0,73.87999725341797,26965700.0
2008-10-10,60.5,57.83000183105469,55.5,64.76000213623047,48207200.0
2008-10-13,60.16999816894531,69.88999938964844,59.43000030517578,70.48999786376953,31001300.0
2008-10-14,72.68000030517578,68.54000091552734,65.1500015258789,74.0,27089600.0
2008-10-15,66.4800033569336,59.97999954223633,58.41999816894531,66.4800033569336,25129900.0
2008-10-16,60.65999984741211,63.099998474121094,55.619998931884766,64.38999938964844,31798100.0
2008-10-17,61.54999923706055,62.349998474121094,59.4900016784668,67.41000366210938,21723500.0
2008-10-20,64.0999984741211,69.61000061035156,64.0,70.0,18288900.0
2008-10-21,67.63999938964844,66.80000305175781,65.0,69.37999725341797,17534200.0
2008-10-22,63.88999938964844,61.7400016784668,60.119998931884766,64.83999633789062,22243900.0
2008-10-23,62.880001068115234,66.7699966430664,60.40999984741211,67.0999984741211,26944100.0
2008-10-24,61.0099983215332,63.90999984741211,60.56999969482422,65.45999908447266,19774700.0
2008-10-27,62.58000183105469,61.709999084472656,60.880001068115234,66.4800033569336,18276000.0
2008-10-28,63.720001220703125,70.0199966430664,61.13999938964844,70.87000274658203,25094800.0
2008-10-29,70.22000122070312,71.0,69.41000366210938,74.31999969482422,25863100.0
2008-10-30,72.11000061035156,74.18000030517578,70.81999969482422,74.88999938964844,21848900.0
2008-10-31,73.86000061035156,74.5999984741211,72.19999694824219,75.9800033569336,20506400.0
2008-11-03,73.44000244140625,73.69000244140625,72.66999816894531,74.88999938964844,10465700.0
2008-11-04,75.41999816894531,78.19000244140625,74.80000305175781,78.91999816894531,20119000.0
2008-11-05,76.7300033569336,74.87999725341797,74.0,78.3499984741211,16408800.0
2008-11-06,73.87999725341797,70.11000061035156,69.02999877929688,74.86000061035156,21394000.0
2008-11-07,70.80999755859375,73.45999908447266,70.5999984741211,73.98999786376953,15931900.0
2008-11-10,75.22000122070312,74.33999633789062,72.80999755859375,76.08000183105469,13283400.0
2008-11-11,72.62999725341797,73.54000091552734,71.55999755859375,75.0,15789400.0
2008-11-12,71.9800033569336,67.27999877929688,67.12999725341797,72.87000274658203,22447700.0
2008-11-13,67.66000366210938,75.70999908447266,65.87999725341797,76.11000061035156,28513000.0
2008-11-14,73.94000244140625,72.68000030517578,69.98999786376953,77.3499984741211,26612200.0
2008-11-17,72.0999984741211,70.77999877929688,70.5999984741211,73.56999969482422,20960500.0
2008-11-18,70.9800033569336,73.4000015258789,70.0,74.05000305175781,23618700.0
2008-11-19,73.13999938964844,70.61000061035156,70.3499984741211,75.0,21997100.0
2008-11-20,69.12999725341797,64.4000015258789,64.2699966430664,71.25,34193700.0
2008-11-21,65.45999908447266,70.48999786376953,64.2699966430664,71.04000091552734,34759400.0
2008-11-24,71.66000366210938,74.30000305175781,70.16000366210938,77.75,27518000.0
2008-11-25,75.19000244140625,76.52999877929688,74.29000091552734,77.58000183105469,22015200.0
2008-11-26,75.86000061035156,79.93000030517578,75.2699966430664,80.0,19665100.0
2008-11-28,78.25,79.01000213623047,76.93000030517578,79.25,8647200.0
2008-12-01,76.5,72.0199966430664,72.01000213623047,76.6500015258789,22692700.0
2008-12-02,73.73999786376953,75.54000091552734,73.04000091552734,76.94999694824219,21058800.0
2008-12-03,73.69999694824219,74.73999786376953,73.0,75.2300033569336,22581800.0
2008-12-04,73.44000244140625,71.76000213623047,70.51000213623047,74.94999694824219,21416300.0
2008-12-05,70.8499984741211,74.41999816894531,68.22000122070312,75.2699966430664,22882300.0
2008-12-08,76.02999877929688,78.08999633789062,75.87999725341797,79.27999877929688,21955800.0
2008-12-09,77.27999877929688,75.55999755859375,75.22000122070312,78.58999633789062,19682700.0
2008-12-10,76.80000305175781,78.44000244140625,76.43000030517578,79.4000015258789,17651800.0
2008-12-11,79.01000213623047,79.45999908447266,78.69999694824219,81.91999816894531,20550500.0
2008-12-12,77.12000274658203,79.0,76.72000122070312,80.58999633789062,17806400.0
2008-12-15,80.19000244140625,78.20999908447266,77.06999969482422,80.61000061035156,16509100.0
2008-12-16,78.94999694824219,79.01000213623047,77.95999908447266,80.05999755859375,23253700.0
2008-12-17,78.44999694824219,76.81999969482422,76.5,79.0,20739500.0
2008-12-18,76.5,73.02999877929688,72.2300033569336,76.73999786376953,21474100.0
2008-12-19,73.56999969482422,70.8499984741211,70.83999633789062,74.6500015258789,31349800.0
2008-12-22,71.5999984741211,69.38999938964844,68.55999755859375,72.0,16863100.0
2008-12-23,70.0999984741211,69.19999694824219,68.8499984741211,70.79000091552734,14150500.0
2008-12-24,68.79000091552734,69.62000274658203,68.37999725341797,69.98999786376953,3717800.0
2008-12-26,69.91999816894531,70.3499984741211,69.45999908447266,70.58999633789062,6761900.0
2008-12-29,71.25,71.55000305175781,70.41000366210938,71.7300033569336,8994900.0
2008-12-30,71.5,73.37999725341797,71.25,73.48999786376953,10002700.0
2008-12-31,72.9000015258789,73.97000122070312,72.9000015258789,74.62999725341797,9964300.0
2009-01-02,74.2300033569336,76.5199966430664,73.58000183105469,77.30000305175781,13695900.0
2009-01-05,76.16000366210938,76.66000366210938,75.73999786376953,78.37000274658203,16954500.0
2009-01-06,77.55999755859375,77.3499984741211,76.33000183105469,78.44999694824219,15894500.0
2009-01-07,76.41000366210938,73.95999908447266,73.33000183105469,77.06999969482422,12804300.0
2009-01-08,73.61000061035156,74.23999786376953,73.22000122070312,74.83999633789062,11397200.0
2009-01-09,73.87999725341797,72.81999969482422,72.19999694824219,74.0,14182600.0
2009-01-12,72.2300033569336,70.81999969482422,70.44000244140625,72.61000061035156,14195500.0
2009-01-13,70.58000183105469,71.81999969482422,70.58000183105469,72.69999694824219,14378800.0
2009-01-14,70.80999755859375,69.69000244140625,68.83000183105469,71.18000030517578,15142400.0
2009-01-15,69.69999694824219,70.7699966430664,68.25,71.25,19293100.0
2009-01-16,72.08000183105469,71.73999786376953,70.37999725341797,72.94000244140625,15594800.0
2009-01-20,70.93000030517578,68.30999755859375,68.0,72.19999694824219,16084200.0
2009-01-21,68.43000030517578,71.2300033569336,68.41000366210938,71.48999786376953,15889900.0
2009-01-22,69.91999816894531,69.94999694824219,68.27999877929688,70.97000122070312,14320100.0
2009-01-23,68.4000015258789,70.81999969482422,68.18000030517578,71.11000061035156,13422100.0
2009-01-26,71.43000030517578,71.29000091552734,70.12999725341797,72.38999938964844,14023100.0
2009-01-27,71.27999877929688,72.08999633789062,70.81999969482422,72.62999725341797,13632700.0
2009-01-28,72.98999786376953,73.79000091552734,71.95999908447266,74.0199966430664,14649100.0
2009-01-29,72.51000213623047,70.62000274658203,70.61000061035156,72.69000244140625,15780500.0
2009-01-30,72.30000305175781,70.5199966430664,70.18000030517578,72.69999694824219,17880000.0
2009-02-02,69.5199966430664,70.29000091552734,69.12000274658203,70.8499984741211,12445000.0
2009-02-03,70.56999969482422,71.63999938964844,69.94000244140625,71.79000091552734,12509600.0
2009-02-04,72.29000091552734,71.5999984741211,71.01000213623047,72.93000030517578,12058000.0
2009-02-05,71.4800033569336,73.25,70.97000122070312,73.41999816894531,14933800.0
2009-02-06,72.58000183105469,74.9000015258789,72.29000091552734,75.0,13345400.0
2009-02-09,74.41000366210938,74.41999816894531,73.58999633789062,75.55999755859375,14894400.0
2009-02-10,74.36000061035156,71.12000274658203,70.55999755859375,75.23999786376953,20150600.0
2009-02-11,71.47000122070312,71.26000213623047,70.27999877929688,72.0999984741211,15533700.0
2009-02-12,69.94999694824219,69.86000061035156,67.94000244140625,70.05999755859375,17237200.0
2009-02-13,69.70999908447266,69.7300033569336,63.0,70.73999786376953,10852400.0
2009-02-17,67.2300033569336,66.18000030517578,66.11000061035156,67.93000030517578,18834600.0
2009-02-18,66.48999786376953,66.12000274658203,65.5999984741211,67.19999694824219,12564000.0
2009-02-19,65.98999786376953,66.68000030517578,65.98999786376953,67.70999908447266,10164600.0
2009-02-20,65.4800033569336,65.06999969482422,63.72999954223633,66.20999908447266,19885500.0
2009-02-23,65.98999786376953,62.939998626708984,62.56999969482422,66.86000061035156,18809700.0
2009-02-24,63.27000045776367,65.27999877929688,62.58000183105469,65.83000183105469,19231300.0
2009-02-25,65.30000305175781,63.5,63.2599983215332,65.62000274658203,26680400.0
2009-02-26,64.36000061035156,63.16999816894531,62.93000030517578,65.29000091552734,15711000.0
2009-02-27,61.90999984741211,60.709999084472656,60.56999969482422,62.7599983215332,20502100.0
2009-03-02,59.369998931884766,57.619998931884766,57.599998474121094,60.189998626708984,19315900.0
2009-03-03,58.47999954223633,57.72999954223633,57.369998931884766,59.16999816894531,19266800.0
2009-03-04,59.060001373291016,59.279998779296875,58.849998474121094,60.439998626708984,19092400.0
2009-03-05,58.060001373291016,56.459999084472656,56.119998931884766,58.2599983215332,22266000.0
2009-03-06,57.529998779296875,58.27000045776367,56.470001220703125,59.36000061035156,22099300.0
2009-03-09,57.630001068115234,58.279998779296875,57.5099983215332,59.59000015258789,17666400.0
2009-03-10,59.88999938964844,61.779998779296875,59.279998779296875,61.779998779296875,21943900.0
2009-03-11,61.099998474121094,61.220001220703125,60.34000015258789,62.79999923706055,15360800.0
2009-03-12,61.709999084472656,63.400001525878906,61.13999938964844,63.5099983215332,15602800.0
2009-03-13,63.880001068115234,62.90999984741211,62.099998474121094,63.97999954223633,14355400.0
2009-03-16,61.65999984741211,62.939998626708984,61.65999984741211,64.19999694824219,13272000.0
2009-03-17,63.11000061035156,65.30999755859375,62.43000030517578,65.33999633789062,14726900.0
2009-03-18,64.69999694824219,66.58999633789062,63.959999084472656,66.9800033569336,17843100.0
2009-03-19,68.25,67.12999725341797,66.83000183105469,69.19999694824219,17221600.0
2009-03-20,67.54000091552734,64.70999908447266,64.2699966430664,67.9800033569336,23811700.0
2009-03-23,65.91000366210938,69.1500015258789,65.75,69.18000030517578,20321200.0
2009-03-24,68.23999786376953,68.97000122070312,68.20999908447266,69.98999786376953,15391900.0
2009-03-25,69.3499984741211,69.69999694824219,67.83999633789062,70.18000030517578,16723400.0
2009-03-26,70.58999633789062,70.16999816894531,69.16000366210938,70.91999816894531,15904600.0
2009-03-27,69.08000183105469,68.9000015258789,68.5,69.58999633789062,12842400.0
2009-03-30,67.54000091552734,66.80000305175781,65.95999908447266,67.88999938964844,14304800.0
2009-03-31,67.44000244140625,67.23999786376953,66.77999877929688,68.52999877929688,18691400.0
2009-04-01,66.0,68.30000305175781,65.83000183105469,68.69999694824219,14299000.0
2009-04-02,70.0,70.30999755859375,69.51000213623047,71.29000091552734,18069100.0
2009-04-03,69.9000015258789,70.4800033569336,69.41999816894531,70.91999816894531,11574700.0
2009-04-06,69.73999786376953,69.88999938964844,68.66999816894531,70.05000305175781,10430600.0
