Date,cokeopen,cokeclose,cokelow,cokehigh,cokevolume
2014-08-18,74.87000274658203,75.0999984741211,74.05999755859375,75.11000061035156,25700.0
2014-08-19,75.25,75.9000015258789,74.63999938964844,76.02999877929688,26700.0
2014-08-20,75.48999786376953,75.23999786376953,75.05999755859375,76.2699966430664,15100.0
2014-08-21,75.27999877929688,75.16999816894531,74.5,75.27999877929688,15800.0
2014-08-22,75.1500015258789,74.5999984741211,74.54000091552734,75.30999755859375,12800.0
2014-08-25,75.22000122070312,74.0999984741211,74.01000213623047,75.41000366210938,9200.0
2014-08-26,74.02999877929688,73.73999786376953,73.55000305175781,74.69999694824219,12200.0
2014-08-27,73.83000183105469,73.38999938964844,72.72000122070312,73.83000183105469,11000.0
2014-08-28,73.18000030517578,73.25,72.86000061035156,73.88999938964844,13300.0
2014-08-29,73.44000244140625,74.36000061035156,73.26000213623047,74.41000366210938,12100.0
2014-09-02,74.83999633789062,76.51000213623047,74.81999969482422,76.83000183105469,24800.0
2014-09-03,76.51000213623047,75.58999633789062,74.54000091552734,76.8499984741211,38600.0
2014-09-04,75.52999877929688,75.91000366210938,75.51000213623047,76.95999908447266,25900.0
2014-09-05,75.91999816894531,74.61000061035156,74.55999755859375,77.06999969482422,10400.0
2014-09-08,74.75,75.33000183105469,74.01000213623047,75.52999877929688,23900.0
2014-09-09,75.31999969482422,75.01000213623047,74.51000213623047,75.5,19700.0
2014-09-10,75.86000061035156,75.62000274658203,75.25,76.20999908447266,11600.0
2014-09-11,75.08999633789062,76.04000091552734,75.08999633789062,76.45999908447266,7900.0
2014-09-12,76.25,76.44999694824219,75.44000244140625,76.44999694824219,22100.0
2014-09-15,76.47000122070312,76.26000213623047,75.83999633789062,76.47000122070312,12000.0
2014-09-16,76.47000122070312,76.8499984741211,76.19000244140625,77.0,12000.0
2014-09-17,76.54000091552734,76.18000030517578,76.0,76.81999969482422,15500.0
2014-09-18,76.38999938964844,75.38999938964844,75.2300033569336,76.41000366210938,11100.0
2014-09-19,76.25,77.41000366210938,75.4000015258789,77.83000183105469,69800.0
2014-09-22,76.91999816894531,77.12000274658203,76.75,77.7699966430664,14100.0
2014-09-23,77.0,77.0199966430664,75.9000015258789,77.75,20000.0
2014-09-24,77.0199966430664,76.8499984741211,76.4000015258789,77.47000122070312,8400.0
2014-09-25,76.91999816894531,75.51000213623047,74.5,77.44999694824219,23100.0
2014-09-26,75.37999725341797,75.73999786376953,75.0,77.30999755859375,11400.0
2014-09-29,74.9800033569336,74.97000122070312,74.55999755859375,75.4800033569336,13500.0
2014-09-30,75.05000305175781,74.62999725341797,74.41000366210938,75.22000122070312,20500.0
2014-10-01,74.26000213623047,74.12999725341797,73.5,74.70999908447266,16900.0
2014-10-02,73.95999908447266,73.87000274658203,73.04000091552734,74.75,7300.0
2014-10-03,74.52999877929688,76.05999755859375,74.37000274658203,76.66000366210938,16600.0
2014-10-06,76.58999633789062,76.05999755859375,75.62999725341797,76.83999633789062,10000.0
2014-10-07,75.58000183105469,75.75,75.44000244140625,76.47000122070312,20300.0
2014-10-08,75.37000274658203,78.69000244140625,75.06999969482422,78.91000366210938,38700.0
2014-10-09,78.25,77.0199966430664,76.80000305175781,78.69999694824219,13500.0
2014-10-10,76.81999969482422,78.58999633789062,76.2699966430664,79.5199966430664,28300.0
2014-10-13,78.94000244140625,80.55000305175781,78.63999938964844,81.0199966430664,28100.0
2014-10-14,80.66999816894531,82.55000305175781,80.45999908447266,83.41999816894531,53000.0
2014-10-15,82.27999877929688,82.83999633789062,80.2699966430664,83.47000122070312,38500.0
2014-10-16,81.33000183105469,82.02999877929688,81.20999908447266,83.1500015258789,26100.0
2014-10-17,83.37999725341797,81.51000213623047,81.18000030517578,83.37999725341797,19800.0
2014-10-20,80.61000061035156,81.31999969482422,78.72000122070312,81.61000061035156,14500.0
2014-10-21,81.19999694824219,81.27999877929688,79.7699966430664,81.29000091552734,39400.0
2014-10-22,81.0199966430664,81.62999725341797,80.22000122070312,81.69000244140625,20700.0
2014-10-23,81.9000015258789,81.9800033569336,79.56999969482422,82.79000091552734,27900.0
2014-10-24,81.9800033569336,82.61000061035156,81.5199966430664,82.61000061035156,10500.0
2014-10-27,82.68000030517578,83.08000183105469,81.56999969482422,83.47000122070312,12200.0
2014-10-28,83.69000244140625,87.05000305175781,82.69999694824219,87.33000183105469,33900.0
2014-10-29,86.9000015258789,86.95999908447266,85.05999755859375,87.97000122070312,24300.0
2014-10-30,87.2300033569336,89.29000091552734,86.95999908447266,89.29000091552734,16600.0
2014-10-31,89.5,90.44000244140625,89.37000274658203,91.29000091552734,33800.0
2014-11-03,89.77999877929688,91.30999755859375,89.37000274658203,91.33000183105469,25100.0
2014-11-04,90.41999816894531,91.41000366210938,89.83999633789062,92.44000244140625,21000.0
2014-11-05,91.86000061035156,90.6500015258789,89.3499984741211,92.80999755859375,14100.0
2014-11-06,90.37999725341797,90.81999969482422,89.0,91.05000305175781,14300.0
2014-11-07,90.0999984741211,90.0,89.0,92.12000274658203,16300.0
2014-11-10,90.37999725341797,88.95999908447266,87.54000091552734,90.37999725341797,24600.0
2014-11-11,88.61000061035156,90.2699966430664,87.79000091552734,90.43000030517578,10700.0
2014-11-12,89.94999694824219,91.19000244140625,89.5999984741211,91.44000244140625,19100.0
2014-11-13,90.58999633789062,90.08000183105469,89.79000091552734,92.0,13000.0
2014-11-14,90.16000366210938,91.68000030517578,90.01000213623047,91.9800033569336,17800.0
2014-11-17,91.52999877929688,90.62000274658203,90.19999694824219,91.9000015258789,18100.0
2014-11-18,91.29000091552734,91.48999786376953,90.69999694824219,92.38999938964844,12800.0
2014-11-19,91.69999694824219,91.68000030517578,90.4000015258789,93.41999816894531,25200.0
2014-11-20,91.91000366210938,92.45999908447266,90.2300033569336,92.83999633789062,25000.0
2014-11-21,93.2699966430664,92.48999786376953,92.19000244140625,93.9800033569336,13200.0
2014-11-24,91.79000091552734,93.43000030517578,91.7300033569336,93.54000091552734,10100.0
2014-11-25,93.5199966430664,92.38999938964844,92.18000030517578,94.12999725341797,9400.0
2014-11-26,92.87999725341797,93.37000274658203,92.05000305175781,93.72000122070312,6800.0
2014-11-28,93.7300033569336,94.55999755859375,93.7300033569336,95.6500015258789,11600.0
2014-12-01,93.05999755859375,86.3499984741211,86.27999877929688,93.55999755859375,80500.0
2014-12-02,86.04000091552734,88.22000122070312,84.30999755859375,89.48999786376953,407800.0
2014-12-03,88.93000030517578,87.29000091552734,86.70999908447266,89.36000061035156,35700.0
2014-12-04,86.87000274658203,88.16000366210938,85.43000030517578,89.88999938964844,23800.0
2014-12-05,87.93000030517578,89.33999633789062,87.4000015258789,89.91999816894531,22400.0
2014-12-08,88.87999725341797,86.02999877929688,85.31999969482422,89.33999633789062,31600.0
2014-12-09,85.0,86.4800033569336,83.08999633789062,86.69999694824219,21900.0
2014-12-10,86.30999755859375,85.12999725341797,84.80999755859375,87.55999755859375,25600.0
2014-12-11,84.97000122070312,88.41999816894531,84.97000122070312,88.86000061035156,30100.0
2014-12-12,87.44000244140625,84.56999969482422,84.44000244140625,89.7300033569336,17800.0
2014-12-15,84.80000305175781,82.66000366210938,82.31999969482422,84.94999694824219,29500.0
2014-12-16,82.72000122070312,83.80999755859375,82.72000122070312,85.04000091552734,20000.0
2014-12-17,84.5199966430664,87.19999694824219,84.5199966430664,87.19999694824219,16100.0
2014-12-18,88.0,88.72000122070312,86.56999969482422,88.81999969482422,17700.0
2014-12-19,88.38999938964844,86.73999786376953,86.29000091552734,88.72000122070312,30800.0
2014-12-22,87.27999877929688,87.63999938964844,86.25,87.93000030517578,17300.0
2014-12-23,87.47000122070312,87.73999786376953,86.23999786376953,88.56999969482422,20000.0
2014-12-24,87.75,88.19000244140625,86.9000015258789,88.4000015258789,4800.0
2014-12-26,88.75,88.55000305175781,87.75,89.19999694824219,7800.0
