Date,nephopen,nephclose,nephlow,nephhigh,nephvolume
2014-07-09,1.149999976158142,1.100000023841858,1.100000023841858,1.149999976158142,1300
2014-07-10,1.0800000429153442,1.090000033378601,1.0499999523162842,1.090000033378601,4000
2014-07-11,0.9700000286102295,1.0800000429153442,0.9700000286102295,1.0800000429153442,4700
2014-07-14,1.0700000524520874,1.0700000524520874,1.0700000524520874,1.0700000524520874,200
2014-07-15,1.0399999618530273,1.0700000524520874,1.0399999618530273,1.0700000524520874,1900
2014-07-16,1.0700000524520874,1.0700000524520874,1.0499999523162842,1.0700000524520874,1500
2014-07-17,1.0499999523162842,1.0700000524520874,0.9700000286102295,1.0700000524520874,15300
2014-07-18,1.0700000524520874,1.1699999570846558,1.0499999523162842,1.1699999570846558,12900
2014-07-21,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0
2014-07-22,1.1699999570846558,1.1699999570846558,1.1100000143051147,1.1699999570846558,3600
2014-07-23,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,500
2014-07-24,1.0499999523162842,1.1799999475479126,1.0499999523162842,1.1799999475479126,700
2014-07-25,1.1799999475479126,1.0399999618530273,1.0299999713897705,1.1799999475479126,19200
2014-07-28,1.0199999809265137,1.1399999856948853,1.0199999809265137,1.1399999856948853,4000
2014-07-29,1.0399999618530273,1.0399999618530273,1.0399999618530273,1.0399999618530273,1300
2014-07-30,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,100
2014-07-31,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,3700
2014-08-01,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,0
2014-08-04,1.1399999856948853,1.1399999856948853,1.100000023841858,1.1399999856948853,6500
2014-08-05,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,700
2014-08-06,1.090000033378601,1.100000023841858,1.090000033378601,1.100000023841858,900
2014-08-07,1.0700000524520874,1.0800000429153442,1.0700000524520874,1.0800000429153442,9600
2014-08-08,1.0800000429153442,1.1299999952316284,1.0099999904632568,1.1299999952316284,47500
2014-08-11,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,500
2014-08-12,1.0199999809265137,1.0499999523162842,1.0199999809265137,1.1299999952316284,3700
2014-08-13,1.0499999523162842,1.0099999904632568,1.0099999904632568,1.0499999523162842,4200
2014-08-14,1.0299999713897705,1.0499999523162842,1.0099999904632568,1.0499999523162842,2500
2014-08-15,1.059999942779541,1.100000023841858,1.0099999904632568,1.100000023841858,1600
2014-08-18,1.059999942779541,1.0499999523162842,1.0499999523162842,1.059999942779541,10700
2014-08-19,1.0099999904632568,1.0299999713897705,0.9700000286102295,1.1299999952316284,28500
2014-08-20,1.0299999713897705,1.0199999809265137,0.8999999761581421,1.0499999523162842,8700
2014-08-21,0.9700000286102295,0.949999988079071,0.9200000166893005,1.0,18100
2014-08-22,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0
2014-08-25,1.0,1.100000023841858,1.0,1.1299999952316284,13900
2014-08-26,1.0800000429153442,1.0700000524520874,1.0700000524520874,1.0800000429153442,2800
2014-08-27,1.1100000143051147,1.0800000429153442,1.0800000429153442,1.149999976158142,5500
2014-08-28,1.0499999523162842,1.0099999904632568,1.0099999904632568,1.0700000524520874,14400
2014-08-29,1.0099999904632568,1.100000023841858,1.0099999904632568,1.100000023841858,2000
2014-09-02,1.0800000429153442,1.149999976158142,1.0499999523162842,1.149999976158142,18600
2014-09-03,1.1100000143051147,1.1200000047683716,1.100000023841858,1.1200000047683716,15400
2014-09-04,0.9200000166893005,0.9599999785423279,0.8999999761581421,0.9599999785423279,48000
2014-09-05,0.9100000262260437,0.8700000047683716,0.7599999904632568,0.9100000262260437,30600
2014-09-08,0.7799999713897705,0.7699999809265137,0.7699999809265137,0.8199999928474426,7500
2014-09-09,0.8100000023841858,0.8199999928474426,0.8100000023841858,0.8199999928474426,18900
2014-09-10,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,2500
2014-09-11,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,0
2014-09-12,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,1500
2014-09-15,0.7799999713897705,0.7699999809265137,0.7699999809265137,0.7799999713897705,3000
2014-09-16,0.800000011920929,0.7699999809265137,0.7699999809265137,0.800000011920929,1700
2014-09-17,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,0
2014-09-18,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,1200
2014-09-19,0.7699999809265137,0.7799999713897705,0.7699999809265137,0.7799999713897705,800
2014-09-22,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,200
2014-09-23,0.7699999809265137,0.7599999904632568,0.7599999904632568,0.7699999809265137,7800
2014-09-24,0.7599999904632568,0.7799999713897705,0.7599999904632568,0.7799999713897705,2600
2014-09-25,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0
2014-09-26,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0
2014-09-29,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,3500
2014-09-30,0.7699999809265137,0.7799999713897705,0.7699999809265137,0.7799999713897705,7200
2014-10-01,0.7599999904632568,0.7699999809265137,0.7599999904632568,0.7699999809265137,4000
2014-10-02,0.7699999809265137,0.7599999904632568,0.7599999904632568,0.7699999809265137,6800
2014-10-03,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,1000
2014-10-06,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,300
2014-10-07,0.7599999904632568,0.7099999785423279,0.7099999785423279,0.7599999904632568,2600
2014-10-08,0.6600000262260437,0.8100000023841858,0.6600000262260437,0.8100000023841858,25500
2014-10-09,0.7099999785423279,0.8199999928474426,0.7099999785423279,0.8199999928474426,1900
2014-10-10,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,1800
2014-10-13,0.6700000166893005,0.6700000166893005,0.6700000166893005,0.6700000166893005,1000
2014-10-14,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,300
2014-10-15,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,100
2014-10-16,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,0
2014-10-17,0.8100000023841858,0.7200000286102295,0.7099999785423279,0.8100000023841858,10800
2014-10-20,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,100
2014-10-21,0.7099999785423279,0.8199999928474426,0.6600000262260437,0.8199999928474426,2400
2014-10-22,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,0
2014-10-23,0.8299999833106995,0.800000011920929,0.800000011920929,0.8299999833106995,4100
2014-10-24,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,4500
2014-10-27,0.8299999833106995,0.8100000023841858,0.7200000286102295,0.8799999952316284,9200
2014-10-28,0.7400000095367432,0.8500000238418579,0.7400000095367432,0.8500000238418579,4700
2014-10-29,0.8799999952316284,0.8600000143051147,0.7099999785423279,0.8799999952316284,8000
