Date,amgopen,amgclose,amglow,amghigh,amgvolume
2008-01-02,117.87999725341797,112.31999969482422,111.95999908447266,118.36000061035156,643900.0
2008-01-03,112.6500015258789,110.5,110.26000213623047,114.83000183105469,530700.0
2008-01-04,109.66999816894531,106.43000030517578,106.0,110.16000366210938,671600.0
2008-01-07,107.80000305175781,105.80999755859375,103.88999938964844,108.54000091552734,760300.0
2008-01-08,106.2699966430664,101.37000274658203,101.25,106.62000274658203,1358500.0
2008-01-09,99.2699966430664,103.77999877929688,99.2699966430664,104.0999984741211,947400.0
2008-01-10,102.98999786376953,107.0,102.48999786376953,108.81999969482422,647100.0
2008-01-11,105.80000305175781,101.76000213623047,99.62999725341797,105.80000305175781,1130400.0
2008-01-14,102.22000122070312,102.02999877929688,101.01000213623047,102.66999816894531,536100.0
2008-01-15,101.05000305175781,96.91999816894531,93.6500015258789,101.05000305175781,1347600.0
2008-01-16,97.06999969482422,92.80000305175781,91.11000061035156,97.79000091552734,1964100.0
2008-01-17,92.8499984741211,87.4800033569336,86.0199966430664,93.41000366210938,1798900.0
2008-01-18,87.87999725341797,90.61000061035156,86.88999938964844,92.29000091552734,1655100.0
2008-01-22,89.37000274658203,94.0,87.0,94.0,1305300.0
2008-01-23,91.75,96.08999633789062,90.29000091552734,97.80000305175781,1556000.0
2008-01-24,96.56999969482422,105.73999786376953,96.55999755859375,105.73999786376953,1344700.0
2008-01-25,104.0,95.77999877929688,94.97000122070312,104.97000122070312,1195300.0
2008-01-28,96.75,98.1500015258789,94.30999755859375,98.16999816894531,548500.0
2008-01-29,98.37000274658203,100.16000366210938,96.13999938964844,100.41999816894531,693800.0
2008-01-30,97.72000122070312,97.48999786376953,95.2300033569336,99.30000305175781,1510400.0
2008-01-31,94.20999908447266,98.38999938964844,93.31999969482422,98.9800033569336,1124700.0
2008-02-01,98.9000015258789,103.44999694824219,98.06999969482422,103.44999694824219,698000.0
2008-02-04,103.5,102.9000015258789,101.12000274658203,104.5,628800.0
2008-02-05,100.23999786376953,98.41000366210938,98.41000366210938,101.94999694824219,717800.0
2008-02-06,98.41999816894531,96.5999984741211,96.08999633789062,98.81999969482422,995500.0
2008-02-07,96.3499984741211,99.80999755859375,94.5999984741211,100.04000091552734,895300.0
2008-02-08,99.5199966430664,98.76000213623047,97.13999938964844,99.54000091552734,475900.0
2008-02-11,98.52999877929688,99.13999938964844,96.0,99.25,464400.0
2008-02-12,99.37999725341797,101.77999877929688,99.08999633789062,103.04000091552734,778400.0
2008-02-13,102.25,103.76000213623047,99.6500015258789,104.31999969482422,645600.0
2008-02-14,103.7300033569336,100.87999725341797,100.69000244140625,104.05000305175781,307600.0
2008-02-15,100.30000305175781,99.81999969482422,97.01000213623047,100.61000061035156,482300.0
2008-02-19,100.52999877929688,98.22000122070312,97.25,102.19000244140625,277000.0
2008-02-20,96.26000213623047,99.91999816894531,95.91000366210938,100.05000305175781,586300.0
2008-02-21,100.7300033569336,98.51000213623047,97.47000122070312,101.27999877929688,364800.0
2008-02-22,97.81999969482422,92.80000305175781,90.38999938964844,98.05000305175781,1879800.0
2008-02-25,92.81999969482422,97.20999908447266,91.5199966430664,97.5,704900.0
2008-02-26,97.04000091552734,98.87999725341797,96.5,99.52999877929688,1258800.0
2008-02-27,98.6500015258789,100.30999755859375,98.08000183105469,101.69999694824219,678500.0
2008-02-28,99.3499984741211,99.3499984741211,97.63999938964844,100.30000305175781,752600.0
2008-02-29,98.20999908447266,96.3499984741211,93.55000305175781,98.20999908447266,873400.0
2008-03-03,95.66000366210938,93.75,93.08999633789062,95.91999816894531,595000.0
2008-03-04,92.72000122070312,92.48999786376953,89.70999908447266,93.41000366210938,858200.0
2008-03-05,92.51000213623047,93.20999908447266,92.05999755859375,94.44999694824219,603900.0
2008-03-06,92.61000061035156,89.75,88.86000061035156,92.72000122070312,713400.0
2008-03-07,88.91999816894531,89.7300033569336,88.91999816894531,92.83999633789062,824900.0
2008-03-10,89.55000305175781,84.80999755859375,84.5,90.5,797500.0
2008-03-11,88.22000122070312,89.19999694824219,86.58000183105469,89.70999908447266,1055100.0
2008-03-12,89.27999877929688,88.05999755859375,88.02999877929688,91.22000122070312,775300.0
2008-03-13,86.0,88.6500015258789,85.33000183105469,89.86000061035156,853700.0
2008-03-14,89.66999816894531,86.0,84.80999755859375,89.72000122070312,1002700.0
2008-03-17,81.44000244140625,80.97000122070312,77.58999633789062,83.23999786376953,1131000.0
2008-03-18,82.5,87.52999877929688,82.25,87.73999786376953,598500.0
2008-03-19,87.5,86.3499984741211,85.4800033569336,89.18000030517578,623900.0
2008-03-20,85.76000213623047,89.36000061035156,85.76000213623047,89.55999755859375,759700.0
2008-03-24,91.93000030517578,94.2699966430664,90.0999984741211,95.69000244140625,712900.0
2008-03-25,93.8499984741211,96.7300033569336,93.8499984741211,98.36000061035156,1010800.0
2008-03-26,96.12000274658203,92.80000305175781,90.83999633789062,96.66000366210938,752200.0
2008-03-27,93.75,88.55000305175781,88.51000213623047,93.80000305175781,883300.0
2008-03-28,88.55000305175781,87.44000244140625,86.97000122070312,89.9000015258789,703200.0
2008-03-31,87.80999755859375,90.73999786376953,87.80999755859375,91.29000091552734,878200.0
2008-04-01,91.37000274658203,95.79000091552734,91.33999633789062,97.25,953700.0
2008-04-02,96.0,96.45999908447266,92.94999694824219,98.5999984741211,609900.0
2008-04-03,95.0199966430664,96.97000122070312,94.19999694824219,98.06999969482422,487100.0
2008-04-04,97.4000015258789,95.55000305175781,95.44000244140625,98.47000122070312,456700.0
2008-04-07,96.83999633789062,98.4000015258789,96.6500015258789,100.22000122070312,761400.0
2008-04-08,98.0199966430664,97.30999755859375,96.41999816894531,99.16999816894531,545000.0
2008-04-09,97.91999816894531,92.8499984741211,92.44000244140625,97.91999816894531,478300.0
2008-04-10,93.08000183105469,95.16999816894531,91.55999755859375,95.97000122070312,599600.0
2008-04-11,94.73999786376953,90.91000366210938,90.69999694824219,94.73999786376953,568200.0
2008-04-14,91.0999984741211,89.83999633789062,89.70999908447266,91.26000213623047,573000.0
2008-04-15,90.61000061035156,90.13999938964844,88.55000305175781,91.62000274658203,737100.0
2008-04-16,94.9800033569336,96.4000015258789,93.80999755859375,96.9800033569336,1345300.0
2008-04-17,95.63999938964844,96.18000030517578,94.0199966430664,96.51000213623047,946800.0
2008-04-18,97.75,98.7699966430664,97.0199966430664,100.41999816894531,1210900.0
2008-04-21,98.76000213623047,98.5999984741211,97.05999755859375,99.56999969482422,4814100.0
2008-04-22,98.4000015258789,94.69999694824219,94.44999694824219,98.4000015258789,1055800.0
2008-04-23,93.55000305175781,92.5999984741211,90.4800033569336,95.98999786376953,2110800.0
2008-04-24,93.0,97.37000274658203,92.33000183105469,98.22000122070312,1057200.0
2008-04-25,96.47000122070312,97.05999755859375,95.12000274658203,97.47000122070312,1066500.0
2008-04-28,98.37999725341797,98.44999694824219,96.25,99.44999694824219,1031500.0
2008-04-29,98.5,99.2300033569336,97.52999877929688,99.86000061035156,392000.0
2008-04-30,99.81999969482422,99.33999633789062,98.31999969482422,100.68000030517578,502000.0
2008-05-01,98.38999938964844,103.75,97.56999969482422,104.29000091552734,724900.0
2008-05-02,105.08999633789062,106.72000122070312,104.94000244140625,108.36000061035156,985200.0
2008-05-05,103.7699966430664,105.69999694824219,103.7699966430664,107.58000183105469,697500.0
2008-05-06,104.9000015258789,105.01000213623047,103.16999816894531,105.88999938964844,521400.0
2008-05-07,105.41999816894531,101.54000091552734,101.3499984741211,105.58000183105469,462800.0
2008-05-08,102.0999984741211,103.1500015258789,100.41999816894531,103.38999938964844,487900.0
2008-05-09,101.80000305175781,102.37000274658203,100.5,103.95999908447266,315700.0
2008-05-12,102.7699966430664,103.73999786376953,102.12999725341797,104.13999938964844,363000.0
2008-05-13,104.5199966430664,102.81999969482422,101.87999725341797,105.11000061035156,514900.0
2008-05-14,103.0999984741211,102.2300033569336,101.80999755859375,103.80999755859375,596900.0
2008-05-15,102.0,103.70999908447266,102.0,103.80000305175781,364600.0
2008-05-16,102.62000274658203,103.5199966430664,102.62000274658203,105.31999969482422,551200.0
2008-05-19,103.5,103.19999694824219,102.5,104.58000183105469,549700.0
2008-05-20,102.18000030517578,99.75,99.22000122070312,102.18000030517578,540600.0
2008-05-21,99.41999816894531,96.19000244140625,96.18000030517578,100.08000183105469,619200.0
2008-05-22,95.88999938964844,97.87000274658203,95.69999694824219,98.29000091552734,382500.0
2008-05-23,97.41999816894531,96.86000061035156,95.91000366210938,97.55999755859375,413900.0
2008-05-27,96.69999694824219,97.86000061035156,95.54000091552734,97.9800033569336,336000.0
2008-05-28,98.5999984741211,97.9000015258789,96.0999984741211,98.94000244140625,432800.0
2008-05-29,98.22000122070312,100.2300033569336,97.76000213623047,101.80999755859375,447400.0
2008-05-30,100.44000244140625,102.5,100.19999694824219,102.66999816894531,742400.0
2008-06-02,102.01000213623047,100.30000305175781,99.16000366210938,102.30000305175781,389100.0
2008-06-03,101.01000213623047,100.45999908447266,98.43000030517578,101.69000244140625,655600.0
2008-06-04,99.94000244140625,99.62000274658203,98.9800033569336,101.83999633789062,289500.0
2008-06-05,100.0,103.5,99.98999786376953,103.76000213623047,478900.0
2008-06-06,102.30000305175781,98.54000091552734,98.54000091552734,102.30000305175781,554700.0
2008-06-09,98.69999694824219,97.86000061035156,95.95999908447266,99.51000213623047,560500.0
2008-06-10,97.55999755859375,99.55999755859375,97.05000305175781,100.0,584500.0
2008-06-11,99.55999755859375,95.91000366210938,95.44999694824219,99.9800033569336,588600.0
2008-06-12,96.05000305175781,95.95999908447266,94.5999984741211,97.88999938964844,998100.0
2008-06-13,96.44000244140625,100.61000061035156,95.80999755859375,100.87999725341797,794700.0
2008-06-16,100.9000015258789,102.88999938964844,100.69999694824219,104.26000213623047,746300.0
2008-06-17,103.91999816894531,100.8499984741211,100.56999969482422,104.05999755859375,432900.0
2008-06-18,100.1500015258789,100.25,98.66999816894531,101.16000366210938,485200.0
2008-06-19,100.5199966430664,101.5999984741211,98.95999908447266,101.5999984741211,504400.0
2008-06-20,100.79000091552734,100.26000213623047,98.41000366210938,100.79000091552734,1303100.0
2008-06-23,100.95999908447266,98.19000244140625,97.30000305175781,100.95999908447266,873800.0
2008-06-24,95.66999816894531,95.83000183105469,92.66000366210938,97.75,1411300.0
2008-06-25,95.69999694824219,96.36000061035156,95.61000061035156,99.2300033569336,856900.0
2008-06-26,93.69999694824219,90.44999694824219,90.44999694824219,93.91000366210938,952800.0
2008-06-27,90.52999877929688,91.33999633789062,89.12999725341797,91.63999938964844,861300.0
2008-06-30,89.5999984741211,90.05999755859375,88.41999816894531,92.55999755859375,717100.0
2008-07-01,88.52999877929688,89.62000274658203,86.18000030517578,91.05999755859375,895700.0
2008-07-02,89.9800033569336,85.33000183105469,85.33000183105469,89.9800033569336,715800.0
2008-07-03,86.22000122070312,85.16999816894531,83.3499984741211,86.30000305175781,656900.0
2008-07-07,85.5199966430664,82.70999908447266,80.20999908447266,85.58999633789062,945500.0
2008-07-08,82.51000213623047,87.7699966430664,81.51000213623047,87.7699966430664,1305800.0
2008-07-09,87.41000366210938,82.95999908447266,82.77999877929688,87.76000213623047,904400.0
2008-07-10,82.73999786376953,82.16999816894531,80.83000183105469,84.41000366210938,673100.0
2008-07-11,80.91999816894531,78.91999816894531,77.33999633789062,81.6500015258789,1508500.0
2008-07-14,80.77999877929688,76.23999786376953,76.23999786376953,84.4000015258789,1102800.0
2008-07-15,75.33999633789062,74.75,72.58999633789062,77.7699966430664,1278200.0
2008-07-16,75.04000091552734,81.1500015258789,73.5999984741211,81.1500015258789,976700.0
2008-07-17,79.22000122070312,83.0,79.22000122070312,85.8499984741211,1538800.0
2008-07-18,83.66000366210938,81.7699966430664,80.19000244140625,83.66000366210938,821100.0
2008-07-21,81.52999877929688,80.41999816894531,78.77999877929688,82.69999694824219,751300.0
2008-07-22,77.9000015258789,86.12999725341797,77.51000213623047,86.12999725341797,897400.0
2008-07-23,89.69999694824219,90.5,86.5,93.9800033569336,2269000.0
2008-07-24,89.37999725341797,85.41000366210938,85.41000366210938,91.47000122070312,843600.0
2008-07-25,86.33000183105469,87.7699966430664,85.44000244140625,89.62999725341797,819600.0
2008-07-28,87.58999633789062,83.36000061035156,83.05000305175781,88.79000091552734,652800.0
2008-07-29,83.8499984741211,89.75,83.8499984741211,89.75,767400.0
2008-07-30,86.51000213623047,87.69999694824219,82.05999755859375,87.73999786376953,3739500.0
2008-07-31,86.08999633789062,86.4000015258789,84.93000030517578,87.91999816894531,1116300.0
2008-08-01,87.0,86.55999755859375,84.08999633789062,87.12000274658203,601600.0
2008-08-04,86.88999938964844,87.41000366210938,85.41999816894531,88.25,1080800.0
2008-08-05,88.37000274658203,91.29000091552734,87.72000122070312,91.29000091552734,854900.0
2008-08-06,91.3499984741211,91.51000213623047,89.44000244140625,92.0,598500.0
2008-08-07,90.0,87.44999694824219,87.33999633789062,90.43000030517578,737400.0
2008-08-08,86.51000213623047,92.2699966430664,86.51000213623047,92.55999755859375,663400.0
2008-08-11,91.54000091552734,95.5,90.8499984741211,96.98999786376953,750000.0
2008-08-12,94.68000030517578,90.97000122070312,90.38999938964844,94.81999969482422,568300.0
2008-08-13,90.81999969482422,89.0199966430664,87.87999725341797,91.0999984741211,871700.0
2008-08-14,88.83000183105469,93.62000274658203,88.72000122070312,93.72000122070312,842400.0
2008-08-15,93.75,94.25,92.86000061035156,95.47000122070312,776400.0
2008-08-18,94.2300033569336,90.25,89.87999725341797,95.38999938964844,803600.0
2008-08-19,89.08999633789062,88.55999755859375,88.20999908447266,90.22000122070312,596200.0
2008-08-20,88.91000366210938,90.66000366210938,88.04000091552734,90.79000091552734,703900.0
2008-08-21,89.01000213623047,89.97000122070312,89.01000213623047,91.18000030517578,480200.0
2008-08-22,91.19999694824219,92.6500015258789,90.18000030517578,92.69000244140625,579000.0
2008-08-25,91.56999969482422,89.44000244140625,89.44000244140625,91.91999816894531,597800.0
2008-08-26,89.66999816894531,90.8499984741211,88.81999969482422,90.8499984741211,480900.0
2008-08-27,90.95999908447266,92.55999755859375,89.48999786376953,92.55999755859375,511900.0
2008-08-28,93.5,95.7300033569336,92.66999816894531,95.7300033569336,890900.0
2008-08-29,94.98999786376953,95.22000122070312,94.2699966430664,95.6500015258789,606100.0
2008-09-02,96.19999694824219,94.81999969482422,93.91999816894531,98.08999633789062,609200.0
2008-09-03,94.44999694824219,96.54000091552734,93.6500015258789,96.55000305175781,480900.0
2008-09-04,95.43000030517578,92.04000091552734,91.91999816894531,96.52999877929688,1008100.0
2008-09-05,91.30000305175781,93.29000091552734,88.9800033569336,93.70999908447266,1018000.0
2008-09-08,97.5,97.1500015258789,93.29000091552734,100.54000091552734,1268900.0
2008-09-09,96.7699966430664,90.94000244140625,90.44999694824219,97.56999969482422,1643000.0
2008-09-10,91.66000366210938,92.9800033569336,89.68000030517578,95.2699966430664,885600.0
2008-09-11,90.91999816894531,93.19000244140625,89.75,94.02999877929688,1005200.0
2008-09-12,91.20999908447266,93.61000061035156,91.20999908447266,94.98999786376953,737500.0
2008-09-15,88.86000061035156,86.81999969482422,86.5,92.0199966430664,1742200.0
2008-09-16,84.4000015258789,90.83999633789062,84.08000183105469,91.66000366210938,1937300.0
2008-09-17,88.04000091552734,80.11000061035156,78.80000305175781,89.75,2146200.0
2008-09-18,83.0,96.0,74.12999725341797,96.0,2622700.0
2008-09-19,108.4800033569336,97.0,89.27999877929688,114.91000366210938,1848600.0
2008-09-22,95.5,86.0,84.54000091552734,96.70999908447266,562600.0
2008-09-23,85.66999816894531,89.0,85.3499984741211,90.98999786376953,296500.0
2008-09-24,90.6500015258789,88.06999969482422,87.06999969482422,91.3499984741211,589600.0
2008-09-25,87.83000183105469,85.75,85.75,93.30999755859375,406500.0
2008-09-26,85.75,86.0,82.51000213623047,87.69000244140625,409000.0
2008-09-29,85.0,74.0,72.51000213623047,85.2699966430664,611900.0
2008-09-30,81.0,82.8499984741211,76.75,83.08000183105469,726100.0
2008-10-01,82.5,81.51000213623047,76.45999908447266,85.0,738000.0
2008-10-02,81.30000305175781,77.30000305175781,76.88999938964844,81.48999786376953,263600.0
2008-10-03,79.16000366210938,74.86000061035156,72.8499984741211,82.23999786376953,418800.0
2008-10-06,75.8499984741211,77.31999969482422,70.88999938964844,79.0,335500.0
2008-10-07,77.95999908447266,73.0,73.0,78.3499984741211,352700.0
2008-10-08,72.0,70.68000030517578,66.37999725341797,76.0,647900.0
2008-10-09,70.73999786376953,58.459999084472656,58.459999084472656,76.29000091552734,1415000.0
2008-10-10,56.33000183105469,64.95999908447266,52.20000076293945,64.97000122070312,1514300.0
2008-10-13,68.0,67.54000091552734,62.91999816894531,68.0,259000.0
2008-10-14,67.95999908447266,64.58000183105469,62.400001525878906,70.0,1530300.0
2008-10-15,63.06999969482422,57.41999816894531,57.41999816894531,63.59000015258789,963700.0
2008-10-16,58.22999954223633,52.650001525878906,50.88999938964844,58.529998779296875,1870500.0
2008-10-17,51.060001373291016,54.04999923706055,51.060001373291016,55.400001525878906,1105400.0
2008-10-20,54.84000015258789,53.0,52.04999923706055,55.06999969482422,971600.0
2008-10-21,51.7400016784668,50.06999969482422,49.75,53.099998474121094,869600.0
2008-10-22,48.75,44.099998474121094,43.04999923706055,49.59000015258789,1537600.0
2008-10-23,43.599998474121094,39.2599983215332,36.97999954223633,44.099998474121094,1931800.0
2008-10-24,34.16999816894531,37.81999969482422,33.2599983215332,38.439998626708984,1446900.0
2008-10-27,37.36000061035156,35.939998626708984,35.939998626708984,39.0,1070500.0
2008-10-28,36.2599983215332,38.65999984741211,33.689998626708984,38.66999816894531,1333300.0
2008-10-29,38.099998474121094,40.40999984741211,37.880001068115234,41.65999984741211,1645300.0
2008-10-30,40.31999969482422,43.70000076293945,40.31999969482422,43.81999969482422,1385400.0
2008-10-31,42.9900016784668,46.380001068115234,42.0,46.7400016784668,1005400.0
2008-11-03,45.72999954223633,48.380001068115234,45.72999954223633,49.40999984741211,898100.0
2008-11-04,49.36000061035156,50.119998931884766,48.02000045776367,50.560001373291016,1006700.0
2008-11-05,49.060001373291016,44.41999816894531,44.15999984741211,49.650001525878906,833500.0
2008-11-06,43.939998626708984,41.83000183105469,41.45000076293945,44.72999954223633,727400.0
2008-11-07,42.09000015258789,41.380001068115234,39.75,42.689998626708984,740900.0
2008-11-10,42.22999954223633,39.209999084472656,38.72999954223633,42.52000045776367,707300.0
2008-11-11,38.380001068115234,36.630001068115234,34.720001220703125,38.70000076293945,1621600.0
2008-11-12,34.45000076293945,34.15999984741211,34.040000915527344,36.77000045776367,1660900.0
2008-11-13,34.0,31.520000457763672,27.0,34.0,3009200.0
2008-11-14,30.68000030517578,29.93000030517578,29.809999465942383,33.58000183105469,1405900.0
2008-11-17,29.5,28.010000228881836,27.899999618530273,30.239999771118164,1305400.0
2008-11-18,27.75,27.510000228881836,26.469999313354492,28.6200008392334,1093600.0
2008-11-19,27.0,23.639999389648438,23.489999771118164,27.350000381469727,1588800.0
2008-11-20,22.889999389648438,19.3700008392334,19.25,22.889999389648438,2132700.0
2008-11-21,19.100000381469727,18.989999771118164,17.93000030517578,20.459999084472656,2509300.0
2008-11-24,20.110000610351562,22.3700008392334,18.829999923706055,23.0,1974200.0
2008-11-25,22.959999084472656,23.34000015258789,21.940000534057617,24.200000762939453,2268200.0
2008-11-26,23.0,27.979999542236328,22.3799991607666,28.1200008392334,1635700.0
2008-11-28,28.0,28.0,26.790000915527344,28.270000457763672,848300.0
2008-12-01,26.6299991607666,23.040000915527344,23.030000686645508,26.850000381469727,1229800.0
2008-12-02,23.600000381469727,25.959999084472656,22.5,26.270000457763672,1567800.0
2008-12-03,24.559999465942383,27.75,23.020000457763672,27.940000534057617,1394200.0
2008-12-04,26.889999389648438,27.889999389648438,26.049999237060547,29.729999542236328,1349400.0
2008-12-05,27.450000762939453,30.329999923706055,25.799999237060547,30.729999542236328,1338200.0
2008-12-08,31.56999969482422,34.11000061035156,31.229999542236328,34.779998779296875,1288300.0
2008-12-09,33.150001525878906,33.40999984741211,32.650001525878906,35.810001373291016,973000.0
2008-12-10,33.66999816894531,36.70000076293945,32.86000061035156,36.869998931884766,1419100.0
