Date,fdxopen,fdxclose,fdxlow,fdxhigh,fdxvolume
2008-04-03,96.0999984741211,97.66999816894531,95.80000305175781,98.1500015258789,2189400.0
2008-04-04,97.37999725341797,96.87000274658203,96.19000244140625,98.05000305175781,2074100.0
2008-04-07,97.37999725341797,96.4800033569336,95.6500015258789,97.7699966430664,1793800.0
2008-04-08,95.7699966430664,96.05000305175781,94.58999633789062,96.25,2446400.0
2008-04-09,94.19999694824219,93.11000061035156,92.86000061035156,95.13999938964844,4008000.0
2008-04-10,93.0,94.33999633789062,92.5,94.87999725341797,2068800.0
2008-04-11,93.02999877929688,92.9000015258789,92.61000061035156,94.91000366210938,2593500.0
2008-04-14,92.55000305175781,92.81999969482422,92.1500015258789,93.44999694824219,1183400.0
2008-04-15,93.2300033569336,93.66999816894531,92.19999694824219,94.0,1352300.0
2008-04-16,94.83999633789062,97.02999877929688,94.19999694824219,97.20999908447266,1923200.0
2008-04-17,96.55999755859375,94.95999908447266,94.04000091552734,96.80999755859375,1567500.0
2008-04-18,96.69999694824219,96.70999908447266,95.91999816894531,97.30000305175781,2416100.0
2008-04-21,96.51000213623047,95.44999694824219,95.0,96.51000213623047,2094600.0
2008-04-22,95.08999633789062,93.56999969482422,92.93000030517578,95.41000366210938,2214200.0
2008-04-23,93.75,93.11000061035156,92.75,94.86000061035156,2082300.0
2008-04-24,93.5,94.75,92.8499984741211,95.25,1679000.0
2008-04-25,95.01000213623047,94.45999908447266,93.20999908447266,95.11000061035156,1805500.0
2008-04-28,94.75,95.55999755859375,93.41000366210938,96.2699966430664,2037700.0
2008-04-29,95.9800033569336,97.36000061035156,95.02999877929688,97.98999786376953,2319100.0
2008-04-30,97.30999755859375,95.87000274658203,95.87000274658203,97.9800033569336,2325600.0
2008-05-01,95.58999633789062,98.6500015258789,94.94000244140625,98.94000244140625,2596700.0
2008-05-02,99.0999984741211,96.86000061035156,96.11000061035156,99.45999908447266,2682800.0
2008-05-05,95.97000122070312,95.45999908447266,95.44000244140625,96.80999755859375,1754500.0
2008-05-06,94.31999969482422,97.66999816894531,94.16999816894531,97.87000274658203,1965200.0
2008-05-07,97.51000213623047,93.75,93.7300033569336,97.62999725341797,2521600.0
2008-05-08,94.79000091552734,93.20999908447266,92.94999694824219,95.2300033569336,2324300.0
2008-05-09,92.70999908447266,90.37000274658203,90.20999908447266,92.72000122070312,3536400.0
2008-05-12,87.9000015258789,90.5,87.58999633789062,91.0999984741211,4838800.0
2008-05-13,90.55999755859375,89.61000061035156,89.13999938964844,91.30000305175781,2891200.0
2008-05-14,89.83999633789062,91.06999969482422,89.61000061035156,91.77999877929688,2306500.0
2008-05-15,90.94000244140625,90.86000061035156,89.55000305175781,91.44000244140625,2394100.0
2008-05-16,90.44000244140625,90.94999694824219,89.58999633789062,91.44999694824219,2673400.0
2008-05-19,91.0,91.06999969482422,90.56999969482422,92.58999633789062,1910400.0
2008-05-20,90.62999725341797,89.81999969482422,89.48999786376953,91.0,2588700.0
2008-05-21,89.80999755859375,88.30999755859375,88.04000091552734,90.33000183105469,4734800.0
2008-05-22,87.9000015258789,88.83000183105469,87.8499984741211,89.69999694824219,1945600.0
2008-05-23,88.58000183105469,86.83000183105469,86.58000183105469,88.62000274658203,2815400.0
2008-05-27,86.95999908447266,89.66999816894531,86.95999908447266,90.1500015258789,3286900.0
2008-05-28,90.7699966430664,90.81999969482422,89.80000305175781,91.70999908447266,3288600.0
2008-05-29,90.62999725341797,92.16999816894531,90.51000213623047,92.94000244140625,2210200.0
2008-05-30,92.06999969482422,91.70999908447266,91.5,92.68000030517578,1859800.0
2008-06-02,91.16999816894531,90.6500015258789,89.91999816894531,91.69999694824219,1798100.0
2008-06-03,90.9800033569336,89.94000244140625,89.25,91.5,2090800.0
2008-06-04,89.51000213623047,91.55000305175781,89.43000030517578,92.30999755859375,1700600.0
2008-06-05,91.86000061035156,93.69000244140625,91.26000213623047,93.69000244140625,2391400.0
2008-06-06,92.27999877929688,88.86000061035156,88.7300033569336,92.44000244140625,2985000.0
2008-06-09,89.30999755859375,89.12999725341797,88.33000183105469,90.19999694824219,2180600.0
2008-06-10,88.6500015258789,90.27999877929688,87.76000213623047,90.72000122070312,3110200.0
2008-06-11,88.66999816894531,86.56999969482422,86.55000305175781,89.29000091552734,4736000.0
2008-06-12,87.16999816894531,87.44000244140625,86.0999984741211,89.43000030517578,4859600.0
2008-06-13,87.83999633789062,85.9800033569336,84.7699966430664,87.83999633789062,5189200.0
2008-06-16,85.05000305175781,86.02999877929688,84.70999908447266,86.3499984741211,3882600.0
2008-06-17,86.94999694824219,84.33000183105469,84.18000030517578,87.0,4795700.0
2008-06-18,80.75,82.5999984741211,80.37999725341797,83.76000213623047,11801000.0
2008-06-19,82.16000366210938,81.7300033569336,80.33000183105469,82.87000274658203,6201100.0
2008-06-20,81.01000213623047,80.54000091552734,80.11000061035156,81.5,4594100.0
2008-06-23,80.88999938964844,80.12999725341797,79.88999938964844,81.37999725341797,3566400.0
2008-06-24,79.63999938964844,79.9800033569336,78.44999694824219,81.47000122070312,4914000.0
2008-06-25,79.5,79.7699966430664,79.5,81.33000183105469,3833600.0
2008-06-26,79.26000213623047,78.08999633789062,77.93000030517578,79.55000305175781,3332200.0
2008-06-27,78.0199966430664,77.25,76.51000213623047,78.88999938964844,4898800.0
2008-06-30,77.04000091552734,78.79000091552734,76.30999755859375,79.54000091552734,4433200.0
2008-07-01,78.04000091552734,76.37000274658203,74.75,78.04000091552734,4692500.0
2008-07-02,76.80000305175781,74.69999694824219,74.69000244140625,77.3499984741211,2866500.0
2008-07-03,74.66999816894531,74.97000122070312,74.0,76.08000183105469,1964600.0
2008-07-07,75.5,75.0,74.26000213623047,77.19999694824219,3299900.0
2008-07-08,75.33000183105469,77.48999786376953,75.27999877929688,77.5199966430664,3276300.0
2008-07-09,77.7300033569336,75.62999725341797,75.5,77.7300033569336,3151300.0
2008-07-10,75.48999786376953,75.22000122070312,74.30999755859375,76.33000183105469,2450000.0
2008-07-11,74.16999816894531,73.94000244140625,72.81999969482422,75.1500015258789,2842000.0
2008-07-14,74.27999877929688,73.12000274658203,72.55000305175781,74.86000061035156,2446100.0
2008-07-15,72.38999938964844,73.01000213623047,71.33000183105469,74.48999786376953,3101000.0
2008-07-16,72.98999786376953,76.95999908447266,72.45999908447266,77.19999694824219,4519900.0
2008-07-17,77.20999908447266,79.05000305175781,75.29000091552734,79.38999938964844,5452900.0
2008-07-18,78.97000122070312,79.5199966430664,78.19000244140625,80.0999984741211,3354700.0
2008-07-21,79.8499984741211,77.80999755859375,77.44000244140625,79.8499984741211,2544600.0
2008-07-22,77.0999984741211,80.4800033569336,77.0999984741211,80.55000305175781,3089800.0
2008-07-23,81.0,83.04000091552734,80.86000061035156,83.47000122070312,3802800.0
2008-07-24,83.19000244140625,79.79000091552734,79.41999816894531,83.19999694824219,3226700.0
2008-07-25,80.01000213623047,79.48999786376953,78.8499984741211,80.93000030517578,1869800.0
2008-07-28,78.80000305175781,78.04000091552734,77.95999908447266,80.01000213623047,1651000.0
2008-07-29,77.97000122070312,82.12000274658203,77.93000030517578,82.12000274658203,2486700.0
2008-07-30,80.75,79.66000366210938,78.62000274658203,81.54000091552734,4019500.0
2008-07-31,78.69000244140625,78.83999633789062,78.66000366210938,80.33000183105469,2275100.0
2008-08-01,79.0,77.33999633789062,76.11000061035156,79.0,2599300.0
2008-08-04,77.43000030517578,78.66999816894531,77.05000305175781,79.55000305175781,2421500.0
2008-08-05,79.20999908447266,83.98999786376953,79.20999908447266,84.30999755859375,4441500.0
2008-08-06,82.62999725341797,82.95999908447266,81.25,83.38999938964844,2436300.0
2008-08-07,82.22000122070312,83.22000122070312,81.4000015258789,85.0,2498700.0
2008-08-08,84.70999908447266,88.16000366210938,84.70999908447266,88.56999969482422,4126300.0
2008-08-11,87.45999908447266,87.97000122070312,86.54000091552734,90.16000366210938,3534100.0
2008-08-12,87.58999633789062,87.62999725341797,86.3499984741211,88.44000244140625,2420200.0
2008-08-13,87.51000213623047,84.81999969482422,82.8499984741211,87.51000213623047,3379800.0
2008-08-14,84.62999725341797,86.95999908447266,84.44000244140625,87.05999755859375,2366200.0
2008-08-15,87.16000366210938,87.8499984741211,86.04000091552734,89.47000122070312,2925200.0
2008-08-18,87.48999786376953,85.91999816894531,85.48999786376953,87.83999633789062,1724100.0
2008-08-19,85.05999755859375,82.91000366210938,82.44999694824219,85.72000122070312,3476500.0
2008-08-20,82.69999694824219,82.18000030517578,81.04000091552734,84.12999725341797,2468900.0
2008-08-21,80.76000213623047,81.2699966430664,79.91999816894531,81.30999755859375,2538600.0
2008-08-22,81.54000091552734,82.68000030517578,81.23999786376953,82.94000244140625,2014400.0
2008-08-25,82.36000061035156,80.91000366210938,80.22000122070312,83.11000061035156,2189300.0
2008-08-26,80.70999908447266,80.87999725341797,79.80999755859375,81.58000183105469,2883800.0
2008-08-27,81.05000305175781,81.5199966430664,79.70999908447266,82.06999969482422,2025300.0
2008-08-28,81.93000030517578,83.93000030517578,81.80999755859375,84.2699966430664,2140700.0
2008-08-29,83.4800033569336,82.81999969482422,82.48999786376953,84.2300033569336,1681600.0
2008-09-02,86.08000183105469,84.66999816894531,84.05000305175781,87.93000030517578,3718700.0
2008-09-03,84.72000122070312,85.01000213623047,84.0,85.88999938964844,2238100.0
2008-09-04,84.01000213623047,82.80000305175781,82.30000305175781,85.25,2327600.0
2008-09-05,82.30000305175781,82.27999877929688,80.5199966430664,82.80999755859375,2146000.0
2008-09-08,83.97000122070312,84.86000061035156,83.30999755859375,85.08999633789062,2793300.0
2008-09-09,84.62999725341797,84.75,84.38999938964844,86.79000091552734,4702300.0
2008-09-10,87.4800033569336,87.86000061035156,86.16000366210938,89.0999984741211,5665800.0
2008-09-11,86.45999908447266,90.47000122070312,86.45999908447266,90.62999725341797,3151600.0
2008-09-12,89.30000305175781,90.83999633789062,88.63999938964844,90.95999908447266,3242100.0
2008-09-15,89.0,90.5,89.0,92.43000030517578,4009100.0
2008-09-16,88.63999938964844,92.0,88.45999908447266,92.0,4995800.0
2008-09-17,89.87999725341797,88.06999969482422,87.20999908447266,90.9800033569336,4558100.0
2008-09-18,88.36000061035156,91.12999725341797,85.68000030517578,91.68000030517578,6109800.0
2008-09-19,96.01000213623047,90.08000183105469,89.5999984741211,96.6500015258789,4627300.0
2008-09-22,88.98999786376953,85.68000030517578,85.13999938964844,89.87999725341797,3943700.0
2008-09-23,86.01000213623047,84.79000091552734,84.27999877929688,87.1500015258789,2909700.0
2008-09-24,84.6500015258789,82.5,81.95999908447266,85.7300033569336,3640200.0
2008-09-25,83.08999633789062,81.87999725341797,81.30999755859375,84.20999908447266,2999300.0
2008-09-26,80.55999755859375,81.55999755859375,80.2699966430664,82.2300033569336,2638600.0
2008-09-29,80.27999877929688,79.61000061035156,78.69000244140625,81.4000015258789,4313700.0
2008-09-30,81.36000061035156,79.04000091552734,78.79000091552734,81.55999755859375,3242000.0
2008-10-01,78.38999938964844,80.73999786376953,78.0999984741211,81.47000122070312,3392600.0
2008-10-02,80.44999694824219,77.5,76.72000122070312,80.5999984741211,3844500.0
2008-10-03,78.44000244140625,78.0,77.61000061035156,81.05000305175781,3577500.0
2008-10-06,76.2699966430664,77.33999633789062,74.62000274658203,78.23999786376953,4936800.0
2008-10-07,78.61000061035156,74.66000366210938,74.5,78.61000061035156,3934600.0
2008-10-08,71.75,70.97000122070312,70.31999969482422,75.30000305175781,7845100.0
2008-10-09,71.76000213623047,66.80000305175781,66.0,72.88999938964844,5116700.0
2008-10-10,64.08999633789062,68.36000061035156,61.68000030517578,70.5,7481800.0
2008-10-13,70.0,73.69999694824219,68.94999694824219,73.87000274658203,4282100.0
2008-10-14,75.25,70.75,69.55999755859375,75.80000305175781,4516300.0
2008-10-15,69.19000244140625,65.26000213623047,65.0,70.2300033569336,3358000.0
2008-10-16,64.5,66.23999786376953,60.900001525878906,66.81999969482422,4197400.0
2008-10-17,64.87000274658203,62.54999923706055,62.16999816894531,66.2699966430664,4505600.0
2008-10-20,63.220001220703125,64.16000366210938,62.08000183105469,64.87000274658203,2865200.0
2008-10-21,63.099998474121094,62.439998626708984,61.970001220703125,65.55999755859375,3122400.0
2008-10-22,61.97999954223633,58.0,56.36000061035156,62.040000915527344,5151000.0
2008-10-23,58.2599983215332,60.0,57.65999984741211,61.45000076293945,5891300.0
2008-10-24,56.59000015258789,56.810001373291016,56.029998779296875,59.029998779296875,4015500.0
2008-10-27,56.45000076293945,54.939998626708984,54.939998626708984,57.959999084472656,2788800.0
2008-10-28,56.290000915527344,58.15999984741211,53.900001525878906,58.279998779296875,3483200.0
2008-10-29,58.15999984741211,58.08000183105469,57.72999954223633,61.06999969482422,4070600.0
2008-10-30,59.380001068115234,61.0099983215332,59.0099983215332,61.2400016784668,3864900.0
2008-10-31,60.0,65.37000274658203,59.119998931884766,65.79000091552734,5287000.0
2008-11-03,65.37000274658203,66.0,64.68000030517578,66.2699966430664,2447800.0
2008-11-04,66.33000183105469,68.81999969482422,66.08999633789062,69.05000305175781,3169500.0
2008-11-05,68.12999725341797,63.91999816894531,63.779998779296875,68.72000122070312,2645700.0
2008-11-06,63.470001220703125,62.540000915527344,62.029998779296875,65.11000061035156,4151900.0
2008-11-07,62.84000015258789,64.58000183105469,62.5,64.93000030517578,2700300.0
2008-11-10,65.58000183105469,66.29000091552734,65.08000183105469,67.9800033569336,3180300.0
2008-11-11,64.56999969482422,66.5,64.0999984741211,67.51000213623047,3064500.0
2008-11-12,65.47000122070312,63.099998474121094,62.560001373291016,65.76000213623047,3199300.0
2008-11-13,63.70000076293945,67.13999938964844,60.630001068115234,67.26000213623047,4639000.0
2008-11-14,64.77999877929688,64.37000274658203,63.5,67.52999877929688,2892900.0
2008-11-17,63.720001220703125,62.7599983215332,61.68000030517578,65.47000122070312,3169700.0
2008-11-18,62.25,64.79000091552734,62.22999954223633,66.54000091552734,3980300.0
2008-11-19,63.31999969482422,60.58000183105469,59.65999984741211,65.4000015258789,3524200.0
2008-11-20,60.02000045776367,56.75,56.0,61.83000183105469,5085600.0
2008-11-21,57.7599983215332,60.90999984741211,55.41999816894531,61.33000183105469,4663900.0
2008-11-24,61.79999923706055,66.43000030517578,61.45000076293945,67.25,4359400.0
2008-11-25,67.41999816894531,67.12000274658203,57.29999923706055,68.37999725341797,3182500.0
2008-11-26,66.13999938964844,69.2300033569336,66.05999755859375,69.9000015258789,3013600.0
2008-11-28,69.04000091552734,70.6500015258789,68.5999984741211,70.6500015258789,1035700.0
2008-12-01,69.5,63.45000076293945,63.310001373291016,69.5,3510100.0
2008-12-02,64.54000091552734,67.08000183105469,63.619998931884766,67.20999908447266,2418300.0
2008-12-03,65.30000305175781,70.08000183105469,64.93000030517578,70.2699966430664,2880600.0
2008-12-04,68.94999694824219,70.93000030517578,68.72000122070312,73.69999694824219,3616500.0
2008-12-05,70.0,73.70999908447266,66.72000122070312,73.8499984741211,3392400.0
2008-12-08,75.19999694824219,74.43000030517578,72.5199966430664,76.94000244140625,3399500.0
2008-12-09,66.87999725341797,63.650001525878906,62.310001373291016,67.41999816894531,14149600.0
2008-12-10,63.470001220703125,61.02000045776367,59.7599983215332,63.529998779296875,6284000.0
2008-12-11,60.650001525878906,58.61000061035156,58.15999984741211,62.02000045776367,4390500.0
2008-12-12,57.5,61.34000015258789,57.33000183105469,61.470001220703125,4098200.0
2008-12-15,61.54999923706055,60.209999084472656,59.369998931884766,61.54999923706055,2764600.0
2008-12-16,60.63999938964844,63.38999938964844,60.189998626708984,63.560001373291016,3406800.0
2008-12-17,62.54999923706055,63.970001220703125,62.400001525878906,65.1500015258789,2477000.0
2008-12-18,64.98999786376953,62.599998474121094,61.65999984741211,65.4000015258789,4110900.0
2008-12-19,63.099998474121094,63.59000015258789,62.619998931884766,64.48999786376953,3218000.0
2008-12-22,63.75,62.959999084472656,62.0,64.0,2019800.0
2008-12-23,63.18000030517578,60.86000061035156,60.27000045776367,63.18000030517578,2424600.0
2008-12-24,60.27000045776367,61.20000076293945,60.27000045776367,61.459999084472656,1151400.0
2008-12-26,61.29999923706055,60.970001220703125,59.459999084472656,61.400001525878906,1402800.0
2008-12-29,60.70000076293945,60.13999938964844,59.529998779296875,60.95000076293945,1901100.0
2008-12-30,60.38999938964844,62.220001220703125,60.22999954223633,62.33000183105469,1925200.0
2008-12-31,62.25,64.1500015258789,62.25,64.58000183105469,2237700.0
2009-01-02,64.16000366210938,64.44000244140625,62.900001525878906,64.66999816894531,2368800.0
2009-01-05,63.95000076293945,63.95000076293945,63.56999969482422,64.33999633789062,3766500.0
2009-01-06,64.5,64.08000183105469,63.45000076293945,64.75,4064900.0
2009-01-07,63.5099983215332,62.650001525878906,62.31999969482422,64.25,2474600.0
2009-01-08,62.52000045776367,62.09000015258789,61.349998474121094,63.130001068115234,2054500.0
2009-01-09,62.400001525878906,60.31999969482422,60.0099983215332,62.400001525878906,1879600.0
2009-01-12,60.310001373291016,60.310001373291016,60.0099983215332,60.9900016784668,2002200.0
2009-01-13,60.220001220703125,60.470001220703125,59.599998474121094,61.52000045776367,2413400.0
2009-01-14,59.61000061035156,57.900001525878906,57.189998626708984,59.650001525878906,3050900.0
2009-01-15,57.93000030517578,58.560001373291016,56.20000076293945,59.029998779296875,2945300.0
2009-01-16,59.380001068115234,58.58000183105469,57.0099983215332,59.709999084472656,2864800.0
2009-01-20,58.380001068115234,54.97999954223633,54.91999816894531,58.4900016784668,3107300.0
2009-01-21,55.70000076293945,56.880001068115234,54.939998626708984,57.0099983215332,2694500.0
2009-01-22,56.0,56.33000183105469,55.34000015258789,57.25,2028600.0
2009-01-23,55.060001373291016,54.119998931884766,53.45000076293945,55.75,3673800.0
2009-01-26,53.939998626708984,54.56999969482422,53.79999923706055,55.63999938964844,2369200.0
2009-01-27,55.0,55.56999969482422,53.7599983215332,55.84000015258789,2466000.0
2009-01-28,56.4900016784668,56.75,55.5099983215332,57.77000045776367,2894100.0
2009-01-29,56.099998474121094,54.529998779296875,54.290000915527344,56.40999984741211,2479500.0
2009-01-30,55.09000015258789,50.939998626708984,50.54999923706055,55.09000015258789,4660300.0
2009-02-02,50.56999969482422,49.150001525878906,48.7599983215332,50.7400016784668,4418500.0
2009-02-03,49.68000030517578,52.83000183105469,49.5,53.099998474121094,4663900.0
2009-02-04,52.880001068115234,51.25,51.119998931884766,53.599998474121094,3718300.0
2009-02-05,50.779998779296875,52.58000183105469,50.45000076293945,52.689998626708984,3157900.0
2009-02-06,52.72999954223633,55.27000045776367,52.529998779296875,55.72999954223633,3918500.0
2009-02-09,55.349998474121094,55.65999984741211,54.880001068115234,56.720001220703125,2757900.0
2009-02-10,54.7599983215332,52.029998779296875,50.97999954223633,55.65999984741211,5126600.0
2009-02-11,52.40999984741211,52.540000915527344,51.7599983215332,53.08000183105469,2371600.0
2009-02-12,51.84000015258789,52.22999954223633,50.45000076293945,52.310001373291016,3040600.0
2009-02-13,52.209999084472656,51.810001373291016,51.720001220703125,54.119998931884766,3556800.0
2009-02-17,50.7400016784668,49.20000076293945,48.939998626708984,50.97999954223633,3870100.0
2009-02-18,49.4900016784668,48.0,47.470001220703125,50.380001068115234,3965600.0
2009-02-19,48.119998931884766,47.66999816894531,47.29999923706055,49.349998474121094,3257900.0
2009-02-20,47.0,46.959999084472656,45.540000915527344,47.5,3945600.0
2009-02-23,47.33000183105469,44.54999923706055,44.31999969482422,47.33000183105469,3984100.0
2009-02-24,44.88999938964844,46.869998931884766,43.84000015258789,47.22999954223633,4670700.0
2009-02-25,46.720001220703125,44.31999969482422,43.63999938964844,46.720001220703125,5631600.0
2009-02-26,44.72999954223633,43.33000183105469,43.209999084472656,44.84000015258789,4420400.0
2009-02-27,42.68000030517578,43.209999084472656,42.369998931884766,44.0099983215332,4057900.0
2009-03-02,42.40999984741211,40.29999923706055,40.29999923706055,42.959999084472656,5048500.0
2009-03-03,40.7599983215332,40.08000183105469,39.939998626708984,41.459999084472656,3437600.0
2009-03-04,40.599998474121094,42.58000183105469,40.2599983215332,43.150001525878906,5179000.0
2009-03-05,41.599998474121094,39.0,38.4900016784668,41.599998474121094,6425100.0
2009-03-06,39.56999969482422,35.7599983215332,35.060001373291016,39.849998474121094,9541200.0
2009-03-09,35.150001525878906,34.279998779296875,34.02000045776367,35.88999938964844,6793000.0
2009-03-10,35.0,37.09000015258789,34.54999923706055,37.18000030517578,6848000.0
2009-03-11,37.279998779296875,37.560001373291016,36.599998474121094,38.400001525878906,5591600.0
2009-03-12,37.41999816894531,38.560001373291016,36.150001525878906,38.689998626708984,4248000.0
2009-03-13,38.810001373291016,38.0,37.4900016784668,39.029998779296875,4126000.0
2009-03-16,38.720001220703125,40.15999984741211,38.54999923706055,41.560001373291016,6162800.0
2009-03-17,40.72999954223633,41.97999954223633,40.33000183105469,42.04999923706055,5130400.0
2009-03-18,42.0,43.04999923706055,41.099998474121094,44.209999084472656,7503100.0
2009-03-19,43.959999084472656,45.099998474121094,43.93000030517578,46.84000015258789,11256900.0
2009-03-20,44.9900016784668,41.900001525878906,41.40999984741211,45.4900016784668,9224600.0
2009-03-23,43.47999954223633,44.540000915527344,42.0099983215332,44.56999969482422,4125800.0
2009-03-24,44.099998474121094,43.56999969482422,43.36000061035156,44.900001525878906,3940600.0
2009-03-25,44.880001068115234,43.27000045776367,42.04999923706055,44.880001068115234,4345900.0
2009-03-26,43.75,46.97999954223633,43.599998474121094,47.18000030517578,4954900.0
2009-03-27,46.439998626708984,45.68000030517578,45.33000183105469,46.689998626708984,3643000.0
2009-03-30,45.0,44.08000183105469,43.470001220703125,45.0,3883900.0
2009-03-31,44.56999969482422,44.4900016784668,43.06999969482422,45.459999084472656,4408900.0
2009-04-01,44.2599983215332,44.959999084472656,43.939998626708984,45.2400016784668,3278500.0
2009-04-02,45.970001220703125,49.08000183105469,45.810001373291016,50.47999954223633,9218100.0
2009-04-03,48.310001373291016,50.02000045776367,48.09000015258789,50.150001525878906,4319000.0
2009-04-06,49.529998779296875,48.310001373291016,47.13999938964844,49.709999084472656,5286900.0
2009-04-07,47.45000076293945,46.4900016784668,46.29999923706055,47.5,2613200.0
