Date,uhsopen,uhsclose,uhslow,uhshigh,uhsvolume
2008-12-05,16.850000381469727,17.65999984741211,16.344999313354492,17.684999465942383,1190000.0
2008-12-08,18.024999618530273,17.854999542236328,17.434999465942383,18.204999923706055,1323400.0
2008-12-09,17.78499984741211,17.06999969482422,17.010000228881836,18.1299991607666,1633800.0
2008-12-10,17.184999465942383,17.0049991607666,16.90999984741211,17.56999969482422,1842000.0
2008-12-11,17.0049991607666,17.405000686645508,16.9950008392334,18.239999771118164,1980000.0
2008-12-12,17.385000228881836,17.69499969482422,17.06999969482422,17.875,1174400.0
2008-12-15,17.90999984741211,16.459999084472656,16.204999923706055,17.90999984741211,2095000.0
2008-12-16,16.520000457763672,17.424999237060547,16.520000457763672,17.440000534057617,1775000.0
2008-12-17,17.125,17.1200008392334,17.0049991607666,17.389999389648438,1683800.0
2008-12-18,17.155000686645508,18.260000228881836,17.049999237060547,18.479999542236328,2070600.0
2008-12-19,18.225000381469727,18.18000030517578,17.809999465942383,18.420000076293945,1399400.0
2008-12-22,18.3700008392334,17.575000762939453,17.21500015258789,18.3700008392334,1630800.0
2008-12-23,17.614999771118164,17.360000610351562,17.2450008392334,17.84000015258789,1358400.0
2008-12-24,17.360000610351562,17.71500015258789,17.139999389648438,17.959999084472656,745600.0
2008-12-26,17.719999313354492,17.860000610351562,17.6299991607666,17.915000915527344,702200.0
2008-12-29,17.8700008392334,17.850000381469727,17.530000686645508,17.93000030517578,1155800.0
2008-12-30,17.899999618530273,18.43000030517578,17.809999465942383,18.43000030517578,1082000.0
2008-12-31,18.395000457763672,18.78499984741211,18.264999389648438,18.899999618530273,958600.0
2009-01-02,18.860000610351562,19.059999465942383,18.344999313354492,19.145000457763672,788200.0
2009-01-05,19.0049991607666,19.19499969482422,18.690000534057617,19.280000686645508,1416800.0
2009-01-06,19.280000686645508,19.5,18.934999465942383,19.700000762939453,1610200.0
2009-01-07,19.25,19.55500030517578,19.06999969482422,20.19499969482422,1821600.0
2009-01-08,19.485000610351562,19.815000534057617,19.139999389648438,20.045000076293945,1317200.0
2009-01-09,19.774999618530273,19.725000381469727,19.145000457763672,19.84000015258789,837800.0
2009-01-12,19.635000228881836,18.920000076293945,18.825000762939453,19.635000228881836,1195600.0
2009-01-13,18.924999237060547,19.274999618530273,18.809999465942383,19.53499984741211,862000.0
2009-01-14,19.065000534057617,18.479999542236328,18.405000686645508,19.190000534057617,1412000.0
2009-01-15,18.40999984741211,18.46500015258789,17.719999313354492,18.579999923706055,1296400.0
2009-01-16,18.71500015258789,18.940000534057617,18.545000076293945,19.059999465942383,761400.0
2009-01-20,18.844999313354492,17.899999618530273,17.80500030517578,18.889999389648438,676800.0
2009-01-21,17.920000076293945,18.4950008392334,17.75,18.540000915527344,675800.0
2009-01-22,18.06999969482422,18.405000686645508,18.06999969482422,18.635000228881836,1021000.0
2009-01-23,17.924999237060547,18.049999237060547,17.604999542236328,18.290000915527344,761800.0
2009-01-26,18.1200008392334,18.075000762939453,17.889999389648438,18.420000076293945,689000.0
2009-01-27,18.09000015258789,18.71500015258789,18.079999923706055,18.795000076293945,1001000.0
2009-01-28,19.0049991607666,19.274999618530273,18.799999237060547,19.28499984741211,1220200.0
2009-01-29,19.184999465942383,19.21500015258789,18.934999465942383,19.28499984741211,1787000.0
2009-01-30,19.170000076293945,18.924999237060547,18.594999313354492,19.235000610351562,2558600.0
2009-02-02,18.674999237060547,19.274999618530273,18.59000015258789,19.635000228881836,1584200.0
2009-02-03,19.354999542236328,19.479999542236328,19.020000457763672,19.59000015258789,1261000.0
2009-02-04,19.479999542236328,19.450000762939453,19.2450008392334,19.68000030517578,1311000.0
2009-02-05,19.43000030517578,20.405000686645508,19.280000686645508,20.44499969482422,1912800.0
2009-02-06,20.385000228881836,20.950000762939453,20.204999923706055,21.110000610351562,1978800.0
2009-02-09,20.864999771118164,20.469999313354492,20.264999389648438,20.975000381469727,871400.0
2009-02-10,20.334999084472656,20.290000915527344,20.219999313354492,21.045000076293945,1475600.0
2009-02-11,19.915000915527344,19.885000228881836,19.510000228881836,20.145000457763672,2077600.0
2009-02-12,19.655000686645508,20.30500030517578,19.44499969482422,20.389999389648438,1516000.0
2009-02-13,20.06999969482422,20.625,20.06999969482422,20.7549991607666,918200.0
2009-02-17,20.104999542236328,20.06999969482422,19.795000076293945,20.334999084472656,1413600.0
2009-02-18,20.2450008392334,20.2549991607666,19.719999313354492,20.350000381469727,1126000.0
2009-02-19,20.594999313354492,19.959999084472656,19.700000762939453,20.594999313354492,1815200.0
2009-02-20,19.864999771118164,19.860000610351562,19.06999969482422,20.010000228881836,2478200.0
2009-02-23,19.905000686645508,19.145000457763672,18.875,19.934999465942383,1622800.0
2009-02-24,19.145000457763672,19.905000686645508,19.05500030517578,19.969999313354492,1622000.0
2009-02-25,19.875,19.459999084472656,19.28499984741211,20.014999389648438,1068600.0
2009-02-26,19.655000686645508,17.81999969482422,17.780000686645508,19.770000457763672,4793400.0
2009-02-27,18.84000015258789,18.415000915527344,18.25,19.875,6282600.0
2009-03-02,17.844999313354492,16.829999923706055,16.770000457763672,18.2450008392334,3015800.0
2009-03-03,16.975000381469727,17.190000534057617,16.565000534057617,17.594999313354492,2064000.0
2009-03-04,17.31999969482422,17.719999313354492,16.969999313354492,18.084999084472656,1730800.0
2009-03-05,17.479999542236328,16.434999465942383,16.350000381469727,17.479999542236328,1448400.0
2009-03-06,16.559999465942383,16.434999465942383,16.09000015258789,16.854999542236328,1252600.0
2009-03-09,16.325000762939453,15.390000343322754,15.21500015258789,16.325000762939453,2362200.0
2009-03-10,15.5649995803833,16.21500015258789,15.539999961853027,16.344999313354492,1299200.0
2009-03-11,16.315000534057617,16.454999923706055,16.03499984741211,16.649999618530273,2034600.0
2009-03-12,16.344999313354492,17.225000381469727,16.15999984741211,17.395000457763672,1343000.0
2009-03-13,17.174999237060547,17.43000030517578,17.0049991607666,17.53499984741211,1150200.0
2009-03-16,17.424999237060547,17.2549991607666,17.225000381469727,17.770000457763672,1201000.0
2009-03-17,17.235000610351562,17.71500015258789,17.059999465942383,17.725000381469727,921600.0
2009-03-18,17.489999771118164,17.68000030517578,17.450000762939453,18.030000686645508,1366400.0
2009-03-19,17.774999618530273,17.684999465942383,17.5,17.84000015258789,1224400.0
