Date,cohropen,cohrclose,cohrlow,cohrhigh,cohrvolume
2008-08-28,35.970001220703125,36.619998931884766,35.970001220703125,36.77000045776367,125000.0
2008-08-29,36.650001525878906,35.869998931884766,35.540000915527344,36.84000015258789,109500.0
2008-09-02,36.470001220703125,35.720001220703125,35.099998474121094,36.9900016784668,138700.0
2008-09-03,35.72999954223633,35.959999084472656,35.70000076293945,36.45000076293945,223400.0
2008-09-04,35.70000076293945,34.61000061035156,34.61000061035156,36.119998931884766,143200.0
2008-09-05,34.63999938964844,35.04999923706055,34.2599983215332,35.310001373291016,143700.0
2008-09-08,35.86000061035156,36.029998779296875,35.2599983215332,36.2400016784668,119900.0
2008-09-09,36.130001068115234,35.650001525878906,35.650001525878906,36.97999954223633,124000.0
2008-09-10,36.279998779296875,36.41999816894531,35.939998626708984,36.880001068115234,110500.0
2008-09-11,36.08000183105469,36.459999084472656,35.5099983215332,36.59000015258789,147500.0
2008-09-12,36.41999816894531,36.650001525878906,36.18000030517578,37.0,153600.0
2008-09-15,35.470001220703125,35.27000045776367,35.22999954223633,36.849998474121094,106000.0
2008-09-16,35.0099983215332,37.0,35.0099983215332,37.0,182900.0
2008-09-17,36.25,35.08000183105469,35.08000183105469,36.79999923706055,224000.0
2008-09-18,35.70000076293945,36.7400016784668,35.02000045776367,37.0099983215332,252300.0
2008-09-19,37.25,37.0,36.709999084472656,37.81999969482422,476600.0
2008-09-22,36.70000076293945,36.36000061035156,36.36000061035156,37.060001373291016,109800.0
2008-09-23,36.25,36.15999984741211,35.86000061035156,36.849998474121094,123600.0
2008-09-24,36.25,35.189998626708984,35.09000015258789,36.630001068115234,168100.0
2008-09-25,35.25,35.40999984741211,35.20000076293945,35.59000015258789,189800.0
2008-09-26,35.099998474121094,34.9900016784668,34.52000045776367,35.31999969482422,335900.0
2008-09-29,34.65999984741211,33.45000076293945,33.099998474121094,35.060001373291016,358700.0
2008-09-30,33.599998474121094,35.54999923706055,33.11000061035156,35.68000030517578,433400.0
2008-10-01,34.959999084472656,33.630001068115234,33.52000045776367,35.06999969482422,306600.0
2008-10-02,33.5,33.0,32.790000915527344,34.279998779296875,203100.0
2008-10-03,33.220001220703125,33.0099983215332,32.93000030517578,34.400001525878906,180600.0
2008-10-06,32.630001068115234,32.93000030517578,31.559999465942383,33.709999084472656,253900.0
2008-10-07,33.15999984741211,31.469999313354492,31.469999313354492,33.959999084472656,168700.0
2008-10-08,31.290000915527344,30.59000015258789,30.270000457763672,32.36000061035156,240200.0
2008-10-09,30.860000610351562,28.5,28.440000534057617,31.389999389648438,237000.0
2008-10-10,27.950000762939453,29.579999923706055,26.920000076293945,30.1200008392334,274500.0
2008-10-13,27.06999969482422,29.020000457763672,27.06999969482422,30.649999618530273,349100.0
2008-10-14,27.84000015258789,28.670000076293945,26.850000381469727,29.559999465942383,528300.0
2008-10-15,27.219999313354492,25.809999465942383,25.799999237060547,28.899999618530273,226600.0
2008-10-16,25.780000686645508,26.520000457763672,24.940000534057617,26.65999984741211,379000.0
2008-10-17,26.200000762939453,25.290000915527344,25.219999313354492,31.65999984741211,336700.0
2008-10-20,25.3799991607666,26.489999771118164,25.229999542236328,26.579999923706055,205200.0
