Date,dovopen,dovclose,dovlow,dovhigh,dovvolume
2008-05-02,34.42844009399414,33.93909454345703,33.73799133300781,34.51558303833008,3786200.0
2008-05-05,33.91228103637695,34.140193939208984,33.2352409362793,34.32788848876953,4775700.0
2008-05-06,33.811729431152344,34.26755905151367,33.65755081176758,34.71668243408203,3338000.0
2008-05-07,34.38821792602539,34.502174377441406,34.26755905151367,34.8775634765625,4112000.0
2008-05-08,34.696571350097656,34.70998001098633,34.52228546142578,35.01163101196289,2503800.0
2008-05-09,34.41503143310547,34.723384857177734,34.113380432128906,34.857452392578125,2069100.0
2008-05-12,34.703277587890625,35.5009765625,34.703277587890625,35.53449249267578,3494700.0
2008-05-13,35.42723846435547,35.601524353027344,35.31328201293945,35.63504409790039,4177100.0
2008-05-14,35.78251647949219,36.05735397338867,35.601524353027344,36.58021545410156,4453700.0
2008-05-15,36.05735397338867,36.31878662109375,35.735591888427734,36.31878662109375,3051500.0
2008-05-16,36.30537796020508,36.17801284790039,35.78251647949219,36.37911605834961,2587500.0
2008-05-19,36.198123931884766,35.8897705078125,35.72888946533203,36.432743072509766,3189700.0
2008-05-20,35.47416305541992,35.809329986572266,35.34009552001953,35.93669509887695,3276800.0
2008-05-21,35.943397521972656,35.53449249267578,35.49427032470703,36.31208038330078,2857400.0
2008-05-22,35.514381408691406,35.32668685913086,35.185916900634766,35.76240539550781,2206200.0
2008-05-23,35.08536911010742,34.99822235107422,34.75690460205078,35.19261932373047,1762900.0
2008-05-27,35.112178802490234,35.23954391479492,34.6429443359375,35.34009552001953,2098400.0
2008-05-28,35.447349548339844,35.82944107055664,35.30657958984375,36.003726959228516,2691100.0
2008-05-29,35.68867111206055,36.11768341064453,35.53449249267578,36.36570739746094,2473500.0
2008-05-30,36.11768341064453,36.25175094604492,35.97691345214844,36.39922332763672,2239200.0
2008-06-02,36.224937438964844,35.58811950683594,35.387020111083984,36.24504852294922,1654300.0
2008-06-03,35.708778381347656,35.749000549316406,35.5009765625,36.17131042480469,2256200.0
2008-06-04,35.68196487426758,35.98361587524414,35.581417083740234,36.21153259277344,1379300.0
2008-06-05,36.17801284790039,36.18471908569336,35.601524353027344,36.34560012817383,2145500.0
2008-06-06,35.75570297241211,34.81052780151367,34.81052780151367,35.93669509887695,1683500.0
2008-06-09,35.07196044921875,34.93789291381836,34.65635299682617,35.212730407714844,2199500.0
2008-06-10,34.81723403930664,34.8775634765625,34.589317321777344,35.2596549987793,1696400.0
2008-06-11,34.74349594116211,33.40282440185547,33.396121978759766,34.83063888549805,3301600.0
2008-06-12,33.724586486816406,34.12678909301758,33.724586486816406,34.59602355957031,2878200.0
2008-06-13,34.32118606567383,34.6362419128418,34.29437255859375,34.80382537841797,2096300.0
2008-06-16,34.34129333496094,34.61613082885742,34.18041229248047,34.68986892700195,1762200.0
2008-06-17,34.857452392578125,34.84404754638672,34.75690460205078,35.1188850402832,2370200.0
2008-06-18,34.38821792602539,34.50887680053711,34.36140441894531,34.92448806762695,2153100.0
2008-06-19,34.47536087036133,35.03844451904297,34.29437255859375,35.14569854736328,1717100.0
2008-06-20,34.96470642089844,34.22733688354492,34.0999755859375,35.04514694213867,2639700.0
2008-06-23,34.44184494018555,34.97811508178711,34.38821792602539,35.08536911010742,2428400.0
2008-06-24,34.85074996948242,34.307777404785156,34.2474479675293,34.857452392578125,1882100.0
2008-06-25,34.54909896850586,34.0128288269043,33.79161834716797,34.54909896850586,3923200.0
2008-06-26,33.516780853271484,32.65205001831055,32.638641357421875,33.650848388671875,3746600.0
2008-06-27,32.49787139892578,32.129188537597656,31.85434913635254,32.63193893432617,4994000.0
2008-06-30,32.115779876708984,32.42413330078125,32.021934509277344,32.799522399902344,3433700.0
2008-07-01,32.12248229980469,32.40402603149414,31.713579177856445,32.46435546875,3402200.0
2008-07-02,32.40402603149414,31.59962272644043,31.545995712280273,32.517982482910156,3344000.0
2008-07-03,31.70687484741211,31.46555519104004,31.324785232543945,31.85434913635254,1482000.0
2008-07-07,31.478961944580078,31.539291381835938,31.1370906829834,32.25654983520508,2966300.0
2008-07-08,31.70687484741211,32.12248229980469,31.49907112121582,32.16940689086914,3655800.0
2008-07-09,31.91468048095703,31.204124450683594,31.177310943603516,32.176109313964844,3194000.0
2008-07-10,31.009727478027344,31.30467414855957,30.848846435546875,31.626436233520508,3165100.0
2008-07-11,30.79521942138672,31.003023147583008,30.567304611206055,31.492368698120117,2324000.0
2008-07-14,31.311378479003906,30.909175872802734,30.419830322265625,31.311378479003906,2812800.0
2008-07-15,30.701372146606445,30.7549991607666,29.90367317199707,31.076759338378906,2810700.0
2008-07-16,30.64774513244629,31.94149398803711,30.212026596069336,31.94149398803711,3767400.0
2008-07-17,32.00182342529297,32.90007400512695,31.934789657592773,33.19502258300781,4810900.0
2008-07-18,32.86655807495117,32.87996292114258,32.30347442626953,33.396121978759766,2940000.0
2008-07-21,32.8598518371582,33.17491149902344,32.799522399902344,33.262054443359375,2159100.0
2008-07-22,33.11458206176758,33.91228103637695,33.02073287963867,33.918983459472656,2916300.0
2008-07-23,33.30227279663086,33.13468933105469,32.839744567871094,34.85074996948242,4000400.0
2008-07-24,33.37601089477539,32.55149841308594,32.4710578918457,33.51007843017578,2376000.0
2008-07-25,32.8464469909668,33.188316345214844,32.69226837158203,33.28216552734375,2104700.0
2008-07-28,33.14809799194336,32.68556594848633,32.65205001831055,33.27545928955078,2100200.0
2008-07-29,32.605125427246094,33.496673583984375,32.605125427246094,33.59722137451172,2011300.0
2008-07-30,33.7178840637207,33.98601531982422,33.43634033203125,34.42844009399414,2897500.0
2008-07-31,33.684364318847656,33.26875686645508,33.168209075927734,33.8720588684082,2407200.0
2008-08-01,33.489967346191406,32.55149841308594,32.46435546875,33.489967346191406,2246800.0
2008-08-04,32.4710578918457,32.021934509277344,31.901273727416992,32.49116897583008,1917100.0
2008-08-05,32.323585510253906,32.605125427246094,32.2230339050293,32.75259780883789,2376800.0
2008-08-06,32.53809356689453,33.60392379760742,32.40402603149414,33.66425704956055,2166300.0
2008-08-07,33.27545928955078,32.484466552734375,32.410728454589844,33.335792541503906,1839600.0
2008-08-08,32.45094680786133,33.241943359375,32.23644256591797,33.355899810791016,2270400.0
2008-08-11,33.26875686645508,33.34919738769531,32.993919372558594,33.784915924072266,2014300.0
2008-08-12,32.27666091918945,33.50337600708008,32.27666091918945,33.74469757080078,2657900.0
2008-08-13,33.36930847167969,32.87996292114258,32.36380386352539,33.37601089477539,1944500.0
2008-08-14,32.410728454589844,32.92018127441406,32.27666091918945,33.27545928955078,1551900.0
2008-08-15,32.97380828857422,33.6240348815918,32.90007400512695,33.7178840637207,1630100.0
2008-08-18,33.79832458496094,33.355899810791016,33.14809799194336,33.85194778442383,1415100.0
2008-08-19,33.141395568847656,32.65205001831055,32.4576530456543,33.355899810791016,1713500.0
2008-08-20,32.51128005981445,32.94699478149414,32.156002044677734,32.993919372558594,1579500.0
2008-08-21,32.343692779541016,32.678863525390625,32.0755615234375,32.81963348388672,1263800.0
2008-08-22,32.812931060791016,33.355899810791016,32.80622482299805,33.355899810791016,1265900.0
2008-08-25,33.12128448486328,32.57160949707031,32.42413330078125,33.241943359375,1366100.0
2008-08-26,32.517982482910156,32.25654983520508,31.894569396972656,32.517982482910156,1875600.0
2008-08-27,32.23644256591797,32.156002044677734,31.921382904052734,32.39061737060547,1754900.0
2008-08-28,32.249847412109375,33.489967346191406,32.24314498901367,33.516780853271484,1907300.0
2008-08-29,33.2486457824707,33.101173400878906,33.05424880981445,33.6307373046875,1389400.0
2008-09-02,33.77821350097656,32.967105865478516,32.92688751220703,34.38821792602539,1948800.0
2008-09-03,32.933589935302734,33.21512985229492,32.8464469909668,33.36930847167969,2720600.0
2008-09-04,32.87996292114258,31.003023147583008,30.982913970947266,33.05424880981445,3589900.0
2008-09-05,30.935989379882812,30.614229202270508,30.352798461914062,31.103572845458984,2882500.0
2008-09-08,31.190717697143555,31.1370906829834,30.835439682006836,31.639842987060547,3076100.0
2008-09-09,31.37841033935547,29.90367317199707,29.90367317199707,31.458850860595703,2963500.0
2008-09-10,30.198619842529297,30.580711364746094,30.077960968017578,30.875659942626953,1796700.0
2008-09-11,30.31928062438965,30.7549991607666,29.823232650756836,30.79521942138672,1703800.0
2008-09-12,30.5136775970459,31.230937957763672,30.225433349609375,31.35159683227539,2758300.0
2008-09-15,30.004222869873047,30.29246711730957,30.004222869873047,31.130386352539062,2167800.0
2008-09-16,30.42653465270996,31.15719985961914,29.47465705871582,31.237640380859375,3526800.0
2008-09-17,30.84214210510254,30.191917419433594,30.15839958190918,31.264453887939453,3170800.0
2008-09-18,30.533788681030273,29.24674415588379,27.617828369140625,30.78181266784668,5185700.0
2008-09-19,28.59651756286621,30.97620964050293,28.154096603393555,31.61302947998047,3701600.0
2008-09-22,30.64774513244629,30.118179321289062,29.990816116333008,30.835439682006836,1766200.0
2008-09-23,30.14499282836914,28.583110809326172,28.495967864990234,30.567304611206055,2573300.0
2008-09-24,28.583110809326172,28.18761444091797,27.704971313476562,28.589815139770508,2889700.0
2008-09-25,28.435638427734375,28.25464630126953,27.979808807373047,28.62333106994629,2847700.0
2008-09-26,28.167503356933594,28.107173919677734,27.309473037719727,28.227832794189453,2811300.0
2008-09-29,27.624530792236328,26.04924201965332,25.251543045043945,27.899368286132812,3908100.0
2008-09-30,26.592214584350586,27.182109832763672,26.04924201965332,27.19551658630371,2663500.0
2008-10-01,27.14859390258789,26.619028091430664,26.06264877319336,27.14859390258789,3071900.0
2008-10-02,26.337486267089844,24.554393768310547,24.507471084594727,26.431333541870117,2603500.0
2008-10-03,24.963298797607422,23.96449851989746,23.910871505737305,25.372203826904297,3154300.0
2008-10-06,23.38130760192871,23.535484313964844,22.134483337402344,23.763399124145508,3254500.0
2008-10-07,23.971202850341797,21.718873977661133,21.658544540405273,24.12537956237793,4329200.0
2008-10-08,21.108869552612305,22.255142211914062,20.84743881225586,23.29416275024414,4434600.0
2008-10-09,22.45624351501465,21.01502227783203,20.914472579956055,22.8919620513916,3408900.0
2008-10-10,20.143585205078125,21.987009048461914,19.278852462768555,22.838335037231445,5648100.0
2008-10-13,22.476354598999023,22.885257720947266,21.497663497924805,24.266149520874023,4050100.0
2008-10-14,24.802417755126953,23.093063354492188,22.322175979614258,24.802417755126953,4840200.0
2008-10-15,22.5031681060791,20.62622833251953,20.62622833251953,23.461748123168945,2901100.0
2008-10-16,20.62622833251953,21.584808349609375,19.540283203125,21.6384334564209,3397000.0
2008-10-17,21.008317947387695,20.84743881225586,20.532381057739258,21.913272857666016,2412400.0
2008-10-20,20.619524002075195,21.108869552612305,20.498863220214844,21.618324279785156,2576500.0
2008-10-21,20.98150634765625,20.331279754638672,20.31117057800293,21.18931007385254,3127600.0
2008-10-22,20.331279754638672,18.782804489135742,18.239831924438477,20.331279754638672,3302600.0
2008-10-23,18.668848037719727,18.280052185058594,17.549386978149414,19.144784927368164,3982300.0
2008-10-24,17.173999786376953,17.609716415405273,16.986305236816406,18.266645431518555,3064000.0
2008-10-27,17.428726196289062,17.556089401245117,16.89916229248047,18.360492706298828,2938700.0
2008-10-28,17.851037979125977,19.540283203125,17.62982749938965,19.98270606994629,3618400.0
2008-10-29,19.0777530670166,19.62742805480957,19.0777530670166,20.914472579956055,3042600.0
2008-10-30,20.203916549682617,21.06194496154785,20.08995819091797,21.128978729248047,2735400.0
2008-10-31,21.115571975708008,21.29656410217285,20.69996452331543,21.68535804748535,2691100.0
2008-11-03,20.89436149597168,21.591510772705078,20.592710494995117,21.718873977661133,2436100.0
2008-11-04,22.154592514038086,22.000415802001953,21.511070251464844,22.154592514038086,2745200.0
2008-11-05,21.631731033325195,21.2496395111084,21.1759033203125,22.315473556518555,1896600.0
2008-11-06,21.08875846862793,20.1636962890625,20.083255767822266,21.289859771728516,3270600.0
2008-11-07,20.34468650817871,20.67315101623535,19.875452041625977,20.76029396057129,1798400.0
2008-11-10,21.082056045532227,20.512269973754883,20.217323303222656,21.450740814208984,1522400.0
2008-11-11,20.190509796142578,20.069849014282227,19.412919998168945,20.73348045349121,1903400.0
2008-11-12,19.841934204101562,19.0777530670166,19.024126052856445,19.902265548706055,2550800.0
2008-11-13,19.1514892578125,20.901065826416016,18.735881805419922,20.961395263671875,3246400.0
2008-11-14,20.2374324798584,19.580503463745117,19.426326751708984,20.780405044555664,2592900.0
2008-11-17,19.205116271972656,19.191709518432617,19.057641983032227,20.21061897277832,2441900.0
2008-11-18,19.09115982055664,19.071048736572266,18.43423080444336,19.707868576049805,3581200.0
2008-11-19,19.01742172241211,17.770597457885742,17.723674774169922,19.546987533569336,2790400.0
2008-11-20,17.64993667602539,16.06794548034668,15.866844177246094,18.219722747802734,4857700.0
2008-11-21,16.088054656982422,17.073448181152344,15.679150581359863,17.133779525756836,4433400.0
2008-11-24,17.489057540893555,18.507966995239258,17.039932250976562,19.01742172241211,3054700.0
2008-11-25,19.16489601135254,18.373899459838867,17.67675018310547,19.16489601135254,2427800.0
2008-11-26,18.045434951782227,19.55368995666504,17.8242244720459,19.634130477905273,2236000.0
2008-11-28,19.325777053833008,19.996112823486328,19.319072723388672,19.996112823486328,1011800.0
2008-12-01,19.2252254486084,18.233129501342773,18.19961166381836,19.352590560913086,2558400.0
2008-12-02,18.440933227539062,19.117971420288086,18.326976776123047,19.158191680908203,2635800.0
2008-12-03,18.682254791259766,19.050939559936523,18.159393310546875,19.41962432861328,3164400.0
2008-12-04,18.930278778076172,18.575000762939453,18.172800064086914,19.305665969848633,1746000.0
2008-12-05,18.313570022583008,18.239831924438477,17.388505935668945,18.682254791259766,4541900.0
2008-12-08,18.930278778076172,19.439733505249023,18.802913665771484,19.714570999145508,3358400.0
2008-12-09,19.21181869506836,19.386106491088867,19.050939559936523,19.875452041625977,3506800.0
2008-12-10,19.191709518432617,19.667648315429688,19.191709518432617,20.183805465698242,2737200.0
2008-12-11,19.587207794189453,19.13808250427246,18.97049903869629,19.96929931640625,2249000.0
2008-12-12,18.635330200195312,19.862045288085938,18.27334976196289,20.123476028442383,3280800.0
2008-12-15,19.976001739501953,19.593910217285156,19.35929298400879,20.183805465698242,2678100.0
2008-12-16,19.74808692932129,20.773700714111328,19.191709518432617,20.807218551635742,4054500.0
2008-12-17,20.472049713134766,21.008317947387695,20.364797592163086,21.22282600402832,2367700.0
2008-12-18,21.390409469604492,20.679855346679688,20.425127029418945,21.544588088989258,2942900.0
2008-12-19,20.66644859313965,21.289859771728516,20.66644859313965,21.752391815185547,3652100.0
2008-12-22,21.2496395111084,20.599414825439453,20.203916549682617,21.289859771728516,2147100.0
2008-12-23,20.76029396057129,20.378202438354492,20.156991958618164,21.02842903137207,2359500.0
2008-12-24,20.632930755615234,20.532381057739258,20.143585205078125,20.646337509155273,538500.0
2008-12-26,20.592710494995117,20.8608455657959,20.43182945251465,20.901065826416016,545900.0
2008-12-29,20.766998291015625,20.599414825439453,20.2374324798584,20.793811798095703,1419800.0
2008-12-30,20.88095474243164,21.4909610748291,20.73348045349121,21.53118133544922,1835800.0
2008-12-31,21.50436782836914,22.06744956970215,21.470849990844727,22.288660049438477,1818900.0
2009-01-02,22.121076583862305,23.347789764404297,22.06744956970215,23.528779983520508,2567600.0
2009-01-05,23.253942489624023,23.897464752197266,23.160097122192383,24.17230224609375,2940100.0
2009-01-06,24.13878631591797,23.91757583618164,23.60251808166504,24.232633590698242,2900000.0
2009-01-07,23.501968383789062,23.200315475463867,23.03943634033203,23.72317886352539,2593800.0
2009-01-08,23.146690368652344,23.475154876708984,22.690860748291016,23.535484313964844,1412800.0
2009-01-09,22.657344818115234,22.22162628173828,22.05404281616211,22.87185287475586,2852800.0
2009-01-12,22.29536247253418,21.43062973022461,21.20941925048828,22.44283676147461,2410500.0
2009-01-13,21.423927307128906,21.557994842529297,21.155792236328125,21.74568748474121,2196900.0
2009-01-14,21.035131454467773,20.63963508605957,20.472049713134766,21.263046264648438,2618600.0
2009-01-15,20.612821578979492,20.854141235351562,20.156991958618164,21.048538208007812,3149500.0
2009-01-16,21.20941925048828,20.914472579956055,20.110069274902344,21.263046264648438,3324100.0
2009-01-20,20.753591537475586,19.74808692932129,19.721275329589844,20.961395263671875,3453400.0
2009-01-21,20.257543563842773,20.90776824951172,19.922374725341797,20.974802017211914,4087800.0
2009-01-22,20.74688720703125,20.264245986938477,20.069849014282227,20.800514221191406,3704000.0
2009-01-23,19.815120697021484,20.203916549682617,19.66094398498535,20.74688720703125,2614900.0
2009-01-26,20.17710304260254,19.768198013305664,19.439733505249023,20.31117057800293,4178700.0
2009-01-27,20.06314468383789,20.378202438354492,19.781604766845703,20.572601318359375,3551200.0
2009-01-28,20.83403205871582,21.484256744384766,20.83403205871582,21.792612075805664,4317600.0
2009-01-29,21.18931007385254,20.096662521362305,19.976001739501953,21.18931007385254,2724700.0
2009-01-30,19.996112823486328,18.95709228515625,18.82302474975586,20.156991958618164,4489600.0
2009-02-02,18.709068298339844,19.00401496887207,18.49456024169922,19.144784927368164,3360700.0
2009-02-03,19.339183807373047,19.922374725341797,18.890058517456055,20.06314468383789,3400400.0
2009-02-04,20.083255767822266,20.036333084106445,19.815120697021484,20.532381057739258,2467700.0
2009-02-05,19.721275329589844,20.28435707092285,19.41962432861328,20.53908348083496,2750200.0
2009-02-06,20.317873001098633,20.586008071899414,20.183805465698242,20.766998291015625,2882100.0
2009-02-09,20.337984085083008,20.89436149597168,20.337984085083008,21.23623275756836,3177900.0
2009-02-10,20.69996452331543,19.8486385345459,19.66094398498535,20.974802017211914,2000400.0
2009-02-11,20.130178451538086,19.98270606994629,19.64083480834961,20.28435707092285,1793800.0
2009-02-12,19.734682083129883,19.741384506225586,19.037532806396484,19.795011520385742,2275500.0
2009-02-13,19.862045288085938,19.902265548706055,19.74808692932129,20.552490234375,2797800.0
2009-02-17,19.144784927368164,19.178302764892578,18.769397735595703,19.47995376586914,3094200.0
2009-02-18,19.218523025512695,18.86994743347168,18.64203453063965,19.231929779052734,3058300.0
2009-02-19,18.588407516479492,18.507966995239258,18.414119720458984,19.258743286132812,1793100.0
2009-02-20,18.414119720458984,18.280052185058594,17.73708152770996,18.534780502319336,3699100.0
2009-02-23,18.052139282226562,17.20081329345703,17.180702209472656,18.521373748779297,3772100.0
2009-02-24,17.328176498413086,17.58960723876953,16.97960090637207,17.857742309570312,4070400.0
2009-02-25,17.24773597717285,17.220922470092773,16.778501510620117,17.596309661865234,4255100.0
2009-02-26,17.45553970336914,17.019821166992188,16.99300765991211,17.562793731689453,3170300.0
2009-02-27,16.852237701416016,16.718170166015625,16.65113639831543,17.24773597717285,3481800.0
2009-03-02,16.22882652282715,15.638930320739746,15.59200668334961,16.644433975219727,3864200.0
2009-03-03,16.08135223388672,15.652337074279785,15.330575942993164,16.10146141052246,4108000.0
2009-03-04,15.933877944946289,16.121572494506836,15.799811363220215,16.389705657958984,2679500.0
2009-03-05,15.437829971313477,15.035628318786621,14.888154029846191,15.786404609680176,3119300.0
2009-03-06,15.156289100646973,14.961891174316406,14.606613159179688,15.531676292419434,3646000.0
2009-03-09,14.747384071350098,14.787604331970215,14.70716381072998,15.223321914672852,2721100.0
2009-03-10,14.84793472290039,15.893657684326172,14.84793472290039,15.91376781463623,3996800.0
2009-03-11,16.047834396362305,16.141681671142578,15.813218116760254,16.336078643798828,2983000.0
2009-03-12,16.074647903442383,16.63772964477539,15.772997856140137,16.698060989379883,2680300.0
2009-03-13,16.758390426635742,16.644433975219727,16.282453536987305,16.832128524780273,2247200.0
2009-03-16,16.644433975219727,16.73828125,16.610916137695312,17.21422004699707,3831600.0
2009-03-17,16.818721771240234,16.852237701416016,16.222122192382812,16.852237701416016,3300100.0
2009-03-18,16.610916137695312,17.54268455505371,16.550586700439453,17.743783950805664,3955100.0
2009-03-19,17.918071746826172,17.46894645690918,17.4354305267334,17.918071746826172,2848000.0
2009-03-20,17.489057540893555,16.758390426635742,16.644433975219727,17.643234252929688,3187800.0
2009-03-23,17.153888702392578,18.0655460357666,16.96619415283203,18.07895278930664,2686700.0
2009-03-24,17.97840118408203,18.025325775146484,17.76389503479004,18.313570022583008,2934600.0
2009-03-25,17.938180923461914,17.75048828125,17.20081329345703,18.534780502319336,3185200.0
