Date,driopen,driclose,drilow,drihigh,drivolume
2008-02-27,29.31991958618164,28.7388858795166,28.64055633544922,29.614906311035156,1949200.0
2008-02-28,28.7388858795166,27.83604621887207,27.728778839111328,28.7388858795166,1768800.0
2008-02-29,27.558937072753906,27.558937072753906,27.415912628173828,28.461776733398438,2312300.0
2008-03-03,28.595861434936523,27.853923797607422,27.49636459350586,28.595861434936523,2745600.0
2008-03-04,27.65726661682129,27.83604621887207,27.281827926635742,28.032703399658203,2381500.0
2008-03-05,27.943313598632812,27.380157470703125,27.281827926635742,28.372386932373047,2741200.0
2008-03-06,27.147743225097656,25.923099517822266,25.815832138061523,27.219255447387695,2726200.0
2008-03-07,25.690685272216797,25.252674102783203,24.87723731994629,25.753259658813477,3418500.0
2008-03-10,25.422515869140625,25.207979202270508,25.163284301757812,26.182331085205078,1782300.0
2008-03-11,25.824771881103516,26.084001541137695,24.850419998168945,26.092941284179688,3401800.0
2008-03-12,26.182331085205078,26.52201271057129,25.887344360351562,27.380157470703125,2677900.0
2008-03-13,26.101879119873047,26.307477951049805,24.868297576904297,26.343233108520508,3822500.0
2008-03-14,26.548830032348633,26.173391342163086,25.252674102783203,26.61140251159668,2801600.0
2008-03-17,25.565540313720703,26.334293365478516,25.154346466064453,26.69185447692871,3507700.0
2008-03-18,26.405805587768555,26.69185447692871,26.3521728515625,27.943313598632812,5058900.0
2008-03-19,27.701961517333984,28.452836990356445,27.389095306396484,29.373554229736328,6339800.0
2008-03-20,28.89084815979004,30.70546531677246,28.89084815979004,30.78591537475586,5632700.0
2008-03-24,30.768037796020508,30.473051071166992,30.3836612701416,31.554670333862305,3227200.0
2008-03-25,30.928939819335938,30.580318450927734,29.97246742248535,31.000452041625977,2640400.0
2008-03-26,30.481990814208984,29.748992919921875,29.525516510009766,30.61607551574707,2850800.0
2008-03-27,29.748992919921875,28.783580780029297,28.774641036987305,29.775808334350586,2639300.0
2008-03-28,28.864030838012695,28.32769012451172,28.041643142700195,29.445066452026367,2269900.0
2008-03-31,28.265117645263672,29.096445083618164,28.16678810119629,29.293102264404297,2036100.0
2008-04-01,29.132200241088867,30.69652557373047,29.105384826660156,30.71440315246582,2908900.0
2008-04-02,30.70546531677246,31.1702938079834,30.410478591918945,31.241804122924805,2653600.0
2008-04-03,30.920000076293945,31.241804122924805,30.607135772705078,31.322256088256836,3013200.0
2008-04-04,31.402706146240234,30.759098052978516,30.36578369140625,31.804962158203125,2816900.0
2008-04-07,30.86636734008789,31.19710922241211,30.62501335144043,31.402706146240234,2424400.0
2008-04-08,30.964696884155273,30.39259910583496,30.151247024536133,31.152414321899414,1653800.0
2008-04-09,30.330026626586914,29.784748077392578,29.436126708984375,30.759098052978516,1922000.0
2008-04-10,29.498699188232422,30.732282638549805,29.498699188232422,30.902122497558594,1876100.0
2008-04-11,30.53562355041504,30.347904205322266,30.187002182006836,31.241804122924805,1422000.0
2008-04-14,30.11549186706543,29.748992919921875,29.516578674316406,30.347904205322266,1659300.0
2008-04-15,29.88307762145996,30.78591537475586,29.71323585510254,30.928939819335938,2386900.0
2008-04-16,30.884244918823242,31.19710922241211,30.78591537475586,31.429523468017578,1715500.0
2008-04-17,31.161354064941406,31.599365234375,31.02726936340332,31.67087745666504,1862600.0
2008-04-18,31.867534637451172,31.93010711669922,31.661937713623047,32.37705612182617,1639600.0
2008-04-21,31.68875503540039,31.751327514648438,31.313316345214844,32.028438568115234,954000.0
2008-04-22,31.43846321105957,30.911062240600586,30.28533172607422,31.76026725769043,1993800.0
2008-04-23,31.11665916442871,30.7769775390625,30.678647994995117,31.6798152923584,1989100.0
2008-04-24,30.026100158691406,30.839550018310547,29.98140525817871,31.2060489654541,1499400.0
2008-04-25,30.70546531677246,31.947986602783203,30.464111328125,32.10888671875,2442100.0
2008-04-28,31.956924438476562,31.35801124572754,31.143476486206055,32.18040084838867,2956200.0
2008-04-29,31.286500930786133,31.590425491333008,31.19710922241211,31.697694778442383,1268000.0
2008-04-30,31.84965705871582,31.804962158203125,31.697694778442383,33.10111618041992,3640000.0
2008-05-01,31.93010711669922,33.047481536865234,31.599365234375,33.10111618041992,2500000.0
2008-05-02,33.29777526855469,32.65416717529297,32.394935607910156,33.72684860229492,2589500.0
2008-05-05,32.60053253173828,33.0832405090332,32.082069396972656,33.50337219238281,2388000.0
2008-05-06,32.69886016845703,32.99385070800781,32.350242614746094,33.07429885864258,1313200.0
2008-05-07,33.05642318725586,32.627349853515625,32.4575080871582,33.673213958740234,2124800.0
2008-05-08,32.68992233276367,32.850826263427734,32.216156005859375,33.07429885864258,3480300.0
2008-05-09,32.60947036743164,31.974803924560547,31.813901901245117,33.172630310058594,2242700.0
2008-05-12,32.00162124633789,32.99385070800781,32.00162124633789,33.05642318725586,1271500.0
2008-05-13,33.09217834472656,33.09217834472656,32.51114273071289,33.18156814575195,1248700.0
2008-05-14,33.30671310424805,33.23520278930664,33.09217834472656,33.682151794433594,1551200.0
2008-05-15,33.05642318725586,33.47655487060547,32.69886016845703,33.64639663696289,1229300.0
2008-05-16,33.60169982910156,32.19827651977539,31.84965705871582,33.60169982910156,2463500.0
2008-05-19,32.36811828613281,32.34130096435547,32.10888671875,32.88658142089844,1814100.0
2008-05-20,32.09101104736328,30.812732696533203,30.562440872192383,32.34130096435547,2626300.0
2008-05-21,30.86636734008789,29.46294403076172,28.99811553955078,31.03620719909668,3613200.0
2008-05-22,29.40930938720703,29.686418533325195,29.275224685668945,29.927772521972656,2093100.0
2008-05-23,29.266286849975586,28.372386932373047,28.08633804321289,29.427188873291016,3087500.0
2008-05-27,29.257347106933594,29.65960121154785,29.194774627685547,30.356843948364258,3703600.0
2008-05-28,29.936710357666016,30.401538848876953,29.784748077392578,30.52668571472168,2624700.0
2008-05-29,30.678647994995117,30.884244918823242,30.13336944580078,31.134536743164062,2528400.0
2008-05-30,31.071964263916016,30.61607551574707,30.079734802246094,31.071964263916016,2038100.0
2008-06-02,30.62501335144043,30.21381950378418,29.757930755615234,30.7769775390625,2777900.0
2008-06-03,30.267454147338867,29.999284744262695,29.695358276367188,30.741220474243164,3080500.0
2008-06-04,29.65960121154785,30.338966369628906,29.39143180847168,30.69652557373047,2736700.0
2008-06-05,30.21381950378418,30.249576568603516,29.865198135375977,30.830610275268555,2071000.0
2008-06-06,30.240636825561523,28.74782371520996,28.58692169189453,30.240636825561523,4064600.0
2008-06-09,29.024932861328125,28.613739013671875,28.32769012451172,29.498699188232422,2344600.0
2008-06-10,28.354507446289062,28.685251235961914,27.809228897094727,28.989177703857422,4611000.0
2008-06-11,28.399202346801758,27.478485107421875,27.290767669677734,28.712068557739258,3431200.0
2008-06-12,27.460607528686523,28.148910522460938,27.460607528686523,28.792518615722656,3051200.0
2008-06-13,28.80145835876465,29.024932861328125,28.58692169189453,29.677480697631836,2564200.0
2008-06-16,28.783580780029297,29.614906311035156,28.31875228881836,29.766870498657227,2555600.0
2008-06-17,29.55233383178711,28.613739013671875,28.452836990356445,29.614906311035156,2572800.0
2008-06-18,28.104215621948242,28.06846046447754,27.719839096069336,28.89084815979004,2086400.0
2008-06-19,28.15785026550293,28.72994613647461,27.719839096069336,28.926603317260742,2224900.0
2008-06-20,28.595861434936523,28.282995223999023,27.728778839111328,29.185834884643555,2808500.0
2008-06-23,28.721006393432617,27.398035049438477,27.290767669677734,28.917665481567383,2598200.0
2008-06-24,27.24607276916504,28.24724006652832,26.816999435424805,28.604799270629883,5382200.0
2008-06-25,29.275224685668945,30.178064346313477,29.114322662353516,30.508806228637695,7347200.0
2008-06-26,29.900955200195312,29.167957305908203,29.078567504882812,29.95458984375,3469800.0
2008-06-27,29.132200241088867,28.83721351623535,28.122093200683594,29.597028732299805,3276400.0
2008-06-30,28.792518615722656,28.551166534423828,28.22936248779297,29.427188873291016,2433000.0
2008-07-01,27.934375762939453,28.64055633544922,27.59469223022461,28.962360382080078,3450900.0
2008-07-02,28.89084815979004,27.460607528686523,27.415912628173828,29.185834884643555,2813700.0
2008-07-03,27.639387130737305,28.113155364990234,27.523181915283203,28.274057388305664,1725600.0
2008-07-07,28.417081832885742,28.023765563964844,27.65726661682129,28.783580780029297,2454600.0
2008-07-08,27.90755844116211,29.46294403076172,27.898618698120117,29.46294403076172,2814600.0
2008-07-09,29.293102264404297,28.06846046447754,28.06846046447754,29.400371551513672,2826200.0
2008-07-10,28.095277786254883,26.99578094482422,26.77230453491211,28.095277786254883,4674200.0
2008-07-11,26.53095245361328,26.11081886291504,25.663869857788086,26.77230453491211,4210700.0
2008-07-14,26.52201271057129,26.262781143188477,26.137636184692383,27.08517074584961,2469600.0
2008-07-15,25.80689239501953,25.9588565826416,24.653762817382812,26.638219833374023,4418100.0
2008-07-16,25.96779441833496,27.18349838256836,25.574478149414062,27.26395034790039,2909900.0
2008-07-17,26.593524932861328,28.345569610595703,26.11975860595703,28.443897247314453,3784200.0
2008-07-18,28.461776733398438,28.17572784423828,27.558937072753906,28.83721351623535,2891100.0
2008-07-21,28.17572784423828,27.281827926635742,27.19243812561035,28.551166534423828,2095800.0
2008-07-22,27.02259635925293,28.47965431213379,26.736549377441406,28.533287048339844,2762100.0
2008-07-23,28.58692169189453,29.89201545715332,28.023765563964844,30.347904205322266,5687400.0
2008-07-24,29.775808334350586,28.434959411621094,28.31875228881836,30.21381950378418,4345600.0
2008-07-25,28.622678756713867,27.800289154052734,27.782411575317383,29.033872604370117,2234700.0
2008-07-28,27.701961517333984,27.800289154052734,27.451669692993164,28.74782371520996,2678000.0
2008-07-29,27.27288818359375,29.05175018310547,27.004718780517578,29.123262405395508,4221100.0
2008-07-30,29.203712463378906,29.847320556640625,28.765701293945312,30.05291748046875,3657500.0
2008-07-31,29.5612735748291,29.114322662353516,28.828275680541992,30.11549186706543,3224700.0
2008-08-01,29.257347106933594,28.667373657226562,28.202545166015625,29.47188377380371,2517800.0
2008-08-04,28.58692169189453,28.765701293945312,28.202545166015625,29.105384826660156,2402500.0
2008-08-05,29.132200241088867,31.10771942138672,29.132200241088867,31.223926544189453,4271900.0
2008-08-06,31.125598907470703,30.991512298583984,30.151247024536133,31.125598907470703,2552900.0
2008-08-07,30.53562355041504,29.945650100708008,29.88307762145996,30.71440315246582,2469000.0
2008-08-08,29.79368782043457,31.867534637451172,29.516578674316406,32.09101104736328,3961200.0
2008-08-11,31.858596801757812,33.0832405090332,31.125598907470703,33.81623840332031,3743000.0
2008-08-12,32.60053253173828,31.903291702270508,31.733449935913086,32.90446090698242,2248000.0
2008-08-13,31.733449935913086,31.018329620361328,30.36578369140625,31.894351959228516,2243000.0
2008-08-14,30.651830673217773,31.93904685974121,30.39259910583496,32.36811828613281,1491400.0
2008-08-15,32.15358352661133,32.216156005859375,31.813901901245117,32.57371520996094,1780100.0
2008-08-18,32.394935607910156,31.25968360900879,31.03620719909668,32.493263244628906,2278600.0
2008-08-19,30.30320930480957,29.507638931274414,29.328859329223633,30.30320930480957,3424900.0
2008-08-20,29.400371551513672,29.06068992614746,28.828275680541992,29.80262565612793,2751000.0
2008-08-21,29.06068992614746,28.881908416748047,28.40814208984375,29.14113998413086,1792500.0
2008-08-22,29.328859329223633,30.008222579956055,29.015993118286133,30.106552124023438,1853300.0
2008-08-25,29.328859329223633,28.83721351623535,28.72994613647461,29.605968475341797,1519600.0
2008-08-26,25.261613845825195,25.252674102783203,24.367713928222656,25.762197494506836,15879600.0
2008-08-27,25.735380172729492,25.1364688873291,24.814664840698242,25.735380172729492,3423700.0
2008-08-28,25.243736267089844,25.70856475830078,24.904054641723633,25.797954559326172,3064200.0
2008-08-29,25.601295471191406,26.182331085205078,25.476150512695312,26.253843307495117,3154600.0
2008-09-02,26.593524932861328,26.620342254638672,26.325355529785156,28.515409469604492,5700500.0
2008-09-03,26.61140251159668,26.21808624267578,26.012489318847656,26.8616943359375,3566900.0
2008-09-04,25.976734161376953,26.182331085205078,25.207979202270508,26.36111068725586,5514500.0
2008-09-05,25.735380172729492,26.593524932861328,25.726442337036133,26.62928009033203,3438600.0
2008-09-08,27.362279891967773,27.469547271728516,26.3521728515625,28.202545166015625,5246200.0
2008-09-09,27.701961517333984,26.387928009033203,26.387928009033203,27.97907066345215,4041100.0
2008-09-10,26.557769775390625,27.281827926635742,26.334293365478516,27.710899353027344,3784900.0
2008-09-11,27.120925903320312,27.75559425354004,26.816999435424805,27.862863540649414,3600900.0
2008-09-12,27.210315704345703,27.201377868652344,26.548830032348633,27.487424850463867,3811300.0
2008-09-15,26.36111068725586,26.387928009033203,25.86946678161621,27.398035049438477,2985000.0
2008-09-16,26.244903564453125,26.718671798706055,25.94991683959961,26.825939178466797,3044500.0
2008-09-17,27.02259635925293,25.762197494506836,25.485088348388672,27.326522827148438,5218700.0
2008-09-18,26.146575927734375,26.316415786743164,24.88617515563965,26.548830032348633,6095400.0
2008-09-19,27.84498405456543,28.354507446289062,26.825939178466797,28.872970581054688,6777200.0
2008-09-22,27.90755844116211,26.68291473388672,26.28959846496582,28.023765563964844,2489500.0
2008-09-23,26.709732055664062,25.520845413208008,25.39569854736328,27.281827926635742,2928000.0
2008-09-24,25.681747436523438,25.05601692199707,24.96662712097168,25.681747436523438,2257700.0
2008-09-25,25.279491424560547,25.12752914428711,24.930870056152344,25.494028091430664,2398400.0
2008-09-26,24.582250595092773,25.529783248901367,24.582250595092773,25.574478149414062,2712900.0
2008-09-29,25.109651565551758,24.37665367126465,23.91182518005371,25.37782096862793,3601900.0
2008-09-30,24.859359741210938,25.592357635498047,23.876068115234375,25.87840461730957,3186500.0
2008-10-01,25.29737091064453,25.797954559326172,25.082834243774414,26.19127082824707,3064900.0
2008-10-02,25.6102352142334,25.53872299194336,25.047077178955078,25.753259658813477,2617000.0
2008-10-03,25.994611740112305,24.537555694580078,24.260446548461914,26.11081886291504,3226800.0
2008-10-06,23.357606887817383,23.125192642211914,21.95418357849121,24.135299682617188,4125200.0
2008-10-07,23.116254806518555,22.67824363708496,22.320682525634766,23.598960876464844,3055500.0
2008-10-08,21.462539672851562,21.516172409057617,21.462539672851562,22.93747329711914,4944400.0
2008-10-09,21.52511215209961,18.98643684387207,18.98643684387207,21.77540397644043,5408500.0
2008-10-10,17.645586013793945,19.15627670288086,15.911419868469238,20.094871520996094,7248500.0
2008-10-13,20.318347930908203,20.80999183654785,19.853519439697266,20.80999183654785,2404900.0
2008-10-14,21.650257110595703,19.90715217590332,19.39763069152832,22.141902923583984,3938400.0
2008-10-15,19.504898071289062,18.280254364013672,18.280254364013672,19.63004493713379,3582200.0
2008-10-16,18.038902282714844,18.771900177001953,17.609830856323242,18.771900177001953,3659200.0
2008-10-17,18.280254364013672,18.959619522094727,18.021024703979492,19.379751205444336,3270700.0
2008-10-20,19.209911346435547,19.361873626708984,18.950679779052734,19.72837257385254,2657200.0
2008-10-21,19.040069580078125,18.771900177001953,18.67357063293457,19.773067474365234,2637900.0
2008-10-22,18.324949264526367,17.547256469726562,17.10030746459961,18.467973709106445,3965800.0
2008-10-23,17.627708435058594,17.180757522583008,16.412004470825195,17.9316349029541,2956400.0
2008-10-24,16.072322845458984,16.724868774414062,15.920358657836914,17.252269744873047,2405800.0
2008-10-27,16.45669937133789,16.161712646484375,16.161712646484375,17.252269744873047,1851600.0
2008-10-28,16.62653923034668,17.609830856323242,15.258872985839844,17.609830856323242,3302100.0
2008-10-29,17.377416610717773,17.842243194580078,17.252269744873047,18.646753311157227,2431800.0
2008-10-30,18.34282875061035,18.50373077392578,18.065719604492188,18.932802200317383,2086500.0
2008-10-31,18.42327880859375,19.81776237487793,18.307071685791016,19.98760414123535,3212200.0
2008-11-03,19.74625015258789,19.460203170776367,19.23672866821289,20.488187789916992,2008900.0
2008-11-04,19.951847076416016,20.46137046813965,19.63004493713379,20.488187789916992,1833600.0
2008-11-05,20.14850616455078,18.736143112182617,18.65569305419922,20.166383743286133,2353700.0
2008-11-06,18.76296043395996,18.19086456298828,17.743915557861328,19.093704223632812,2653800.0
2008-11-07,18.378583908081055,17.51150131225586,17.046672821044922,18.557363510131836,3183900.0
2008-11-10,17.654525756835938,16.644418716430664,16.46563720703125,18.19086456298828,1736200.0
2008-11-11,16.188528060913086,16.349430084228516,15.956114768981934,16.814258575439453,2063700.0
2008-11-12,16.04550552368164,15.643250465393066,15.455531120300293,16.268980026245117,3084400.0
2008-11-13,15.482348442077637,16.429882049560547,14.615264892578125,16.62653923034668,4814000.0
2008-11-14,16.12595558166504,15.51810359954834,15.509164810180664,16.662296295166016,2466000.0
2008-11-17,15.240995407104492,14.972825050354004,14.937068939208984,15.687945365905762,2050200.0
2008-11-18,14.60632610321045,14.776166915893555,14.302399635314941,15.330385208129883,2383900.0
2008-11-19,14.749349594116211,13.354866027832031,13.310171127319336,14.874496459960938,2897400.0
2008-11-20,13.256537437438965,12.103405952453613,12.040833473205566,13.569401741027832,3286700.0
2008-11-21,12.398392677307129,12.782770156860352,11.808419227600098,12.818526268005371,3314300.0
2008-11-24,12.755952835083008,13.99847412109375,12.586112022399902,14.400729179382324,2756700.0
2008-11-25,14.6242036819458,14.82086181640625,13.891205787658691,14.937068939208984,2111500.0
2008-11-26,14.53481388092041,16.20640754699707,14.311339378356934,16.30473518371582,2825300.0
2008-11-28,16.152772903442383,16.349430084228516,15.875663757324219,16.394126892089844,791300.0
2008-12-01,15.982932090759277,14.552692413330078,14.49905776977539,15.991870880126953,2683200.0
2008-12-02,14.73147201538086,15.2320556640625,14.096802711486816,15.26781177520752,2816800.0
2008-12-03,15.14266586303711,16.21534538269043,14.990702629089355,16.29579734802246,3599900.0
2008-12-04,16.224285125732422,16.85895347595215,15.991870880126953,17.341659545898438,3338700.0
2008-12-05,16.394126892089844,18.324949264526367,16.394126892089844,18.476913452148438,5425900.0
2008-12-08,18.771900177001953,19.692617416381836,18.771900177001953,20.577577590942383,5354200.0
2008-12-09,19.55853271484375,18.7540225982666,18.467973709106445,19.826702117919922,3686300.0
2008-12-10,19.057947158813477,19.460203170776367,18.941741943359375,20.005481719970703,3072900.0
2008-12-11,19.42444610595703,17.886938095092773,17.6187686920166,19.442325592041016,3363300.0
2008-12-12,16.492454528808594,19.665800094604492,15.687945365905762,20.184261322021484,5829600.0
2008-12-15,19.782007217407227,19.192033767700195,18.83447265625,20.13062858581543,3107900.0
2008-12-16,19.290361404418945,20.515005111694336,19.06688690185547,20.61333465576172,3150700.0
2008-12-17,20.282590866088867,21.569807052612305,19.916091918945312,21.86479377746582,4253600.0
2008-12-18,21.77540397644043,21.43572235107422,20.622272491455078,21.77540397644043,4821900.0
2008-12-19,24.010154724121094,25.520845413208008,23.25927734375,25.94991683959961,14545000.0
2008-12-22,24.96662712097168,25.37782096862793,24.028032302856445,25.476150512695312,5856200.0
2008-12-23,25.37782096862793,24.80572509765625,24.55543327331543,25.69962501525879,3250500.0
2008-12-24,24.948749542236328,25.342065811157227,24.912992477416992,25.422515869140625,1026700.0
2008-12-26,25.279491424560547,25.476150512695312,24.87723731994629,25.735380172729492,980100.0
2008-12-29,25.44933319091797,24.600128173828125,24.126361846923828,25.583417892456055,1678200.0
2008-12-30,24.957687377929688,25.047077178955078,24.537555694580078,25.073894500732422,2456500.0
2008-12-31,25.047077178955078,25.190101623535156,24.859359741210938,25.404638290405273,2433900.0
2009-01-02,25.46721076965332,26.405805587768555,24.87723731994629,26.60246467590332,2874500.0
2009-01-05,26.155513763427734,25.690685272216797,25.386760711669922,26.423683166503906,3064900.0
2009-01-06,26.003551483154297,25.86946678161621,25.073894500732422,26.227025985717773,3595800.0
2009-01-07,25.252674102783203,24.546493530273438,24.40346908569336,25.565540313720703,3795100.0
2009-01-08,24.367713928222656,24.698457717895508,23.74198341369629,25.19904136657715,3696300.0
2009-01-09,24.662700653076172,23.849252700805664,23.795618057250977,24.752090454101562,1927500.0
2009-01-12,23.688350677490234,22.982168197631836,22.544158935546875,24.036970138549805,3538700.0
2009-01-13,23.41124153137207,22.93747329711914,22.553096771240234,23.83137321472168,2487500.0
2009-01-14,22.177658081054688,21.811159133911133,21.516172409057617,22.3564395904541,3294700.0
2009-01-15,21.891611099243164,22.472646713256836,21.12285614013672,22.982168197631836,3195200.0
2009-01-16,22.901718139648438,23.214582443237305,22.293865203857422,23.33078956604004,3042100.0
2009-01-20,23.07155990600586,21.051345825195312,20.845748901367188,23.25033950805664,3286000.0
2009-01-21,21.20330810546875,22.25811004638672,21.069223403930664,22.36537742614746,3431100.0
2009-01-22,22.61566925048828,24.135299682617188,21.95418357849121,24.859359741210938,5063200.0
2009-01-23,23.464874267578125,23.80455780029297,23.23246192932129,24.16211700439453,2860000.0
2009-01-26,23.974397659301758,24.269384384155273,23.74198341369629,24.96662712097168,2472900.0
2009-01-27,24.46604347229004,24.761030197143555,24.099544525146484,25.029199600219727,2419500.0
2009-01-28,25.23479652404785,25.1364688873291,24.769969940185547,25.55660057067871,3239600.0
2009-01-29,24.41240882873535,24.46604347229004,24.224689483642578,24.993444442749023,2715900.0
2009-01-30,24.37665367126465,23.438058853149414,23.1788272857666,24.546493530273438,2485000.0
2009-02-02,22.794450759887695,23.402301788330078,22.713998794555664,23.679410934448242,2219300.0
2009-02-03,23.41124153137207,24.16211700439453,22.740816116333008,24.439226150512695,2584200.0
2009-02-04,24.16211700439453,24.930870056152344,23.768800735473633,25.422515869140625,5641900.0
2009-02-05,24.868297576904297,25.431455612182617,24.689517974853516,25.520845413208008,2680900.0
2009-02-06,25.46721076965332,25.6459903717041,25.225858688354492,26.173391342163086,2867300.0
2009-02-09,25.6102352142334,25.565540313720703,24.8236026763916,25.672807693481445,2102100.0
2009-02-10,25.28843116760254,24.349836349487305,24.135299682617188,25.565540313720703,3713100.0
2009-02-11,24.62694549560547,25.190101623535156,24.48392105102539,25.37782096862793,3804400.0
2009-02-12,24.582250595092773,26.164453506469727,24.582250595092773,26.262781143188477,5790800.0
2009-02-13,25.914161682128906,26.209148406982422,25.55660057067871,26.53989028930664,4875800.0
2009-02-17,25.30630874633789,25.011322021484375,24.680578231811523,25.502967834472656,5175000.0
2009-02-18,25.109651565551758,24.671640396118164,24.39453125,25.440393447875977,4591700.0
2009-02-19,25.011322021484375,24.349836349487305,24.251506805419922,25.70856475830078,3200300.0
2009-02-20,23.9654598236084,25.23479652404785,23.89394760131836,25.502967834472656,6426300.0
2009-02-23,25.494028091430664,24.48392105102539,24.430286407470703,25.923099517822266,4891500.0
2009-02-24,24.62694549560547,25.359943389892578,24.48392105102539,25.46721076965332,5240700.0
2009-02-25,25.181163787841797,25.12752914428711,24.707395553588867,25.69962501525879,4673700.0
2009-02-26,25.520845413208008,23.545326232910156,23.24139976501465,25.520845413208008,7063700.0
2009-02-27,23.23246192932129,24.260446548461914,23.08049774169922,24.528615951538086,5522500.0
2009-03-02,23.82243537902832,22.991107940673828,22.785511016845703,24.135299682617188,4859100.0
2009-03-03,23.134132385253906,22.562036514282227,22.177658081054688,23.6525936126709,4256500.0
2009-03-04,23.062620162963867,22.785511016845703,22.59779167175293,23.464874267578125,4414500.0
2009-03-05,22.338560104370117,22.10614776611328,21.68601417541504,23.00898551940918,5147600.0
2009-03-06,22.302804946899414,22.222354888916016,21.551929473876953,22.91065788269043,4477400.0
2009-03-09,21.837976455688477,21.739648818969727,21.650257110595703,22.50840187072754,2862100.0
2009-03-10,22.150842666625977,24.108482360839844,21.909488677978516,24.31407928466797,5182100.0
2009-03-11,23.16988754272461,23.947580337524414,23.16988754272461,24.430286407470703,4643800.0
2009-03-12,23.929702758789062,25.1364688873291,23.91182518005371,25.529783248901367,5358400.0
2009-03-13,25.2169189453125,25.565540313720703,24.689517974853516,25.815832138061523,3989100.0
2009-03-16,25.833709716796875,25.726442337036133,25.637052536010742,26.799121856689453,5783400.0
2009-03-17,25.672807693481445,26.727609634399414,25.342065811157227,26.727609634399414,5768600.0
2009-03-18,29.96352767944336,32.06419372558594,29.605968475341797,32.24297332763672,19930300.0
2009-03-19,31.885412216186523,31.232866287231445,30.69652557373047,32.350242614746094,6722000.0
2009-03-20,31.232866287231445,30.28533172607422,29.686418533325195,31.232866287231445,5855600.0
2009-03-23,30.732282638549805,32.32342529296875,30.21381950378418,32.32342529296875,5568700.0
2009-03-24,31.813901901245117,30.750160217285156,30.71440315246582,32.69886016845703,5153700.0
2009-03-25,31.25968360900879,31.43846321105957,30.222759246826172,31.912229537963867,5039600.0
