Date,osisopen,osisclose,osislow,osishigh,osisvolume
2010-10-12,35.2599983215332,35.5,34.900001525878906,35.650001525878906,140400
2010-10-13,35.65999984741211,35.81999969482422,35.470001220703125,36.0,130400
2010-10-14,35.689998626708984,35.369998931884766,35.20000076293945,35.869998931884766,83700
2010-10-15,35.779998779296875,34.91999816894531,34.90999984741211,35.779998779296875,214700
2010-10-18,34.869998931884766,35.7400016784668,34.79999923706055,36.040000915527344,146800
2010-10-19,35.380001068115234,34.459999084472656,34.220001220703125,35.7599983215332,105700
2010-10-20,34.68000030517578,34.9900016784668,34.41999816894531,35.4900016784668,75600
2010-10-21,35.209999084472656,34.58000183105469,34.2599983215332,35.83000183105469,91300
2010-10-22,34.7599983215332,35.189998626708984,34.630001068115234,35.560001373291016,82300
2010-10-25,35.279998779296875,35.459999084472656,35.18000030517578,35.869998931884766,156000
2010-10-26,35.060001373291016,34.9900016784668,34.25,35.310001373291016,356400
2010-10-27,35.209999084472656,35.81999969482422,34.290000915527344,35.880001068115234,140300
2010-10-28,36.0,35.7400016784668,35.279998779296875,36.0,71700
2010-10-29,35.599998474121094,36.0,35.599998474121094,36.2400016784668,177700
2010-11-01,36.849998474121094,37.0,36.54999923706055,38.97999954223633,787800
2010-11-02,37.189998626708984,37.150001525878906,36.849998474121094,37.40999984741211,156900
2010-11-03,37.150001525878906,37.20000076293945,36.88999938964844,37.369998931884766,123200
2010-11-04,37.5,37.349998474121094,36.970001220703125,37.650001525878906,133400
2010-11-05,37.560001373291016,37.459999084472656,37.279998779296875,37.849998474121094,75400
2010-11-08,37.29999923706055,37.38999938964844,37.16999816894531,37.68000030517578,55700
2010-11-09,37.400001525878906,35.93000030517578,35.63999938964844,37.470001220703125,149500
2010-11-10,36.06999969482422,37.279998779296875,35.91999816894531,37.290000915527344,112000
2010-11-11,36.869998931884766,36.81999969482422,36.4900016784668,37.18000030517578,49600
2010-11-12,36.47999954223633,36.220001220703125,35.900001525878906,36.810001373291016,71600
2010-11-15,36.47999954223633,36.119998931884766,35.88999938964844,36.5099983215332,93000
2010-11-16,36.0099983215332,35.349998474121094,35.04999923706055,36.130001068115234,139700
2010-11-17,35.36000061035156,35.72999954223633,35.04999923706055,36.22999954223633,126800
2010-11-18,36.08000183105469,35.68000030517578,35.5,36.52000045776367,107000
2010-11-19,35.5099983215332,35.220001220703125,34.7599983215332,35.5099983215332,179200
2010-11-22,35.0,35.880001068115234,34.84000015258789,35.959999084472656,105700
2010-11-23,35.45000076293945,35.25,35.0,35.9900016784668,75900
2010-11-24,35.439998626708984,35.619998931884766,35.38999938964844,35.849998474121094,126200
2010-11-26,35.369998931884766,35.86000061035156,35.369998931884766,36.119998931884766,46000
2010-11-29,35.58000183105469,35.09000015258789,34.709999084472656,35.65999984741211,105900
2010-11-30,34.7599983215332,34.869998931884766,34.20000076293945,35.189998626708984,223700
2010-12-01,35.220001220703125,34.380001068115234,34.29999923706055,35.5099983215332,147600
2010-12-02,34.27000045776367,33.22999954223633,32.650001525878906,34.29999923706055,338100
2010-12-03,33.029998779296875,34.529998779296875,33.029998779296875,34.75,134600
2010-12-06,34.439998626708984,34.70000076293945,34.119998931884766,34.959999084472656,82600
2010-12-07,34.959999084472656,35.5,34.7400016784668,35.619998931884766,114600
2010-12-08,35.65999984741211,35.5,35.2599983215332,36.11000061035156,98000
2010-12-09,35.599998474121094,35.0099983215332,34.43000030517578,35.70000076293945,88700
2010-12-10,35.13999938964844,35.41999816894531,34.790000915527344,35.540000915527344,61300
2010-12-13,35.4900016784668,35.099998474121094,34.95000076293945,35.63999938964844,68600
2010-12-14,35.0099983215332,35.189998626708984,34.810001373291016,35.41999816894531,55600
2010-12-15,35.20000076293945,35.65999984741211,34.959999084472656,36.27000045776367,116400
2010-12-16,35.83000183105469,36.27000045776367,35.400001525878906,36.33000183105469,93700
2010-12-17,36.209999084472656,36.2599983215332,35.459999084472656,36.27000045776367,301500
2010-12-20,36.29999923706055,36.189998626708984,36.08000183105469,36.5,76300
2010-12-21,36.209999084472656,36.56999969482422,36.0099983215332,36.84000015258789,76200
2010-12-22,36.54999923706055,36.45000076293945,36.18000030517578,37.040000915527344,61900
2010-12-23,36.369998931884766,36.560001373291016,36.0,36.9900016784668,42800
2010-12-27,36.52000045776367,36.97999954223633,36.2599983215332,37.09000015258789,43900
2010-12-28,36.9900016784668,36.790000915527344,36.27000045776367,37.369998931884766,71500
2010-12-29,36.959999084472656,37.02000045776367,36.380001068115234,37.13999938964844,27900
2010-12-30,36.939998626708984,36.56999969482422,36.56999969482422,37.04999923706055,28500
2010-12-31,36.619998931884766,36.36000061035156,36.36000061035156,37.06999969482422,64900
2011-01-03,36.4900016784668,36.369998931884766,36.119998931884766,37.38999938964844,94200
2011-01-04,36.380001068115234,36.0,35.220001220703125,36.38999938964844,85400
2011-01-05,35.83000183105469,36.83000183105469,35.31999969482422,36.97999954223633,81800
2011-01-06,36.77000045776367,36.56999969482422,36.09000015258789,37.34000015258789,71500
2011-01-07,36.70000076293945,36.18000030517578,35.66999816894531,36.70000076293945,58200
2011-01-10,35.95000076293945,36.33000183105469,35.7599983215332,36.369998931884766,69400
2011-01-11,36.349998474121094,36.209999084472656,36.099998474121094,36.709999084472656,93100
2011-01-12,36.279998779296875,35.09000015258789,34.470001220703125,36.88999938964844,231600
2011-01-13,35.130001068115234,35.0099983215332,34.81999969482422,35.220001220703125,94300
2011-01-14,35.099998474121094,34.90999984741211,34.58000183105469,35.119998931884766,109100
2011-01-18,34.90999984741211,34.81999969482422,34.66999816894531,35.06999969482422,81500
2011-01-19,34.86000061035156,33.65999984741211,33.58000183105469,34.900001525878906,85700
2011-01-20,33.66999816894531,33.779998779296875,33.33000183105469,33.93000030517578,131100
2011-01-21,33.9900016784668,34.86000061035156,33.9900016784668,34.869998931884766,175200
2011-01-24,34.7400016784668,35.95000076293945,34.720001220703125,36.7400016784668,215100
2011-01-25,37.16999816894531,37.25,35.619998931884766,37.40999984741211,272000
2011-01-26,37.5,37.849998474121094,37.18000030517578,38.13999938964844,131900
2011-01-27,38.04999923706055,38.0,37.970001220703125,38.400001525878906,158900
2011-01-28,38.04999923706055,37.27000045776367,36.970001220703125,38.130001068115234,119600
2011-01-31,37.209999084472656,37.9900016784668,36.529998779296875,37.9900016784668,178500
2011-02-01,37.9900016784668,38.529998779296875,37.779998779296875,38.959999084472656,108300
2011-02-02,38.31999969482422,38.38999938964844,38.220001220703125,39.47999954223633,80700
2011-02-03,38.220001220703125,38.4900016784668,38.099998474121094,38.970001220703125,62500
2011-02-04,38.400001525878906,37.95000076293945,37.41999816894531,38.400001525878906,115800
2011-02-07,38.04999923706055,38.529998779296875,38.04999923706055,39.099998474121094,43300
2011-02-08,38.31999969482422,38.20000076293945,38.04999923706055,38.58000183105469,55200
2011-02-09,38.08000183105469,37.91999816894531,37.75,38.5,64100
2011-02-10,37.689998626708984,38.150001525878906,37.689998626708984,38.38999938964844,47700
2011-02-11,37.939998626708984,38.63999938964844,37.939998626708984,38.849998474121094,74500
2011-02-14,38.59000015258789,38.599998474121094,38.209999084472656,38.650001525878906,39700
2011-02-15,38.439998626708984,39.630001068115234,38.41999816894531,39.9900016784668,181700
2011-02-16,39.849998474121094,39.5,38.9900016784668,39.849998474121094,57500
2011-02-17,39.369998931884766,39.349998474121094,39.290000915527344,39.72999954223633,49100
2011-02-18,39.58000183105469,39.40999984741211,39.310001373291016,39.779998779296875,47200
2011-02-22,38.959999084472656,39.279998779296875,38.959999084472656,39.560001373291016,88200
2011-02-23,39.16999816894531,38.7599983215332,38.720001220703125,39.880001068115234,123500
2011-02-24,38.7599983215332,37.310001373291016,37.029998779296875,38.7599983215332,153400
2011-02-25,37.2599983215332,37.880001068115234,37.029998779296875,38.02000045776367,86800
2011-02-28,37.95000076293945,37.619998931884766,37.2400016784668,38.380001068115234,81900
2011-03-01,37.56999969482422,37.66999816894531,37.130001068115234,38.09000015258789,124300
2011-03-02,37.47999954223633,37.72999954223633,37.15999984741211,37.880001068115234,85400
2011-03-03,37.83000183105469,38.56999969482422,37.83000183105469,39.09000015258789,91800
2011-03-04,38.540000915527344,38.939998626708984,38.43000030517578,38.939998626708984,100700
2011-03-07,39.09000015258789,38.400001525878906,38.09000015258789,39.09000015258789,136200
2011-03-08,38.41999816894531,38.119998931884766,38.029998779296875,38.9900016784668,107900
2011-03-09,38.119998931884766,38.2400016784668,37.81999969482422,38.560001373291016,84500
2011-03-10,37.810001373291016,37.72999954223633,37.45000076293945,38.09000015258789,137500
2011-03-11,37.5099983215332,37.540000915527344,37.029998779296875,37.970001220703125,83800
2011-03-14,37.09000015258789,37.029998779296875,36.4900016784668,37.66999816894531,105300
2011-03-15,37.970001220703125,38.029998779296875,37.310001373291016,38.349998474121094,162300
2011-03-16,37.849998474121094,36.68000030517578,36.63999938964844,38.27000045776367,186400
2011-03-17,37.029998779296875,35.959999084472656,35.63999938964844,37.36000061035156,164200
2011-03-18,36.0,36.36000061035156,35.599998474121094,36.36000061035156,168000
2011-03-21,36.540000915527344,36.779998779296875,36.540000915527344,37.18000030517578,59800
2011-03-22,36.630001068115234,37.08000183105469,36.400001525878906,37.220001220703125,37300
2011-03-23,36.95000076293945,37.029998779296875,36.58000183105469,37.369998931884766,77800
2011-03-24,37.20000076293945,37.20000076293945,36.5099983215332,37.4900016784668,46200
2011-03-25,37.220001220703125,37.41999816894531,37.220001220703125,38.04999923706055,73500
2011-03-28,36.630001068115234,36.369998931884766,36.0099983215332,37.02000045776367,100100
2011-03-29,36.2400016784668,36.59000015258789,35.86000061035156,36.599998474121094,64800
2011-03-30,36.650001525878906,36.61000061035156,36.189998626708984,37.34000015258789,93300
2011-03-31,36.630001068115234,37.529998779296875,36.400001525878906,37.630001068115234,69400
2011-04-01,37.66999816894531,38.08000183105469,37.279998779296875,38.22999954223633,56500
2011-04-04,38.220001220703125,38.470001220703125,37.97999954223633,38.4900016784668,52200
2011-04-05,38.5,38.93000030517578,38.33000183105469,39.47999954223633,112000
2011-04-06,39.09000015258789,39.13999938964844,38.869998931884766,39.400001525878906,50100
2011-04-07,39.189998626708984,38.9900016784668,38.810001373291016,39.459999084472656,58000
2011-04-08,39.220001220703125,37.95000076293945,37.04999923706055,39.220001220703125,159800
2011-04-11,37.880001068115234,36.790000915527344,36.380001068115234,38.52000045776367,131700
2011-04-12,36.529998779296875,36.5099983215332,36.099998474121094,36.959999084472656,57400
2011-04-13,36.72999954223633,36.099998474121094,35.75,36.83000183105469,114100
2011-04-14,35.84000015258789,36.150001525878906,35.79999923706055,36.33000183105469,60900
2011-04-15,36.0099983215332,36.58000183105469,35.900001525878906,36.70000076293945,69500
2011-04-18,36.15999984741211,35.630001068115234,35.290000915527344,36.439998626708984,121800
2011-04-19,35.619998931884766,34.25,34.08000183105469,35.849998474121094,541400
2011-04-20,34.790000915527344,36.45000076293945,34.790000915527344,36.52000045776367,194100
2011-04-21,36.59000015258789,36.720001220703125,36.2400016784668,37.0,66900
2011-04-25,36.540000915527344,36.77000045776367,36.13999938964844,36.959999084472656,70300
2011-04-26,38.0,37.529998779296875,37.310001373291016,38.66999816894531,320900
2011-04-27,37.540000915527344,38.22999954223633,37.099998474121094,38.25,105000
2011-04-28,38.060001373291016,38.400001525878906,38.060001373291016,38.709999084472656,76000
2011-04-29,38.40999984741211,38.38999938964844,38.20000076293945,38.56999969482422,81000
2011-05-02,38.099998474121094,38.2599983215332,37.540000915527344,38.86000061035156,91000
2011-05-03,38.22999954223633,37.43000030517578,37.310001373291016,38.45000076293945,70000
2011-05-04,37.40999984741211,36.5099983215332,35.7599983215332,37.40999984741211,114800
2011-05-05,36.209999084472656,37.56999969482422,35.75,38.06999969482422,121700
2011-05-06,37.88999938964844,37.630001068115234,37.5,38.040000915527344,86000
2011-05-09,37.560001373291016,38.13999938964844,37.560001373291016,38.18000030517578,52000
2011-05-10,38.25,39.84000015258789,37.9900016784668,40.0,220000
2011-05-11,39.560001373291016,39.38999938964844,39.31999969482422,39.959999084472656,146400
2011-05-12,39.13999938964844,40.220001220703125,38.90999984741211,40.650001525878906,185600
2011-05-13,40.16999816894531,40.09000015258789,39.869998931884766,40.619998931884766,123000
2011-05-16,39.959999084472656,39.900001525878906,39.709999084472656,40.27000045776367,141900
2011-05-17,39.75,40.31999969482422,39.52000045776367,40.43000030517578,212500
2011-05-18,40.400001525878906,39.7599983215332,39.33000183105469,40.400001525878906,119600
2011-05-19,39.68000030517578,39.47999954223633,39.09000015258789,39.97999954223633,99300
2011-05-20,39.29999923706055,39.18000030517578,38.93000030517578,39.63999938964844,84000
2011-05-23,38.529998779296875,38.29999923706055,38.150001525878906,38.93000030517578,50400
2011-05-24,38.29999923706055,37.75,37.7400016784668,38.4900016784668,72000
2011-05-25,37.5099983215332,38.279998779296875,37.5099983215332,38.5099983215332,48600
2011-05-26,38.25,39.06999969482422,38.25,39.06999969482422,34500
2011-05-27,39.040000915527344,39.11000061035156,38.790000915527344,39.18000030517578,43800
2011-05-31,39.310001373291016,39.97999954223633,39.099998474121094,40.029998779296875,113800
2011-06-01,39.95000076293945,39.630001068115234,39.43000030517578,40.099998474121094,140000
2011-06-02,39.75,39.720001220703125,39.369998931884766,40.02000045776367,67000
2011-06-03,39.060001373291016,39.58000183105469,39.060001373291016,39.939998626708984,136000
2011-06-06,39.529998779296875,39.52000045776367,39.18000030517578,40.04999923706055,186500
2011-06-07,39.720001220703125,39.630001068115234,39.2400016784668,40.029998779296875,129600
2011-06-08,39.459999084472656,39.38999938964844,38.83000183105469,39.599998474121094,132900
2011-06-09,39.5,39.06999969482422,38.97999954223633,39.54999923706055,54400
2011-06-10,38.79999923706055,38.150001525878906,38.040000915527344,39.099998474121094,68000
2011-06-13,38.20000076293945,38.31999969482422,38.20000076293945,38.75,90500
2011-06-14,38.75,38.52000045776367,38.31999969482422,38.75,97000
2011-06-15,38.400001525878906,38.5099983215332,38.16999816894531,39.130001068115234,94600
2011-06-16,38.689998626708984,39.290000915527344,38.349998474121094,39.290000915527344,212900
2011-06-17,39.43000030517578,39.68000030517578,39.33000183105469,39.79999923706055,141800
2011-06-20,39.650001525878906,39.689998626708984,39.470001220703125,39.83000183105469,98200
2011-06-21,39.79999923706055,41.459999084472656,39.66999816894531,41.5,208100
2011-06-22,41.11000061035156,40.529998779296875,40.5099983215332,41.650001525878906,106800
2011-06-23,40.0,41.68000030517578,39.810001373291016,41.959999084472656,250600
2011-06-24,41.7400016784668,41.27000045776367,40.88999938964844,42.279998779296875,486600
2011-06-27,41.33000183105469,42.16999816894531,41.09000015258789,42.689998626708984,180400
2011-06-28,42.11000061035156,42.060001373291016,41.77000045776367,42.310001373291016,124800
2011-06-29,42.20000076293945,41.779998779296875,41.7400016784668,42.22999954223633,87800
2011-06-30,42.09000015258789,43.0,42.09000015258789,43.18000030517578,226000
2011-07-01,43.09000015258789,43.18000030517578,42.970001220703125,43.560001373291016,96900
2011-07-05,43.18000030517578,43.220001220703125,42.90999984741211,43.2599983215332,118100
2011-07-06,43.119998931884766,43.400001525878906,42.91999816894531,43.5,72700
2011-07-07,43.58000183105469,43.529998779296875,43.31999969482422,44.349998474121094,88800
2011-07-08,42.83000183105469,43.84000015258789,42.83000183105469,43.86000061035156,66500
2011-07-11,43.16999816894531,43.29999923706055,43.06999969482422,44.08000183105469,89600
2011-07-12,43.0099983215332,42.959999084472656,42.81999969482422,43.90999984741211,98700
2011-07-13,43.119998931884766,43.93000030517578,42.95000076293945,44.040000915527344,134200
2011-07-14,43.959999084472656,42.86000061035156,42.81999969482422,44.47999954223633,106100
2011-07-15,43.0,43.119998931884766,39.90999984741211,43.59000015258789,593900
2011-07-18,42.93000030517578,42.849998474121094,42.16999816894531,42.95000076293945,67900
2011-07-19,42.97999954223633,43.75,42.97999954223633,43.810001373291016,68500
2011-07-20,43.75,43.86000061035156,43.310001373291016,43.95000076293945,61200
2011-07-21,43.900001525878906,44.38999938964844,43.5099983215332,44.59000015258789,98600
2011-07-22,44.52000045776367,44.66999816894531,44.220001220703125,45.279998779296875,85900
2011-07-25,44.16999816894531,43.970001220703125,43.77000045776367,44.43000030517578,66500
2011-07-26,43.95000076293945,43.599998474121094,43.54999923706055,44.02000045776367,104900
2011-07-27,43.27000045776367,41.689998626708984,41.27000045776367,43.380001068115234,120300
2011-07-28,41.88999938964844,41.900001525878906,41.40999984741211,42.41999816894531,132400
2011-07-29,41.709999084472656,41.290000915527344,40.86000061035156,41.7599983215332,77600
2011-08-01,42.31999969482422,40.150001525878906,39.27000045776367,42.400001525878906,233300
2011-08-02,39.84000015258789,38.470001220703125,38.380001068115234,40.7400016784668,110000
2011-08-03,38.52000045776367,38.9900016784668,37.5,39.13999938964844,83600
2011-08-04,38.40999984741211,36.7599983215332,36.72999954223633,38.939998626708984,100200
2011-08-05,36.849998474121094,36.470001220703125,35.29999923706055,37.43000030517578,197800
2011-08-08,35.279998779296875,32.88999938964844,32.790000915527344,37.369998931884766,193000
2011-08-09,33.33000183105469,35.0099983215332,31.920000076293945,35.11000061035156,377300
2011-08-10,34.119998931884766,34.18000030517578,33.81999969482422,35.33000183105469,371900
2011-08-11,34.33000183105469,36.11000061035156,34.150001525878906,36.7599983215332,129500
2011-08-12,36.439998626708984,36.279998779296875,35.63999938964844,37.099998474121094,106700
2011-08-15,36.470001220703125,37.31999969482422,36.09000015258789,37.31999969482422,71800
2011-08-16,36.77000045776367,36.22999954223633,36.130001068115234,37.209999084472656,103600
2011-08-17,36.209999084472656,35.63999938964844,35.45000076293945,36.540000915527344,166200
2011-08-18,34.619998931884766,34.0,33.52000045776367,35.08000183105469,206000
2011-08-19,33.38999938964844,34.20000076293945,33.33000183105469,34.939998626708984,88200
2011-08-22,35.119998931884766,33.68000030517578,33.4900016784668,35.880001068115234,76300
2011-08-23,33.7400016784668,36.33000183105469,33.709999084472656,36.349998474121094,120200
2011-08-24,36.22999954223633,36.25,35.7599983215332,36.779998779296875,153700
2011-08-25,36.54999923706055,36.400001525878906,34.25,36.7400016784668,278100
2011-08-26,36.220001220703125,37.630001068115234,35.540000915527344,37.95000076293945,150300
2011-08-29,38.09000015258789,39.31999969482422,37.900001525878906,39.349998474121094,119800
2011-08-30,39.150001525878906,39.40999984741211,38.63999938964844,39.86000061035156,151200
2011-08-31,39.47999954223633,38.880001068115234,38.4900016784668,39.720001220703125,150900
2011-09-01,38.810001373291016,38.790000915527344,38.43000030517578,39.689998626708984,126100
2011-09-02,37.90999984741211,36.43000030517578,36.41999816894531,38.5099983215332,103100
2011-09-06,35.31999969482422,35.720001220703125,35.290000915527344,36.09000015258789,116000
2011-09-07,36.380001068115234,36.09000015258789,36.0,36.61000061035156,185100
2011-09-08,35.9900016784668,35.119998931884766,34.79999923706055,36.25,117100
2011-09-09,34.83000183105469,33.619998931884766,33.5099983215332,35.060001373291016,137800
2011-09-12,33.2400016784668,34.560001373291016,32.93000030517578,34.630001068115234,156100
2011-09-13,34.56999969482422,35.15999984741211,34.150001525878906,35.25,79600
2011-09-14,35.369998931884766,35.709999084472656,34.939998626708984,36.150001525878906,84900
2011-09-15,36.119998931884766,35.86000061035156,35.099998474121094,36.119998931884766,57900
2011-09-16,36.040000915527344,35.540000915527344,35.31999969482422,36.15999984741211,185100
2011-09-19,34.9900016784668,37.540000915527344,34.91999816894531,38.5099983215332,352100
2011-09-20,37.56999969482422,36.349998474121094,35.900001525878906,37.63999938964844,132200
2011-09-21,36.220001220703125,33.88999938964844,33.75,36.220001220703125,102100
2011-09-22,32.86000061035156,32.939998626708984,32.4900016784668,33.689998626708984,163500
2011-09-23,32.93000030517578,33.369998931884766,32.459999084472656,33.5099983215332,95100
2011-09-26,33.72999954223633,33.720001220703125,32.47999954223633,34.40999984741211,85800
2011-09-27,34.4900016784668,34.9900016784668,34.13999938964844,35.95000076293945,144100
2011-09-28,35.04999923706055,33.880001068115234,33.84000015258789,35.15999984741211,158400
2011-09-29,34.619998931884766,34.400001525878906,33.119998931884766,34.91999816894531,198400
2011-09-30,34.08000183105469,33.52000045776367,33.5099983215332,34.900001525878906,96600
2011-10-03,33.54999923706055,31.780000686645508,31.780000686645508,34.59000015258789,143100
2011-10-04,31.600000381469727,35.16999816894531,31.0,35.31999969482422,294600
2011-10-05,35.09000015258789,35.81999969482422,34.81999969482422,36.0099983215332,151100
2011-10-06,35.79999923706055,37.27000045776367,35.79999923706055,37.349998474121094,224400
2011-10-07,37.38999938964844,36.869998931884766,36.61000061035156,37.75,203600
2011-10-10,37.439998626708984,39.20000076293945,37.439998626708984,39.25,199400
2011-10-11,39.040000915527344,39.16999816894531,38.63999938964844,39.349998474121094,225600
2011-10-12,39.34000015258789,40.27000045776367,39.20000076293945,40.5,151000
2011-10-13,40.13999938964844,40.72999954223633,39.61000061035156,41.0,87700
2011-10-14,41.36000061035156,41.5099983215332,40.560001373291016,41.56999969482422,147300
2011-10-17,41.33000183105469,40.34000015258789,40.16999816894531,41.47999954223633,94000
2011-10-18,40.63999938964844,42.4900016784668,40.209999084472656,42.79999923706055,175700
2011-10-19,42.540000915527344,40.72999954223633,40.52000045776367,43.34000015258789,106200
2011-10-20,40.65999984741211,41.34000015258789,40.0099983215332,41.560001373291016,78900
2011-10-21,42.029998779296875,42.29999923706055,41.65999984741211,42.45000076293945,140400
2011-10-24,42.38999938964844,43.5099983215332,42.2400016784668,44.08000183105469,140500
2011-10-25,43.54999923706055,41.83000183105469,41.40999984741211,44.27000045776367,145000
2011-10-26,42.209999084472656,42.75,40.77000045776367,42.959999084472656,180000
2011-10-27,44.2400016784668,45.29999923706055,43.77000045776367,45.56999969482422,153400
2011-10-28,44.97999954223633,44.720001220703125,44.40999984741211,45.439998626708984,134800
2011-10-31,43.939998626708984,44.29999923706055,43.72999954223633,44.810001373291016,140300
2011-11-01,41.5099983215332,42.45000076293945,41.040000915527344,43.0,254700
2011-11-02,43.099998474121094,43.439998626708984,42.310001373291016,43.83000183105469,168800
2011-11-03,43.84000015258789,45.20000076293945,43.04999923706055,45.29999923706055,120900
2011-11-04,44.650001525878906,45.58000183105469,44.52000045776367,45.68000030517578,100000
2011-11-07,45.36000061035156,46.77000045776367,45.029998779296875,46.970001220703125,169500
2011-11-08,47.0099983215332,46.869998931884766,45.81999969482422,47.38999938964844,131000
2011-11-09,45.619998931884766,44.38999938964844,44.22999954223633,45.95000076293945,129300
2011-11-10,45.099998474121094,46.0,44.41999816894531,46.880001068115234,127400
2011-11-11,46.31999969482422,46.380001068115234,45.86000061035156,46.86000061035156,111700
2011-11-14,46.06999969482422,45.95000076293945,45.65999984741211,46.63999938964844,68400
2011-11-15,45.560001373291016,46.540000915527344,45.560001373291016,46.81999969482422,93500
2011-11-16,45.91999816894531,44.380001068115234,44.11000061035156,46.43000030517578,157200
2011-11-17,44.20000076293945,44.16999816894531,43.13999938964844,44.63999938964844,152900
2011-11-18,44.119998931884766,44.83000183105469,43.63999938964844,45.439998626708984,101600
2011-11-21,44.0099983215332,43.68000030517578,43.36000061035156,44.400001525878906,93400
2011-11-22,43.650001525878906,44.33000183105469,43.630001068115234,45.02000045776367,85900
2011-11-23,43.88999938964844,42.79999923706055,42.599998474121094,43.88999938964844,100500
2011-11-25,42.5099983215332,42.5099983215332,42.20000076293945,43.150001525878906,52200
2011-11-28,43.95000076293945,44.79999923706055,43.880001068115234,44.810001373291016,79600
2011-11-29,44.7599983215332,44.97999954223633,44.40999984741211,45.060001373291016,76300
2011-11-30,46.61000061035156,47.810001373291016,45.900001525878906,47.83000183105469,214300
2011-12-01,47.4900016784668,46.560001373291016,46.540000915527344,48.0,106200
2011-12-02,49.040000915527344,47.27000045776367,46.0,49.040000915527344,75100
2011-12-05,47.97999954223633,47.849998474121094,47.459999084472656,48.25,59600
2011-12-06,47.7400016784668,47.650001525878906,46.970001220703125,48.04999923706055,70600
2011-12-07,47.40999984741211,47.83000183105469,46.54999923706055,47.91999816894531,47000
2011-12-08,47.290000915527344,45.720001220703125,45.66999816894531,47.91999816894531,126700
2011-12-09,45.720001220703125,47.36000061035156,45.720001220703125,47.560001373291016,96400
2011-12-12,46.709999084472656,47.52000045776367,46.5,47.529998779296875,69700
2011-12-13,47.810001373291016,45.08000183105469,45.0099983215332,48.34000015258789,125200
2011-12-14,44.900001525878906,45.13999938964844,44.900001525878906,46.09000015258789,108200
2011-12-15,45.779998779296875,46.189998626708984,44.95000076293945,46.5,78400
2011-12-16,46.720001220703125,46.099998474121094,45.59000015258789,47.27000045776367,154900
2011-12-19,46.36000061035156,45.33000183105469,45.25,47.150001525878906,59600
2011-12-20,46.279998779296875,48.29999923706055,46.040000915527344,48.40999984741211,115600
2011-12-21,48.36000061035156,48.40999984741211,47.38999938964844,48.599998474121094,92000
2011-12-22,48.4900016784668,48.150001525878906,47.7599983215332,48.9900016784668,84500
2011-12-23,48.209999084472656,48.52000045776367,48.02000045776367,48.88999938964844,39800
2011-12-27,48.31999969482422,48.72999954223633,47.70000076293945,49.369998931884766,57800
2011-12-28,48.619998931884766,49.060001373291016,48.5,49.40999984741211,91800
2011-12-29,49.18000030517578,49.0,48.52000045776367,49.88999938964844,54000
2011-12-30,49.040000915527344,48.779998779296875,48.75,49.31999969482422,76200
2012-01-03,50.0,49.459999084472656,48.7599983215332,50.5,100300
2012-01-04,49.06999969482422,49.75,48.27000045776367,50.029998779296875,110500
2012-01-05,49.52000045776367,49.869998931884766,49.04999923706055,50.400001525878906,61200
2012-01-06,49.70000076293945,49.869998931884766,49.4900016784668,50.560001373291016,94900
2012-01-09,50.2599983215332,50.40999984741211,50.0099983215332,51.060001373291016,149200
2012-01-10,51.0099983215332,50.65999984741211,50.41999816894531,51.0099983215332,51900
2012-01-11,50.369998931884766,50.65999984741211,50.369998931884766,51.04999923706055,55200
2012-01-12,50.790000915527344,50.2599983215332,50.0,50.939998626708984,36300
2012-01-13,49.56999969482422,50.31999969482422,49.29999923706055,50.400001525878906,76200
2012-01-17,50.689998626708984,50.5,50.15999984741211,50.95000076293945,134300
2012-01-18,52.0,54.16999816894531,52.0,54.2599983215332,107600
2012-01-19,54.650001525878906,55.04999923706055,54.540000915527344,55.65999984741211,75600
2012-01-20,55.0099983215332,55.90999984741211,54.869998931884766,56.5,100900
2012-01-23,56.150001525878906,53.11000061035156,52.84000015258789,56.150001525878906,174400
2012-01-24,54.900001525878906,56.459999084472656,54.060001373291016,56.619998931884766,341100
2012-01-25,56.70000076293945,56.220001220703125,55.560001373291016,57.5099983215332,153900
2012-01-26,56.20000076293945,54.41999816894531,53.7599983215332,56.20000076293945,205000
2012-01-27,54.41999816894531,54.310001373291016,54.27000045776367,54.630001068115234,87400
2012-01-30,53.83000183105469,53.4900016784668,53.369998931884766,54.08000183105469,63100
2012-01-31,54.06999969482422,53.72999954223633,53.22999954223633,54.439998626708984,75000
2012-02-01,53.93000030517578,55.08000183105469,53.7599983215332,55.189998626708984,83700
2012-02-02,55.189998626708984,55.22999954223633,55.0099983215332,55.83000183105469,108300
2012-02-03,56.29999923706055,56.83000183105469,55.599998474121094,57.0,82300
2012-02-06,56.31999969482422,55.560001373291016,55.349998474121094,56.900001525878906,61400
2012-02-07,55.5,54.439998626708984,54.15999984741211,55.61000061035156,101800
2012-02-08,54.779998779296875,54.720001220703125,54.099998474121094,55.22999954223633,89500
2012-02-09,54.970001220703125,53.349998474121094,53.310001373291016,54.970001220703125,61500
2012-02-10,52.810001373291016,52.63999938964844,51.9900016784668,53.08000183105469,102700
2012-02-13,53.2400016784668,53.79999923706055,52.72999954223633,53.959999084472656,102800
2012-02-14,53.220001220703125,53.47999954223633,52.970001220703125,53.65999984741211,75000
2012-02-15,53.7599983215332,52.459999084472656,52.290000915527344,54.5099983215332,127100
