Date,gwropen,gwrclose,gwrlow,gwrhigh,gwrvolume
2009-01-08,29.8700008392334,29.780000686645508,29.149999618530273,30.170000076293945,277900
2009-01-09,29.760000228881836,28.40999984741211,28.06999969482422,29.760000228881836,528400
2009-01-12,28.219999313354492,27.729999542236328,27.030000686645508,28.329999923706055,442000
2009-01-13,27.68000030517578,27.030000686645508,26.260000228881836,28.170000076293945,602300
2009-01-14,26.700000762939453,26.489999771118164,26.190000534057617,26.889999389648438,717300
2009-01-15,26.420000076293945,26.5,25.520000457763672,27.15999984741211,711700
2009-01-16,26.760000228881836,26.799999237060547,26.170000076293945,27.15999984741211,458500
2009-01-20,26.290000915527344,25.25,25.09000015258789,26.489999771118164,511300
2009-01-21,25.600000381469727,26.59000015258789,25.40999984741211,26.829999923706055,441100
2009-01-22,25.889999389648438,26.18000030517578,25.399999618530273,26.90999984741211,460900
2009-01-23,25.3799991607666,26.549999237060547,24.959999084472656,27.030000686645508,351000
2009-01-26,26.510000228881836,26.700000762939453,26.010000228881836,27.639999389648438,320500
2009-01-27,26.889999389648438,27.489999771118164,26.549999237060547,27.559999465942383,207600
2009-01-28,28.020000457763672,28.93000030517578,28.0,29.040000915527344,233100
2009-01-29,28.520000457763672,27.829999923706055,27.649999618530273,28.600000381469727,153500
2009-01-30,28.1299991607666,27.170000076293945,27.0,28.440000534057617,185100
2009-02-02,26.559999465942383,27.209999084472656,26.360000610351562,27.489999771118164,335900
2009-02-03,27.280000686645508,27.600000381469727,26.829999923706055,27.90999984741211,285000
2009-02-04,27.670000076293945,27.93000030517578,27.5,28.790000915527344,257200
2009-02-05,27.770000457763672,28.239999771118164,27.3799991607666,28.93000030517578,366000
2009-02-06,28.290000915527344,29.469999313354492,28.149999618530273,29.760000228881836,391800
2009-02-09,29.469999313354492,29.100000381469727,28.479999542236328,29.549999237060547,294600
2009-02-10,28.979999542236328,28.239999771118164,27.440000534057617,29.360000610351562,400100
2009-02-11,27.799999237060547,25.56999969482422,24.56999969482422,28.260000228881836,922500
2009-02-12,25.600000381469727,25.15999984741211,24.25,25.600000381469727,599000
2009-02-13,24.969999313354492,24.049999237060547,23.969999313354492,25.360000610351562,469100
2009-02-17,23.600000381469727,23.040000915527344,22.84000015258789,23.610000610351562,467500
2009-02-18,23.200000762939453,22.860000610351562,22.229999542236328,23.200000762939453,456900
2009-02-19,23.1200008392334,21.690000534057617,21.540000915527344,23.219999313354492,643200
2009-02-20,21.09000015258789,21.93000030517578,21.06999969482422,22.110000610351562,734200
2009-02-23,22.09000015258789,21.170000076293945,21.059999465942383,22.399999618530273,499100
2009-02-24,21.059999465942383,22.1299991607666,21.0,22.3799991607666,515500
