Date,vnoopen,vnoclose,vnolow,vnohigh,vnovolume
2008-01-02,64.02307891845703,64.14745330810547,63.093936920166016,65.17902374267578,1745600.0
2008-01-03,63.979183197021484,61.87215042114258,61.53561019897461,64.19866943359375,1963900.0
2008-01-04,61.41123580932617,60.56988525390625,60.0870246887207,61.60145568847656,2612600.0
2008-01-07,60.818634033203125,61.38928985595703,59.46515655517578,61.76972579956055,2959500.0
2008-01-08,61.38928985595703,57.987308502197266,57.8702507019043,62.89640426635742,3010100.0
2008-01-09,57.7824592590332,59.88949203491211,56.619197845458984,60.0870246887207,2907600.0
2008-01-10,59.15788269042969,61.54292678833008,58.06047058105469,62.78666305541992,3445600.0
2008-01-11,61.08932876586914,61.02348327636719,59.933387756347656,63.013458251953125,3022800.0
2008-01-14,61.52829360961914,60.72352600097656,58.99692916870117,61.98189163208008,2369200.0
2008-01-15,59.3188362121582,59.80901336669922,58.572593688964844,60.78205490112305,2184400.0
2008-01-16,58.9676628112793,60.97227096557617,58.9676628112793,62.025787353515625,3133000.0
2008-01-17,60.90642547607422,59.8455924987793,59.59684753417969,61.54292678833008,2842500.0
2008-01-18,59.98460006713867,59.48710632324219,58.47748565673828,61.10396194458008,3265900.0
2008-01-22,56.72894287109375,61.030799865722656,56.72894287109375,61.689247131347656,3363800.0
2008-01-23,59.962650299072266,67.82744598388672,59.962650299072266,68.21519470214844,6310500.0
2008-01-24,67.49090576171875,65.7862548828125,65.1058578491211,67.70307159423828,3007500.0
2008-01-25,66.40081024169922,64.72542572021484,63.649959564208984,67.3080062866211,2464700.0
2008-01-28,64.08892822265625,66.5763931274414,63.46705627441406,66.62029266357422,2073700.0
2008-01-29,66.82514190673828,65.96184539794922,65.07659912109375,66.87635040283203,1463600.0
2008-01-30,66.01305389404297,64.54983520507812,64.1181869506836,67.35189819335938,2193400.0
2008-01-31,63.942604064941406,66.06427001953125,63.46705627441406,67.47627258300781,3084300.0
2008-02-01,66.25448608398438,68.7712173461914,65.8082046508789,69.0858154296875,2780100.0
2008-02-04,68.77853393554688,68.33956909179688,67.20558166503906,69.16629028320312,2129800.0
2008-02-05,67.0885238647461,66.0057373046875,66.0057373046875,68.67610931396484,2788100.0
2008-02-06,66.08621978759766,64.14745330810547,64.05966186523438,66.554443359375,1946100.0
2008-02-07,64.34498596191406,65.72041320800781,63.649959564208984,66.10816192626953,1960000.0
2008-02-08,65.3253402709961,62.984195709228516,62.20137405395508,65.5448226928711,2174200.0
2008-02-11,63.07198715209961,61.95994186401367,61.725830078125,63.45242691040039,1590100.0
2008-02-12,62.06237030029297,63.85480880737305,62.0550537109375,64.359619140625,1900100.0
2008-02-13,64.23524475097656,64.64495086669922,62.75008010864258,65.20828247070312,2093800.0
2008-02-14,64.65225982666016,63.40121078491211,62.83787536621094,64.9302749633789,1675500.0
2008-02-15,63.29878616333008,63.54753494262695,62.113582611083984,63.54753494262695,1527800.0
2008-02-19,64.2718276977539,62.78666305541992,62.18674087524414,64.5571517944336,1386900.0
2008-02-20,62.12089920043945,64.10355377197266,62.003841400146484,64.1181869506836,1733600.0
2008-02-21,64.06697845458984,62.75008010864258,62.51596450805664,64.80590057373047,2070300.0
2008-02-22,63.101253509521484,63.98649978637695,62.128211975097656,63.98649978637695,1597000.0
2008-02-25,63.91333770751953,65.94721221923828,63.020774841308594,65.94721221923828,2099600.0
2008-02-26,64.67420959472656,65.35460662841797,64.43277740478516,66.21058654785156,3299800.0
2008-02-27,64.82785034179688,63.76701736450195,63.60606384277344,65.52288055419922,2070800.0
2008-02-28,63.759700775146484,61.84288787841797,61.49903106689453,63.759700775146484,2179400.0
2008-02-29,61.038116455078125,61.13322448730469,60.73084259033203,62.08431625366211,2215200.0
2008-03-03,61.674617767333984,61.54292678833008,60.21871566772461,62.04773712158203,2874500.0
2008-03-04,61.20638656616211,60.621097564697266,60.02849578857422,61.49903106689453,2488700.0
2008-03-05,61.08201217651367,61.30881118774414,60.386985778808594,62.003841400146484,1454200.0
2008-03-06,60.88447952270508,58.36042785644531,58.2214241027832,61.20638656616211,2382500.0
2008-03-07,58.29458236694336,59.26030731201172,57.73855972290039,59.90412139892578,3277100.0
2008-03-10,59.13593292236328,57.72393035888672,57.577606201171875,59.45052719116211,2319600.0
2008-03-11,61.0746955871582,62.85982131958008,58.89450454711914,63.13783264160156,3310900.0
2008-03-12,62.552547454833984,60.80400085449219,60.80400085449219,63.649959564208984,2599000.0
2008-03-13,59.59684753417969,61.777042388916016,58.5286979675293,62.58912658691406,2651200.0
2008-03-14,62.09894943237305,58.8798713684082,58.426273345947266,62.25990295410156,3579700.0
2008-03-17,57.72393035888672,57.60687255859375,56.070491790771484,58.543331146240234,3638100.0
2008-03-18,57.694664001464844,60.13823699951172,57.42396926879883,60.14555358886719,4560400.0
2008-03-19,61.067378997802734,59.969966888427734,59.65537643432617,61.27954864501953,2492900.0
2008-03-20,60.03581237792969,63.00614547729492,60.03581237792969,63.23294448852539,3567000.0
2008-03-24,63.503639221191406,64.34498596191406,63.1524658203125,65.03269958496094,3269800.0
2008-03-25,64.59373474121094,65.27413177490234,63.96455001831055,65.29608154296875,2411500.0
2008-03-26,64.74737548828125,63.723121643066406,63.569480895996094,64.87174987792969,1934400.0
2008-03-27,64.00112915039062,63.620697021484375,63.51826858520508,64.89369201660156,2003500.0
2008-03-28,63.679222106933594,64.10355377197266,63.093936920166016,64.76200103759766,2371800.0
2008-03-31,64.20598602294922,63.07198715209961,63.07198715209961,65.1497573852539,2126800.0
2008-04-01,64.52789306640625,66.52518463134766,63.77433395385742,66.63492584228516,2802600.0
2008-04-02,66.52518463134766,66.67881774902344,65.55213928222656,67.59333038330078,2306200.0
2008-04-03,66.27643585205078,68.44931030273438,66.02037048339844,68.6468505859375,2034900.0
2008-04-04,68.58100128173828,65.676513671875,65.50093078613281,68.69074249267578,2992500.0
2008-04-07,66.03500366210938,65.50093078613281,64.76200103759766,66.38617706298828,2558200.0
2008-04-08,65.39850616455078,64.98149108886719,64.70347595214844,65.84478759765625,1691200.0
2008-04-09,65.40582275390625,63.89870834350586,63.79627990722656,65.84478759765625,1636500.0
2008-04-10,64.0523452758789,64.65957641601562,63.40852737426758,65.16439056396484,1463600.0
2008-04-11,64.37425231933594,63.942604064941406,63.68653869628906,64.74737548828125,2340700.0
2008-04-14,63.74506759643555,63.13783264160156,63.03540802001953,64.57178497314453,1327600.0
2008-04-15,63.45242691040039,63.92797088623047,62.874454498291016,64.1620864868164,1744000.0
2008-04-16,64.63031768798828,66.6641845703125,64.08161163330078,66.74466705322266,2061700.0
2008-04-17,66.3349609375,67.15436553955078,65.85210418701172,67.212890625,1146000.0
2008-04-18,68.15666961669922,67.29337310791016,66.77392578125,68.50052642822266,1873300.0
2008-04-21,66.7958755493164,66.56175994873047,66.36422729492188,67.24947357177734,1124400.0
2008-04-22,66.75198364257812,66.86172485351562,66.26180267333984,67.7835464477539,1732600.0
2008-04-23,67.5640640258789,68.25177764892578,66.93488311767578,68.97607421875,1763300.0
2008-04-24,66.77392578125,69.5247802734375,66.67881774902344,69.6125717163086,2661200.0
2008-04-25,69.71499633789062,69.32723999023438,68.47857666015625,70.15396118164062,1344800.0
2008-04-28,69.46624755859375,69.56135559082031,68.7712173461914,69.69304656982422,1913800.0
2008-04-29,69.5028305053711,69.31993103027344,68.97607421875,69.8759536743164,2200600.0
2008-04-30,69.3930892944336,68.10545349121094,68.10545349121094,70.23443603515625,1646900.0
2008-05-01,68.41273498535156,69.91252899169922,67.86402893066406,70.14664459228516,2299800.0
2008-05-02,71.07579040527344,70.25638580322266,70.01495361328125,71.5879135131836,2187100.0
2008-05-05,70.13201141357422,70.3149185180664,69.78815460205078,72.94139099121094,1276800.0
2008-05-06,69.15897369384766,70.55634307861328,69.15897369384766,70.6002426147461,1314300.0
2008-05-07,70.71730041503906,69.10775756835938,69.04191589355469,70.96604919433594,1330700.0
2008-05-08,68.9906997680664,68.32493591308594,68.03961181640625,69.2101821899414,1160600.0
2008-05-09,67.98839569091797,67.65917205810547,67.3080062866211,68.87364959716797,1019700.0
2008-05-12,68.3322525024414,69.89057922363281,67.6738052368164,69.9417953491211,1173400.0
2008-05-13,70.25638580322266,70.1612777709961,69.29798126220703,70.32954406738281,1067100.0
2008-05-14,70.70266723632812,71.17821502685547,70.1612777709961,71.5879135131836,1426700.0
2008-05-15,71.03189086914062,71.71228790283203,70.46123504638672,71.71228790283203,1188100.0
2008-05-16,71.59523010253906,71.0831069946289,70.46855163574219,71.90982055664062,1226100.0
2008-05-19,71.30990600585938,71.76350402832031,70.92214965820312,72.26099395751953,1145400.0
2008-05-20,71.5879135131836,70.52708435058594,70.19786071777344,71.80007934570312,1211500.0
2008-05-21,70.43928527832031,69.27603149414062,69.1736068725586,71.47085571289062,1639600.0
2008-05-22,69.2101821899414,69.23213195800781,68.93949127197266,69.81010437011719,1110700.0
2008-05-23,68.66879272460938,68.99801635742188,68.63221740722656,69.49551391601562,1143400.0
2008-05-27,69.2833480834961,70.21980285644531,69.15165710449219,70.4246597290039,760800.0
2008-05-28,70.46855163574219,70.49781799316406,69.70036315917969,70.8197250366211,1262400.0
2008-05-29,70.82704162597656,71.8073959350586,70.30760192871094,71.829345703125,1596100.0
2008-05-30,71.8073959350586,71.5001220703125,71.10504913330078,72.10735321044922,1019000.0
2008-06-02,71.33184814453125,69.55403900146484,69.05654907226562,71.36111450195312,1398500.0
2008-06-03,69.99300384521484,69.72962951660156,68.85169982910156,70.23443603515625,1496100.0
2008-06-04,69.6125717163086,70.06616973876953,69.1736068725586,70.78314208984375,1287500.0
2008-06-05,70.35149383544922,72.26099395751953,70.00032043457031,72.26099395751953,1012400.0
2008-06-06,71.69033813476562,68.38346862792969,68.06887817382812,71.6976547241211,1911900.0
2008-06-09,68.45662689208984,67.06657409667969,66.8836669921875,69.40772247314453,1530400.0
2008-06-10,66.7958755493164,67.49822235107422,66.13011169433594,67.77622985839844,1914200.0
2008-06-11,67.2348403930664,66.34227752685547,66.12279510498047,67.70307159423828,1577500.0
2008-06-12,67.17631530761719,68.30299377441406,67.16168212890625,68.30299377441406,1854200.0
2008-06-13,68.48589324951172,68.90290832519531,67.05925750732422,69.01264953613281,1233400.0
2008-06-16,68.96144104003906,70.68803405761719,68.96144104003906,70.92214965820312,1740000.0
2008-06-17,71.09774017333984,68.68342590332031,68.6249008178711,71.31722259521484,1362900.0
2008-06-18,67.99571228027344,67.54943084716797,67.1982650756836,68.756591796875,1621300.0
2008-06-19,67.5274887084961,68.88827514648438,67.03730773925781,68.89559173583984,1348500.0
2008-06-20,69.01264953613281,67.50553894042969,67.32994842529297,69.01264953613281,1726300.0
2008-06-23,68.0761947631836,65.68383026123047,65.5448226928711,68.31031036376953,1618300.0
2008-06-24,65.68383026123047,65.5887222290039,64.7107925415039,66.60565948486328,1658300.0
2008-06-25,65.77893829345703,66.92756652832031,65.77162170410156,67.80549621582031,2113400.0
2008-06-26,66.19596099853516,64.12550354003906,63.971866607666016,66.28375244140625,1865500.0
2008-06-27,64.21329498291016,63.76701736450195,63.38658142089844,64.90100860595703,2173900.0
2008-06-30,66.72271728515625,64.3815689086914,63.54753494262695,66.72271728515625,1704700.0
2008-07-01,63.51826858520508,64.84980010986328,62.92566680908203,64.84980010986328,2299700.0
2008-07-02,64.80590057373047,63.99381637573242,63.99381637573242,65.73504638671875,1758500.0
2008-07-03,64.72542572021484,64.22061157226562,63.58411407470703,65.44239807128906,843300.0
2008-07-07,64.69615936279297,62.62570571899414,62.18674087524414,65.49361419677734,2142200.0
2008-07-08,62.545230865478516,67.09584045410156,61.98920822143555,67.88597106933594,2564600.0
2008-07-09,66.98609161376953,62.83055877685547,62.61107635498047,66.98609161376953,2648900.0
2008-07-10,62.7135009765625,64.06697845458984,62.552547454833984,65.11317443847656,3040500.0
2008-07-11,62.772029876708984,64.13282012939453,62.59644317626953,65.88136291503906,2975300.0
2008-07-14,64.81321716308594,62.37696075439453,61.97457504272461,65.1058578491211,2735800.0
2008-07-15,61.53561019897461,62.61107635498047,61.4039192199707,64.63763427734375,3466600.0
2008-07-16,62.7135009765625,65.86673736572266,61.725830078125,66.23253631591797,4163200.0
2008-07-17,66.28375244140625,65.88867950439453,63.99381637573242,66.78124237060547,3959800.0
2008-07-18,65.97647857666016,66.74466705322266,64.86443328857422,66.74466705322266,2883100.0
2008-07-21,66.9056167602539,66.56907653808594,65.96916198730469,67.0153579711914,3374100.0
2008-07-22,65.69114685058594,68.72000885009766,64.92295837402344,68.93949127197266,2745100.0
2008-07-23,68.9541244506836,70.21248626708984,68.6614761352539,72.06346130371094,3044700.0
2008-07-24,70.45391845703125,65.5448226928711,65.33265686035156,70.60755920410156,3051100.0
2008-07-25,65.64725494384766,67.3080062866211,65.18634033203125,68.48589324951172,2246500.0
2008-07-28,67.17631530761719,65.1058578491211,64.70347595214844,68.25177764892578,2669400.0
2008-07-29,65.29608154296875,69.64915466308594,65.2594985961914,69.95642852783203,4094000.0
2008-07-30,70.0515365600586,69.26139831542969,67.49090576171875,70.72461700439453,2907900.0
2008-07-31,68.04692840576172,69.55403900146484,67.7835464477539,70.47586822509766,2078900.0
2008-08-01,69.38577270507812,69.07118225097656,67.35189819335938,69.9856948852539,1623900.0
2008-08-04,69.0638656616211,67.60064697265625,67.3226318359375,69.0638656616211,1903300.0
2008-08-05,68.32493591308594,71.77812957763672,67.11046600341797,72.45852661132812,3120200.0
2008-08-06,71.77081298828125,72.51705932617188,70.48318481445312,73.15355682373047,2381200.0
2008-08-07,71.33916473388672,71.49280548095703,70.73193359375,73.16087341308594,3997100.0
2008-08-08,71.42696380615234,73.83395385742188,71.42696380615234,74.24365234375,2810800.0
2008-08-11,73.90711212158203,76.12388610839844,73.16087341308594,77.06766510009766,2593400.0
2008-08-12,74.8801498413086,73.99490356445312,73.26329803466797,76.01414489746094,2507200.0
2008-08-13,73.74616241455078,73.10965728759766,72.14393615722656,73.99490356445312,2529000.0
2008-08-14,72.08541107177734,74.55824279785156,72.06346130371094,74.72651672363281,1971600.0
2008-08-15,74.5509262084961,74.78504180908203,73.49009704589844,75.53860473632812,1554400.0
2008-08-18,75.44348907470703,72.3561019897461,72.00492858886719,75.44348907470703,2486800.0
2008-08-19,71.6976547241211,70.82704162597656,70.27833557128906,71.90250396728516,2402200.0
2008-08-20,71.06847381591797,70.98799896240234,69.43698120117188,71.57328033447266,2043200.0
2008-08-21,70.17591094970703,70.25638580322266,69.7223129272461,71.1928482055664,2166900.0
2008-08-22,70.98799896240234,73.30719757080078,70.96604919433594,73.63642120361328,2077100.0
2008-08-25,72.58290100097656,70.57829284667969,70.3149185180664,73.02918243408203,2069100.0
2008-08-26,70.512451171875,70.60755920410156,69.18824005126953,71.16358184814453,1624100.0
2008-08-27,70.4027099609375,71.45622253417969,70.073486328125,72.048828125,1257500.0
2008-08-28,72.1805191040039,73.585205078125,71.57328033447266,73.98027801513672,1618300.0
2008-08-29,73.00723266601562,72.76580810546875,72.50242614746094,73.92174530029297,1354200.0
2008-09-02,74.61677551269531,73.84858703613281,72.4658432006836,74.82162475585938,1658300.0
2008-09-03,73.88516235351562,75.18011474609375,73.27061462402344,75.33374786376953,1413700.0
2008-09-04,74.69725036621094,73.48278045654297,73.05113220214844,75.04110717773438,2509500.0
2008-09-05,72.53169250488281,73.18282318115234,71.60986328125,73.4535140991211,2663200.0
2008-09-08,75.97756958007812,76.70185852050781,73.95101165771484,76.70185852050781,3811900.0
2008-09-09,76.80428314208984,73.68031311035156,72.99259948730469,76.81159973144531,3388700.0
2008-09-10,74.5509262084961,74.14854431152344,72.30489349365234,75.0118408203125,2475600.0
2008-09-11,72.39268493652344,75.26790618896484,71.94640350341797,75.39228057861328,2292600.0
2008-09-12,74.14854431152344,75.97025299072266,73.43888092041016,76.05804443359375,2026000.0
2008-09-15,72.42195129394531,64.89369201660156,64.89369201660156,72.42195129394531,8820100.0
2008-09-16,64.36693572998047,69.59062194824219,64.32303619384766,70.85630798339844,6473000.0
2008-09-17,67.40311431884766,64.3815689086914,63.869441986083984,69.53209686279297,5188500.0
2008-09-18,63.642642974853516,73.83395385742188,62.003841400146484,73.83395385742188,8607400.0
2008-09-19,73.92906188964844,77.36030578613281,69.9417953491211,79.12348175048828,8221100.0
2008-09-22,76.28484344482422,68.36883544921875,67.82012939453125,76.59943389892578,4322400.0
2008-09-23,68.82243347167969,67.84939575195312,67.62259674072266,71.18553161621094,4176300.0
2008-09-24,68.5151596069336,66.91293334960938,65.77162170410156,69.34918975830078,3139800.0
2008-09-25,67.62991333007812,67.58601379394531,65.5667724609375,68.68342590332031,2777400.0
2008-09-26,66.21058654785156,69.29066467285156,65.44239807128906,69.53941345214844,2860900.0
2008-09-29,67.49090576171875,63.10857009887695,60.72352600097656,68.36883544921875,4679000.0
2008-09-30,64.5571517944336,66.5398178100586,63.92797088623047,66.93488311767578,3481500.0
2008-10-01,65.4789810180664,65.94721221923828,63.89870834350586,66.32032775878906,2766100.0
2008-10-02,65.61798858642578,61.7331428527832,61.367340087890625,66.08621978759766,4131900.0
2008-10-03,63.03540802001953,58.7481803894043,58.49211883544922,64.38888549804688,5169600.0
2008-10-06,56.809417724609375,58.243370056152344,54.117095947265625,60.28456115722656,6350500.0
2008-10-07,59.0774040222168,53.66350173950195,53.122108459472656,61.32344436645508,6395000.0
2008-10-08,51.285770416259766,56.3338737487793,51.285770416259766,58.84328842163086,6853400.0
2008-10-09,56.67772674560547,49.749393463134766,49.749393463134766,58.206790924072266,7618000.0
2008-10-10,49.3031120300293,57.23374938964844,46.932701110839844,57.23374938964844,12246400.0
2008-10-13,58.93108367919922,57.884883880615234,52.87336349487305,59.3188362121582,5836200.0
2008-10-14,59.25299072265625,51.94422149658203,47.700889587402344,59.25299072265625,7139700.0
2008-10-15,50.78096389770508,45.228050231933594,43.95505142211914,51.52720260620117,6230800.0
2008-10-16,46.85222244262695,48.30080795288086,43.128334045410156,49.6323356628418,6950400.0
2008-10-17,46.79369354248047,48.59345245361328,45.827972412109375,50.56879425048828,4134500.0
2008-10-20,48.981204986572266,49.529911041259766,46.369361877441406,49.829872131347656,3133100.0
2008-10-21,48.08864212036133,46.83027648925781,46.68395233154297,50.488319396972656,2714400.0
2008-10-22,45.57190704345703,44.36475372314453,42.86495590209961,46.31083297729492,6425200.0
2008-10-23,45.3597412109375,44.116004943847656,39.51418685913086,46.347412109375,6502700.0
2008-10-24,39.133750915527344,41.55537414550781,39.03132629394531,45.87186813354492,5497700.0
2008-10-27,39.96046829223633,40.553070068359375,39.762935638427734,44.430599212646484,4535800.0
2008-10-28,41.8553352355957,49.02510070800781,39.41176223754883,49.4128532409668,7995700.0
2008-10-29,48.27886199951172,45.608489990234375,44.123321533203125,48.5349235534668,6370100.0
2008-10-30,46.90343475341797,46.94001770019531,45.02320098876953,47.56919860839844,2794800.0
2008-10-31,46.713218688964844,51.61499786376953,46.1279296875,52.039329528808594,5111700.0
2008-11-03,51.31503677368164,48.9738883972168,48.61539840698242,52.20759963989258,2965900.0
2008-11-04,49.968875885009766,54.943817138671875,49.93229675292969,55.375465393066406,5686400.0
2008-11-05,54.08051681518555,49.03241729736328,48.16911697387695,54.08051681518555,5206200.0
2008-11-06,48.38860321044922,46.68395233154297,46.479103088378906,49.639652252197266,4251000.0
2008-11-07,46.87417221069336,49.13484191894531,44.63544845581055,50.0932502746582,3689900.0
2008-11-10,49.420169830322266,45.030517578125,44.46717834472656,49.77134323120117,4224800.0
2008-11-11,44.29159164428711,45.54996109008789,43.09175491333008,47.554569244384766,4697600.0
2008-11-12,43.61851119995117,40.853031158447266,40.43601608276367,45.491432189941406,6558400.0
2008-11-13,41.291996002197266,45.008567810058594,39.03864288330078,46.508365631103516,7885000.0
2008-11-14,43.04054260253906,41.1749382019043,39.8799934387207,45.04515075683594,4674900.0
2008-11-17,40.6481819152832,39.0898551940918,38.438724517822266,41.43100357055664,5237700.0
2008-11-18,39.83609390258789,39.62392807006836,37.86806869506836,40.384803771972656,5778100.0
2008-11-19,38.95084762573242,34.50998306274414,33.70521545410156,40.084842681884766,9361400.0
2008-11-20,32.79070281982422,30.464187622070312,29.578941345214844,35.87077713012695,12758900.0
2008-11-21,31.525020599365234,32.402950286865234,26.820775985717773,32.66632843017578,12475500.0
2008-11-24,33.690582275390625,38.460670471191406,32.593170166015625,38.8703727722168,11090400.0
2008-11-25,40.231163024902344,39.82878112792969,35.70982360839844,40.89692687988281,9442500.0
2008-11-26,39.17764663696289,41.11640930175781,37.67784881591797,42.067501068115234,7849100.0
2008-11-28,41.12372589111328,39.104488372802734,39.104488372802734,41.482215881347656,3371900.0
2008-12-01,37.919281005859375,31.510387420654297,30.588560104370117,38.44603729248047,8863400.0
