Date,expeopen,expeclose,expelow,expehigh,expevolume
2008-04-01,44.20000076293945,48.18000030517578,42.0,48.20000076293945,2499400.0
2008-04-02,48.220001220703125,50.2599983215332,48.20000076293945,50.380001068115234,2812100.0
2008-04-03,49.70000076293945,49.900001525878906,49.619998931884766,50.7599983215332,1815200.0
2008-04-04,50.279998779296875,49.619998931884766,49.29999923706055,50.560001373291016,1100900.0
2008-04-07,49.63999938964844,49.7599983215332,48.959999084472656,50.880001068115234,1280600.0
2008-04-08,49.2400016784668,49.0,48.2400016784668,49.5,1434100.0
2008-04-09,48.900001525878906,47.81999969482422,47.279998779296875,49.13999938964844,1297300.0
2008-04-10,47.7400016784668,48.540000915527344,47.29999923706055,48.779998779296875,1137800.0
2008-04-11,48.0,47.5,47.0,48.29999923706055,1251100.0
2008-04-14,46.720001220703125,47.70000076293945,46.720001220703125,48.20000076293945,1290500.0
2008-04-15,47.939998626708984,48.119998931884766,47.34000015258789,48.70000076293945,1918200.0
2008-04-16,48.68000030517578,47.779998779296875,47.08000183105469,48.70000076293945,1677300.0
2008-04-17,49.380001068115234,47.400001525878906,47.099998474121094,49.400001525878906,1423700.0
2008-04-18,48.880001068115234,49.15999984741211,48.52000045776367,49.91999816894531,2495100.0
2008-04-21,48.86000061035156,49.7599983215332,47.779998779296875,49.959999084472656,2415000.0
2008-04-22,49.5,49.400001525878906,48.560001373291016,49.7400016784668,1719900.0
2008-04-23,49.79999923706055,49.560001373291016,48.97999954223633,50.20000076293945,1160300.0
2008-04-24,49.70000076293945,49.959999084472656,48.7599983215332,50.900001525878906,1126000.0
2008-04-25,50.13999938964844,50.13999938964844,49.68000030517578,50.439998626708984,1231500.0
2008-04-28,50.15999984741211,49.939998626708984,49.220001220703125,50.220001220703125,1495300.0
2008-04-29,49.68000030517578,50.08000183105469,49.68000030517578,50.47999954223633,1388900.0
2008-04-30,50.34000015258789,50.52000045776367,49.459999084472656,50.7599983215332,3474400.0
2008-05-01,50.65999984741211,50.2599983215332,48.41999816894531,50.81999969482422,2645900.0
2008-05-02,50.79999923706055,50.34000015258789,49.68000030517578,51.0,1592900.0
2008-05-05,49.84000015258789,48.84000015258789,48.47999954223633,50.060001373291016,1241100.0
2008-05-06,48.400001525878906,49.65999984741211,48.400001525878906,49.81999969482422,1849600.0
2008-05-07,49.439998626708984,48.119998931884766,48.040000915527344,49.7599983215332,1441000.0
2008-05-08,48.380001068115234,48.81999969482422,48.0,49.459999084472656,1252200.0
2008-05-09,48.220001220703125,48.060001373291016,47.560001373291016,48.79999923706055,999500.0
2008-05-12,48.060001373291016,49.220001220703125,47.65999984741211,49.58000183105469,1249200.0
2008-05-13,49.36000061035156,48.41999816894531,47.86000061035156,49.36000061035156,1123900.0
2008-05-14,48.68000030517578,48.5,48.34000015258789,49.220001220703125,1156900.0
2008-05-15,48.459999084472656,49.380001068115234,48.02000045776367,49.41999816894531,2362200.0
2008-05-16,49.619998931884766,48.70000076293945,48.08000183105469,49.65999984741211,1419600.0
2008-05-19,48.58000183105469,47.220001220703125,46.84000015258789,48.939998626708984,1573700.0
2008-05-20,46.91999816894531,46.099998474121094,45.720001220703125,47.68000030517578,1545100.0
2008-05-21,46.34000015258789,44.52000045776367,44.20000076293945,46.380001068115234,1726100.0
2008-05-22,44.619998931884766,44.81999969482422,44.279998779296875,45.439998626708984,1109800.0
2008-05-23,44.81999969482422,43.31999969482422,42.81999969482422,44.959999084472656,1914600.0
2008-05-27,43.540000915527344,43.47999954223633,43.20000076293945,44.20000076293945,2097700.0
2008-05-28,43.779998779296875,45.5,42.5,47.619998931884766,5556800.0
2008-05-29,47.540000915527344,48.099998474121094,47.36000061035156,48.79999923706055,2962000.0
2008-05-30,48.08000183105469,48.5,47.31999969482422,48.58000183105469,2280400.0
2008-06-02,48.58000183105469,47.279998779296875,46.52000045776367,48.58000183105469,1623600.0
2008-06-03,47.65999984741211,46.619998931884766,45.70000076293945,47.720001220703125,1774800.0
2008-06-04,46.2400016784668,47.02000045776367,45.68000030517578,47.900001525878906,1497500.0
2008-06-05,47.060001373291016,46.97999954223633,46.02000045776367,47.15999984741211,1386100.0
2008-06-06,46.459999084472656,44.7599983215332,44.29999923706055,46.7400016784668,1567500.0
2008-06-09,44.880001068115234,44.58000183105469,44.060001373291016,45.36000061035156,1622000.0
2008-06-10,44.36000061035156,44.13999938964844,43.939998626708984,44.91999816894531,1403500.0
2008-06-11,43.91999816894531,42.0,41.84000015258789,44.34000015258789,1990800.0
2008-06-12,41.900001525878906,42.02000045776367,41.439998626708984,43.02000045776367,2091500.0
2008-06-13,42.29999923706055,42.880001068115234,41.7599983215332,42.939998626708984,1494200.0
2008-06-16,42.31999969482422,42.959999084472656,42.18000030517578,43.20000076293945,1878800.0
2008-06-17,42.939998626708984,42.36000061035156,42.15999984741211,42.939998626708984,1269900.0
2008-06-18,42.0,41.34000015258789,41.08000183105469,42.79999923706055,2192800.0
2008-06-19,41.15999984741211,40.70000076293945,39.63999938964844,41.5,3183400.0
2008-06-20,40.2400016784668,39.599998474121094,39.13999938964844,40.58000183105469,2602100.0
2008-06-23,39.70000076293945,39.380001068115234,38.97999954223633,40.099998474121094,1929800.0
2008-06-24,39.060001373291016,38.86000061035156,38.5,39.41999816894531,2021900.0
2008-06-25,39.119998931884766,39.959999084472656,38.5,40.5,4800200.0
2008-06-26,39.18000030517578,38.34000015258789,38.29999923706055,39.81999969482422,2472000.0
2008-06-27,38.380001068115234,38.31999969482422,37.7599983215332,38.97999954223633,1825100.0
2008-06-30,37.939998626708984,36.7599983215332,36.619998931884766,38.060001373291016,1935800.0
2008-07-01,36.34000015258789,36.439998626708984,35.279998779296875,36.79999923706055,3164900.0
2008-07-02,36.68000030517578,34.91999816894531,34.91999816894531,36.68000030517578,2395600.0
2008-07-03,35.099998474121094,34.97999954223633,34.7599983215332,35.79999923706055,1173800.0
2008-07-07,34.619998931884766,34.68000030517578,33.70000076293945,35.70000076293945,2098600.0
2008-07-08,34.459999084472656,35.619998931884766,34.459999084472656,35.619998931884766,2735600.0
2008-07-09,35.459999084472656,35.619998931884766,35.02000045776367,36.15999984741211,3593600.0
2008-07-10,35.619998931884766,35.20000076293945,34.779998779296875,35.7400016784668,2228400.0
2008-07-11,35.15999984741211,35.900001525878906,34.560001373291016,36.52000045776367,1995300.0
2008-07-14,35.79999923706055,36.29999923706055,34.97999954223633,36.7400016784668,2774900.0
2008-07-15,35.13999938964844,36.81999969482422,34.13999938964844,37.47999954223633,3041100.0
2008-07-16,36.779998779296875,39.560001373291016,36.70000076293945,39.70000076293945,3001800.0
2008-07-17,39.5,40.220001220703125,38.720001220703125,40.84000015258789,2005200.0
2008-07-18,40.15999984741211,38.380001068115234,38.279998779296875,40.439998626708984,2881200.0
2008-07-21,38.459999084472656,37.08000183105469,36.939998626708984,38.84000015258789,2361200.0
2008-07-22,38.34000015258789,36.599998474121094,36.15999984741211,38.36000061035156,3665900.0
2008-07-23,36.599998474121094,37.52000045776367,36.5,38.70000076293945,2134700.0
2008-07-24,37.060001373291016,36.02000045776367,36.02000045776367,37.65999984741211,1285300.0
2008-07-25,36.20000076293945,35.91999816894531,35.47999954223633,36.70000076293945,1083800.0
2008-07-28,35.400001525878906,34.7599983215332,34.599998474121094,36.380001068115234,1208500.0
2008-07-29,35.040000915527344,36.939998626708984,34.79999923706055,37.040000915527344,2716000.0
2008-07-30,37.040000915527344,38.060001373291016,36.41999816894531,38.15999984741211,2550700.0
2008-07-31,37.599998474121094,39.13999938964844,37.47999954223633,39.900001525878906,2983500.0
2008-08-01,39.29999923706055,38.41999816894531,36.400001525878906,39.36000061035156,3101700.0
2008-08-04,38.2400016784668,37.720001220703125,37.560001373291016,38.97999954223633,2452900.0
2008-08-05,38.31999969482422,39.040000915527344,38.20000076293945,39.099998474121094,1853900.0
2008-08-06,38.29999923706055,37.220001220703125,36.5,39.02000045776367,3560200.0
2008-08-07,37.099998474121094,36.599998474121094,36.040000915527344,37.119998931884766,1797900.0
2008-08-08,36.47999954223633,36.18000030517578,35.63999938964844,36.52000045776367,3480400.0
2008-08-11,36.380001068115234,37.599998474121094,36.099998474121094,37.779998779296875,2182000.0
2008-08-12,37.70000076293945,38.540000915527344,37.41999816894531,39.47999954223633,1894200.0
2008-08-13,38.29999923706055,37.720001220703125,36.91999816894531,38.52000045776367,1710500.0
2008-08-14,37.34000015258789,38.34000015258789,37.02000045776367,38.599998474121094,1472800.0
2008-08-15,37.7599983215332,38.900001525878906,37.7599983215332,39.34000015258789,1752600.0
2008-08-18,38.279998779296875,38.41999816894531,38.279998779296875,39.31999969482422,2557300.0
2008-08-19,38.439998626708984,37.81999969482422,37.5,38.720001220703125,1565900.0
2008-08-20,38.779998779296875,36.900001525878906,36.400001525878906,38.779998779296875,1944400.0
2008-08-21,36.63999938964844,37.459999084472656,36.29999923706055,37.540000915527344,1425000.0
2008-08-22,37.68000030517578,38.68000030517578,37.439998626708984,38.900001525878906,1037000.0
2008-08-25,38.7400016784668,36.7599983215332,36.31999969482422,38.7400016784668,1940900.0
2008-08-26,36.70000076293945,34.939998626708984,34.7400016784668,37.41999816894531,1888700.0
2008-08-27,35.099998474121094,35.459999084472656,35.099998474121094,35.84000015258789,1625900.0
2008-08-28,35.63999938964844,36.7400016784668,35.619998931884766,36.84000015258789,1081500.0
2008-08-29,35.63999938964844,35.31999969482422,34.97999954223633,36.439998626708984,1803000.0
2008-09-02,36.18000030517578,35.29999923706055,34.97999954223633,36.619998931884766,1879200.0
2008-09-03,35.58000183105469,34.91999816894531,34.36000061035156,35.58000183105469,2346600.0
2008-09-04,35.2400016784668,35.63999938964844,34.720001220703125,36.119998931884766,2726900.0
2008-09-05,35.619998931884766,35.279998779296875,34.599998474121094,35.86000061035156,1738400.0
2008-09-08,35.619998931884766,35.68000030517578,34.619998931884766,35.81999969482422,1720700.0
2008-09-09,35.81999969482422,34.20000076293945,34.0,36.7599983215332,2854800.0
2008-09-10,34.70000076293945,34.2400016784668,33.31999969482422,34.7400016784668,3218500.0
2008-09-11,33.880001068115234,34.060001373291016,33.2400016784668,34.29999923706055,2109100.0
2008-09-12,33.86000061035156,34.040000915527344,33.040000915527344,34.119998931884766,2453600.0
2008-09-15,33.720001220703125,31.420000076293945,31.420000076293945,34.02000045776367,2339700.0
2008-09-16,31.3799991607666,32.099998474121094,30.940000534057617,32.2599983215332,3047000.0
2008-09-17,31.559999465942383,30.200000762939453,30.18000030517578,31.739999771118164,2741100.0
2008-09-18,32.29999923706055,31.65999984741211,28.079999923706055,32.29999923706055,3692000.0
2008-09-19,32.380001068115234,33.5,30.719999313354492,34.52000045776367,3156800.0
2008-09-22,32.97999954223633,31.15999984741211,31.1200008392334,33.5,2915700.0
2008-09-23,31.31999969482422,30.6200008392334,30.139999389648438,31.81999969482422,1176600.0
2008-09-24,30.760000228881836,31.3799991607666,30.479999542236328,31.68000030517578,1103000.0
2008-09-25,31.65999984741211,32.34000015258789,31.399999618530273,32.86000061035156,1526500.0
2008-09-26,32.119998931884766,31.920000076293945,31.139999389648438,32.119998931884766,998400.0
2008-09-29,31.100000381469727,27.420000076293945,27.219999313354492,32.220001220703125,2764000.0
2008-09-30,27.440000534057617,30.219999313354492,27.440000534057617,30.260000228881836,2435800.0
2008-10-01,29.84000015258789,29.899999618530273,28.81999969482422,30.719999313354492,1456900.0
2008-10-02,29.520000457763672,28.079999923706055,27.84000015258789,29.84000015258789,1762900.0
2008-10-03,28.219999313354492,27.219999313354492,27.1200008392334,30.059999465942383,3334900.0
2008-10-06,26.940000534057617,27.420000076293945,25.540000915527344,27.81999969482422,2802100.0
2008-10-07,28.1200008392334,25.479999542236328,25.479999542236328,28.239999771118164,2822000.0
2008-10-08,25.399999618530273,25.920000076293945,24.760000228881836,26.8799991607666,3067900.0
2008-10-09,26.639999389648438,24.360000610351562,24.360000610351562,26.920000076293945,2438400.0
2008-10-10,23.860000610351562,23.6200008392334,22.6200008392334,26.540000915527344,4264500.0
2008-10-13,25.1200008392334,25.18000030517578,23.68000030517578,26.0,2427100.0
2008-10-14,26.399999618530273,23.280000686645508,22.68000030517578,27.100000381469727,3252700.0
2008-10-15,23.100000381469727,21.440000534057617,21.420000076293945,23.860000610351562,2451100.0
2008-10-16,21.1200008392334,23.68000030517578,20.920000076293945,23.760000228881836,3105100.0
2008-10-17,21.479999542236328,23.200000762939453,21.479999542236328,26.760000228881836,2330100.0
2008-10-20,23.34000015258789,24.34000015258789,23.219999313354492,24.34000015258789,1611300.0
2008-10-21,24.18000030517578,22.860000610351562,22.84000015258789,24.200000762939453,1137600.0
2008-10-22,22.6200008392334,21.860000610351562,21.040000915527344,23.020000457763672,2193700.0
2008-10-23,21.780000686645508,21.200000762939453,20.18000030517578,22.15999984741211,2836100.0
2008-10-24,20.200000762939453,20.139999389648438,19.719999313354492,21.959999084472656,2243800.0
2008-10-27,19.84000015258789,19.979999542236328,19.700000762939453,21.059999465942383,1205200.0
2008-10-28,20.899999618530273,22.84000015258789,20.540000915527344,22.920000076293945,2345400.0
2008-10-29,23.31999969482422,24.0,22.420000076293945,24.020000457763672,3279500.0
2008-10-30,24.0,20.299999237060547,19.31999969482422,24.239999771118164,4218600.0
2008-10-31,19.440000534057617,19.020000457763672,18.459999084472656,19.8799991607666,3222200.0
2008-11-03,19.65999984741211,18.899999618530273,18.639999389648438,19.860000610351562,1674000.0
2008-11-04,19.079999923706055,18.940000534057617,18.440000534057617,19.360000610351562,1759200.0
2008-11-05,18.780000686645508,17.020000457763672,17.020000457763672,18.940000534057617,2414400.0
2008-11-06,17.1200008392334,16.100000381469727,16.0,17.360000610351562,1950400.0
2008-11-07,16.239999771118164,17.239999771118164,16.18000030517578,17.239999771118164,1940000.0
2008-11-10,17.5,16.579999923706055,16.299999237060547,18.020000457763672,2389500.0
2008-11-11,16.420000076293945,16.5,15.640000343322754,16.920000076293945,1954100.0
2008-11-12,16.059999465942383,15.239999771118164,15.220000267028809,16.719999313354492,2904600.0
2008-11-13,15.300000190734863,16.440000534057617,14.140000343322754,16.479999542236328,1979000.0
2008-11-14,15.859999656677246,15.600000381469727,15.520000457763672,16.600000381469727,2611500.0
2008-11-17,15.199999809265137,14.680000305175781,14.479999542236328,15.479999542236328,2203600.0
2008-11-18,14.65999984741211,14.119999885559082,13.600000381469727,14.65999984741211,2786900.0
2008-11-19,13.920000076293945,13.4399995803833,13.079999923706055,14.079999923706055,2474100.0
2008-11-20,13.15999984741211,12.100000381469727,12.0600004196167,13.680000305175781,2435100.0
2008-11-21,12.420000076293945,13.0600004196167,12.0,13.460000038146973,2184800.0
2008-11-24,13.220000267028809,14.5600004196167,12.899999618530273,14.699999809265137,1994700.0
2008-11-25,14.5600004196167,14.239999771118164,13.9399995803833,14.779999732971191,1798300.0
2008-11-26,14.140000343322754,16.459999084472656,14.140000343322754,16.459999084472656,1852900.0
2008-11-28,16.34000015258789,16.799999237060547,16.1200008392334,16.8799991607666,780100.0
2008-12-01,16.440000534057617,15.699999809265137,15.680000305175781,16.440000534057617,2530900.0
2008-12-02,15.960000038146973,15.039999961853027,14.739999771118164,16.18000030517578,2630900.0
2008-12-03,14.0,15.399999618530273,14.0,15.399999618530273,2233400.0
2008-12-04,15.0600004196167,14.859999656677246,14.4399995803833,15.600000381469727,1753000.0
2008-12-05,14.760000228881836,15.800000190734863,14.300000190734863,15.819999694824219,1764400.0
2008-12-08,16.1200008392334,17.059999465942383,15.539999961853027,17.260000228881836,1393800.0
2008-12-09,16.639999389648438,16.260000228881836,16.100000381469727,17.5,1398100.0
2008-12-10,15.65999984741211,16.299999237060547,14.979999542236328,16.479999542236328,1531100.0
2008-12-11,16.15999984741211,15.239999771118164,15.039999961853027,16.420000076293945,1113200.0
2008-12-12,14.859999656677246,15.899999618530273,14.720000267028809,16.100000381469727,1205000.0
2008-12-15,15.9399995803833,15.039999961853027,14.800000190734863,16.200000762939453,1172700.0
2008-12-16,15.180000305175781,16.5,14.84000015258789,16.520000457763672,2069500.0
2008-12-17,16.34000015258789,17.020000457763672,16.079999923706055,17.299999237060547,1551000.0
2008-12-18,15.319999694824219,16.639999389648438,15.319999694824219,17.100000381469727,1156100.0
2008-12-19,17.479999542236328,16.299999237060547,16.299999237060547,17.479999542236328,3314900.0
2008-12-22,15.880000114440918,15.420000076293945,14.899999618530273,16.079999923706055,1409500.0
2008-12-23,14.84000015258789,15.319999694824219,14.84000015258789,15.800000190734863,922600.0
2008-12-24,15.399999618530273,15.579999923706055,15.0,15.800000190734863,308600.0
2008-12-26,15.640000343322754,15.399999618530273,15.300000190734863,15.84000015258789,381400.0
2008-12-29,15.5,15.0,14.859999656677246,15.5600004196167,990700.0
2008-12-30,15.140000343322754,15.600000381469727,14.800000190734863,15.760000228881836,857600.0
2008-12-31,15.5600004196167,16.479999542236328,15.399999618530273,16.959999084472656,1444100.0
2009-01-02,16.420000076293945,17.579999923706055,16.200000762939453,17.579999923706055,1022100.0
2009-01-05,17.579999923706055,18.399999618530273,17.440000534057617,18.5,1302800.0
2009-01-06,18.540000915527344,19.079999923706055,18.239999771118164,19.5,1685500.0
2009-01-07,19.0,17.940000534057617,17.639999389648438,19.100000381469727,1208300.0
2009-01-08,17.139999389648438,19.020000457763672,17.139999389648438,19.020000457763672,2908500.0
2009-01-09,18.5,18.299999237060547,18.0,19.020000457763672,1280400.0
2009-01-12,17.940000534057617,17.280000686645508,16.739999771118164,18.5,2142900.0
2009-01-13,16.719999313354492,17.979999542236328,16.719999313354492,18.139999389648438,1941100.0
2009-01-14,17.6200008392334,17.399999618530273,17.31999969482422,17.959999084472656,1667000.0
2009-01-15,16.860000610351562,18.280000686645508,16.860000610351562,18.780000686645508,1914800.0
2009-01-16,18.8799991607666,18.280000686645508,17.579999923706055,18.979999542236328,1480200.0
2009-01-20,18.079999923706055,16.280000686645508,16.260000228881836,18.280000686645508,2235400.0
2009-01-21,16.139999389648438,16.920000076293945,16.139999389648438,16.940000534057617,1850400.0
2009-01-22,16.399999618530273,16.31999969482422,15.699999809265137,16.780000686645508,2126900.0
2009-01-23,15.960000038146973,16.540000915527344,15.699999809265137,16.81999969482422,1645800.0
2009-01-26,16.200000762939453,16.559999465942383,16.1200008392334,17.0,994200.0
2009-01-27,16.600000381469727,17.15999984741211,16.459999084472656,17.260000228881836,1912700.0
2009-01-28,17.559999465942383,18.600000381469727,17.219999313354492,18.860000610351562,2180000.0
2009-01-29,18.420000076293945,18.059999465942383,17.84000015258789,18.559999465942383,1995100.0
2009-01-30,18.579999923706055,17.860000610351562,17.84000015258789,19.280000686645508,2049200.0
2009-02-02,17.600000381469727,17.81999969482422,17.1200008392334,18.020000457763672,1504300.0
2009-02-03,17.899999618530273,18.299999237060547,17.459999084472656,18.399999618530273,1212900.0
2009-02-04,18.459999084472656,18.540000915527344,18.200000762939453,19.0,2088300.0
2009-02-05,17.739999771118164,19.059999465942383,17.739999771118164,19.239999771118164,1602700.0
2009-02-06,19.020000457763672,19.920000076293945,18.65999984741211,20.700000762939453,2341100.0
2009-02-09,19.920000076293945,19.579999923706055,19.34000015258789,19.920000076293945,1343300.0
2009-02-10,19.31999969482422,18.299999237060547,18.239999771118164,19.6200008392334,2200800.0
2009-02-11,18.15999984741211,18.3799991607666,18.0,18.860000610351562,1274700.0
2009-02-12,18.059999465942383,18.200000762939453,17.579999923706055,18.520000457763672,2281000.0
2009-02-13,18.280000686645508,18.34000015258789,17.940000534057617,18.65999984741211,1639600.0
2009-02-17,17.299999237060547,16.700000762939453,16.3799991607666,18.059999465942383,2497500.0
2009-02-18,16.979999542236328,17.059999465942383,16.1200008392334,17.219999313354492,2025900.0
2009-02-19,15.520000457763672,15.800000190734863,14.979999542236328,17.079999923706055,3879500.0
2009-02-20,15.680000305175781,15.479999542236328,14.979999542236328,16.18000030517578,3604000.0
2009-02-23,16.3799991607666,15.699999809265137,15.5600004196167,17.0,2116100.0
2009-02-24,15.779999732971191,16.5,15.760000228881836,16.719999313354492,2239100.0
2009-02-25,15.920000076293945,16.5,15.460000038146973,16.84000015258789,3252000.0
2009-02-26,16.540000915527344,16.059999465942383,16.0,17.1200008392334,1514700.0
2009-02-27,17.18000030517578,15.9399995803833,15.899999618530273,17.200000762939453,1475200.0
2009-03-02,15.600000381469727,14.720000267028809,14.619999885559082,16.1200008392334,2579100.0
2009-03-03,14.880000114440918,14.260000228881836,14.079999923706055,15.039999961853027,1710900.0
2009-03-04,14.479999542236328,13.84000015258789,13.760000228881836,14.779999732971191,3169800.0
2009-03-05,13.65999984741211,13.279999732971191,13.260000228881836,13.680000305175781,2439900.0
2009-03-06,13.5,12.9399995803833,12.619999885559082,13.680000305175781,2319300.0
2009-03-09,12.819999694824219,12.779999732971191,12.680000305175781,13.859999656677246,1365200.0
2009-03-10,13.100000381469727,14.100000381469727,13.020000457763672,14.180000305175781,2133400.0
2009-03-11,14.100000381469727,14.15999984741211,13.899999618530273,14.800000190734863,1714900.0
2009-03-12,14.079999923706055,14.180000305175781,13.579999923706055,14.239999771118164,1927400.0
2009-03-13,14.100000381469727,14.760000228881836,13.520000457763672,14.9399995803833,2190200.0
2009-03-16,13.539999961853027,14.65999984741211,13.539999961853027,15.5,1983400.0
2009-03-17,14.680000305175781,15.979999542236328,14.619999885559082,16.100000381469727,3394400.0
2009-03-18,15.0,16.31999969482422,15.0,16.520000457763672,2825200.0
2009-03-19,16.280000686645508,15.300000190734863,15.0,16.299999237060547,2276500.0
2009-03-20,16.31999969482422,15.739999771118164,15.539999961853027,16.68000030517578,3939800.0
2009-03-23,16.0,17.219999313354492,16.0,17.219999313354492,2527900.0
2009-03-24,16.979999542236328,17.459999084472656,16.799999237060547,18.040000915527344,2466200.0
2009-03-25,17.200000762939453,18.459999084472656,17.200000762939453,19.020000457763672,3465900.0
2009-03-26,18.81999969482422,19.299999237060547,18.579999923706055,19.399999618530273,2471500.0
2009-03-27,18.959999084472656,18.280000686645508,18.280000686645508,19.5,1672600.0
2009-03-30,17.420000076293945,17.81999969482422,17.239999771118164,17.959999084472656,1613700.0
2009-03-31,17.959999084472656,18.15999984741211,17.559999465942383,18.5,1781900.0
2009-04-01,17.8799991607666,18.719999313354492,17.639999389648438,18.899999618530273,1601500.0
2009-04-02,19.139999389648438,20.100000381469727,18.979999542236328,20.280000686645508,2493200.0
2009-04-03,20.020000457763672,20.520000457763672,19.700000762939453,20.540000915527344,1511600.0
