Date,psxopen,psxclose,psxlow,psxhigh,psxvolume
2012-06-08,31.65999984741211,32.119998931884766,31.510000228881836,32.349998474121094,4302100.0
2012-06-11,32.45000076293945,32.599998474121094,32.22999954223633,33.04999923706055,5999000.0
2012-06-12,32.560001373291016,33.4900016784668,32.4900016784668,33.7400016784668,6809900.0
2012-06-13,33.27000045776367,32.77000045776367,32.540000915527344,33.4900016784668,2876200.0
2012-06-14,32.77000045776367,33.529998779296875,32.310001373291016,33.63999938964844,4460000.0
2012-06-15,33.599998474121094,34.900001525878906,33.380001068115234,34.90999984741211,9892400.0
2012-06-18,34.380001068115234,33.86000061035156,33.83000183105469,34.5,4254400.0
2012-06-19,34.060001373291016,33.86000061035156,33.72999954223633,34.529998779296875,4873500.0
2012-06-20,33.790000915527344,34.65999984741211,33.47999954223633,34.849998474121094,4628400.0
2012-06-21,34.70000076293945,33.47999954223633,33.060001373291016,34.7599983215332,3489900.0
2012-06-22,33.650001525878906,34.15999984741211,33.029998779296875,34.709999084472656,4359500.0
2012-06-25,33.689998626708984,32.869998931884766,32.7599983215332,33.689998626708984,3518600.0
2012-06-26,32.810001373291016,32.58000183105469,32.400001525878906,33.97999954223633,3274700.0
2012-06-27,32.61000061035156,31.889999389648438,31.420000076293945,33.400001525878906,3615600.0
2012-06-28,31.540000915527344,32.310001373291016,31.290000915527344,32.400001525878906,3115900.0
2012-06-29,32.779998779296875,33.2400016784668,32.650001525878906,33.380001068115234,4599500.0
2012-07-02,33.59000015258789,34.0,33.369998931884766,34.31999969482422,3868500.0
2012-07-03,34.02000045776367,34.2400016784668,33.83000183105469,34.630001068115234,3647400.0
2012-07-05,33.83000183105469,33.79999923706055,33.540000915527344,34.2400016784668,2711300.0
2012-07-06,33.400001525878906,33.369998931884766,32.91999816894531,33.68000030517578,1907800.0
2012-07-09,33.08000183105469,33.25,32.650001525878906,33.7599983215332,2264600.0
2012-07-10,33.470001220703125,32.68000030517578,32.5,33.470001220703125,2972900.0
2012-07-11,32.65999984741211,33.47999954223633,32.349998474121094,33.63999938964844,2583000.0
2012-07-12,33.150001525878906,33.0099983215332,32.54999923706055,33.189998626708984,3505600.0
2012-07-13,33.61000061035156,34.939998626708984,33.5099983215332,35.08000183105469,4801300.0
2012-07-16,34.689998626708984,36.099998474121094,34.560001373291016,36.119998931884766,4895700.0
2012-07-17,36.15999984741211,36.689998626708984,35.86000061035156,36.79999923706055,3604100.0
2012-07-18,36.650001525878906,37.099998474121094,36.59000015258789,37.66999816894531,2839200.0
2012-07-19,36.91999816894531,35.599998474121094,35.5,37.0,3758600.0
2012-07-20,35.18000030517578,35.31999969482422,34.90999984741211,35.439998626708984,3290000.0
2012-07-23,34.790000915527344,35.02000045776367,34.5,35.279998779296875,3245900.0
2012-07-24,35.25,35.22999954223633,34.61000061035156,35.41999816894531,2351600.0
2012-07-25,35.599998474121094,35.400001525878906,34.869998931884766,35.88999938964844,3551300.0
2012-07-26,35.7599983215332,35.959999084472656,35.59000015258789,36.060001373291016,2951300.0
2012-07-27,36.22999954223633,36.52000045776367,35.900001525878906,36.90999984741211,6158600.0
2012-07-30,36.86000061035156,37.650001525878906,36.83000183105469,37.650001525878906,2830300.0
2012-07-31,37.7400016784668,37.599998474121094,37.5099983215332,38.36000061035156,6958400.0
2012-08-01,39.08000183105469,38.27000045776367,37.779998779296875,40.18000030517578,6639700.0
2012-08-02,37.939998626708984,38.29999923706055,37.84000015258789,39.06999969482422,4434800.0
2012-08-03,38.599998474121094,39.66999816894531,38.599998474121094,39.849998474121094,4516000.0
2012-08-06,39.939998626708984,40.06999969482422,39.77000045776367,40.349998474121094,3405100.0
2012-08-07,40.38999938964844,39.77000045776367,39.59000015258789,40.83000183105469,4636800.0
2012-08-08,39.599998474121094,40.150001525878906,39.459999084472656,40.20000076293945,4002600.0
2012-08-09,39.900001525878906,40.31999969482422,39.880001068115234,40.599998474121094,2888200.0
2012-08-10,40.2599983215332,40.0,39.75,40.43000030517578,2107700.0
2012-08-13,39.86000061035156,40.150001525878906,39.77000045776367,40.349998474121094,2213500.0
2012-08-14,40.189998626708984,39.93000030517578,39.79999923706055,40.45000076293945,2533900.0
2012-08-15,40.540000915527344,40.36000061035156,39.93000030517578,40.65999984741211,4009400.0
2012-08-16,40.529998779296875,41.18000030517578,40.369998931884766,41.2599983215332,3862100.0
2012-08-17,41.619998931884766,42.77000045776367,41.470001220703125,42.93000030517578,5536300.0
2012-08-20,42.869998931884766,43.06999969482422,42.75,43.45000076293945,3809500.0
2012-08-21,43.380001068115234,41.54999923706055,41.4900016784668,43.380001068115234,4469400.0
2012-08-22,41.36000061035156,41.47999954223633,40.41999816894531,41.529998779296875,4384500.0
2012-08-23,41.47999954223633,41.33000183105469,41.04999923706055,41.630001068115234,1996300.0
2012-08-24,41.150001525878906,41.36000061035156,40.7400016784668,41.540000915527344,2562300.0
2012-08-27,41.43000030517578,41.06999969482422,40.970001220703125,42.38999938964844,3779200.0
2012-08-28,40.900001525878906,41.959999084472656,40.900001525878906,42.470001220703125,3770300.0
2012-08-29,41.900001525878906,41.97999954223633,41.650001525878906,42.38999938964844,2674300.0
2012-08-30,41.790000915527344,42.47999954223633,41.619998931884766,42.70000076293945,2523800.0
2012-08-31,42.70000076293945,42.0,41.099998474121094,43.0,5791200.0
2012-09-04,42.06999969482422,42.40999984741211,41.47999954223633,42.45000076293945,2620700.0
2012-09-05,42.4900016784668,41.7400016784668,41.43000030517578,42.58000183105469,2881800.0
2012-09-06,42.15999984741211,43.41999816894531,42.15999984741211,43.7400016784668,4222200.0
2012-09-07,43.47999954223633,44.2599983215332,43.36000061035156,44.310001373291016,3458100.0
2012-09-10,43.93000030517578,44.540000915527344,43.93000030517578,44.849998474121094,4417300.0
2012-09-11,44.63999938964844,45.59000015258789,44.459999084472656,46.099998474121094,6304700.0
2012-09-12,46.13999938964844,46.279998779296875,46.040000915527344,47.40999984741211,5269800.0
2012-09-13,46.29999923706055,46.63999938964844,45.369998931884766,46.849998474121094,5292000.0
2012-09-14,47.15999984741211,46.72999954223633,46.0099983215332,48.220001220703125,6718600.0
2012-09-17,46.16999816894531,46.13999938964844,46.0,46.970001220703125,4833400.0
2012-09-18,45.529998779296875,45.52000045776367,44.439998626708984,45.779998779296875,6108200.0
2012-09-19,45.529998779296875,45.56999969482422,45.5099983215332,46.599998474121094,3505400.0
2012-09-20,45.38999938964844,45.779998779296875,45.16999816894531,46.310001373291016,3233500.0
2012-09-21,46.040000915527344,46.81999969482422,46.040000915527344,47.09000015258789,5960500.0
2012-09-24,46.689998626708984,46.7400016784668,46.2599983215332,46.91999816894531,2453800.0
2012-09-25,47.0,45.97999954223633,45.959999084472656,47.29999923706055,2912200.0
2012-09-26,45.689998626708984,45.529998779296875,45.22999954223633,46.33000183105469,3626000.0
2012-09-27,45.79999923706055,46.529998779296875,45.68000030517578,46.7400016784668,3180100.0
2012-09-28,46.43000030517578,46.369998931884766,46.02000045776367,46.529998779296875,3253700.0
2012-10-01,46.599998474121094,46.560001373291016,46.2599983215332,47.02000045776367,2785500.0
2012-10-02,46.68000030517578,46.41999816894531,46.27000045776367,46.959999084472656,2911900.0
2012-10-03,46.27000045776367,45.15999984741211,45.0,46.40999984741211,5392000.0
2012-10-04,45.59000015258789,45.38999938964844,45.08000183105469,45.65999984741211,6196000.0
2012-10-05,45.869998931884766,46.02000045776367,45.7599983215332,47.68000030517578,7658200.0
2012-10-08,45.959999084472656,45.93000030517578,45.560001373291016,46.56999969482422,3414600.0
2012-10-09,46.15999984741211,46.09000015258789,46.060001373291016,46.75,3667800.0
2012-10-10,46.02000045776367,45.150001525878906,44.689998626708984,46.33000183105469,5564600.0
2012-10-11,45.380001068115234,44.599998474121094,44.56999969482422,45.650001525878906,4600600.0
2012-10-12,44.33000183105469,43.91999816894531,42.45000076293945,44.619998931884766,6634300.0
2012-10-15,43.849998474121094,44.380001068115234,43.40999984741211,44.43000030517578,2722000.0
2012-10-16,44.77000045776367,46.4900016784668,44.599998474121094,46.790000915527344,5742000.0
2012-10-17,46.54999923706055,46.650001525878906,46.310001373291016,47.220001220703125,2842000.0
2012-10-18,46.619998931884766,45.560001373291016,45.38999938964844,46.630001068115234,3402300.0
2012-10-19,45.529998779296875,44.63999938964844,44.54999923706055,46.09000015258789,3002400.0
2012-10-22,44.72999954223633,45.58000183105469,44.72999954223633,45.72999954223633,3421700.0
2012-10-23,44.90999984741211,44.91999816894531,43.93000030517578,45.08000183105469,4079100.0
2012-10-24,45.0,44.779998779296875,44.65999984741211,45.650001525878906,3478700.0
2012-10-25,45.13999938964844,45.029998779296875,44.54999923706055,45.45000076293945,2903900.0
2012-10-26,45.56999969482422,47.5,44.81999969482422,47.619998931884766,6123800.0
2012-10-31,47.81999969482422,47.15999984741211,46.63999938964844,48.400001525878906,4791200.0
2012-11-01,47.0,47.380001068115234,46.38999938964844,47.650001525878906,4291500.0
2012-11-02,48.0099983215332,46.209999084472656,46.06999969482422,48.150001525878906,2826000.0
2012-11-05,46.22999954223633,47.7599983215332,46.22999954223633,47.900001525878906,3024100.0
2012-11-06,48.0,50.040000915527344,47.86000061035156,51.0,8220800.0
2012-11-07,49.22999954223633,49.459999084472656,48.75,50.08000183105469,6708500.0
2012-11-08,49.34000015258789,49.0,48.939998626708984,49.970001220703125,3699100.0
2012-11-09,48.11000061035156,47.40999984741211,47.16999816894531,48.560001373291016,5424200.0
2012-11-12,47.43000030517578,47.349998474121094,47.279998779296875,48.11000061035156,2699200.0
2012-11-13,47.0,46.86000061035156,46.560001373291016,47.7599983215332,3129100.0
2012-11-14,47.16999816894531,45.7599983215332,45.709999084472656,47.459999084472656,3542400.0
2012-11-15,45.529998779296875,45.34000015258789,44.939998626708984,46.189998626708984,3805000.0
2012-11-16,45.560001373291016,45.77000045776367,44.95000076293945,45.91999816894531,4591900.0
2012-11-19,46.400001525878906,48.119998931884766,46.380001068115234,48.25,4339700.0
2012-11-20,48.189998626708984,49.060001373291016,47.869998931884766,49.06999969482422,3492900.0
2012-11-21,49.31999969482422,49.38999938964844,48.84000015258789,49.650001525878906,3805700.0
2012-11-23,49.58000183105469,49.81999969482422,49.40999984741211,50.0,1698700.0
2012-11-26,49.54999923706055,49.560001373291016,49.06999969482422,49.97999954223633,2943300.0
2012-11-27,49.5099983215332,50.060001373291016,49.0099983215332,50.41999816894531,4638900.0
2012-11-28,49.65999984741211,51.0,49.25,51.27000045776367,5404800.0
2012-11-29,51.20000076293945,51.560001373291016,50.83000183105469,51.65999984741211,3951100.0
2012-11-30,51.68000030517578,52.369998931884766,51.45000076293945,52.529998779296875,5323100.0
2012-12-03,52.650001525878906,51.560001373291016,51.02000045776367,52.7599983215332,5670000.0
2012-12-04,51.47999954223633,51.560001373291016,51.47999954223633,52.2400016784668,3726600.0
2012-12-05,51.45000076293945,50.689998626708984,50.27000045776367,51.95000076293945,3332400.0
2012-12-06,50.689998626708984,50.970001220703125,50.29999923706055,51.209999084472656,3405700.0
2012-12-07,51.189998626708984,52.34000015258789,51.060001373291016,52.75,4854900.0
2012-12-10,52.209999084472656,53.58000183105469,52.20000076293945,54.31999969482422,7741300.0
2012-12-11,53.720001220703125,53.040000915527344,52.72999954223633,53.91999816894531,5205500.0
2012-12-12,53.33000183105469,53.04999923706055,52.939998626708984,53.5,8427100.0
2012-12-13,52.599998474121094,52.209999084472656,51.2400016784668,52.599998474121094,7136600.0
2012-12-14,52.0,53.470001220703125,51.79999923706055,53.540000915527344,5120800.0
2012-12-17,53.560001373291016,53.52000045776367,53.18000030517578,53.86000061035156,4292300.0
2012-12-18,53.439998626708984,53.16999816894531,53.0,53.70000076293945,3922800.0
2012-12-19,53.279998779296875,52.5,51.84000015258789,53.380001068115234,6409900.0
2012-12-20,52.58000183105469,52.41999816894531,51.70000076293945,52.720001220703125,4391700.0
2012-12-21,51.709999084472656,52.15999984741211,51.33000183105469,52.380001068115234,5053600.0
2012-12-24,52.220001220703125,51.970001220703125,51.900001525878906,52.400001525878906,975200.0
2012-12-26,52.15999984741211,51.36000061035156,51.31999969482422,52.619998931884766,2322700.0
2012-12-27,51.5,51.560001373291016,50.400001525878906,51.709999084472656,2885400.0
2012-12-28,51.060001373291016,50.56999969482422,50.52000045776367,51.5,2999100.0
2012-12-31,50.400001525878906,53.099998474121094,50.400001525878906,53.220001220703125,4233600.0
2013-01-02,54.25,55.2599983215332,53.22999954223633,55.310001373291016,5229900.0
2013-01-03,55.029998779296875,53.189998626708984,52.869998931884766,55.16999816894531,5291900.0
2013-01-04,53.119998931884766,53.13999938964844,52.290000915527344,53.68000030517578,4161100.0
2013-01-07,52.47999954223633,51.36000061035156,50.77000045776367,52.47999954223633,6884000.0
2013-01-08,51.20000076293945,51.59000015258789,51.08000183105469,51.779998779296875,3575600.0
2013-01-09,51.560001373291016,51.31999969482422,51.02000045776367,52.150001525878906,4429800.0
2013-01-10,51.63999938964844,51.5099983215332,51.220001220703125,51.84000015258789,3403400.0
2013-01-11,51.279998779296875,50.58000183105469,50.36000061035156,51.70000076293945,4615800.0
2013-01-14,50.66999816894531,51.349998474121094,50.119998931884766,51.41999816894531,5000100.0
2013-01-15,51.349998474121094,52.2400016784668,51.20000076293945,52.33000183105469,4499600.0
2013-01-16,52.130001068115234,54.52000045776367,52.06999969482422,54.54999923706055,8024800.0
2013-01-17,54.97999954223633,55.150001525878906,54.189998626708984,55.83000183105469,5976600.0
2013-01-18,55.209999084472656,55.06999969482422,54.58000183105469,55.7400016784668,5998800.0
2013-01-22,55.2400016784668,54.61000061035156,53.91999816894531,55.2400016784668,4462000.0
2013-01-23,54.720001220703125,55.52000045776367,54.20000076293945,56.189998626708984,4293900.0
2013-01-24,55.5,56.119998931884766,55.369998931884766,56.95000076293945,4702100.0
2013-01-25,56.5,56.810001373291016,56.11000061035156,56.88999938964844,3612300.0
2013-01-28,57.09000015258789,57.09000015258789,56.5,57.68000030517578,4055400.0
2013-01-29,58.0,59.880001068115234,57.959999084472656,60.45000076293945,8446300.0
2013-01-30,62.380001068115234,60.7599983215332,60.650001525878906,62.90999984741211,7922300.0
2013-01-31,60.369998931884766,60.56999969482422,59.90999984741211,61.04999923706055,5450400.0
2013-02-01,62.0,62.75,61.220001220703125,63.25,4709200.0
2013-02-04,62.130001068115234,61.220001220703125,61.15999984741211,62.25,3796500.0
2013-02-05,61.720001220703125,61.0099983215332,60.97999954223633,61.97999954223633,4578900.0
2013-02-06,60.790000915527344,61.720001220703125,60.709999084472656,62.5,5068700.0
2013-02-07,61.880001068115234,63.2599983215332,61.0,63.34000015258789,4392600.0
2013-02-08,63.40999984741211,64.0199966430664,63.220001220703125,65.23999786376953,4745800.0
2013-02-11,64.0,64.18000030517578,63.720001220703125,64.66000366210938,3097900.0
2013-02-12,64.62000274658203,64.43000030517578,63.779998779296875,64.77999877929688,3702400.0
2013-02-13,64.5,64.11000061035156,63.849998474121094,64.5,2777100.0
2013-02-14,63.77000045776367,64.83000183105469,63.75,64.91999816894531,3560000.0
2013-02-15,64.55000305175781,64.16999816894531,63.529998779296875,65.37999725341797,3787800.0
2013-02-19,63.66999816894531,64.76000213623047,63.65999984741211,64.87999725341797,3091700.0
2013-02-20,64.75,62.63999938964844,62.540000915527344,64.94999694824219,4847000.0
2013-02-21,62.31999969482422,62.290000915527344,61.220001220703125,62.91999816894531,5032600.0
2013-02-22,62.779998779296875,64.11000061035156,62.5099983215332,64.12000274658203,3049300.0
2013-02-25,64.48999786376953,61.34000015258789,61.310001373291016,64.73999786376953,4294800.0
2013-02-26,61.47999954223633,61.22999954223633,59.939998626708984,61.689998626708984,4346900.0
2013-02-27,61.29999923706055,62.9900016784668,61.0,63.119998931884766,2581500.0
2013-02-28,62.86000061035156,62.959999084472656,62.0,64.2699966430664,4226400.0
2013-03-01,62.709999084472656,63.900001525878906,62.189998626708984,63.93000030517578,3150000.0
2013-03-04,63.84000015258789,65.68000030517578,63.540000915527344,65.73999786376953,3758500.0
2013-03-05,66.04000091552734,65.7699966430664,64.5199966430664,66.05000305175781,3920300.0
2013-03-06,66.0,66.05000305175781,65.4000015258789,66.97000122070312,2929700.0
2013-03-07,65.88999938964844,65.87000274658203,64.79000091552734,66.12000274658203,3429800.0
2013-03-08,66.08000183105469,66.02999877929688,65.5999984741211,66.27999877929688,4045300.0
2013-03-11,65.9000015258789,65.69000244140625,63.939998626708984,66.08000183105469,4966800.0
2013-03-12,65.66000366210938,66.22000122070312,65.20999908447266,66.4000015258789,4134600.0
2013-03-13,65.87999725341797,64.55000305175781,64.19999694824219,66.04000091552734,4784800.0
2013-03-14,64.95999908447266,64.94999694824219,64.29000091552734,65.44999694824219,3832700.0
2013-03-15,64.48999786376953,64.1500015258789,64.11000061035156,65.23999786376953,5979000.0
2013-03-18,63.31999969482422,65.02999877929688,63.0099983215332,65.29000091552734,3643900.0
2013-03-19,64.87999725341797,65.41000366210938,64.66000366210938,66.3499984741211,4124400.0
2013-03-20,66.0,67.54000091552734,65.94999694824219,68.44000244140625,5087500.0
2013-03-21,67.0,66.81999969482422,66.11000061035156,67.83999633789062,3394800.0
2013-03-22,66.97000122070312,67.55000305175781,66.83999633789062,67.79000091552734,2650400.0
2013-03-25,67.94000244140625,66.86000061035156,66.6500015258789,68.69999694824219,3905300.0
2013-03-26,66.9800033569336,67.23999786376953,66.37000274658203,67.41000366210938,3243600.0
2013-03-27,67.12999725341797,68.2699966430664,66.45999908447266,68.29000091552734,3920600.0
2013-03-28,68.37999725341797,69.97000122070312,67.95999908447266,70.5199966430664,6211100.0
2013-04-01,70.0,69.36000061035156,68.7300033569336,70.19000244140625,3015200.0
2013-04-02,70.16999816894531,66.83999633789062,66.70999908447266,70.19999694824219,5679900.0
2013-04-03,66.83999633789062,62.459999084472656,61.470001220703125,66.87999725341797,14028500.0
2013-04-04,62.56999969482422,62.38999938964844,61.939998626708984,63.95000076293945,6139100.0
2013-04-05,61.2599983215332,62.310001373291016,60.20000076293945,62.970001220703125,5289600.0
2013-04-08,62.290000915527344,63.619998931884766,61.900001525878906,63.79999923706055,3969300.0
2013-04-09,63.95000076293945,64.66000366210938,62.86000061035156,65.2300033569336,4291500.0
2013-04-10,64.77999877929688,63.86000061035156,63.04999923706055,65.20999908447266,6005500.0
2013-04-11,63.810001373291016,62.0099983215332,61.810001373291016,63.86000061035156,6204800.0
2013-04-12,61.369998931884766,60.66999816894531,59.06999969482422,61.7400016784668,8305100.0
2013-04-15,59.18000030517578,57.52000045776367,57.08000183105469,59.9900016784668,7897200.0
2013-04-16,58.150001525878906,59.279998779296875,57.77000045776367,59.31999969482422,5644000.0
2013-04-17,58.54999923706055,57.9900016784668,57.15999984741211,58.790000915527344,4602100.0
2013-04-18,57.91999816894531,57.22999954223633,56.130001068115234,58.540000915527344,4270200.0
2013-04-19,58.13999938964844,57.84000015258789,56.459999084472656,58.13999938964844,5045100.0
2013-04-22,58.119998931884766,59.43000030517578,58.06999969482422,60.34000015258789,3659300.0
2013-04-23,59.59000015258789,61.150001525878906,59.36000061035156,61.41999816894531,5318500.0
2013-04-24,61.40999984741211,61.81999969482422,61.310001373291016,63.04999923706055,4771700.0
2013-04-25,62.040000915527344,61.900001525878906,61.779998779296875,63.09000015258789,4384100.0
2013-04-26,61.849998474121094,61.599998474121094,61.13999938964844,62.08000183105469,3034700.0
2013-04-29,61.970001220703125,61.79999923706055,61.47999954223633,62.29999923706055,3444900.0
2013-04-30,61.93000030517578,60.95000076293945,60.02000045776367,62.20000076293945,5457000.0
2013-05-01,61.11000061035156,59.66999816894531,59.54999923706055,61.939998626708984,5678600.0
2013-05-02,60.06999969482422,60.29999923706055,59.15999984741211,60.68000030517578,4212400.0
2013-05-03,60.79999923706055,62.18000030517578,60.4900016784668,62.65999984741211,4548900.0
2013-05-06,62.4900016784668,63.869998931884766,62.31999969482422,64.23999786376953,3682400.0
2013-05-07,64.25,64.4800033569336,64.0199966430664,65.33999633789062,4676600.0
2013-05-08,64.2300033569336,63.40999984741211,62.849998474121094,64.47000122070312,3664300.0
2013-05-09,63.22999954223633,62.130001068115234,61.880001068115234,63.27000045776367,3436900.0
2013-05-10,61.72999954223633,61.380001068115234,61.0,62.20000076293945,5059200.0
2013-05-13,61.130001068115234,61.970001220703125,60.38999938964844,62.279998779296875,3829500.0
2013-05-14,62.060001373291016,64.08000183105469,62.0,64.18000030517578,6212800.0
2013-05-15,63.72999954223633,64.94999694824219,63.72999954223633,65.4800033569336,5621700.0
2013-05-16,64.70999908447266,63.84000015258789,63.720001220703125,65.41000366210938,3994700.0
2013-05-17,64.19999694824219,65.45999908447266,64.18000030517578,65.91999816894531,5521600.0
2013-05-20,65.31999969482422,65.95999908447266,65.31999969482422,66.8499984741211,4531600.0
2013-05-21,66.0999984741211,65.41999816894531,64.88999938964844,66.70999908447266,4505200.0
2013-05-22,65.30000305175781,65.38999938964844,64.80000305175781,66.62000274658203,4482700.0
2013-05-23,64.44000244140625,65.25,63.900001525878906,65.55999755859375,2380300.0
2013-05-24,64.7699966430664,65.47000122070312,63.79999923706055,65.5,2518400.0
2013-05-28,66.38999938964844,66.5199966430664,65.91999816894531,66.9800033569336,2792000.0
2013-05-29,66.20999908447266,66.83999633789062,65.6500015258789,67.33999633789062,3135200.0
2013-05-30,66.3499984741211,66.7699966430664,65.68000030517578,67.11000061035156,2896400.0
2013-05-31,66.63999938964844,66.56999969482422,66.27999877929688,67.88999938964844,3506400.0
2013-06-03,67.04000091552734,66.08000183105469,64.27999877929688,67.08999633789062,4022900.0
2013-06-04,65.80000305175781,65.18000030517578,64.30000305175781,66.18000030517578,2890200.0
2013-06-05,64.94000244140625,63.61000061035156,63.529998779296875,65.3499984741211,3064900.0
2013-06-06,63.68000030517578,65.0,63.349998474121094,65.1500015258789,2637300.0
2013-06-07,65.44000244140625,65.87000274658203,65.18000030517578,66.19999694824219,2774600.0
2013-06-10,65.93000030517578,65.11000061035156,65.01000213623047,66.38999938964844,2372500.0
2013-06-11,64.05000305175781,63.959999084472656,63.70000076293945,64.7300033569336,3202200.0
2013-06-12,64.87999725341797,63.310001373291016,63.18000030517578,65.20999908447266,3967600.0
2013-06-13,63.09000015258789,64.51000213623047,62.369998931884766,64.81999969482422,3336300.0
2013-06-14,64.70999908447266,63.810001373291016,63.77000045776367,64.97000122070312,1833900.0
2013-06-17,64.19999694824219,64.26000213623047,63.97999954223633,64.69000244140625,3341200.0
2013-06-18,64.4800033569336,64.38999938964844,64.25,65.0,2336900.0
2013-06-19,64.2699966430664,63.630001068115234,63.5099983215332,64.87000274658203,3341500.0
2013-06-20,62.58000183105469,60.38999938964844,60.060001373291016,62.689998626708984,5087000.0
2013-06-21,61.02000045776367,59.25,58.060001373291016,61.22999954223633,6354700.0
2013-06-24,58.459999084472656,57.189998626708984,56.84000015258789,58.77000045776367,4938400.0
2013-06-25,58.290000915527344,59.40999984741211,58.290000915527344,59.709999084472656,3453600.0
2013-06-26,60.099998474121094,59.720001220703125,59.560001373291016,60.959999084472656,2706600.0
2013-06-27,60.31999969482422,59.220001220703125,58.45000076293945,60.40999984741211,3883300.0
2013-06-28,59.13999938964844,58.90999984741211,58.77000045776367,59.75,3573800.0
2013-07-01,59.2400016784668,58.900001525878906,58.66999816894531,60.2400016784668,3486700.0
2013-07-02,58.849998474121094,57.08000183105469,56.61000061035156,59.209999084472656,4998500.0
2013-07-03,56.75,57.68000030517578,54.79999923706055,57.709999084472656,6190900.0
2013-07-05,57.84000015258789,57.2400016784668,55.40999984741211,57.88999938964844,3653200.0
2013-07-08,57.709999084472656,58.75,57.63999938964844,59.16999816894531,3067800.0
2013-07-09,59.02000045776367,58.5099983215332,58.40999984741211,59.369998931884766,3271200.0
2013-07-10,58.40999984741211,56.09000015258789,55.939998626708984,58.630001068115234,5874000.0
2013-07-11,57.04999923706055,57.7599983215332,56.02000045776367,57.900001525878906,5355200.0
2013-07-12,56.900001525878906,59.09000015258789,56.900001525878906,59.63999938964844,6108800.0
2013-07-15,59.45000076293945,59.22999954223633,58.779998779296875,59.849998474121094,4202400.0
2013-07-16,59.209999084472656,57.63999938964844,57.150001525878906,59.41999816894531,6289800.0
2013-07-17,57.81999969482422,58.040000915527344,57.099998474121094,58.41999816894531,3527400.0
2013-07-18,58.189998626708984,56.91999816894531,56.709999084472656,58.279998779296875,4328100.0
2013-07-19,57.439998626708984,57.4900016784668,56.720001220703125,57.83000183105469,3960500.0
