Date,bspmopen,bspmclose,bspmlow,bspmhigh,bspmvolume
2017-02-08,2.869999885559082,2.799999952316284,2.7799999713897705,2.940000057220459,124900.0
2017-02-09,2.8499999046325684,2.7799999713897705,2.759999990463257,2.9600000381469727,45700.0
2017-02-10,2.8299999237060547,2.819999933242798,2.7799999713897705,2.8299999237060547,41000.0
2017-02-13,2.9000000953674316,2.9200000762939453,2.8299999237060547,2.940000057220459,52500.0
2017-02-14,2.9700000286102295,2.9200000762939453,2.819999933242798,2.9700000286102295,18000.0
2017-02-15,2.9200000762939453,2.9800000190734863,2.8499999046325684,3.049999952316284,57200.0
2017-02-16,3.049999952316284,2.9000000953674316,2.8399999141693115,3.0799999237060547,59000.0
2017-02-17,2.9000000953674316,2.940000057220459,2.8399999141693115,2.9700000286102295,47600.0
2017-02-21,2.940000057220459,2.930000066757202,2.859999895095825,2.990000009536743,30900.0
2017-02-22,2.9600000381469727,2.8499999046325684,2.809999942779541,3.0,7900.0
2017-02-23,2.8499999046325684,2.859999895095825,2.799999952316284,2.9800000190734863,26000.0
2017-02-24,2.859999895095825,2.7899999618530273,2.7799999713897705,2.859999895095825,26900.0
2017-02-27,2.930000066757202,2.619999885559082,2.609999895095825,2.930000066757202,80400.0
2017-02-28,2.759999990463257,2.680000066757202,2.619999885559082,2.759999990463257,12400.0
2017-03-01,2.9100000858306885,2.549999952316284,2.369999885559082,2.9100000858306885,180700.0
2017-03-02,2.5399999618530273,2.569999933242798,2.4000000953674316,2.569999933242798,51200.0
2017-03-03,2.5,2.440000057220459,2.4200000762939453,2.680000066757202,92200.0
2017-03-06,2.5,2.309999942779541,2.309999942779541,2.5999999046325684,81500.0
2017-03-07,2.299999952316284,2.2200000286102295,2.200000047683716,2.3399999141693115,45400.0
2017-03-08,2.200000047683716,2.049999952316284,2.0,2.240000009536743,103700.0
2017-03-09,2.1500000953674316,2.009999990463257,2.0,2.1500000953674316,66800.0
2017-03-10,2.0899999141693115,2.109999895095825,2.0799999237060547,2.190000057220459,114800.0
2017-03-13,2.119999885559082,2.259999990463257,2.119999885559082,2.440000057220459,169600.0
2017-03-14,2.2799999713897705,2.259999990463257,2.180000066757202,2.2799999713897705,35100.0
2017-03-15,2.259999990463257,2.1500000953674316,2.0999999046325684,2.259999990463257,73300.0
2017-03-16,2.109999895095825,2.140000104904175,2.0799999237060547,2.200000047683716,8300.0
2017-03-17,2.25,2.119999885559082,2.119999885559082,2.25,40500.0
2017-03-20,2.130000114440918,2.2799999713897705,2.119999885559082,2.549999952316284,185900.0
2017-03-21,2.2300000190734863,2.3499999046325684,2.1600000858306885,2.4800000190734863,38200.0
2017-03-22,2.5,2.2200000286102295,2.190000057220459,2.5,46900.0
2017-03-23,2.1500000953674316,2.259999990463257,2.1500000953674316,2.3499999046325684,25400.0
2017-03-24,2.240000009536743,2.2300000190734863,2.2300000190734863,2.3499999046325684,24600.0
2017-03-27,2.3399999141693115,2.1500000953674316,2.109999895095825,2.3499999046325684,21000.0
2017-03-28,2.3299999237060547,2.1500000953674316,2.1500000953674316,2.3299999237060547,40200.0
2017-03-29,2.299999952316284,2.240000009536743,2.1500000953674316,2.299999952316284,13400.0
2017-03-30,2.299999952316284,2.299999952316284,2.2100000381469727,2.430000066757202,62300.0
2017-03-31,2.5,2.309999942779541,2.25,2.5,11200.0
2017-04-03,2.319999933242798,2.1600000858306885,2.1500000953674316,2.3499999046325684,43300.0
2017-04-04,2.2200000286102295,2.2300000190734863,2.109999895095825,2.380000114440918,133600.0
2017-04-05,2.240000009536743,2.180000066757202,2.1500000953674316,2.319999933242798,31900.0
2017-04-06,2.2200000286102295,2.3499999046325684,2.2200000286102295,2.380000114440918,111000.0
2017-04-07,2.380000114440918,2.2200000286102295,2.1500000953674316,2.4600000381469727,172400.0
2017-04-10,2.2100000381469727,2.2300000190734863,2.200000047683716,2.309999942779541,15500.0
2017-04-11,2.200000047683716,2.2799999713897705,2.200000047683716,2.319999933242798,32600.0
2017-04-12,2.2200000286102295,2.2699999809265137,2.2200000286102295,2.2899999618530273,4700.0
2017-04-13,2.299999952316284,2.2799999713897705,2.2699999809265137,2.3499999046325684,20000.0
2017-04-17,2.109999895095825,2.059999942779541,1.8300000429153442,2.180000066757202,94800.0
2017-04-18,2.0,1.909999966621399,1.8799999952316284,2.0,100500.0
2017-04-19,1.9500000476837158,1.840000033378601,1.8300000429153442,1.9500000476837158,53500.0
2017-04-20,1.8300000429153442,1.850000023841858,1.809999942779541,1.909999966621399,40700.0
2017-04-21,1.899999976158142,1.7799999713897705,1.7699999809265137,1.9900000095367432,67600.0
2017-04-24,1.8799999952316284,1.7999999523162842,1.659999966621399,1.8899999856948853,34800.0
2017-04-25,1.8700000047683716,1.7999999523162842,1.7899999618530273,2.0,59500.0
2017-04-26,1.8700000047683716,1.7999999523162842,1.6799999475479126,1.8700000047683716,22300.0
2017-04-27,1.7699999809265137,1.7599999904632568,1.75,1.7999999523162842,15400.0
2017-04-28,1.8200000524520874,1.7300000190734863,1.7200000286102295,1.8200000524520874,13400.0
2017-05-01,1.7000000476837158,1.75,1.690000057220459,1.7699999809265137,9700.0
2017-05-02,1.7899999618530273,1.7100000381469727,1.690000057220459,1.9199999570846558,46200.0
2017-05-03,1.8899999856948853,1.7100000381469727,1.7100000381469727,1.8899999856948853,17200.0
2017-05-04,1.7300000190734863,1.690000057220459,1.690000057220459,1.7599999904632568,32200.0
2017-05-05,1.690000057220459,1.5800000429153442,1.5700000524520874,1.7100000381469727,43800.0
2017-05-08,1.600000023841858,1.600000023841858,1.5700000524520874,1.649999976158142,16000.0
2017-05-09,1.600000023841858,1.649999976158142,1.5800000429153442,1.6799999475479126,28300.0
2017-05-10,1.649999976158142,1.649999976158142,1.6200000047683716,1.7000000476837158,7500.0
2017-05-11,1.6399999856948853,1.659999966621399,1.5800000429153442,1.7100000381469727,3400.0
2017-05-12,1.690000057220459,1.7799999713897705,1.6200000047683716,1.7799999713897705,30700.0
2017-05-15,1.7400000095367432,1.75,1.7000000476837158,1.7999999523162842,12500.0
2017-05-16,1.7599999904632568,1.7300000190734863,1.7300000190734863,1.7899999618530273,22900.0
2017-05-17,1.7300000190734863,1.6799999475479126,1.659999966621399,1.75,9100.0
2017-05-18,1.659999966621399,1.659999966621399,1.6399999856948853,1.6699999570846558,2100.0
2017-05-19,1.649999976158142,1.7300000190734863,1.6399999856948853,1.7400000095367432,18200.0
2017-05-22,1.7300000190734863,1.649999976158142,1.649999976158142,1.7300000190734863,11500.0
2017-05-23,1.7000000476837158,1.6699999570846558,1.649999976158142,1.7000000476837158,17300.0
2017-05-24,1.6399999856948853,1.649999976158142,1.6200000047683716,1.649999976158142,5300.0
2017-05-25,1.6699999570846558,1.6299999952316284,1.6299999952316284,1.6699999570846558,5600.0
2017-05-26,1.6299999952316284,1.7100000381469727,1.6299999952316284,1.7899999618530273,43300.0
2017-05-30,1.7000000476837158,1.690000057220459,1.649999976158142,1.7699999809265137,6700.0
2017-05-31,1.75,1.6299999952316284,1.6200000047683716,1.75,13600.0
2017-06-01,1.6399999856948853,1.659999966621399,1.6299999952316284,1.7300000190734863,11800.0
2017-06-02,1.659999966621399,1.690000057220459,1.6299999952316284,1.7200000286102295,16000.0
2017-06-05,1.7100000381469727,1.6799999475479126,1.6799999475479126,1.7100000381469727,6700.0
2017-06-06,1.6699999570846558,1.6399999856948853,1.6399999856948853,1.6799999475479126,4600.0
2017-06-07,1.7699999809265137,1.659999966621399,1.659999966621399,1.7699999809265137,9000.0
2017-06-08,1.690000057220459,1.7300000190734863,1.6699999570846558,1.75,9300.0
2017-06-09,1.6799999475479126,1.649999976158142,1.649999976158142,1.75,4700.0
2017-06-12,1.7000000476837158,1.649999976158142,1.6200000047683716,1.7300000190734863,10100.0
2017-06-13,1.6399999856948853,1.6299999952316284,1.600000023841858,1.6399999856948853,9500.0
2017-06-14,1.6200000047683716,1.6100000143051147,1.6100000143051147,1.649999976158142,1600.0
2017-06-15,1.559999942779541,1.590000033378601,1.5,1.6100000143051147,26500.0
2017-06-16,1.590000033378601,1.309999942779541,1.2000000476837158,1.590000033378601,152900.0
2017-06-19,1.7699999809265137,1.4500000476837158,1.3799999952316284,1.7699999809265137,21800.0
2017-06-20,1.5,1.3899999856948853,1.3899999856948853,1.5,10600.0
2017-06-21,1.350000023841858,1.4299999475479126,1.350000023841858,1.4700000286102295,27800.0
2017-06-22,1.4299999475479126,1.440000057220459,1.3600000143051147,1.4900000095367432,58000.0
2017-06-23,1.4299999475479126,1.5,1.409999966621399,1.5,10500.0
2017-06-26,1.5,1.4600000381469727,1.440000057220459,1.7699999809265137,37000.0
2017-06-27,1.4500000476837158,1.440000057220459,1.4199999570846558,1.690000057220459,57600.0
2017-06-28,1.4500000476837158,1.4600000381469727,1.4299999475479126,1.5399999618530273,26800.0
2017-06-29,1.5,1.4900000095367432,1.440000057220459,1.5,14400.0
2017-06-30,1.5199999809265137,1.5299999713897705,1.5199999809265137,1.5800000429153442,18400.0
2017-07-03,1.5399999618530273,1.4800000190734863,1.4199999570846558,1.5399999618530273,5700.0
2017-07-05,1.4500000476837158,1.5399999618530273,1.4500000476837158,1.600000023841858,65400.0
