Date,ssntopen,ssntclose,ssntlow,ssnthigh,ssntvolume
2015-04-08,3.200000047683716,3.109999895095825,3.109999895095825,3.3399999141693115,1500.0
2015-04-09,3.119999885559082,3.1500000953674316,3.0899999141693115,3.1500000953674316,4000.0
2015-04-10,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.25,1900.0
2015-04-13,3.1600000858306885,3.009999990463257,3.009999990463257,3.1600000858306885,3800.0
2015-04-14,3.0,2.990000009536743,2.950000047683716,3.0,1900.0
2015-04-17,2.9000000953674316,2.9200000762939453,2.859999895095825,2.9200000762939453,1100.0
2015-04-20,2.9200000762939453,2.9200000762939453,2.9200000762939453,2.9200000762939453,0.0
2015-04-23,2.7899999618530273,2.7899999618530273,2.7899999618530273,2.7899999618530273,0.0
2015-04-24,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,100.0
2015-04-27,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,0.0
2015-04-28,2.4200000762939453,2.4200000762939453,2.4200000762939453,2.4200000762939453,300.0
2015-04-29,2.4200000762939453,2.4200000762939453,2.4200000762939453,2.4200000762939453,0.0
2015-04-30,2.7899999618530273,3.009999990463257,2.7899999618530273,3.200000047683716,3300.0
2015-05-01,3.0,3.9700000286102295,3.0,4.0,1500.0
2015-05-04,3.990000009536743,4.0,3.990000009536743,4.0,3900.0
2015-05-05,4.0,5.0,3.049999952316284,5.0,4400.0
2015-05-06,5.0,4.5,4.050000190734863,5.5,5900.0
2015-05-07,4.880000114440918,4.010000228881836,4.010000228881836,4.889999866485596,9800.0
2015-05-08,4.070000171661377,3.700000047683716,3.559999942779541,4.400000095367432,11900.0
2015-05-11,3.990000009536743,4.070000171661377,3.75,4.5,19700.0
2015-05-12,4.25,4.28000020980835,4.25,4.28000020980835,1800.0
2015-05-13,4.0,4.0,4.0,4.0,1800.0
2015-05-14,3.759999990463257,3.759999990463257,3.759999990463257,3.759999990463257,100.0
2015-05-15,3.759999990463257,3.759999990463257,3.759999990463257,3.759999990463257,0.0
2015-05-18,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,200.0
2015-05-20,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,2800.0
2015-05-21,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,0.0
2015-05-22,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,0.0
2015-05-26,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,300.0
2015-05-27,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,0.0
2015-05-28,3.8499999046325684,3.869999885559082,3.8399999141693115,3.869999885559082,1600.0
2015-05-29,3.8399999141693115,3.9000000953674316,3.8399999141693115,4.099999904632568,2100.0
2015-06-02,3.9100000858306885,3.9100000858306885,3.9100000858306885,3.9100000858306885,300.0
2015-06-04,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,0.0
2015-06-05,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,0.0
2015-06-08,3.9200000762939453,3.950000047683716,3.9200000762939453,3.950000047683716,2000.0
2015-06-10,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,200.0
2015-06-11,3.990000009536743,4.099999904632568,3.950000047683716,4.099999904632568,2800.0
2015-06-12,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,500.0
2015-06-15,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,0.0
2015-06-16,4.0,4.050000190734863,4.0,4.050000190734863,3800.0
2015-06-17,4.0,4.050000190734863,4.0,4.090000152587891,8600.0
2015-06-18,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0.0
2015-06-19,4.090000152587891,4.099999904632568,4.090000152587891,4.099999904632568,1500.0
2015-06-22,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,100.0
2015-06-23,4.199999809265137,4.199999809265137,4.199999809265137,4.300000190734863,7100.0
2015-06-24,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,100.0
2015-06-25,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,2700.0
2015-06-26,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0.0
2015-06-29,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,100.0
2015-06-30,4.050000190734863,4.019999980926514,4.019999980926514,4.050000190734863,800.0
2015-07-01,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,500.0
2015-07-02,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,200.0
2015-07-06,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,600.0
2015-07-07,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,0.0
2015-07-08,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,0.0
2015-07-09,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,0.0
2015-07-10,3.950000047683716,3.700000047683716,3.299999952316284,3.950000047683716,4300.0
2015-07-13,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,0.0
2015-07-14,4.0,3.75,3.75,4.0,2900.0
2015-07-15,3.75,3.75,3.75,3.75,0.0
2015-07-16,3.75,3.75,3.75,3.75,0.0
2015-07-17,3.75,3.75,3.75,3.75,500.0
2015-07-20,3.75,3.75,3.75,3.75,0.0
2015-07-21,3.75,3.75,3.75,3.75,0.0
2015-07-22,3.75,3.75,3.75,3.75,0.0
2015-07-23,3.700000047683716,3.7100000381469727,3.700000047683716,3.7100000381469727,300.0
2015-07-24,3.7100000381469727,3.7100000381469727,3.7100000381469727,3.7100000381469727,300.0
2015-07-27,3.7100000381469727,3.7100000381469727,3.7100000381469727,3.7100000381469727,0.0
2015-07-28,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,200.0
2015-07-29,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-07-30,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-07-31,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-08-03,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-08-04,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-08-05,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-08-06,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-08-07,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-08-10,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0
2015-08-11,3.8399999141693115,3.8499999046325684,3.8399999141693115,3.8499999046325684,300.0
2015-08-14,3.7200000286102295,3.299999952316284,2.200000047683716,3.7200000286102295,2900.0
2015-08-18,3.0,3.1600000858306885,2.9800000190734863,3.1600000858306885,4900.0
2015-08-19,3.0299999713897705,3.0,3.0,3.0299999713897705,900.0
2015-08-20,3.009999990463257,2.950000047683716,2.950000047683716,3.009999990463257,2900.0
2015-08-21,3.0,3.0,3.0,3.0,600.0
2015-08-24,3.0,3.0,3.0,3.0,0.0
2015-08-25,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,3000.0
2015-08-26,2.7699999809265137,2.819999933242798,2.7699999809265137,2.819999933242798,600.0
2015-08-27,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,100.0
2015-08-28,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,0.0
2015-08-31,3.0,2.8499999046325684,2.8499999046325684,3.0,2100.0
2015-09-04,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0
2015-09-08,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0.0
2015-09-09,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,500.0
2015-09-15,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,0.0
2015-09-17,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,0.0
2015-09-18,3.0,3.0,3.0,3.0,200.0
2015-09-22,3.0,3.0,3.0,3.0,0.0
2015-09-23,3.0,3.0,3.0,3.0,0.0
2015-09-24,3.0,3.0,3.0,3.0,0.0
2015-09-25,3.6500000953674316,3.700000047683716,3.6500000953674316,3.700000047683716,1200.0
2015-09-28,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,400.0
2015-09-29,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0
2015-09-30,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0
2015-10-01,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0
2015-10-02,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0
2015-10-05,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0
2015-10-06,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0
2015-10-07,3.6600000858306885,3.6600000858306885,3.6600000858306885,3.6600000858306885,0.0
2015-10-08,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,200.0
2015-10-09,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2015-10-12,3.0,3.0,3.0,3.0,2800.0
2015-10-13,3.0,3.0,3.0,3.0,300.0
2015-10-14,3.0,3.0,3.0,3.0,0.0
2015-10-15,3.0,3.0,3.0,3.0,0.0
2015-10-16,3.0,3.0,3.0,3.0,1800.0
2015-10-19,3.0,3.0,3.0,3.0,0.0
2015-10-20,3.0,3.0,3.0,3.0,200.0
2015-10-21,3.0,3.0,3.0,3.0,0.0
2015-10-22,3.0,3.0,3.0,3.0,0.0
2015-10-23,3.0,3.0,3.0,3.0,0.0
2015-10-26,3.890000104904175,3.450000047683716,3.450000047683716,3.9000000953674316,2000.0
2015-10-27,3.9000000953674316,3.450000047683716,3.450000047683716,3.9000000953674316,900.0
2015-10-28,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-10-29,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-10-30,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-11-02,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-11-03,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-11-04,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,100.0
2015-11-05,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-11-06,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-11-09,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,0.0
2015-11-10,3.4000000953674316,3.25,3.25,3.4000000953674316,2200.0
2015-11-11,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,100.0
2015-11-12,3.049999952316284,2.950000047683716,2.950000047683716,3.0999999046325684,17300.0
2015-11-13,2.9600000381469727,2.9600000381469727,2.9600000381469727,2.9600000381469727,1100.0
2015-11-16,3.0,3.0,3.0,3.0,1000.0
2015-11-17,2.950000047683716,3.0,2.950000047683716,3.0,4400.0
2015-11-18,3.0,3.0,3.0,3.0,0.0
2015-11-19,3.0,3.0,3.0,3.0,2000.0
2015-11-20,3.0,3.0,3.0,3.0,0.0
2015-11-23,3.0,3.0,3.0,3.0,0.0
2015-11-24,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,1900.0
2015-11-25,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2015-11-27,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2015-11-30,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2015-12-01,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2015-12-02,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2015-12-03,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0.0
2015-12-04,3.0,3.0,3.0,3.0,100.0
2015-12-07,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,200.0
2015-12-08,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0
2015-12-09,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0
2015-12-10,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0
2015-12-11,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0
2015-12-14,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,200.0
2015-12-15,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0.0
2015-12-16,2.950000047683716,2.9000000953674316,2.9000000953674316,2.950000047683716,2000.0
2015-12-17,2.9000000953674316,3.0199999809265137,2.9000000953674316,3.049999952316284,9300.0
2015-12-18,2.890000104904175,2.75,2.75,2.890000104904175,800.0
2015-12-21,2.5,2.5999999046325684,2.5,2.5999999046325684,600.0
2015-12-22,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,400.0
2015-12-23,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0.0
2015-12-24,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0.0
2015-12-28,2.5,2.5,2.5,2.5,4100.0
2015-12-29,2.5,2.5,2.5,2.5,0.0
2015-12-30,2.5,2.5,2.5,2.5,0.0
2015-12-31,2.569999933242798,2.740000009536743,2.450000047683716,2.740000009536743,1900.0
2016-01-04,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,0.0
2016-01-05,2.75,2.75,2.549999952316284,2.75,1500.0
2016-01-06,2.75,2.75,2.75,2.75,0.0
2016-01-07,2.549999952316284,1.7999999523162842,1.7000000476837158,2.549999952316284,71600.0
2016-01-08,2.1500000953674316,2.140000104904175,2.140000104904175,2.2899999618530273,12000.0
2016-01-11,2.140000104904175,2.140000104904175,2.140000104904175,2.140000104904175,0.0
2016-01-12,2.299999952316284,2.299999952316284,2.299999952316284,2.5,2100.0
2016-01-13,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0.0
2016-01-14,2.5,2.5,2.5,2.5,300.0
2016-01-15,2.5,2.5,2.5,2.5,0.0
2016-01-19,2.5,2.5,2.5,2.5,0.0
2016-01-20,2.5,2.5,2.5,2.5,0.0
2016-01-21,2.5,2.5,2.5,2.5,0.0
2016-01-22,2.25,2.25,2.25,2.25,200.0
2016-01-25,2.5,2.5,2.5,2.5,1100.0
2016-01-26,2.0999999046325684,2.5,2.0999999046325684,2.5,800.0
2016-01-27,2.5,2.5,2.5,2.5,200.0
2016-01-28,2.5,2.5,2.5,2.5,0.0
2016-01-29,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,100.0
2016-02-01,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,0.0
2016-02-02,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,0.0
2016-02-03,1.2999999523162842,2.0,1.2999999523162842,2.0,800.0
2016-02-04,2.0,2.0,2.0,2.0,0.0
2016-02-05,2.0,2.0,2.0,2.0,0.0
2016-02-08,2.0,2.0,2.0,2.0,0.0
2016-02-09,2.0,2.0,2.0,2.0,0.0
2016-02-10,2.0,2.0,2.0,2.0,700.0
2016-02-11,2.0,2.0,2.0,2.0,2600.0
2016-02-12,2.0,2.0,2.0,2.0,0.0
2016-02-16,2.0,2.0,2.0,2.0,0.0
2016-02-17,2.0,2.0,2.0,2.0,0.0
2016-02-18,1.809999942779541,1.809999942779541,1.809999942779541,1.809999942779541,4100.0
2016-02-19,1.840000033378601,2.0,1.840000033378601,2.0,6100.0
2016-02-22,2.0,2.0,2.0,2.0,0.0
2016-02-23,2.0,2.0,2.0,2.0,0.0
2016-02-24,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,400.0
2016-02-25,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,0.0
2016-02-26,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,100.0
2016-02-29,1.940000057220459,1.940000057220459,1.940000057220459,1.940000057220459,3000.0
2016-03-01,1.9700000286102295,2.2699999809265137,1.9700000286102295,2.2699999809265137,42500.0
2016-03-02,2.2699999809265137,2.309999942779541,2.2699999809265137,2.3499999046325684,2700.0
2016-03-03,2.200000047683716,2.0,2.0,2.200000047683716,200.0
2016-03-04,2.0,2.0,2.0,2.0,2000.0
2016-03-07,2.0,2.0,2.0,2.0,3100.0
2016-03-08,1.8300000429153442,1.7999999523162842,1.75,1.8300000429153442,10600.0
2016-03-09,1.7899999618530273,1.7899999618530273,1.7899999618530273,1.7899999618530273,800.0
2016-03-10,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,100.0
2016-03-11,1.8200000524520874,1.8300000429153442,1.8200000524520874,1.8300000429153442,3200.0
2016-03-14,1.8300000429153442,1.850000023841858,1.8300000429153442,1.850000023841858,5500.0
2016-03-15,1.75,1.75,1.75,1.75,2900.0
2016-03-16,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,1500.0
2016-03-17,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0.0
2016-03-18,1.8700000047683716,1.850000023841858,1.850000023841858,1.8700000047683716,500.0
2016-03-21,1.8700000047683716,1.850000023841858,1.850000023841858,1.8700000047683716,700.0
2016-03-22,1.7999999523162842,1.7999999523162842,1.7899999618530273,1.7999999523162842,5300.0
2016-03-23,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,200.0
2016-03-24,1.7999999523162842,1.7999999523162842,1.7200000286102295,1.7999999523162842,6300.0
2016-03-28,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2016-03-29,1.659999966621399,1.7899999618530273,1.649999976158142,1.7999999523162842,12300.0
2016-03-30,1.7200000286102295,1.659999966621399,1.659999966621399,1.7200000286102295,8900.0
2016-03-31,1.7799999713897705,1.7999999523162842,1.559999942779541,1.8200000524520874,5300.0
2016-04-01,1.7899999618530273,1.75,1.75,1.8200000524520874,18300.0
2016-04-04,1.75,1.75,1.75,1.75,0.0
2016-04-05,1.75,1.75,1.75,1.75,0.0
2016-04-06,1.75,1.75,1.75,1.75,100.0
2016-04-07,1.7599999904632568,1.7799999713897705,1.75,1.7799999713897705,2600.0
2016-04-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.8200000524520874,2300.0
2016-04-11,1.7999999523162842,1.8200000524520874,1.7999999523162842,1.8200000524520874,3600.0
2016-04-12,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,200.0
2016-04-13,1.8300000429153442,1.8300000429153442,1.8200000524520874,1.840000033378601,5200.0
2016-04-14,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,0.0
2016-04-15,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,0.0
2016-04-18,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,0.0
2016-04-19,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,700.0
2016-04-20,1.7999999523162842,1.7999999523162842,1.7799999713897705,1.7999999523162842,8500.0
2016-04-21,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0.0
2016-04-22,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,100.0
2016-04-25,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0.0
2016-04-26,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,0.0
2016-04-27,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,100.0
2016-04-28,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,0.0
2016-04-29,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,0.0
2016-05-02,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,0.0
2016-05-03,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,0.0
2016-05-04,1.8300000429153442,1.8300000429153442,1.809999942779541,1.8300000429153442,1500.0
2016-05-05,1.8300000429153442,1.850000023841858,1.8300000429153442,1.850000023841858,3400.0
2016-05-06,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2016-05-09,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,2800.0
2016-05-10,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2016-05-11,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2016-05-12,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2016-05-13,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0
2016-05-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,4000.0
2016-05-17,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2016-05-18,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2016-05-19,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2016-05-20,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2016-05-23,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2016-05-24,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,200.0
2016-05-25,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0.0
2016-05-26,1.7100000381469727,1.7100000381469727,1.7100000381469727,1.7100000381469727,5000.0
2016-05-27,1.7100000381469727,1.7100000381469727,1.7100000381469727,1.7100000381469727,0.0
2016-05-31,1.7100000381469727,1.7999999523162842,1.7000000476837158,1.7999999523162842,2300.0
2016-06-01,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,6200.0
2016-06-02,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2016-06-03,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1100.0
