Date,cmiopen,cmiclose,cmilow,cmihigh,cmivolume
2008-08-27,64.80000305175781,64.7300033569336,63.31999969482422,65.13999938964844,2182900.0
2008-08-28,65.01000213623047,67.37000274658203,65.01000213623047,67.87000274658203,1883700.0
2008-08-29,66.91999816894531,65.16000366210938,65.08999633789062,67.0,1505100.0
2008-09-02,66.79000091552734,63.61000061035156,62.849998474121094,67.73999786376953,2692000.0
2008-09-03,63.560001373291016,61.720001220703125,61.02000045776367,64.2300033569336,3002600.0
2008-09-04,60.65999984741211,58.099998474121094,57.72999954223633,60.65999984741211,3603000.0
2008-09-05,57.38999938964844,59.459999084472656,56.77000045776367,59.68000030517578,3021200.0
2008-09-08,62.97999954223633,60.22999954223633,59.040000915527344,63.400001525878906,3024500.0
2008-09-09,59.95000076293945,53.4900016784668,53.41999816894531,60.709999084472656,3715700.0
2008-09-10,54.279998779296875,56.63999938964844,54.279998779296875,57.189998626708984,4269100.0
2008-09-11,55.849998474121094,58.04999923706055,54.470001220703125,58.04999923706055,2815500.0
2008-09-12,57.93000030517578,58.45000076293945,56.65999984741211,59.220001220703125,2054500.0
2008-09-15,56.18000030517578,54.2400016784668,53.08000183105469,58.45000076293945,4116200.0
2008-09-16,52.9900016784668,57.36000061035156,51.77000045776367,58.099998474121094,4471500.0
2008-09-17,56.84000015258789,53.43000030517578,53.099998474121094,56.84000015258789,3316000.0
2008-09-18,54.02000045776367,54.40999984741211,48.880001068115234,55.72999954223633,4103100.0
2008-09-19,57.58000183105469,58.68000030517578,55.939998626708984,60.400001525878906,4472600.0
2008-09-22,58.0,57.75,56.65999984741211,60.81999969482422,3888800.0
2008-09-23,56.880001068115234,57.63999938964844,56.439998626708984,59.65999984741211,2996600.0
2008-09-24,57.93000030517578,53.09000015258789,52.22999954223633,58.72999954223633,3491500.0
2008-09-25,53.29999923706055,48.650001525878906,47.59000015258789,53.47999954223633,6555700.0
2008-09-26,46.9900016784668,46.029998779296875,44.04999923706055,47.650001525878906,9265400.0
2008-09-29,45.040000915527344,41.689998626708984,40.060001373291016,45.040000915527344,10058100.0
