Date,unpopen,unpclose,unplow,unphigh,unpvolume
2011-07-27,51.4900016784668,51.099998474121094,50.974998474121094,52.025001525878906,6804800.0
2011-07-28,51.099998474121094,51.584999084472656,50.86000061035156,52.14500045776367,5392400.0
2011-07-29,50.94499969482422,51.2400016784668,50.29499816894531,51.650001525878906,6020600.0
2011-08-01,51.73500061035156,50.654998779296875,49.849998474121094,51.810001373291016,7831400.0
2011-08-02,50.220001220703125,48.79499816894531,48.724998474121094,50.689998626708984,10539600.0
2011-08-03,48.95000076293945,49.13999938964844,48.084999084472656,49.209999084472656,9556000.0
2011-08-04,48.494998931884766,46.38999938964844,46.34000015258789,48.72999954223633,11360200.0
2011-08-05,47.0,46.23500061035156,44.8849983215332,47.15999984741211,12767600.0
2011-08-08,44.65999984741211,43.724998474121094,43.625,45.435001373291016,14233400.0
2011-08-09,44.60499954223633,45.94499969482422,42.875,46.02000045776367,12781000.0
2011-08-10,45.34000015258789,44.3650016784668,44.22999954223633,46.03499984741211,10516600.0
2011-08-11,44.584999084472656,45.9900016784668,44.255001068115234,46.68000030517578,9356400.0
2011-08-12,46.18000030517578,46.36000061035156,45.900001525878906,47.04999923706055,5730600.0
2011-08-15,46.80500030517578,46.92499923706055,46.369998931884766,47.435001373291016,6352200.0
2011-08-16,46.40999984741211,45.76499938964844,45.53499984741211,46.81999969482422,6624000.0
2011-08-17,46.025001525878906,45.96500015258789,45.34000015258789,46.650001525878906,4099800.0
2011-08-18,43.974998474121094,43.025001525878906,42.165000915527344,44.625,14648200.0
2011-08-19,42.43000030517578,42.845001220703125,42.25,43.650001525878906,11534800.0
2011-08-22,43.665000915527344,42.9900016784668,42.849998474121094,44.0,8587200.0
2011-08-23,43.15999984741211,44.21500015258789,42.40999984741211,44.23500061035156,9395200.0
2011-08-24,43.970001220703125,44.529998779296875,43.39500045776367,44.58000183105469,6121800.0
2011-08-25,44.685001373291016,44.22999954223633,43.755001068115234,44.95000076293945,6553800.0
2011-08-26,44.189998626708984,44.775001525878906,42.724998474121094,44.974998474121094,5848400.0
2011-08-29,45.11000061035156,45.41999816894531,44.755001068115234,45.439998626708984,5170000.0
2011-08-30,45.30500030517578,46.375,45.125,46.73500061035156,7428800.0
2011-08-31,46.72999954223633,46.084999084472656,45.70000076293945,47.22999954223633,5257000.0
2011-09-01,46.0,45.69499969482422,45.474998474121094,46.85499954223633,6189800.0
2011-09-02,44.95500183105469,44.1349983215332,43.959999084472656,44.959999084472656,4904000.0
2011-09-06,42.73500061035156,44.2599983215332,42.5,44.35499954223633,7086600.0
2011-09-07,44.915000915527344,44.86000061035156,44.435001373291016,45.0,6038800.0
2011-09-08,44.54499816894531,44.095001220703125,44.04999923706055,44.86000061035156,5444400.0
2011-09-09,43.48500061035156,42.54499816894531,42.27000045776367,43.790000915527344,8902000.0
2011-09-12,41.970001220703125,42.14500045776367,41.07500076293945,42.47999954223633,9590000.0
2011-09-13,42.36000061035156,43.73500061035156,42.220001220703125,43.875,7973600.0
