Date,catopen,catclose,catlow,cathigh,catvolume
2008-05-06,81.77999877929688,83.2300033569336,81.77999877929688,83.48999786376953,4163100.0
2008-05-07,82.75,81.62999725341797,81.47000122070312,83.63999938964844,4932000.0
2008-05-08,82.0999984741211,82.41999816894531,81.51000213623047,82.7300033569336,3065500.0
2008-05-09,81.97000122070312,81.76000213623047,81.33000183105469,82.38999938964844,3818900.0
2008-05-12,82.2300033569336,83.81999969482422,81.70999908447266,84.22000122070312,5167200.0
2008-05-13,84.20999908447266,84.06999969482422,82.69999694824219,84.5,4592000.0
2008-05-14,83.04000091552734,82.75,82.16999816894531,84.0999984741211,6859800.0
2008-05-15,82.76000213623047,83.5,82.4000015258789,84.13999938964844,4633300.0
2008-05-16,83.7699966430664,83.69999694824219,82.58999633789062,83.97000122070312,5242000.0
2008-05-19,83.9000015258789,84.27999877929688,83.62999725341797,85.95999908447266,6906700.0
2008-05-20,83.91999816894531,83.83999633789062,82.75,84.05000305175781,5570300.0
2008-05-21,83.83000183105469,83.4000015258789,83.04000091552734,85.73999786376953,7220200.0
2008-05-22,83.6500015258789,82.22000122070312,81.94000244140625,83.72000122070312,5026900.0
2008-05-23,81.95999908447266,81.55000305175781,80.5999984741211,82.98999786376953,5674900.0
2008-05-27,81.43000030517578,81.94999694824219,80.83999633789062,82.2300033569336,4871400.0
2008-05-28,82.33000183105469,83.19000244140625,82.11000061035156,83.37000274658203,4773700.0
2008-05-29,83.19999694824219,82.77999877929688,82.58999633789062,83.91000366210938,4195900.0
2008-05-30,83.19000244140625,82.63999938964844,82.2300033569336,83.19000244140625,4921700.0
2008-06-02,82.44000244140625,82.33000183105469,81.79000091552734,83.12000274658203,5882900.0
2008-06-03,82.72000122070312,82.41999816894531,81.66000366210938,83.30000305175781,4960200.0
2008-06-04,82.3499984741211,82.45999908447266,82.0,83.6500015258789,5724100.0
2008-06-05,81.87000274658203,82.7300033569336,81.0,82.80000305175781,6968200.0
2008-06-06,81.87999725341797,79.98999786376953,79.98999786376953,82.26000213623047,9444800.0
2008-06-09,80.06999969482422,80.80999755859375,79.66000366210938,81.05999755859375,5828900.0
2008-06-10,80.30000305175781,80.0999984741211,79.83000183105469,81.04000091552734,5986000.0
2008-06-11,79.8499984741211,78.93000030517578,78.5199966430664,80.11000061035156,9400100.0
2008-06-12,79.54000091552734,80.5,79.54000091552734,81.79000091552734,8053500.0
2008-06-13,80.87000274658203,81.5,80.6500015258789,82.3499984741211,5732500.0
2008-06-16,81.37999725341797,80.91000366210938,80.55000305175781,81.51000213623047,4537700.0
2008-06-17,81.4800033569336,80.69000244140625,80.61000061035156,81.58000183105469,4516000.0
2008-06-18,80.33999633789062,79.69999694824219,79.47000122070312,80.75,5739200.0
2008-06-19,79.56999969482422,79.4800033569336,78.7300033569336,80.33999633789062,6049100.0
2008-06-20,79.0,79.08000183105469,78.5199966430664,79.63999938964844,9064400.0
2008-06-23,79.41999816894531,80.0,79.11000061035156,80.23999786376953,6140900.0
2008-06-24,79.54000091552734,76.63999938964844,76.58000183105469,79.68000030517578,13075000.0
2008-06-25,77.08000183105469,76.58000183105469,76.0,77.41999816894531,8075200.0
2008-06-26,75.16999816894531,74.27999877929688,73.88999938964844,75.81999969482422,14485800.0
2008-06-27,74.18000030517578,73.75,72.69000244140625,74.8499984741211,11011800.0
2008-06-30,73.76000213623047,73.81999969482422,72.55999755859375,74.26000213623047,6650600.0
2008-07-01,72.9800033569336,74.08999633789062,72.08999633789062,74.20999908447266,9203000.0
2008-07-02,74.01000213623047,70.41999816894531,70.33999633789062,74.19000244140625,11513100.0
2008-07-03,70.02999877929688,70.30999755859375,68.93000030517578,70.75,7280100.0
2008-07-07,70.72000122070312,70.80999755859375,70.0,71.75,11684900.0
2008-07-08,71.0199966430664,69.51000213623047,68.76000213623047,71.44000244140625,10497600.0
2008-07-09,70.31999969482422,68.43000030517578,68.33000183105469,70.77999877929688,7059100.0
2008-07-10,68.5199966430664,68.41999816894531,66.68000030517578,68.98999786376953,9874200.0
2008-07-11,67.51000213623047,69.80999755859375,67.0,70.61000061035156,11521800.0
2008-07-14,70.79000091552734,69.66999816894531,68.94999694824219,70.79000091552734,6405900.0
2008-07-15,68.97000122070312,67.04000091552734,65.8499984741211,69.25,11041700.0
2008-07-16,67.11000061035156,70.52999877929688,66.52999877929688,70.73999786376953,10684300.0
2008-07-17,69.94999694824219,71.83000183105469,69.94999694824219,72.1500015258789,9091200.0
2008-07-18,72.06999969482422,70.88999938964844,70.37000274658203,72.12999725341797,7693400.0
2008-07-21,71.37999725341797,73.2300033569336,70.55000305175781,73.63999938964844,10184800.0
2008-07-22,75.12999725341797,74.9800033569336,73.75,75.87000274658203,12434000.0
2008-07-23,73.94999694824219,72.41999816894531,71.66999816894531,74.25,9295800.0
2008-07-24,72.63999938964844,69.77999877929688,69.58999633789062,72.72000122070312,8108600.0
2008-07-25,69.95999908447266,70.4800033569336,69.80000305175781,71.08000183105469,4727300.0
2008-07-28,70.37999725341797,69.19000244140625,69.11000061035156,70.7699966430664,5740500.0
2008-07-29,69.5999984741211,70.98999786376953,69.41999816894531,71.30000305175781,5234700.0
2008-07-30,71.5199966430664,72.06999969482422,70.62000274658203,72.2699966430664,4820500.0
2008-07-31,71.62999725341797,69.5199966430664,69.37000274658203,71.62999725341797,7185500.0
2008-08-01,69.66999816894531,68.13999938964844,67.87999725341797,70.0,6723700.0
2008-08-04,68.19999694824219,67.43000030517578,67.19000244140625,68.73999786376953,7415700.0
2008-08-05,67.86000061035156,68.18000030517578,67.33999633789062,68.37999725341797,6008700.0
2008-08-06,67.77999877929688,70.51000213623047,67.36000061035156,71.55999755859375,7390800.0
2008-08-07,70.06999969482422,68.93000030517578,68.69999694824219,70.61000061035156,7077800.0
2008-08-08,69.12000274658203,70.9000015258789,68.38999938964844,71.94000244140625,6544300.0
2008-08-11,70.62999725341797,70.80000305175781,70.05000305175781,71.37000274658203,3746900.0
2008-08-12,70.79000091552734,71.80999755859375,70.44000244140625,72.08000183105469,5705300.0
2008-08-13,69.55999755859375,69.83000183105469,67.72000122070312,70.05000305175781,9399200.0
2008-08-14,68.93000030517578,70.29000091552734,68.26000213623047,71.36000061035156,5671200.0
2008-08-15,70.61000061035156,70.3499984741211,69.80000305175781,71.36000061035156,5060800.0
2008-08-18,70.44000244140625,69.22000122070312,68.69000244140625,71.05000305175781,5527400.0
2008-08-19,68.94999694824219,68.69000244140625,68.25,69.30999755859375,4299800.0
2008-08-20,68.88999938964844,68.80000305175781,67.9000015258789,69.31999969482422,6401900.0
2008-08-21,68.16000366210938,68.69999694824219,67.61000061035156,69.25,5100700.0
2008-08-22,69.22000122070312,70.2699966430664,69.08999633789062,70.61000061035156,4257500.0
2008-08-25,70.01000213623047,68.55999755859375,68.13999938964844,70.1500015258789,4549800.0
2008-08-26,68.6500015258789,68.68000030517578,67.93000030517578,69.04000091552734,3391400.0
2008-08-27,68.63999938964844,69.55999755859375,68.62000274658203,69.86000061035156,3145100.0
2008-08-28,70.25,71.68000030517578,70.13999938964844,71.80999755859375,5520700.0
2008-08-29,71.33999633789062,70.7300033569336,70.45999908447266,71.97000122070312,4905300.0
2008-09-02,71.5,69.08000183105469,68.6500015258789,72.0,6906600.0
2008-09-03,68.95999908447266,67.7300033569336,67.19000244140625,69.11000061035156,8432000.0
2008-09-04,66.0,63.939998626708984,63.0,66.0,13684600.0
2008-09-05,63.790000915527344,64.06999969482422,62.91999816894531,64.44000244140625,9263500.0
2008-09-08,66.19000244140625,64.58000183105469,63.279998779296875,67.06999969482422,7218000.0
2008-09-09,64.88999938964844,61.380001068115234,61.380001068115234,65.0,10056300.0
2008-09-10,61.95000076293945,62.81999969482422,61.709999084472656,63.9900016784668,7916800.0
2008-09-11,62.40999984741211,64.80999755859375,61.209999084472656,64.80999755859375,9008200.0
2008-09-12,63.97999954223633,65.45999908447266,63.15999984741211,65.68000030517578,6967900.0
2008-09-15,63.29999923706055,63.209999084472656,63.02000045776367,64.8499984741211,7801200.0
2008-09-16,61.869998931884766,64.7300033569336,61.849998474121094,65.31999969482422,10035200.0
2008-09-17,63.47999954223633,63.150001525878906,62.79999923706055,65.44999694824219,9294000.0
2008-09-18,63.869998931884766,65.31999969482422,60.040000915527344,65.5,12983300.0
2008-09-19,70.88999938964844,66.48999786376953,65.95999908447266,74.5,15758600.0
2008-09-22,66.41000366210938,64.5999984741211,64.5999984741211,66.83999633789062,5921200.0
2008-09-23,64.66000366210938,63.540000915527344,63.0099983215332,65.7300033569336,6573900.0
2008-09-24,63.900001525878906,61.7400016784668,61.2400016784668,64.33000183105469,6657400.0
2008-09-25,62.380001068115234,61.959999084472656,60.75,63.220001220703125,7755400.0
2008-09-26,60.93000030517578,64.12999725341797,60.66999816894531,64.19999694824219,8264000.0
2008-09-29,62.54999923706055,59.88999938964844,58.11000061035156,63.380001068115234,12504600.0
2008-09-30,61.349998474121094,59.599998474121094,58.20000076293945,61.459999084472656,10165500.0
2008-10-01,58.709999084472656,56.95000076293945,54.88999938964844,59.029998779296875,15614000.0
2008-10-02,56.0099983215332,52.220001220703125,51.90999984741211,56.25,15011700.0
2008-10-03,53.70000076293945,51.209999084472656,50.97999954223633,55.650001525878906,11596500.0
2008-10-06,50.18000030517578,49.20000076293945,45.77000045776367,50.779998779296875,17852500.0
2008-10-07,50.689998626708984,47.33000183105469,47.08000183105469,52.7599983215332,13518900.0
2008-10-08,46.380001068115234,47.650001525878906,45.81999969482422,50.209999084472656,15858800.0
2008-10-09,48.59000015258789,44.79999923706055,44.2599983215332,49.2599983215332,11223300.0
2008-10-10,42.02000045776367,43.130001068115234,37.06999969482422,45.810001373291016,19740000.0
2008-10-13,45.0,49.47999954223633,44.86000061035156,49.5,10573100.0
2008-10-14,51.790000915527344,47.4900016784668,46.61000061035156,53.0,12060500.0
2008-10-15,45.790000915527344,42.060001373291016,41.97999954223633,46.29999923706055,12907900.0
2008-10-16,42.20000076293945,42.369998931884766,39.58000183105469,43.060001373291016,16082300.0
2008-10-17,41.38999938964844,39.31999969482422,39.0099983215332,42.90999984741211,18277600.0
2008-10-20,39.869998931884766,40.900001525878906,39.0,41.599998474121094,13386100.0
2008-10-21,40.400001525878906,38.83000183105469,38.52000045776367,41.349998474121094,14320400.0
2008-10-22,38.08000183105469,36.52000045776367,35.68000030517578,38.34000015258789,13842100.0
2008-10-23,36.779998779296875,35.36000061035156,33.86000061035156,36.91999816894531,17648000.0
2008-10-24,32.02000045776367,33.29999923706055,31.950000762939453,34.4900016784668,13391800.0
2008-10-27,32.810001373291016,32.779998779296875,32.349998474121094,34.900001525878906,12798100.0
2008-10-28,34.13999938964844,34.95000076293945,32.0,35.36000061035156,12818200.0
2008-10-29,35.529998779296875,36.13999938964844,34.5,38.439998626708984,16072900.0
2008-10-30,37.33000183105469,37.369998931884766,36.25,37.939998626708984,8689300.0
2008-10-31,37.209999084472656,38.20000076293945,36.099998474121094,39.189998626708984,9869200.0
2008-11-03,38.81999969482422,39.0099983215332,38.0,39.40999984741211,7617800.0
2008-11-04,40.38999938964844,42.25,39.83000183105469,42.43000030517578,11411400.0
2008-11-05,42.63999938964844,40.400001525878906,40.099998474121094,43.58000183105469,14047600.0
2008-11-06,39.81999969482422,37.599998474121094,37.34000015258789,40.599998474121094,13289300.0
2008-11-07,38.4900016784668,38.45000076293945,37.349998474121094,39.400001525878906,9256600.0
2008-11-10,40.25,37.40999984741211,36.81999969482422,40.880001068115234,13844100.0
2008-11-11,36.880001068115234,36.869998931884766,36.56999969482422,38.29999923706055,12705800.0
2008-11-12,36.54999923706055,35.08000183105469,35.04999923706055,36.709999084472656,10751000.0
2008-11-13,35.599998474121094,39.40999984741211,34.400001525878906,39.540000915527344,17357500.0
2008-11-14,38.5099983215332,36.959999084472656,36.709999084472656,39.38999938964844,11991200.0
2008-11-17,36.709999084472656,35.70000076293945,35.29999923706055,37.75,9379100.0
2008-11-18,35.33000183105469,36.189998626708984,34.72999954223633,36.29999923706055,12275800.0
2008-11-19,36.099998474121094,33.869998931884766,33.79999923706055,36.41999816894531,10596400.0
2008-11-20,33.369998931884766,32.84000015258789,32.22999954223633,35.560001373291016,19824100.0
2008-11-21,33.65999984741211,34.66999816894531,32.099998474121094,34.849998474121094,16836200.0
2008-11-24,36.4900016784668,36.34000015258789,34.599998474121094,36.939998626708984,16864600.0
2008-11-25,36.869998931884766,37.27000045776367,35.65999984741211,37.619998931884766,12915500.0
2008-11-26,36.0,39.33000183105469,35.70000076293945,39.349998474121094,11110900.0
2008-11-28,39.20000076293945,40.9900016784668,39.20000076293945,41.18000030517578,5429800.0
2008-12-01,38.91999816894531,36.58000183105469,36.369998931884766,38.91999816894531,13152700.0
2008-12-02,37.29999923706055,38.0,36.529998779296875,38.2400016784668,10440200.0
2008-12-03,37.38999938964844,39.650001525878906,36.93000030517578,40.060001373291016,14289200.0
2008-12-04,39.099998474121094,37.52000045776367,36.90999984741211,39.38999938964844,11379200.0
2008-12-05,37.04999923706055,38.2599983215332,36.689998626708984,38.650001525878906,14260300.0
2008-12-08,40.83000183105469,42.41999816894531,40.400001525878906,44.040000915527344,25502000.0
2008-12-09,42.04999923706055,42.380001068115234,41.2599983215332,44.15999984741211,15381700.0
2008-12-10,43.25,43.66999816894531,42.900001525878906,44.95000076293945,15423400.0
2008-12-11,43.0099983215332,42.20000076293945,41.70000076293945,44.88999938964844,12132100.0
2008-12-12,40.04999923706055,42.08000183105469,40.0,42.470001220703125,10389000.0
2008-12-15,42.56999969482422,42.209999084472656,41.5,43.060001373291016,8065200.0
2008-12-16,42.72999954223633,43.79999923706055,41.119998931884766,43.900001525878906,11652300.0
2008-12-17,43.349998474121094,44.650001525878906,43.0099983215332,45.70000076293945,9688000.0
2008-12-18,45.43000030517578,42.15999984741211,42.0099983215332,45.4900016784668,12694700.0
2008-12-19,42.720001220703125,42.689998626708984,41.90999984741211,43.16999816894531,13271200.0
2008-12-22,43.119998931884766,41.779998779296875,40.81999969482422,43.4900016784668,9148600.0
2008-12-23,42.08000183105469,41.130001068115234,40.650001525878906,42.27000045776367,6449900.0
2008-12-24,41.27000045776367,41.90999984741211,41.0,42.119998931884766,2110200.0
2008-12-26,41.97999954223633,42.720001220703125,41.900001525878906,42.90999984741211,2855200.0
2008-12-29,42.709999084472656,42.34000015258789,41.709999084472656,43.29999923706055,4973200.0
2008-12-30,42.56999969482422,43.65999984741211,42.0099983215332,43.75,5060400.0
2008-12-31,43.70000076293945,44.66999816894531,43.70000076293945,45.099998474121094,6277400.0
2009-01-02,44.90999984741211,46.90999984741211,44.709999084472656,46.97999954223633,7117200.0
2009-01-05,46.900001525878906,46.08000183105469,45.810001373291016,47.119998931884766,11098700.0
2009-01-06,46.790000915527344,45.79999923706055,45.40999984741211,46.79999923706055,10863400.0
2009-01-07,45.220001220703125,43.66999816894531,43.20000076293945,45.599998474121094,9026500.0
2009-01-08,42.93000030517578,44.02000045776367,42.52000045776367,44.11000061035156,9384200.0
2009-01-09,43.90999984741211,43.20000076293945,42.25,44.060001373291016,8872300.0
2009-01-12,43.0,41.189998626708984,40.630001068115234,43.099998474121094,9583700.0
2009-01-13,41.11000061035156,41.400001525878906,40.54999923706055,41.88999938964844,9281600.0
2009-01-14,40.0,39.349998474121094,38.25,40.34000015258789,17261700.0
2009-01-15,39.15999984741211,39.38999938964844,37.290000915527344,39.97999954223633,15448300.0
2009-01-16,40.59000015258789,39.54999923706055,38.060001373291016,40.59000015258789,12890100.0
2009-01-20,39.150001525878906,38.31999969482422,38.0,39.630001068115234,11889900.0
2009-01-21,39.27000045776367,39.54999923706055,37.720001220703125,39.709999084472656,10287000.0
2009-01-22,38.88999938964844,37.22999954223633,36.33000183105469,39.0,19268200.0
2009-01-23,35.9900016784668,35.65999984741211,35.0099983215332,37.22999954223633,22677400.0
2009-01-26,33.599998474121094,32.66999816894531,31.700000762939453,34.2400016784668,47390400.0
2009-01-27,33.2400016784668,32.31999969482422,32.099998474121094,33.41999816894531,20354500.0
2009-01-28,33.2599983215332,33.0,32.619998931884766,33.5099983215332,13466700.0
2009-01-29,32.61000061035156,31.850000381469727,31.6299991607666,32.65999984741211,14575000.0
2009-01-30,31.579999923706055,30.850000381469727,30.059999465942383,31.729999542236328,20956900.0
2009-02-02,30.100000381469727,30.290000915527344,29.600000381469727,30.799999237060547,16966700.0
2009-02-03,29.809999465942383,29.989999771118164,29.809999465942383,31.030000686645508,18880200.0
2009-02-04,30.440000534057617,30.600000381469727,30.200000762939453,31.56999969482422,17419200.0
2009-02-05,30.350000381469727,31.610000610351562,30.200000762939453,32.09000015258789,17793300.0
2009-02-06,32.380001068115234,33.279998779296875,32.209999084472656,33.849998474121094,17010100.0
2009-02-09,33.470001220703125,32.720001220703125,32.400001525878906,33.599998474121094,9063700.0
2009-02-10,32.86000061035156,30.920000076293945,30.610000610351562,33.310001373291016,17205600.0
2009-02-11,31.350000381469727,31.1299991607666,30.649999618530273,31.93000030517578,10544900.0
2009-02-12,30.75,31.020000457763672,30.030000686645508,31.09000015258789,13662000.0
2009-02-13,31.40999984741211,30.940000534057617,30.850000381469727,31.84000015258789,10182000.0
2009-02-17,30.299999237060547,28.979999542236328,28.520000457763672,30.5,22207000.0
2009-02-18,29.15999984741211,28.440000534057617,27.770000457763672,29.219999313354492,17863600.0
2009-02-19,28.950000762939453,27.020000457763672,26.860000610351562,28.979999542236328,17837600.0
2009-02-20,26.139999389648438,26.65999984741211,26.020000457763672,27.270000457763672,19735100.0
2009-02-23,27.260000228881836,25.1200008392334,25.059999465942383,27.260000228881836,16294800.0
2009-02-24,25.25,26.040000915527344,24.420000076293945,26.31999969482422,22352400.0
2009-02-25,26.040000915527344,25.030000686645508,24.360000610351562,26.049999237060547,17736700.0
2009-02-26,25.399999618530273,24.229999542236328,24.149999618530273,25.719999313354492,14299600.0
2009-02-27,23.75,24.610000610351562,23.5,25.229999542236328,16872900.0
2009-03-02,24.06999969482422,22.170000076293945,22.030000686645508,24.200000762939453,21017600.0
2009-03-03,22.649999618530273,22.469999313354492,21.709999084472656,23.290000915527344,22397200.0
2009-03-04,23.809999465942383,25.440000534057617,23.65999984741211,26.389999389648438,37251600.0
2009-03-05,24.700000762939453,23.489999771118164,23.18000030517578,24.700000762939453,21400000.0
2009-03-06,23.899999618530273,23.229999542236328,22.520000457763672,24.90999984741211,19993500.0
2009-03-09,22.8799991607666,23.920000076293945,22.719999313354492,24.860000610351562,19510700.0
2009-03-10,24.760000228881836,26.510000228881836,24.530000686645508,26.969999313354492,22468000.0
2009-03-11,26.969999313354492,26.309999465942383,25.65999984741211,27.1299991607666,15780700.0
2009-03-12,26.209999084472656,27.020000457763672,25.270000457763672,27.170000076293945,13783900.0
2009-03-13,27.440000534057617,26.780000686645508,26.020000457763672,27.610000610351562,10861300.0
2009-03-16,27.06999969482422,26.420000076293945,26.280000686645508,27.399999618530273,13215200.0
2009-03-17,26.510000228881836,26.829999923706055,25.670000076293945,26.850000381469727,14259900.0
2009-03-18,26.239999771118164,27.469999313354492,25.700000762939453,27.93000030517578,17978500.0
2009-03-19,27.969999313354492,28.40999984741211,27.770000457763672,28.850000381469727,17542700.0
2009-03-20,28.6299991607666,27.06999969482422,26.729999542236328,28.899999618530273,16531300.0
2009-03-23,28.139999389648438,29.6299991607666,27.530000686645508,29.649999618530273,14463000.0
2009-03-24,29.540000915527344,29.399999618530273,28.540000915527344,30.329999923706055,13690200.0
2009-03-25,30.139999389648438,28.90999984741211,27.690000534057617,30.989999771118164,20700600.0
2009-03-26,29.56999969482422,30.780000686645508,29.450000762939453,30.979999542236328,16161100.0
2009-03-27,30.200000762939453,30.350000381469727,29.75,30.739999771118164,11277500.0
2009-03-30,29.34000015258789,27.530000686645508,27.049999237060547,29.5,15827700.0
2009-03-31,28.15999984741211,27.959999084472656,27.440000534057617,28.450000762939453,13405900.0
2009-04-01,27.5,28.989999771118164,27.440000534057617,29.520000457763672,15308300.0
2009-04-02,30.290000915527344,31.540000915527344,30.0,31.979999542236328,21643000.0
2009-04-03,31.600000381469727,32.150001525878906,30.920000076293945,32.70000076293945,13674000.0
2009-04-06,31.719999313354492,31.309999465942383,30.229999542236328,32.0,11067500.0
2009-04-07,30.389999389648438,29.450000762939453,29.3799991607666,30.5,13156900.0
