AAPL,aaplopen,aaplclose,aapllow,aaplhigh,aaplvolume
0,-0.8436138984908597,-0.8470791483282133,-0.8458823955394571,-0.8483530744276292,-0.7332388356588057
0,-0.8458533788848194,-0.8493555650047678,-0.8493981486530642,-0.8505433853196368,-0.7692434114622313
0,-0.8489912590207535,-0.8463677691961023,-0.8505352014612545,-0.851277783778735,-0.7295594376546783
0,-0.8483923316540692,-0.8500022717367779,-0.8496072507816463,-0.8511747250986905,-0.7754441901663508
0,-0.849342796164372,-0.8488899237240416,-0.8479343465034985,-0.8524760237081582,-0.8154042029824476
0,-0.8504365039771876,-0.8529900675454434,-0.8525740650017428,-0.8544086448944296,-0.793851279175105
0,-0.8518557078575096,-0.8483725617922333,-0.8504829215666344,-0.8537644378323391,-0.6616437425647703
0,-0.8481058798168353,-0.844750993731578,-0.8464705269040347,-0.8482886520011952,-0.659758598116178
0,-0.8436920217191962,-0.8419960012942769,-0.8425627094805732,-0.8468713930241462,-0.8174896440287027
0,-0.8414004591730121,-0.8397454535777626,-0.8397527174944389,-0.8449001183820143,-0.8198881537065992
0,-0.8383407022654146,-0.8307691316717459,-0.8364330314355551,-0.8359198385641082,-0.7264943947610297
0,-0.8277031660481318,-0.8274450566515547,-0.8282514024264955,-0.829993112950176,-0.6401261652158389
0,-0.8265183318528193,-0.8306915247916249,-0.829401542658239,-0.8315778702359535,-0.7599674908763457
0,-0.8314660146268622,-0.8274062532114941,-0.8299504641018516,-0.8325055187721038,-0.779877645949915
0,-0.8258673049500148,-0.8285832563553326,-0.8270097898290651,-0.8307661648651345,-0.8157492517431274
0,-0.825476706192228,-0.8243408505227076,-0.8246311069735464,-0.8292844834616514,-0.7307982468637533
0,-0.8239533380074573,-0.8238622920309598,-0.8234940541653561,-0.8278801089698893,-0.6657708623754383
0,-0.8242397898446914,-0.8282728461038471,-0.8267614603296198,-0.8283439332379643,-0.6956739661912328
0,-0.8276641044339634,-0.8287772735556352,-0.8289833035012785,-0.8325055187721038,-0.7407760471238022
0,-0.8295520476843047,-0.8269664808908082,-0.8289702335276234,-0.8325055187721038,-0.7585216524108629
0,-0.8262969827058658,-0.8293851768475847,-0.8297674844706814,-0.8312171046479229,-0.7497338495839878
0,-0.8309972926407388,-0.8324764484964116,-0.8324206367729554,-0.8353787073843123,-0.6702463972761586
0,-0.832715951512455,-0.8286867321954939,-0.835452800861327,-0.8338841414955424,-0.6633740358622282
0,-0.8297994205234744,-0.8302647042199579,-0.8290225134222434,-0.8344896951017724,-0.7673683660017565
1,-0.8287317711706669,-0.8347916686130268,-0.8331394678740833,-0.8330208981835762,-0.6704820403322327
0,-0.8321170241457708,-0.823008633618627,-0.8313489163831421,-0.8283954711791116,-0.5887643948151314
0,-0.8235497013277185,-0.8272898428913126,-0.8283951721367008,-0.8279316469110365,-0.6596104796237886
1,-0.8272344440620084,-0.8320237589647042,-0.8313881263041072,-0.8308177028062818,-0.6620140387957437
1,-0.834135155392777,-0.8453718315035477,-0.8445231531791315,-0.838303416735418,-0.49753686882075676
1,-0.8396948034554561,-0.8384908435538031,-0.8405630384111519,-0.8419109866044746,-0.38696978058144926
1,-0.8352158426675366,-0.8347787341330065,-0.8374393845071952,-0.8303023233948094,0.09478224958567098
1,-0.8340440290102803,-0.8322694968160889,-0.8414256392224849,-0.8343350812783307,0.007893922152431001
1,-0.836543902781466,-0.8433799733874369,-0.8425104295859532,-0.8408802449837798,-0.32216625699640467
1,-0.8415567056296852,-0.85273137794504,-0.853554295575971,-0.8451320391171769,-0.2786143707398651
1,-0.8528973335181009,-0.8492779581246468,-0.8521819832419903,-0.8531202307702487,-0.5768206582015506
1,-0.8482881673496205,-0.8478163964203645,-0.8494634985213393,-0.8527079444433208,-0.6077993042518544
1,-0.8492516697818753,-0.8434575802675579,-0.8481042387111156,-0.8477088673655387,-0.657701770869589
1,-0.8472205006129171,-0.8527443124250601,-0.851829093953305,-0.8500666765662749,-0.5721465098678535
1,-0.8525587995286427,-0.8483337583521728,-0.852770114606568,-0.8531202307702487,-0.516448907235384
1,-0.8485746018029586,-0.8500669441368788,-0.8486531776046263,-0.8506979991430785,-0.7400909990965012
1,-0.8476241372926558,-0.8473895585796988,-0.8476729470303982,-0.8511876095839773,-0.6471466451221587
1,-0.8483142084257327,-0.8487735134038601,-0.8483133582895959,-0.8523471788552901,-0.8049584829396231
1,-0.849629248001606,-0.844181893879689,-0.8485747577626962,-0.8482886520011952,-0.6967646569079182
1,-0.8454237185128644,-0.8419701496032352,-0.84669271645617,-0.8458535530909882,-0.6335719219276083
1,-0.8404369567407574,-0.8380640229821361,-0.8388247668148309,-0.8432122852139423,-0.7007369255674519
1,-0.8375074052137207,-0.8391634192458535,-0.8396873676261638,-0.8424134643284101,-0.7652627269792664
1,-0.8408405934204961,-0.8386719262740856,-0.8396089477842338,-0.8429546127104561,-0.7734210262134866
0,-0.8405411210452061,-0.8403016362186302,-0.8393606357346866,-0.843843607790746,-0.7778426998442471
1,-0.8399161526024096,-0.8419184116831545,-0.8418700008768574,-0.8447455045585726,-0.7928144497283793
1,-0.842962888971951,-0.846264293355941,-0.8464182644593127,-0.8462529549326293,-0.6818871642462158
1,-0.8452674720561912,-0.8416079841626704,-0.8436344124204884,-0.8461112255944744,-0.7507336494076162
1,-0.8463741830231671,-0.8398747983779644,-0.8448760424678169,-0.8442816802904974,-0.6277666869247559
1,-0.8398640704501853,-0.8364860509576721,-0.8381974255292881,-0.8413054329982446,-0.7225440072424172
1,-0.8354762534286584,-0.8308338040718468,-0.8336883893176958,-0.8357265712848061,-0.6969161417296802
1,-0.8300337902084841,-0.8310148867921293,-0.8306954351502894,-0.8340129691461604,-0.6870258660333158
1,-0.8313227887082452,-0.8303940490201596,-0.8304340356771891,-0.8352498625314442,-0.8039418514691322
1,-0.8308801077982341,-0.8286091253153729,-0.8295322423947891,-0.8338970259808292,-0.8075556060504961
1,-0.8235106397135502,-0.817951355544731,-0.82169043270076,-0.8225847059327606,-0.4868050107812709
1,-0.8169093833741757,-0.8177832245734674,-0.8169592069370325,-0.822082211006575,-0.7691744017100953
1,-0.8191228226920234,-0.8126871430595108,-0.8174297259886131,-0.8157560835510016,-0.47439840387897325
1,-0.8119356595240208,-0.8103331367718339,-0.810489727026882,-0.8151376282572348,-0.669189369853198
0,-0.811831495219572,-0.8094794610905024,-0.8103328873430218,-0.8151118592866612,-0.7837152614345493
0,-0.8073264759716444,-0.8080567028262806,-0.807156953544445,-0.8122387050789527,-0.777329334614943
0,-0.8099175108931186,-0.811626550235854,-0.8143452820056215,-0.8151118592866612,-0.7309345832033389
0,-0.8114799406920576,-0.810837564223622,-0.811391520309282,-0.8157818525215753,-0.7589441267471099
1,-0.8105424967198109,-0.8112643847952891,-0.8103982372112969,-0.8138878847911644,-0.7565102706108024
1,-0.8115841049965064,-0.8105788746232185,-0.8112608380226299,-0.8157560835510016,-0.8219416146238157
1,-0.810685705254532,-0.8136830807520656,-0.813064442037328,-0.8154468559041183,-0.6912943716776283
1,-0.8163104560074915,-0.8104495298230168,-0.8144759642922735,-0.8144676694268207,-0.7532264163079422
1,-0.8095789769036602,-0.8057803034187246,-0.8093134468478286,-0.8108858513260877,-0.6654544274144246
1,-0.8069749388280258,-0.8044739382056858,-0.8048567079807545,-0.8090562888198608,-0.6682501639582743
1,-0.8027043066490038,-0.8079920476951784,-0.8065034548616943,-0.8080642006550264,-0.7016104880396121
1,-0.8052693004943658,-0.8024950145695952,-0.8034974307206328,-0.8068015555014191,-0.6423445762723072
1,-0.7999961042689208,-0.8005678288535852,-0.7994850709578293,-0.8043278031353518,-0.7025362286170458
1,-0.7953088148721038,-0.7960926023805971,-0.7960477202362541,-0.7996766243625636,-0.7106120527816401
1,-0.796754042444642,-0.7971919813753159,-0.7957732682393969,-0.800797522975766,-0.7687115314213785
1,-0.7942541686734563,-0.795937388620355,-0.7980081813847105,-0.7980660809039624,-0.6650252204194326
1,-0.7974180725016067,-0.7926779687312658,-0.7953681165059895,-0.7983495395802722,-0.6161158209665814
1,-0.7932255635509211,-0.7913198655981463,-0.792453564730615,-0.7961205752324042,-0.7588784833243465
1,-0.7914678430650367,-0.7899488452540051,-0.7902840189034745,-0.7939560161087202,-0.6497824810208154
1,-0.7903090325619406,-0.7907895691863178,-0.7910943223702894,-0.794445626549619,-0.6831529040902705
1,-0.7890200166782836,-0.7884096939386005,-0.7879314585453677,-0.7939946867668307,-0.8267066538505699
1,-0.7880174873996524,-0.7877629699375918,-0.7861670644516348,-0.7924743519074872,-0.8274018008659882
1,-0.7884601509257676,-0.7875818872173093,-0.7870819277076898,-0.7928222158079811,-0.8435214690661381
0,-0.7840072312139603,-0.7833653503447247,-0.7832133202051933,-0.7889440717479014,-0.7846914969525702
0,-0.7833562390789477,-0.7791875996432017,-0.7813312788986672,-0.7847953706990488,-0.8010973031493814
0,-0.7797235958807781,-0.7811536060682709,-0.7825859614697526,-0.782076795910282,-0.5764183818415385
0,-0.7817286892058323,-0.781580426639938,-0.7862193443462548,-0.786264167617245,-0.686798638800673
0,-0.7797626401110505,-0.7847881086089464,-0.784664034931206,-0.784511912022739,-0.5837637125323032
0,-0.7664038809756284,-0.7658653960643986,-0.7679740799214057,-0.7703393222522488,-0.43704897949123944
0,-0.7671329963389776,-0.7564881225467552,-0.7673598086095179,-0.7619645788383227,-0.550642397836412
0,-0.7544382672605202,-0.7508488274099487,-0.7532445511602656,-0.7549684581478352,-0.5485199271670596
0,-0.7493733996439726,-0.7525690614456358,-0.7516892417452167,-0.7546077269643046,-0.739611297160922
0,-0.7553757460005588,-0.7622179763127016,-0.7617136846899393,-0.7605602215488105,-0.6011861501996053
0,-0.7606098632279397,-0.762787058895592,-0.7670853217128646,-0.7655077262809452,-0.5716954217319404
0,-0.7609093182193338,-0.7536813921893735,-0.7597663109650361,-0.7577772071313597,-0.6916579352498567
0,-0.7527195910049082,-0.7634467001076222,-0.7610863608542947,-0.7570428086722615,-0.7015027654996925
0,-0.7598416688665263,-0.7566433363069973,-0.7586292407069477,-0.7605086836076633,-0.7544753245051345
0,-0.7610786025979589,-0.7665638579854881,-0.7666409775083901,-0.7664225075340587,-0.5924841887717286
0,-0.7739165402111373,-0.7700431467659214,-0.7771228520811403,-0.7730578626365155,-0.49673399926541884
0,-0.772874931934442,-0.7826410540015922,-0.8417915984848253,-0.7729161505006107,-0.2546242244668426
0,-0.7860514035370787,-0.7960796506315783,-0.807862732121816,-0.7879648852706039,-0.02008869075636011
0,-0.7775361802551467,-0.7726299736939616,-0.7773842515542406,-0.777554461990362,-0.43589769484584917
0,-0.7754659668559162,-0.7693576365938509,-0.7748095190938966,-0.7708031293180738,-0.5172904895785055
0,-0.7658309773011605,-0.762153286643602,-0.7640923849953561,-0.7666286592986477,-0.6342266729905568
0,-0.7606489422260039,-0.7669777268081363,-0.7670984091364176,-0.7642193121567643,-0.6670887803247666
0,-0.7711432525246698,-0.7728498771233032,-0.7761164815596021,-0.7751966527896259,-0.571118096244559
0,-0.771742162507458,-0.7723324979224963,-0.7784559544941558,-0.7755831873482302,-0.5690309720336176
0,-0.7687735493662531,-0.774738242130254,-0.775123198461617,-0.7725296159420063,-0.5571023839022129
0,-0.7785127032254576,-0.7799377994843719,-0.7821938622601021,-0.7797834263382301,-0.41099863964225536
0,-0.7884341098496555,-0.7936221685037399,-0.7934860751994632,-0.7914693964596161,-0.25639491371677026
0,-0.8002304739539303,-0.7877241837665299,-0.7998379427966167,-0.7906319221182235,-0.2918760253027743
0,-0.781403193138326,-0.781981412789562,-0.780351048324439,-0.7823860235571655,-0.5741982876203838
0,-0.7917282538261585,-0.7839732536366741,-0.7922444451521348,-0.7877200972524045,-0.39760569823381925
0,-0.7777575120182043,-0.7854089636499147,-0.7836315244623577,-0.780801283473638,-0.5162401948142898
0,-0.7770804788070795,-0.7734577804152527,-0.7766261930822497,-0.7785336484676595,-0.6270715399093375
0,-0.765635686614215,-0.7688919953131247,-0.7710846638517073,-0.7714344518948775,-0.5373033176979357
0,-0.7652450704725323,-0.7637829965881466,-0.7637525656803257,-0.7630082049443042,-0.5007197332424425
0,-0.7589302659703918,-0.7597475424358444,-0.7619620316392827,-0.7644770018625006,-0.6136870143243326
0,-0.758096951534802,-0.7608210870085202,-0.7618574718500426,-0.7635106826682398,-0.6367951823017638
0,-0.7671720753370418,-0.7700819329369833,-0.7694117421236614,-0.7682133993821751,-0.5717543324959589
0,-0.7670679110325931,-0.7765749037551213,-0.7747441517757234,-0.7717565812292978,-0.4944263804805796
0,-0.7736431262958554,-0.7786573032313733,-0.7811482992674968,-0.7786496260374908,-0.4260006864907399
0,-0.7759477093800956,-0.7865859495247546,-0.7852783062430937,-0.7810976094329846,-0.5138501009598246
0,-0.7845801348884283,-0.7771310691269901,-0.7856573529289872,-0.7822829476748709,-0.5609029697637498
0,-0.7801662594068933,-0.77325082873493,-0.7789003335984264,-0.77857231912577,-0.6995216806639845
0,-0.7701016094801825,-0.7722548910423752,-0.7702220455904762,-0.7717565812292978,-0.6651363092887247
0,-0.7705182666979774,-0.7652574927724491,-0.768274671865573,-0.7708546672592211,-0.6758883653044454
0,-0.7634092267583114,-0.7554792676431791,-0.7615699324296322,-0.7606761647141418,-0.5565014941092241
0,-0.7510399937473603,-0.749503676025848,-0.7499771275461037,-0.754040809611685,-0.5028943820170685
0,-0.7488916571197932,-0.7466581249594071,-0.7474677624039329,-0.751335136510455,-0.5559342676099602
0,-0.7418086582562393,-0.7517024685532829,-0.7509834980676419,-0.7461685783261945,-0.5608221778588102
0,-0.749008824578402,-0.7469426835198509,-0.7473632026146927,-0.7500853586398845,-0.5964261604669099
0,-0.7458579239044119,-0.7506677446896663,-0.7520682884311102,-0.7517731746057065,-0.5656511773436416
0,-0.7505191722251167,-0.7532157854466446,-0.7518068889580098,-0.7536542750530807,-0.598220414022445
0,-0.7517430680345973,-0.7561906467752899,-0.7547998256755183,-0.7574293432308657,-0.6970070326227372
0,-0.755818409526674,-0.7541211645100594,-0.7564858348271173,-0.7580993364657799,-0.6759641077153263
0,-0.7594770938009557,-0.7698103261255583,-0.7698430338043788,-0.7650052485570097,-0.3463062049265028
0,-0.7691251212776635,-0.7758117867029297,-0.7754499303530943,-0.7732769160886414,-0.5830870803284335
0,-0.7722629840297016,-0.7797567167640894,-0.7843242156161755,-0.7773611775088098,-0.4127003191400471
0,-0.7772236873418006,-0.7817485921491989,-0.7843503555634855,-0.7823473873035551,-0.610504149902647
0,-0.7765596572848359,-0.7795627168327856,-0.7804817480609891,-0.7799380401616718,-0.657757315304235
0,-0.7772236873418006,-0.7665767751965096,-0.7757897496681248,-0.7722461572656965,-0.6341206336153236
0,-0.7616124272743627,-0.7673269750376797,-0.7690719228086309,-0.7669249852579942,-0.583873118236909
0,-0.7688907515926539,-0.765348051401589,-0.7687190509698435,-0.7707902620350371,-0.7671108418047613
0,-0.7667554181192469,-0.7683616989012962,-0.7691111152796979,-0.7682778390108592,-0.6892308117722943
0,-0.7696329048779551,-0.7754625730113837,-0.7801288762222017,-0.7752997286719203,-0.3116936063186002
0,-0.7786689496821306,-0.7742596836385062,-0.7767699453425567,-0.7760727633846288,-0.5394476695082093
0,-0.7801662594068933,-0.7759152625430911,-0.7789918059641134,-0.7745653302128223,-0.5317421415745885
1,-0.7737212495241919,-0.777920055139222,-0.7775410563383046,-0.7771421584611841,-0.40250370747078656
1,-0.7780179227793261,-0.7835076123559478,-0.789055441379903,-0.78370020665192,-0.41174933109231976
1,-0.7871060497357261,-0.7753461454222035,-0.7885195899099454,-0.7798091953088037,-0.3814086044581021
1,-0.7582141537612027,-0.7723066289624559,-0.7702351330140292,-0.7640260620797122,-0.31485122326999226
0,-0.7678621464701186,-0.7661240856648022,-0.7685229839151202,-0.770661417182169,-0.6396733939152395
0,-0.768630340831532,-0.7649341480409435,-0.7672552488202778,-0.7701718067412702,-0.7069579022478063
0,-0.7648414511766894,-0.7657877891842776,-0.7653862600375085,-0.770532572329301,-0.774787755938716
0,-0.7637086817497055,-0.7595793769265835,-0.7620012241103497,-0.7644770018625006,-0.6760701470905597
0,-0.7600630353973757,-0.7636148656168831,-0.7620665914285228,-0.7629437653156201,-0.7150152116008519
0,-0.7639170103586029,-0.7673011060776393,-0.7674905083460681,-0.7672471145924146,-0.6405823028458107
0,-0.7701927706304711,-0.768413436821377,-0.7690588353850778,-0.7710479517407733,-0.7581614551680069
0,-0.7642685475022214,-0.7624637141640863,-0.7628899823188908,-0.7673244215041354,-0.7702768745795845
0,-0.7635263942169201,-0.7623602383239249,-0.763151346892195,-0.7664611781921692,-0.7765298313889776
0,-0.7611436879043434,-0.7610021351908053,-0.7619881715865927,-0.7651469950974147,-0.7748937953139493
0,-0.7625889502446735,-0.7626577140953902,-0.7616744922188723,-0.7665642540744637,-0.8538089716284558
1,-0.7651279030139234,-0.7647401135716422,-0.7654908198267487,-0.7687416804811844,-0.7601526389918325
1,-0.7629144463121799,-0.762593058964288,-0.7629553147372677,-0.767891304452255,-0.8453746333856917
1,-0.7650367418636348,-0.765619658213014,-0.7655953796159888,-0.7700816325465126,-0.7559312619587348
1,-0.7708307596113235,-0.7775449724876357,-0.7757113298261946,-0.7762145099250338,-0.6548605888792107
1,-0.7821713874997394,-0.7754754902224051,-0.7805340279556092,-0.7795515056030674,-0.7060372111644314
1,-0.7757133396950859,-0.778954813540836,-0.7766523330295597,-0.7811233784035582,-0.8142714331486061
1,-0.7810125769966433,-0.7808431785477867,-0.7798805292728583,-0.7835327255454415,-0.8361761383753734
1,-0.7777575120182043,-0.775242669582042,-0.7765085807692526,-0.7775802309609356,-0.7735321150827786
0,-0.7747888988769994,-0.7738199113178202,-0.7733979968389509,-0.7775286930197883,-0.8233925025833573
1,-0.7741639478180989,-0.7779459240992624,-0.7771881844995173,-0.7790618951621686,-0.7710881599583537
1,-0.7786559117601787,-0.7782563516197466,-0.7767699453425567,-0.778495012214049,-0.7966217682486612
1,-0.7755310521623007,-0.7832230883335014,-0.7816710982136975,-0.7809687645801164,-0.7787011138342311
1,-0.7874055394949121,-0.7908154381463581,-0.7902970714272315,-0.7925645261022448,-0.6653736355094849
1,-0.7934338921598186,-0.7869869356743786,-0.7921921652575147,-0.7912890136656008,-0.6687988756459896
1,-0.7837858994509027,-0.7903627486146507,-0.788166718071158,-0.7890213786596223,-0.7471636571080946
1,-0.7886033942282806,-0.7886295628299447,-0.7943356060371413,-0.7930670038261803,-0.697939505858916
1,-0.7898923753441457,-0.7874913631261667,-0.7876439191249575,-0.7890213786596223,-0.7971873115832389
1,-0.7884731888477197,-0.7867152943249563,-0.788075245705471,-0.7905546152065026,-0.7746463701050715
1,-0.7811558202991562,-0.7773638897673533,-0.780324908377129,-0.7816645267856042,-0.6085836589956436
1,-0.7762211232953775,-0.7749840145196359,-0.7773319716596205,-0.7807497455324908,-0.7778679473145408
1,-0.7712343789071664,-0.7664474303963078,-0.7695816343312785,-0.7722332899826597,-0.7145321433359002
1,-0.7692162476601602,-0.7676891059402472,-0.7672944412913448,-0.771266970788399,-0.8216723082740168
1,-0.7651279030139234,-0.7610797420709263,-0.7635695860491555,-0.7650052485570097,-0.711068190411612
1,-0.7582792390675873,-0.7608857421396223,-0.7585769608123276,-0.7622609047976693,-0.7639532248533693
1,-0.7606879864562762,-0.7604459698189364,-0.760563561908094,-0.7648635364211048,-0.7946305844248356
1,-0.757263671867004,-0.755750874454604,-0.7548651929936915,-0.7599933041961908,-0.7938866256335161
0,-0.7567558882667125,-0.7544315920305437,-0.7551788723614118,-0.7588466022079148,-0.7822424923340866
0,-0.7542038975755107,-0.7516378134221807,-0.7521467082730403,-0.7572876310949609,-0.7694874703417365
0,-0.7515087331173795,-0.7434246085683557,-0.7499771275461037,-0.7491834790743078,-0.6355950858804724
0,-0.7418086582562393,-0.7449767116327791,-0.7445140181574914,-0.7475213976745594,-0.6461906075803726
0,-0.7439049127315821,-0.7348104175649064,-0.7416778862240471,-0.7400227992601364,-0.6316430151971737
0,-0.7337751427306949,-0.7341119901818144,-0.7326075339062426,-0.7354231584284955,-0.625994314510142
0,-0.7352724872232493,-0.7289641707477772,-0.7331041929051332,-0.7346114530576765,-0.6757587616236047
0,-0.7305591567503202,-0.7274508883924129,-0.7284121596124726,-0.7284528067085816,-0.5550354576675064
0,-0.7230464627470194,-0.7230532687995457,-0.7224654786485228,-0.7274607185437473,-0.6371671616974235
0,-0.7205986711280581,-0.7245536339438886,-0.721864259860392,-0.7259146147138302,-0.737347440657925
0,-0.7234761578867663,-0.730115322200574,-0.7427888165348254,-0.7297283535497258,-0.40539875073112464
0,-0.729387343093064,-0.7294556809885439,-0.7284121596124726,-0.7322536438569404,-0.7452768294948161
0,-0.7270827600088238,-0.7341378591418548,-0.7346202749493189,-0.7320088558387411,-0.6227979847709664
0,-0.7307935264353298,-0.7357287483773401,-0.7344895752127688,-0.7364152465933298,-0.7582018511204767
0,-0.7367177147957876,-0.7407472230111756,-0.7391685210818763,-0.7411565995608755,-0.7659208443715875
0,-0.7361969280413359,-0.7274250194323725,-0.7338753039008811,-0.7327174853272655,-0.7258463763568261
0,-0.7263145656474103,-0.7271016401628695,-0.7293793376629438,-0.729444894873416,-0.6243145161532714
0,-0.7253380426770994,-0.7270628539918076,-0.7272228094597643,-0.7313904005449742,-0.7820926906770109
0,-0.7235542811151029,-0.7207897866030113,-0.7231843097496506,-0.7262109406731768,-0.6318079653364256
0,-0.7196091450035871,-0.7191212559494075,-0.7171722614675277,-0.7226806949180911,-0.7704586563656988
0,-0.718736786337725,-0.7150081949169842,-0.7199299386592458,-0.7197688700522722,-0.6918363507065985
0,-0.7125000702961292,-0.7129387126517537,-0.7103760147661038,-0.7165993554807171,-0.6488264434790293
0,-0.7105600622774595,-0.7101320168323694,-0.7095918163468028,-0.7159422639333398,-0.76592421070096
0,-0.7030734441180627,-0.6940548208162651,-0.703697415277473,-0.6997983651162177,-0.4732353370807793
0,-0.6887120861684258,-0.6898382839436805,-0.6914380591874367,-0.6946446742149939,-0.3705521922318343
0,-0.7083336024215559,-0.7008452674058685,-0.7100884753456934,-0.7013831051997452,-0.2865302942592663
0,-0.7010422749491045,-0.6995001160217678,-0.7011357702406821,-0.7007646843104784,-0.5938037898857432
0,-0.6966674784656337,-0.7008064466968092,-0.7012272426063691,-0.7001333617336748,-0.6960947573627935
0,-0.7009511137988159,-0.7034579632939489,-0.7018807412891199,-0.7061889322004752,-0.8035059118153953
0,-0.7009250727227038,-0.7016859913381811,-0.6990838018267426,-0.7041789869002328,-0.7916732640711065
0,-0.703815597403364,-0.7027077979907762,-0.7027302372270018,-0.7065754323545793,-0.7913921755685039
0,-0.7027999954349889,-0.7029923220132226,-0.702795604545175,-0.7063693149944905,-0.7877413913640426
0,-0.7024093792933062,-0.7063423005314517,-0.7089383525638481,-0.7088172983899842,-0.6963404994069851
0,-0.7072529151467962,-0.7118522508680565,-0.7089775450349151,-0.7115487404617877,-0.7688007391497493
0,-0.7098699911443827,-0.7077133208755928,-0.7072392908884921,-0.7119095060498185,-0.7727814236327142
0,-0.7036463130247389,-0.7010133983771321,-0.7009658431332688,-0.705995647718923,-0.7667455950678466
0,-0.6979564595814989,-0.6965640408641842,-0.6989661895137455,-0.7025298071880213,-0.7220104440368781
0,-0.6926442191257814,-0.6894890357141371,-0.6904709160367617,-0.6931243393556504,-0.6413750734130311
0,-0.6893370719951182,-0.6909635318984396,-0.688222915467895,-0.6939102757558958,-0.8104338176639718
0,-0.6903656771176534,-0.6890363461824297,-0.6882098629441381,-0.6936526204546597,-0.8582205462710989
0,-0.6853528916533301,-0.6923216350315592,-0.6911636071905795,-0.6916813114080278,-0.7970341435967907
0,-0.6910947924810026,-0.6897994632346213,-0.6924052023381119,-0.6949410345788406,-0.7966234514133473
0,-0.6932301259544096,-0.6915843869394079,-0.6914903390820568,-0.6954177433322025,-0.8104153028524231
0,-0.6919281069165923,-0.7027336669508165,-0.705370337005519,-0.6978657267276963,-0.5491864603828117
0,-0.7017453492363416,-0.7040141286658177,-0.7019199337601869,-0.7055447079361347,-0.7849742686198591
0,-0.7053129071281266,-0.7110632648558245,-0.7110033735015445,-0.7093326778014566,-0.632260736637025
0,-0.711198051258312,-0.7124731059090248,-0.7130422195921348,-0.7139838565742448,-0.7393823867635929
0,-0.7059899751070433,-0.7022162877500095,-0.7039849546978834,-0.7066656409538371,-0.7303404260690951
0,-0.702383338217194,-0.7044150802774444,-0.7032661235967556,-0.7083019189785118,-0.7962531551823739
0,-0.7040629702425337,-0.6958397445210518,-0.7024427327063876,-0.7019113862987545,-0.7913046510048193
0,-0.6991543490826592,-0.7018282533494044,-0.7015409219740896,-0.7039857368231808,-0.7153383792206106
0,-0.6971361830678611,-0.6939772139361441,-0.6947577626962187,-0.6992829857047452,-0.7788913114437765
0,-0.6948706789816851,-0.6937185243357407,-0.6932024532811698,-0.6963196228977792,-0.8847741523612697
0,-0.6925790990516051,-0.6912998283789641,-0.6952413342715562,-0.696603081574089,-0.7596190757862934
0,-0.6951310897428069,-0.6986981782605169,-0.6959078854780639,-0.7006229377700735,-0.7259120197795896
0,-0.692878588810791,-0.6919077316709136,-0.6905101085078287,-0.6962552176735951,-0.7500216707453354
0,-0.6899360167456984,-0.6896442494743792,-0.6906538607681358,-0.6946446742149939,-0.7493686028470731
0,-0.6906130499568232,-0.6905625802868128,-0.6887587669378527,-0.6950956484022823,-0.8219517136119332
0,-0.6884907544053682,-0.6870574225463391,-0.6860402822172015,-0.6903542610302364,-0.7579981881934413
0,-0.6817723306073848,-0.6895666425942582,-0.686432381426852,-0.6882154708771261,-0.792279203358154
0,-0.6872017385217112,-0.6859450918026014,-0.6877523964163145,-0.6920420769960585,-0.8340688161881971
0,-0.6839467083110642,-0.6875618499981272,-0.6852560837979005,-0.6901352075781106,-0.850770859369787
0,-0.687175697445599,-0.6865271261345106,-0.6858050226914112,-0.6920034407424481,-0.8697906203243339
0,-0.6810301773220837,-0.68509141612127,-0.6826682988137995,-0.6868368825581875,-0.7632075828973636
0,-0.684467495065516,-0.6868763398260567,-0.6852822237452105,-0.6900836696369634,-0.8165925172509352
0,-0.6867199959975318,-0.6867858157349142,-0.6850339116956633,-0.6894910177182703,-0.7767351774806992
0,-0.6853008095011057,-0.6856346642821173,-0.6838445615429549,-0.6899934954422058,-0.8340115885888648
0,-0.6845977004460768,-0.686462436465411,-0.6836746693353377,-0.6910499888312241,-0.7949991974911228
0,-0.684636779444141,-0.6843929887381779,-0.6862885942667487,-0.6891689227883501,-0.7957919680583433
0,-0.6828139388840803,-0.6818190790211593,-0.681296003929717,-0.6877001258701538,-0.8734918994693823
0,-0.6810431804762438,-0.68057740347722,-0.6793355427812607,-0.6859865065292581,-0.8677405257364897
0,-0.6802099008084459,-0.6825951132843724,-0.6798322017801514,-0.6867209049883563,-0.8934474999894803
0,-0.6830092295710257,-0.6811982239801909,-0.6819886950835349,-0.6863472721172887,-0.8774220890117599
0,-0.6790250492292376,-0.6801764173275958,-0.6773620291090474,-0.684775399316798,-0.9218408050817146
0,-0.6786214299333947,-0.680409237967959,-0.6773097492144274,-0.685045956305571,-0.9295261350391005
0,-0.6795849149817536,-0.6825175064042514,-0.6799890065642155,-0.6862570979225311,-0.9329193950465665
0,-0.6828790241904648,-0.6839402646684731,-0.6822631470803922,-0.6888725624245033,-0.9112705308521082
0,-0.6793765863728561,-0.6748734186713139,-0.6776495336296617,-0.6801370878270466,-0.7600078868288156
0,-0.6705228291014658,-0.6726487226458413,-0.6733234944991378,-0.6772510319318014,-0.841796225262739
0,-0.6742856776801963,-0.6691435649053675,-0.6715590655056086,-0.6748803554480285,-0.8739934825458827
0,-0.6675542159602609,-0.6694928131349109,-0.6671153791622915,-0.6737078844891788,-0.8469972041432301
